,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16
RCOR2,-0.07301777140751062,-0.0076135437752688166,0.02662711393885244,0.029234307513947837,-0.0325155954073812,0.07189404715567851,0.06660804092323186,0.045380227428871246,-0.04525463471150172,0.025977366608781655,-0.03652559340193039,-0.004111250952438585,-0.019705546260900125,0.010262993960450882,0.0356164526879065,0.011857327909643967
LUM,0.03113690831088504,0.044993259618940164,0.04376690356376636,-0.0705100290994789,0.05945269031723995,0.015445819559522758,0.02628680933349998,0.0748035933609507,-0.02375051886180511,-0.026728036282700346,-0.007297539076816434,0.00045381867716514116,-0.055942951400363455,-0.0640677360817405,0.021708391654244492,-0.0046145934569999545
SERPINA1,0.05880928070599748,-0.017179390753902138,-0.04382906205596474,0.04392038471347569,0.0017554552309550732,0.004700307185386921,0.03150643311533202,0.04252540874097095,-0.006091231100675453,-0.00354326004332374,0.026868570607708815,0.0341319056406569,0.09737948618058286,-0.031431355703238475,0.086172091904247,0.030250017444753058
EFEMP1,0.03008914821820549,0.05056272491316943,0.01443747155701197,0.01762410039976086,-0.02797530298544392,0.022817430766517814,0.01779205917250596,0.03244560955096413,0.04483005752060942,0.03505053702629046,-0.034405408365877965,-0.0031911093667367435,-0.04612119375803641,-0.009857644572748563,-0.028120328408201372,-0.0494242460240151
OMD,-0.037600283086622874,-0.0013161184935815825,0.06599369743467277,-0.048361859802130425,0.011833603739752892,0.042465944602856166,0.05397111160551211,0.03046411462367072,-0.010329988852874188,-0.050153615076290056,0.0021452871622013097,0.05764600157798648,0.0050604944181546745,-0.028278063824719455,0.06814255748700249,-0.03532857543950398
NCAM1,-0.05199855418783971,-0.029008474503244886,0.05672785376347264,-0.008456987760784417,-0.02354201893535599,0.0006041288782164013,-0.0059720220595414816,0.025256577792127026,0.05168803441395541,-0.03820119773536881,-0.021642948357638685,-0.04279628959645956,0.009906676312543014,-0.061271180969783796,0.018241708739026405,-0.0203956824797074
SPON1,-0.009134766718049508,0.06432093846864805,0.041309784351449975,-0.008600359573938248,0.003739999024483332,0.006429949431777723,0.06381846453631387,-0.004092630664302226,-0.006627282526717099,-0.021041730356562517,-0.005809646678990734,0.00789822860430371,-0.011674139371253257,0.032604829897900214,0.031216299172008802,-0.004015823268050551
CXCL12,0.06487245391661405,0.010459785060941251,0.02892718044455203,0.015057550039430729,-0.03665935335832506,-0.018160592028554357,0.018331886284760728,-0.039409047091141264,0.04089304509564651,-0.04487110837148956,-0.036534401600870535,0.00015564076593603624,0.020796061602141272,0.0019743759425656735,-0.07627133028189645,-0.0029287686991799284
GPRC5C,-0.04371926777108584,-0.010811570594580298,0.05734497554772736,-0.015217612765312175,-0.027732438383206902,0.06325320584625034,0.07664237955577377,-0.0027094235144429855,-0.04818553935552922,-0.00022050039498981364,-0.028635438172939953,0.046957589246334225,0.018809044008984567,0.03548887483510935,0.015335257443131696,0.04818233816158543
MYOM1,0.004912771241550467,-0.010793785662833127,0.03100443007735281,0.010334905791816677,-0.07221602997790427,-0.011813734716843455,-0.03275197715013635,-0.013220756712177867,0.060028035261137196,-0.00834386527248427,-0.09263000836723372,-0.03247751893646103,-0.038099301787233086,0.028758611594053955,-0.018715609583148878,0.16145725453037438
