,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16
CXCL12,0.04207402737506749,0.016026080591017778,0.02866067858702873,0.006307783090921732,-0.012311605350142633,-0.014871167506479741,0.014076748821605941,0.020673588140988103,0.00753683064609408,-0.03229521491203465,-0.03273152349458506,-0.00010194738081722651,0.010942428140448948,0.01651115876669427,0.02286469370352577,-0.005183077287690201
GPRC5C,-0.02868898071959419,-0.014086352718595044,0.034330459636364725,-0.006144168507915477,-0.012941440918051347,0.016615878460753374,0.06687180154017669,-0.006761168174592234,-0.05549251632472925,0.01908249895003885,-0.0006388668105896059,0.01284617122375692,0.019481069764469228,-0.011548602370020398,0.03632493273129555,-0.036266624585734354
MYOM1,0.005325496233185228,-0.006165512597428979,0.03198821729655586,-0.0014616493624213754,-0.04568825679665016,0.004791211109402207,-0.011517922827483318,-0.002501187399101985,0.023293031522011412,-0.02306474442972485,-0.06400110532603778,-0.013486123182003274,0.03615221397722699,0.06123073136222746,0.10715030924483884,0.02660888136501558
PRSS23,0.03139325963209388,0.036515621412679534,0.016616841774206578,-0.01604199016813114,0.036517462266714804,0.012977870665698601,-0.011136840037526836,0.01428527023544259,-0.02750652255804813,-0.0002166673265731776,0.04317077639495165,-0.013275565141090828,-0.0014501263601550832,0.025267173741825574,0.013002921177511216,0.016609669017868083
SCARA5,0.01639761255695671,0.014275188272732933,0.037127354175568394,-0.006070077064759559,0.006717778049862763,0.027809543428952477,0.02196306412731079,-0.010107196399647292,-0.014148424900153712,0.0335055152355634,0.007534935259082715,-0.02874481425689919,0.04634896324045927,-0.002009653682438241,0.00975461378386567,-0.06425457542150351
ABI3BP,0.02667745914407501,0.05349693053696038,0.030656932075724466,0.008579882531889828,-0.01539628041141123,0.006371841783085213,0.013858304774002347,-0.021299657489872285,0.00040952080522728765,0.004147663609348618,-0.016417202244286205,0.0010864303976995116,0.015562717570659695,-0.01110084121907121,0.01539665170442734,0.024204800289346746
RHPN2,-0.03900248254682913,-0.009545953398763834,0.024002427240492494,0.025127666714313282,-0.044004635370529704,-0.02662140178748816,0.02171603623956924,-0.011070539107526273,0.006383789083613339,0.011990536321946983,-0.02078511119592429,-0.024295506882420215,-0.019094544575352236,-0.00608618033004644,0.0337925082022694,-0.009443645277373637
BMP4,-0.025547801211750966,-0.050388369499184446,0.023610784761128746,-5.042380464705072e-05,-0.00895342732872597,-0.020239726516458167,-0.004150897178028822,-0.009581169534607806,-0.04414298111648909,0.026305706245503605,0.01249364074689644,-0.011364870749383454,-0.03760869264078035,0.02789966979883493,0.01641340123248953,0.03043526223297296
OAS2,0.039512223692598734,-0.02013296398866759,0.0008699519036081968,0.002556143939971384,0.010480504062997081,-0.030943142053530794,-0.019056950641486468,-5.899301027637721e-05,-0.05234361221770769,0.03323501203211696,0.018636037744792125,0.004975606435295597,-0.003749600517743279,-0.021815837290002447,-0.03254843352252779,0.02557686720903688
GLDN,0.004977355261411522,-0.03092000510919585,0.050036901342006994,-0.030025808557529045,0.021917652211649197,-0.020307163876588957,-0.007641932659986255,0.013233054176983242,-0.036811065782861946,0.023854529025924637,0.013135070561211735,-0.012151772982836973,0.03220303897633093,-0.004263418224952046,-0.02088913289295408,-0.0180246775942634
DKK1,-0.011530273245577816,-0.017920806551942104,0.026364876398535,-0.0012087528277370814,-0.04501503265823615,0.013183714779110458,0.014912629888309761,-0.04568979033685587,0.01567484175830301,0.00021359671704573435,-0.010200966981576234,-0.024907794661060433,-0.029651333386561347,0.03027492253987622,-0.018200312547531752,0.04540119333497672
ASPN,0.0016962330828250416,0.062029122498544934,0.020072880358014175,0.0036871678405233,0.03486778084499576,0.004982341165474381,0.03945588775116633,-0.026363039965016623,-0.025542316080823996,-0.03213930577802915,0.015559000263466662,-0.0011599834492314908,0.0012635204516130648,0.00632501500356188,-0.015375031078471515,0.04731621732177377
