canine_gene,human_gene_symbol,available_DOG2,available_TARGET_OS,available_GSE21257,available_GSE39055,gse39055_best_detected_fraction_p_lt_0_01,is_primary_frozen_gene,DOG2_robust_variability,DOG2_variability_percentile,TARGET_OS_robust_variability,TARGET_OS_variability_percentile,GSE21257_robust_variability,GSE21257_variability_percentile,GSE39055_robust_variability,GSE39055_variability_percentile,minimum_four_cohort_variability_percentile,median_four_cohort_variability_percentile,minimum_three_cohort_variability_percentile,median_three_cohort_variability_percentile
C1QTNF1_3,C1QTNF1,True,True,True,True,0.8918918918918919,False,0.7272933927318657,0.6941905042760248,0.9276489984282801,0.8588304784406379,0.42446922500000106,0.7458563535911602,1.0827937500000004,0.890199934447722,0.6941905042760248,0.8023434160158991,0.6941905042760248,0.7458563535911602
C1QTNF2_3,C1QTNF2,True,True,True,True,0.2432432432432432,False,0.7725215963163048,0.7534650545561781,1.3281089706217544,0.964264619019492,0.07613433800000013,0.2523020257826888,0.4572468119999993,0.5945591609308424,0.2523020257826888,0.6740121077435102,0.2523020257826888,0.7534650545561781
C1QTNF3_3,C1QTNF3,True,True,True,True,0.4054054054054054,False,2.0711504281540956,0.998820406959599,1.0766284164933442,0.9176018901358535,0.31174684600000013,0.607366482504604,0.10310423499999999,0.30711242215666995,0.30711242215666995,0.7624841863202287,0.607366482504604,0.9176018901358535
C1QTNF5_3,C1QTNF5,True,True,True,True,0.4054054054054054,False,0.6418516562859939,0.5582424063698024,0.3278409669383274,0.18930891907855876,0.5645162900000003,0.8696132596685083,0.4365565939999998,0.5837430350704687,0.18930891907855876,0.5709927207201355,0.18930891907855876,0.5582424063698024
C1QTNF6_3,C1QTNF6,True,True,True,True,0.918918918918919,False,0.5755519568221921,0.4072544971984665,0.8096331508531582,0.7796810395747195,0.47056280900000047,0.7915285451197054,0.8339721100000013,0.8056374959029826,0.4072544971984665,0.7856047923472125,0.4072544971984665,0.7796810395747195
C1QTNF7_3,C1QTNF7,True,True,True,True,0.3783783783783784,False,0.6524275576233404,0.578885284576821,0.7547347111449374,0.7401063201417601,0.11926954399999978,0.33370165745856356,0.27250004400000005,0.47361520812848246,0.33370165745856356,0.5262502463526517,0.33370165745856356,0.578885284576821
C1R_3,C1R,True,True,True,True,0.4864864864864865,False,1.0517266134348016,0.9183131819522264,1.043757683347887,0.9090372120496161,0.5459253230000005,0.8556169429097605,0.9325451229999997,0.8400524418223533,0.8400524418223533,0.8823270774796883,0.8556169429097605,0.9090372120496161
C1RL_3,C1RL,True,True,True,True,0.5945945945945946,False,0.4948146676300047,0.19581244470657624,0.7739803077820975,0.7545776727702304,0.3171507369999995,0.6132596685082873,0.588221785,0.6830547361520812,0.19581244470657624,0.6481572023301843,0.19581244470657624,0.6132596685082873
C1S_3,C1S,True,True,True,True,0.5405405405405406,True,0.9850834699119382,0.8926570333235034,1.594720458959821,0.9864146485528648,1.0766046570000007,0.9863720073664825,1.3668085419999993,0.951819075712881,0.8926570333235034,0.9690955415396818,0.8926570333235034,0.9863720073664825
C2_3,C2,True,True,True,True,0.2972972972972973,False,0.65825920082789,0.587732232379829,0.9455051786064319,0.8697578263437684,0.6167162939999997,0.9001841620626151,0.3974456740000001,0.5578498852835136,0.5578498852835136,0.7287450293617987,0.587732232379829,0.8697578263437684
C3_3,C3,True,True,True,True,0.3513513513513513,False,1.2035486846125882,0.9560601592450605,1.2502052994769963,0.9536326048434731,0.880540903,0.9712707182320443,0.14978184699999897,0.35693215339233036,0.35693215339233036,0.9548463820442668,0.9536326048434731,0.9560601592450605
C3AR1_3,C3AR1,True,True,True,True,0.4054054054054054,True,1.0090439295870515,0.904452963727514,0.7578524570904888,0.7424689899586533,0.34287100499999923,0.6541436464088398,0.5319592039999996,0.644706653556211,0.644706653556211,0.6983063181837466,0.6541436464088398,0.7424689899586533
C5AR1_3,C5AR1,True,True,True,True,0.3783783783783784,False,0.6153362035308978,0.49749336478914774,0.7644480243969558,0.7474896633195511,0.3765720149999989,0.6953959484346225,0.2917754409999995,0.48770894788593905,0.48770894788593905,0.5964446566118851,0.49749336478914774,0.6953959484346225
C5AR2_3,C5AR2,True,True,False,False,,False,0.832397609911637,0.8047773518136243,0.7272131884372222,0.713526284701713,,,,,0.713526284701713,0.7591518182576686,0.713526284701713,0.7591518182576686
C6_3,C6,True,True,True,True,0.1081081081081081,False,0.0651088349846504,0.0017693895606015924,0.0284969722333837,0.012108682811577082,0.06742741299999988,0.22136279926335176,0.08582749099999987,0.28089151098000653,0.0017693895606015924,0.11673574103746442,0.0017693895606015924,0.012108682811577082
C7_3,C7,True,True,True,True,0.1351351351351351,False,1.6581373244597677,0.9914479504570923,0.12376674696019391,0.08712344949793266,0.028329095000000137,0.030939226519337018,0.03939899100000055,0.1586365126188135,0.030939226519337018,0.12287998105837308,0.030939226519337018,0.08712344949793266
CA10_3,CA10,True,True,True,True,0.0,False,0.1431997889438278,0.012090828664110882,0.02764857654250105,0.011222681630242174,0.03983976499999997,0.10239410681399631,0.03161361100000004,0.11635529334644379,0.011222681630242174,0.0572424677390536,0.011222681630242174,0.012090828664110882
CA11_3,CA11,True,True,True,True,0.054054054054054,False,0.7370591805218984,0.707755824240637,0.4559133685030774,0.30773774365032486,0.20963247500000026,0.46740331491712706,0.030902804000000117,0.1117666338905277,0.1117666338905277,0.38757052928372593,0.30773774365032486,0.46740331491712706
CA12_3,CA12,True,True,True,True,0.7837837837837838,False,1.559534549370258,0.9870244765555883,1.5353354735871623,0.9825753101004134,0.9883589380000011,0.980110497237569,1.6967611700000003,0.9819731235660439,0.980110497237569,0.9822742168332287,0.980110497237569,0.9825753101004134
CA13_3,CA13,True,True,True,True,0.2162162162162162,False,0.7075107952701263,0.6676496608670008,0.4820108462859968,0.3487891317188423,0.07589145200000047,0.25156537753222835,0.3484224280000001,0.5217961324156014,0.25156537753222835,0.43529263206722185,0.25156537753222835,0.3487891317188423
CA14_3,CA14,True,True,True,True,0.081081081081081,False,0.5536843686253464,0.3465054556178119,0.31641028534234006,0.1831069108092144,0.03393729999999984,0.06629834254143646,0.055782445999999375,0.2225499836119305,0.06629834254143646,0.20282844721057247,0.06629834254143646,0.1831069108092144
CA2_3,CA2,True,True,True,True,0.2972972972972973,False,0.7561096937837744,0.7316425833087585,1.173835241331409,0.941523922031896,0.8322737300000007,0.9668508287292817,0.04221536399999959,0.17305801376597837,0.17305801376597837,0.8365832526703273,0.7316425833087585,0.941523922031896
CA3_3,CA3,True,True,True,True,1.0,False,1.4611910213314756,0.9814214096136833,2.2776378936206623,0.9982279976373302,1.2984693510000005,0.994475138121547,0.6399805000000001,0.7145198295640773,0.7145198295640773,0.9879482738676151,0.9814214096136833,0.994475138121547
CA9_3,CA9,True,True,True,True,0.2702702702702703,False,0.8167092377991692,0.7912120318490121,1.1412916097748347,0.9344359125812167,0.20596454400000042,0.46151012891344384,0.1600340090000012,0.36774827925270404,0.36774827925270404,0.626361080381228,0.46151012891344384,0.7912120318490121
CABCOCO1_3,CABCOCO1,True,True,False,False,,False,0.5387611933868838,0.30816868180477736,0.3971781076322027,0.23744831659775548,,,,,0.23744831659775548,0.27280849920126643,0.23744831659775548,0.27280849920126643
CACHD1_3,CACHD1,True,True,True,True,0.1891891891891892,False,0.7618566734213175,0.7393099380713654,0.6410006822551635,0.6036621382161843,0.4231729540000009,0.7440147329650092,0.04425242299999965,0.18223533267781056,0.18223533267781056,0.6714860381437748,0.6036621382161843,0.7393099380713654
CACNA1A_3,CACNA1A,True,True,True,True,0.081081081081081,False,0.5788969620904765,0.4169861397817753,0.29397018331823455,0.1739515652687537,0.09332007900000061,0.287292817679558,0.024101658000000192,0.06358570960340872,0.06358570960340872,0.23062219147415586,0.1739515652687537,0.287292817679558
CACNA1D_3,CACNA1D,True,True,True,True,0.1621621621621621,False,0.4616577162913204,0.13329401356531997,0.18550690421526833,0.12049616066154754,0.05256059799999946,0.1694290976058932,0.22929495899999974,0.4339560799737791,0.12049616066154754,0.1513615555856066,0.12049616066154754,0.13329401356531997
CACNA1G_3,CACNA1G,True,True,True,True,0.1351351351351351,False,1.1538688369909074,0.9445591271011501,0.9989408135766176,0.8951565268753692,0.06365688300000016,0.20920810313075505,0.033943223999999717,0.1288102261553589,0.1288102261553589,0.5521823150030621,0.20920810313075505,0.8951565268753692
CACNA1H_3,CACNA1H,True,True,True,True,0.3243243243243243,False,0.48441439000922637,0.17428487171925686,0.648024448673107,0.6125221500295334,0.08126000700000002,0.26482504604051565,0.03275570500000047,0.119960668633235,0.119960668633235,0.21955495887988624,0.17428487171925686,0.26482504604051565
CACNA1S_3,CACNA1S,True,True,True,True,0.2162162162162162,False,0.3242030790187622,0.0468888233559422,0.0370306692723539,0.019492025989367986,0.03525357799999984,0.07587476979742173,0.4729168399999999,0.6057030481809242,0.019492025989367986,0.06138179657668197,0.019492025989367986,0.0468888233559422
CACNA2D1_3,CACNA2D1,True,True,True,True,0.2702702702702703,False,0.4850533412349036,0.1757593630197582,0.8558084845370217,0.8136444181925576,0.04303019099999972,0.12302025782688766,0.07305774400000065,0.25991478203867585,0.12302025782688766,0.21783707252921702,0.12302025782688766,0.1757593630197582
CACNA2D2_3,CACNA2D2,True,True,True,True,0.1081081081081081,False,0.6027362367065998,0.46770864051902095,0.4564711443755843,0.3080330773774365,0.11387243300000005,0.32670349907918966,0.05273001799999921,0.21304490331039003,0.21304490331039003,0.3173682882283131,0.3080330773774365,0.32670349907918966
CACNA2D3_3,CACNA2D3,True,True,True,True,0.7027027027027027,False,0.48501386779176214,0.1754644647596579,0.4650356168284966,0.3195510927347903,0.22668924999999973,0.48655616942909763,1.2229067470000015,0.9278924942641756,0.1754644647596579,0.403053631081944,0.1754644647596579,0.3195510927347903
CACNB1_3,CACNB1,True,True,True,True,0.4324324324324324,False,0.5828049984433605,0.42406369802418165,0.5024663263368052,0.38363851151801537,0.12876948300000013,0.35174953959484345,0.16172995000000068,0.37168141592920356,0.35174953959484345,0.37765996372360944,0.35174953959484345,0.38363851151801537
CACNB2_3,CACNB2,True,True,True,True,0.1081081081081081,False,0.5994024342561852,0.45974638749631375,0.18514934814658612,0.12020082693443591,0.03362105300000007,0.06408839779005525,0.022808948999999856,0.050803015404785316,0.050803015404785316,0.09214461236224558,0.06408839779005525,0.12020082693443591
CACNG5_3,CACNG5,True,True,True,True,0.1351351351351351,False,0.45503578246416504,0.12503686228251254,0.05585620772864976,0.03662138216184288,0.027134429000000182,0.02615101289134438,0.07387728299999985,0.26253687315634217,0.02615101289134438,0.08082912222217771,0.02615101289134438,0.03662138216184288
CADM1_3,CADM1,True,True,False,True,0.972972972972973,False,0.6827687950453343,0.6275434974933648,0.7391780330115094,0.7244536326048435,,,1.1540535199999997,0.9108489019993444,0.6275434974933648,0.7244536326048435,0.6275434974933648,0.6759985650491042
CADM2_3,CADM2,True,True,False,True,0.1621621621621621,False,0.2327656523264316,0.02624594514892362,0.3281697876754447,0.18960425280567042,,,0.03793214700000025,0.1501147164863979,0.02624594514892362,0.1501147164863979,0.02624594514892362,0.10792509897729702
CADM3_3,CADM3,True,True,False,True,0.1081081081081081,False,0.5450513870007001,0.32615747567089354,0.3370577181536025,0.1934435912581217,,,0.03344169300000033,0.12389380530973451,0.12389380530973451,0.1934435912581217,0.1934435912581217,0.2598005334645076
CADM4_3,CADM4,True,True,False,True,0.4864864864864865,False,0.6517877572164403,0.5780005897965202,0.5388056132393741,0.43945658594211456,,,0.2750160150000003,0.4752540150770239,0.43945658594211456,0.4752540150770239,0.43945658594211456,0.5087285878693174
CADPS2_3,CADPS2,True,True,True,True,0.7027027027027027,False,0.6763361771693235,0.6181067531701563,0.6958397554382596,0.6724748966331955,0.40517331600000084,0.7270718232044199,0.6878724900000002,0.7423795476892822,0.6181067531701563,0.6997733599188076,0.6181067531701563,0.6724748966331955
CALB2_3,CALB2,True,True,True,True,0.2162162162162162,False,0.0944712502893324,0.006192863462105573,0.4394466170007021,0.28558771411695216,0.11803275699999993,0.3311233885819521,0.2009160440000013,0.408062930186824,0.006192863462105573,0.30835555134945214,0.006192863462105573,0.28558771411695216
CALCR_3,CALCR,True,True,True,True,0.081081081081081,False,0.5373020233755073,0.30462990268357415,0.6625786403830758,0.6331955109273479,0.34086153699999944,0.6504604051565378,0.15010906600000062,0.35758767617174697,0.30462990268357415,0.4953915935495474,0.30462990268357415,0.6331955109273479
CALCRL_3,CALCRL,True,True,True,True,0.2162162162162162,False,0.7303140942442559,0.6992037746977293,0.6480177438260031,0.6122268163024217,0.43383471799999995,0.7572744014732965,0.027200756000000048,0.08718452966240577,0.08718452966240577,0.6557152955000756,0.6122268163024217,0.6992037746977293
CALD1_3,CALD1,True,True,True,True,0.972972972972973,False,0.520665211666568,0.25862577410793275,0.6905412930078216,0.6656822209096279,0.6186531609999992,0.901657458563536,0.5534288799999985,0.6561783021960013,0.25862577410793275,0.6609302615528145,0.25862577410793275,0.6656822209096279
CALHM5_3,CALHM5,True,True,False,False,,True,0.6766037887748029,0.6186965496903568,0.4388632683736524,0.2844063792085056,,,,,0.2844063792085056,0.4515514644494312,0.2844063792085056,0.4515514644494312
CALHM6_3,CALHM6,True,True,False,False,,False,0.6470687529369152,0.5685638454733117,0.5911704448903167,0.5274660366213821,,,,,0.5274660366213821,0.5480149410473469,0.5274660366213821,0.5480149410473469
CALML6_3,CALML6,True,True,True,True,0.2432432432432432,False,0.5387874804869027,0.3084635800648776,0.23921024401115168,0.15268753691671588,0.03399042999999935,0.06703499079189687,0.13610416200000053,0.3438216978039987,0.06703499079189687,0.23057555849079675,0.06703499079189687,0.15268753691671588
CAMK1D_3,CAMK1D,True,True,True,True,0.3783783783783784,False,0.5879479372229177,0.4361545266882925,0.4988503610425048,0.377436503248671,0.2373368549999988,0.5020257826887661,0.3456187350000004,0.5198295640773517,0.377436503248671,0.4690901546885293,0.377436503248671,0.4361545266882925
CAMK1G_3,CAMK1G,True,True,True,True,0.0,False,0.20040169190085147,0.020347979946918313,0.1849667338990973,0.11990549320732427,0.06710663600000011,0.22025782688766113,0.07077809299999949,0.2553261225827598,0.020347979946918313,0.1700816600474927,0.020347979946918313,0.11990549320732427
CAMK2A_3,CAMK2A,True,True,True,True,0.027027027027027,False,0.9702310039556159,0.8867590681214981,0.32351607433385804,0.18665091553455404,0.14176883000000018,0.3723756906077348,0.019914023000000114,0.03048180924287119,0.03048180924287119,0.2795133030711444,0.18665091553455404,0.3723756906077348
CAMK4_3,CAMK4,True,True,True,True,0.1081081081081081,False,0.9045268945573912,0.8501916838690652,0.5425561740352337,0.44713526284701716,0.03402599999999989,0.06740331491712707,0.03642065399999961,0.14290396591281548,0.06740331491712707,0.2950196143799163,0.06740331491712707,0.44713526284701716
CAMKV_3,CAMKV,True,True,True,True,0.2162162162162162,False,0.4971638395479317,0.19994102034797995,0.055542746292562,0.036326048434731244,0.0819295810000007,0.2659300184162063,0.35338756900000057,0.5263847918715175,0.036326048434731244,0.23293551938209311,0.036326048434731244,0.19994102034797995
CAMP_3,CAMP,True,True,True,True,0.2702702702702703,False,0.3583825704063994,0.06251843114125627,0.20123657772466733,0.13171884229178973,0.10264834200000017,0.30497237569060776,0.054967944999999574,0.21992789249426417,0.06251843114125627,0.17582336739302695,0.06251843114125627,0.13171884229178973
CAND2_3,CAND2,True,True,True,True,0.7297297297297297,False,0.5217652297156896,0.26157475670893543,0.7469105805297394,0.7315416420555227,0.02287846100000035,0.010681399631675874,1.2138462259999994,0.9265814487053425,0.010681399631675874,0.4965581993822291,0.010681399631675874,0.26157475670893543
CAP2_3,CAP2,True,True,True,True,0.2702702702702703,False,1.0848475868775995,0.927749926275435,1.3502056130439715,0.96751329001772,0.6216209859999999,0.903499079189687,0.09454244800000033,0.295968534906588,0.295968534906588,0.9156245027325609,0.903499079189687,0.927749926275435
CAPG_3,CAPG,True,True,True,True,0.1891891891891892,True,0.5657789859196294,0.37953406074904156,0.6496041208117656,0.6142941523922032,0.37130369499999993,0.689134438305709,0.3668472929999993,0.5355621107833497,0.37953406074904156,0.5749281315877764,0.37953406074904156,0.6142941523922032
CAPN3_3,CAPN3,True,True,True,True,0.1891891891891892,False,0.4238113042853128,0.0920082571512828,0.1652985991762102,0.10838747784997046,0.24119332399999927,0.5082872928176796,0.025761544000000747,0.07472959685349066,0.07472959685349066,0.10019786750062663,0.0920082571512828,0.10838747784997046
CAPN5_3,CAPN5,True,True,True,True,0.918918918918919,False,0.43438921125621954,0.10115010321439104,0.44153361306846484,0.2876550502067336,0.32637262999999983,0.6268876611418048,0.6494470799999998,0.7217305801376598,0.10115010321439104,0.45727135567426924,0.10115010321439104,0.2876550502067336
CAPN6_3,CAPN6,True,True,True,True,0.2162162162162162,False,1.660323893296106,0.9917428487171925,0.5750843029931418,0.5002953337271117,0.149594338,0.3871086556169429,0.2140399369999999,0.4195345788266142,0.3871086556169429,0.45991495627686296,0.3871086556169429,0.5002953337271117
CARD11_3,CARD11,True,True,True,True,0.7567567567567568,False,0.7153298395842983,0.6782659982306104,0.5317262987747866,0.4297105729474306,0.18696528399999934,0.43609576427255986,0.34381503400000035,0.5195018026876433,0.4297105729474306,0.47779878348010163,0.4297105729474306,0.43609576427255986
CARD19_3,CARD19,True,True,False,False,,False,0.5110737295948591,0.2370982011206134,0.377877579369426,0.21943295924394565,,,,,0.21943295924394565,0.22826558018227952,0.21943295924394565,0.22826558018227952
CARD9_3,CARD9,True,True,True,True,0.5675675675675675,True,0.5322372972761424,0.29342376879976406,0.3866621822504279,0.22740696987595985,0.2732214009999989,0.5524861878453039,1.8116006589999998,0.989839396919043,0.22740696987595985,0.422954978322534,0.22740696987595985,0.29342376879976406
CARMIL1_3,CARMIL1,True,True,False,False,,False,0.6665780556060719,0.603361840165143,0.7298900553830989,0.7155936207914944,,,,,0.603361840165143,0.6594777304783187,0.603361840165143,0.6594777304783187
CARMIL2_3,CARMIL2,True,True,False,False,,False,0.4426910290415247,0.10970215275729873,0.30012866696721685,0.17779090372120496,,,,,0.10970215275729873,0.14374652823925185,0.10970215275729873,0.14374652823925185
CARNS1_3,CARNS1,True,True,False,False,,False,0.35149308598330914,0.05838985549985255,0.4529864489382527,0.303603071470762,,,,,0.05838985549985255,0.18099646348530726,0.05838985549985255,0.18099646348530726
CASP14_3,CASP14,True,True,True,True,0.1891891891891892,False,0.6548028783795672,0.5841934532586258,0.04304946242705087,0.024217365623154165,0.01753818799999962,0.0014732965009208103,0.0491241019999995,0.19993444772205834,0.0014732965009208103,0.11207590667260625,0.0014732965009208103,0.024217365623154165
CASP8_3,CASP8,True,True,True,True,0.3783783783783784,True,0.5416981100148044,0.31642583308758476,0.4631113845220789,0.3151210868281158,0.0847904590000006,0.2710865561694291,0.028703707000000023,0.098656178302196,0.098656178302196,0.29310382149877245,0.2710865561694291,0.3151210868281158
CASQ2_3,CASQ2,True,True,True,True,0.0,False,0.3589335836318564,0.0631082276614568,0.3053717389208126,0.1795629060838748,0.14310499300000057,0.37495395948434623,0.13961761000000017,0.3467715503113733,0.0631082276614568,0.26316722819762406,0.0631082276614568,0.1795629060838748
CAV1_3,CAV1,True,True,True,True,0.4054054054054054,False,0.8794343435251775,0.836626363904453,0.8049638635301974,0.7767277023036031,0.4439529750000002,0.7668508287292818,0.5830892389999995,0.6807604064241233,0.6807604064241233,0.7717892655164424,0.7668508287292818,0.7767277023036031
CAV2_3,CAV2,True,True,True,True,0.8648648648648649,False,0.7107229786040872,0.6729578295488057,0.6342210595619819,0.5918487891317188,0.4003760209999996,0.7193370165745856,0.559045759,0.6604392002622091,0.5918487891317188,0.6666985149055074,0.5918487891317188,0.6729578295488057
CAV3_3,CAV3,True,True,True,True,0.027027027027027,False,0.0642637401926118,0.001474491300501327,0.4118131685104122,0.25191966922622566,0.0713358159999995,0.23720073664825045,0.10461604199999996,0.3090789904949197,0.001474491300501327,0.24456020293723807,0.001474491300501327,0.23720073664825045
CAVIN2_3,CAVIN2,True,True,False,False,,False,0.6491955996535679,0.5726924211147154,0.6406821918643311,0.603071470761961,,,,,0.5726924211147154,0.5878819459383382,0.5726924211147154,0.5878819459383382
CAVIN4_3,CAVIN4,True,True,False,False,,False,0.4437619540490322,0.11176644057800059,0.47391148350028095,0.33431777909037214,,,,,0.11176644057800059,0.22304210983418638,0.11176644057800059,0.22304210983418638
CBLN3_3,CBLN3,True,True,False,True,0.8108108108108109,True,0.4381359144866881,0.10498378059569448,0.4269484183931469,0.2669816893089191,,,0.6420788899999987,0.7151753523434939,0.10498378059569448,0.2669816893089191,0.10498378059569448,0.18598273495230677
CBS_3,CBS,True,True,True,True,1.0,False,1.0228125856196681,0.9094662341492186,0.5510709035879133,0.4607206142941524,0.7280370180000002,0.94548802946593,0.37050099000000003,0.5398230088495575,0.4607206142941524,0.724644621499388,0.4607206142941524,0.9094662341492186
CBX2_3,CBX2,True,True,True,True,0.7837837837837838,False,0.52210403546599,0.2627543497493365,0.724924894419505,0.7111636148848198,0.4151999489999998,0.7377532228360958,1.2488478499999989,0.9321533923303835,0.2627543497493365,0.7244584188604578,0.2627543497493365,0.7111636148848198
CBX6_3,CBX6,True,True,True,True,0.918918918918919,False,0.5743496035290714,0.40371571807726336,0.46389957536229653,0.31689308919078557,0.26671217500000033,0.5421731123388582,0.6123347500000005,0.698459521468371,0.31689308919078557,0.4729444152080608,0.31689308919078557,0.40371571807726336
CBX7_3,CBX7,True,True,True,True,0.081081081081081,True,0.5743003502818376,0.4034208198171631,0.35850067170634614,0.20348493797991732,0.3111732879999991,0.6066298342541436,0.2607970850000001,0.4631268436578171,0.20348493797991732,0.4332738317374901,0.20348493797991732,0.4034208198171631
CCBE1_3,CCBE1,True,True,True,True,1.0,False,0.7993737310910258,0.7776467118843999,0.9636722843076715,0.8789131718842291,0.06978775899999956,0.23057090239410682,0.8372283199999995,0.8072763028515241,0.23057090239410682,0.792461507367962,0.23057090239410682,0.7776467118843999
CCDC141_3,CCDC141,True,True,False,True,0.054054054054054,False,0.6961265831316642,0.6502506635210852,0.1175772807220917,0.08092144122858831,,,0.021615251000000058,0.0429367420517863,0.0429367420517863,0.08092144122858831,0.08092144122858831,0.36558605237483677
CCDC149_3,CCDC149,True,True,False,True,0.3783783783783784,False,0.6482257074418711,0.5703332350339133,0.3885677631117519,0.22858830478440637,,,0.2604687830000003,0.46279908226810884,0.22858830478440637,0.46279908226810884,0.22858830478440637,0.39946076990915985
CCDC160_3,CCDC160,True,True,False,False,,False,0.5010886465329725,0.2114420524918903,0.05623620289808905,0.03780271707028943,,,,,0.03780271707028943,0.12462238478108986,0.03780271707028943,0.12462238478108986
CCDC172_3,CCDC172,True,True,False,False,,False,0.1478102944991487,0.01415511648481274,0.043434376682923374,0.025398700531600708,,,,,0.01415511648481274,0.019776908508206723,0.01415511648481274,0.019776908508206723
CCDC177_3,CCDC177,True,True,False,False,,False,0.4463417251496824,0.11530521969920378,0.06675750772212816,0.045186060248080334,,,,,0.045186060248080334,0.08024563997364206,0.045186060248080334,0.08024563997364206
CCDC18_3,CCDC18,True,True,True,True,0.4324324324324324,False,0.49472380471080646,0.19492774992627543,0.47727053064847524,0.3405197873597165,0.23264094199999974,0.49613259668508286,0.570392763000001,0.6712553261225828,0.19492774992627543,0.4183261920223997,0.19492774992627543,0.3405197873597165
CCDC3_3,CCDC3,True,True,True,True,0.1351351351351351,False,1.4267995733923047,0.976703037452079,1.0904695294564322,0.9220318960425281,1.0597879900000002,0.9860036832412523,0.3535202169999998,0.5267125532612258,0.5267125532612258,0.9493674667473035,0.9220318960425281,0.976703037452079
CCDC68_3,CCDC68,True,True,True,True,0.7837837837837838,False,0.6343668705861598,0.5432025951046889,0.9640511679249347,0.8792085056113408,0.321542365,0.6198895027624309,0.2731049299999997,0.47459849229760737,0.47459849229760737,0.58154604893356,0.5432025951046889,0.6198895027624309
CCDC69_3,CCDC69,True,True,True,True,0.4324324324324324,False,0.5186547874528876,0.25420230020642876,0.5014008306691419,0.380685174246899,0.12674038799999998,0.34953959484346225,0.5043759489999999,0.6276630612913798,0.25420230020642876,0.36511238454518063,0.25420230020642876,0.34953959484346225
CCDC73_3,CCDC73,True,True,False,True,0.2162162162162162,False,0.4690329328787002,0.14715423179003245,0.030273712167863898,0.013585351447135264,,,0.11125063299999916,0.31792854801704357,0.013585351447135264,0.14715423179003245,0.013585351447135264,0.08036979161858386
CCDC80_3,CCDC80,True,True,False,True,0.4594594594594595,False,0.6095203888112852,0.4845178413447361,0.707969295535599,0.686650915534554,,,0.8346525539999998,0.8062930186823992,0.4845178413447361,0.686650915534554,0.4845178413447361,0.5855843784396451
CCDC85A_3,CCDC85A,True,True,False,True,0.6486486486486487,False,0.6689705830606418,0.6071955175464465,0.4960796038412081,0.37152982870643825,,,1.8530927980000005,0.9918059652572927,0.37152982870643825,0.6071955175464465,0.37152982870643825,0.4893626731264424
CCDC85B_3,CCDC85B,True,True,False,True,0.4864864864864865,False,0.4998698838025417,0.20908286641108817,0.5436237387174612,0.4494979326639102,,,0.5624577090000002,0.6630612913798755,0.20908286641108817,0.4494979326639102,0.20908286641108817,0.32929039953749917
CCDC88B_3,CCDC88B,True,True,False,True,0.1621621621621621,False,0.47394726347981864,0.15482158655263933,0.4443625428056598,0.2920850561134081,,,0.040265931999999616,0.16158636512618813,0.15482158655263933,0.16158636512618813,0.15482158655263933,0.22345332133302373
CCDC9B_3,CCDC9B,True,True,False,False,,False,0.5087196164491388,0.2326747272191094,0.6788497403143499,0.6512108682811577,,,,,0.2326747272191094,0.44194279775013356,0.2326747272191094,0.44194279775013356
CCK_3,CCK,True,True,True,True,0.1081081081081081,False,0.6392638781201296,0.5523444411677971,0.49410376623993246,0.3685764914353219,0.07004913200000029,0.23241252302025783,0.026826639000000263,0.08390691576532285,0.08390691576532285,0.30049450722778986,0.23241252302025783,0.3685764914353219
CCL21_3,CCL21,True,True,True,True,0.3783783783783784,False,1.284895849044783,0.9649071070480684,1.5520212790162753,0.9834613112817484,0.4049741019999997,0.7263351749539595,0.5547054070000002,0.6568338249754179,0.6568338249754179,0.8456211410010139,0.7263351749539595,0.9649071070480684
CCM2L_3,CCM2L,True,True,False,False,,False,0.5186950153301442,0.2544971984665291,0.3839656641309134,0.2238629651506202,,,,,0.2238629651506202,0.23918008180857464,0.2238629651506202,0.23918008180857464
CCN1_3,CCN1,True,True,False,False,,False,0.6935730583790822,0.6470067826599823,0.8757057591347603,0.8307737743650325,,,,,0.6470067826599823,0.7388902785125074,0.6470067826599823,0.7388902785125074
CCN3_3,CCN3,True,True,False,False,,False,1.4372381104525562,0.9787673252727809,0.6051073246780811,0.5484347312463084,,,,,0.5484347312463084,0.7636010282595447,0.5484347312463084,0.7636010282595447
CCN4_3,CCN4,True,True,False,False,,False,1.0160961063735128,0.9065172515482158,1.257283748892061,0.9556999409332546,,,,,0.9065172515482158,0.9311085962407353,0.9065172515482158,0.9311085962407353
CCN5_3,CCN5,True,True,False,False,,False,0.9875673246041408,0.8947213211442052,0.9449236715327749,0.8694624926166569,,,,,0.8694624926166569,0.882091906880431,0.8694624926166569,0.882091906880431
CCN6_3,CCN6,True,True,False,False,,False,0.7203867778462381,0.6853435564730168,0.13513792153260046,0.09273479031305375,,,,,0.09273479031305375,0.3890391733930353,0.09273479031305375,0.3890391733930353
CCNA1_3,CCNA1,True,True,True,True,0.0,False,0.7738169933284127,0.7552344441167798,0.2310752715806229,0.1470761961015948,0.06504924899999942,0.2139963167587477,0.02043785900000028,0.033759423139954114,0.033759423139954114,0.18053625643017124,0.1470761961015948,0.2139963167587477
