endpoint,step,phase,gene,gene_symbol_clean,p,c_index,selected_before
OS,5,forward,CHST2_3,CHST2,0.0525214790746141,0.702646517949948,4
OS,5,forward,ADAM19_3,ADAM19,0.11679383323579497,0.7066442792036459,4
OS,5,forward,NCAPH_3,NCAPH,0.1316229573470261,0.6996881746222116,4
OS,5,forward,POLQ_3,POLQ,0.30628869989790897,0.7008875029983209,4
OS,5,forward,SLC5A6_3,SLC5A6,0.07038470497139179,0.7068041896537939,4
OS,5,forward,MTFR2_3,MTFR2,0.4402313972751136,0.7007275925481731,4
OS,5,forward,TYROBP_3,TYROBP,0.8963888924662524,0.7015271447989126,4
OS,5,forward,TRIM14_3,TRIM14,0.5039236860614229,0.7033661149756136,4
OS,5,forward,CDC20_3,CDC20,0.5066800153567768,0.7004877268729511,4
OS,5,forward,ST8SIA5_3,ST8SIA5,0.6028823131184398,0.7044854881266491,4
OS,5,forward,CDCA7_3,CDCA7,0.5007253333412252,0.7024066522747262,4
OS,5,forward,HSD11B1_3,HSD11B1,0.9230334944788505,0.7012872791236907,4
OS,5,forward,ADAMTS1_3,ADAMTS1,0.155650514547081,0.7052850403773887,4
OS,5,forward,LPXN_3,LPXN,0.6089901283885022,0.7013672343487647,4
OS,5,forward,ARL4D_3,ARL4D,0.7656632020739356,0.7010474134484689,4
OS,5,forward,TMEM178A_3,TMEM178A,0.19609570234181828,0.7016071000239865,4
OS,5,forward,MAP1LC3C_3,MAP1LC3C,0.2605092709194873,0.7044854881266491,4
OS,5,forward,KIF18B_3,KIF18B,0.35376707144121033,0.7016071000239865,4
OS,5,forward,LOC119876044,LOC119876044,0.5674854207501865,0.7016071000239865,4
OS,5,forward,CENPT_3,CENPT,0.2724079309410645,0.7033661149756136,4
OS,5,forward,EVI2A_3,EVI2A,0.8302323076888738,0.7014471895738387,4
OS,5,forward,ARHGDIB_3,ARHGDIB,0.750432159856812,0.7023266970496522,4
OS,5,forward,NMRAL1_3,NMRAL1,0.42911151936659675,0.7002478611977293,4
OS,5,forward,SPAG5_3,SPAG5,0.3748420199578725,0.7021667865995043,4
OS,5,forward,HSP90AA1_3,HSP90AA1,0.05527220907856084,0.7030462940753178,4
OS,5,forward,GPRIN1_3,GPRIN1,0.46416067949157547,0.7031262493003918,4
OS,5,forward,LOC489911_3,LOC489911,0.1040431693350482,0.7048053090269449,4
OS,5,forward,CLTCL1_3,CLTCL1,0.7267695174193498,0.7014471895738387,4
OS,5,forward,CENPI_3,CENPI,0.7844851919926301,0.7012073238986167,4
OS,5,forward,IFI35_3,IFI35,0.42760980761043665,0.7041656672263532,4
OS,5,forward,LAMA3_3,LAMA3,0.786351650906544,0.6998480850723595,4
OS,5,forward,FGL2_3,FGL2,0.23490197321688136,0.702566562724874,4
OS,5,forward,ITGAX_3,ITGAX,0.4878474802694812,0.704645398576797,4
OS,5,forward,TK1_3,TK1,0.6241375000337509,0.7001679059726553,4
OS,5,forward,KIF4A_3,KIF4A,0.3980851713867106,0.6996082193971376,4
OS,5,forward,CD244_3,CD244,0.5152384105772942,0.7037658911009834,4
OS,5,forward,TRIM34_3,TRIM34,0.12141740117354585,0.7105620852322699,4
OS,5,forward,PID1_3,PID1,0.3931200346336575,0.7022467418245782,4
OS,5,forward,HSPH1_3,HSPH1,0.06856296804659433,0.7024866074998001,4
OS,5,forward,ZBED2_3,ZBED2,0.22805186287021167,0.7028863836251699,4
OS,5,forward,SYK_3,SYK,0.86982152132034,0.7018469656992085,4
OS,5,forward,JAML_3,JAML,0.6676677592608313,0.7012872791236907,4
OS,5,forward,CCNB2_3,CCNB2,0.154235304910909,0.7023266970496522,4
OS,5,forward,PAG1_3,PAG1,0.6944215061929029,0.7002478611977293,4
OS,5,forward,LOC111090004_3,LOC111090004,0.049821404071367814,0.7035260254257616,4
OS,5,forward,PLCXD2_3,PLCXD2,0.17503444722923855,0.7036859358759094,4
OS,5,forward,GAB2_3,GAB2,0.5791275341473683,0.7048852642520189,4
OS,5,forward,BTK_3,BTK,0.7300310940110508,0.7021667865995043,4
OS,5,forward,UBA7_3,UBA7,0.224019154252496,0.702566562724874,4
OS,5,forward,MCAM_3,MCAM,0.3471522306296485,0.7064044135284241,4
OS,5,forward,PAPPA_3,PAPPA,0.6743652937352289,0.7016870552490605,4
OS,5,forward,PIK3CG_3,PIK3CG,0.70074018928797,0.7032861597505397,4
OS,5,forward,RAB29_3,RAB29,0.8233823078610443,0.7016071000239865,4
OS,5,forward,GBP1_3,GBP1,0.8863564082398151,0.7014471895738387,4
OS,5,forward,PRKX_3,PRKX,0.9942249139523075,0.7011273686735429,4
OS,5,forward,SH3D19_3,SH3D19,0.07255406292652603,0.702806428400096,4
OS,5,forward,STK39_3,STK39,0.5833072666950843,0.702646517949948,4
OS,5,forward,PGAP1_3,PGAP1,0.5194098692283688,0.7016870552490605,4
OS,5,forward,CEP72_3,CEP72,0.16358683082902464,0.7020868313744303,4
OS,5,forward,KIF23_3,KIF23,0.45470147324314003,0.7016071000239865,4
OS,5,forward,MCTP1_3,MCTP1,0.8091358235500155,0.7010474134484689,4
OS,5,forward,NSMCE2_3,NSMCE2,0.09542892050801381,0.7044055329015751,4
OS,5,forward,FERMT3_3,FERMT3,0.7581205345939388,0.702806428400096,4
OS,5,forward,IGFBP3_3,IGFBP3,0.39613932019543774,0.702566562724874,4
OS,5,forward,DOCK2_3,DOCK2,0.5674527779954248,0.7024066522747262,4
OS,5,forward,EHD3_3,EHD3,0.9789373651120522,0.7008875029983209,4
OS,5,forward,OSBPL3_3,OSBPL3,0.7170965220612799,0.7007275925481731,4
OS,5,forward,SLCO3A1_3,SLCO3A1,0.6285988225012771,0.7009674582233949,4
OS,5,forward,C1S_3,C1S,0.8337885275671655,0.7013672343487647,4
OS,5,forward,DRAM1_3,DRAM1,0.5071069275465565,0.7028863836251699,4
OS,5,forward,CDCA2_3,CDCA2,0.16498176045669666,0.7048053090269449,4
OS,5,forward,MYO1G_3,MYO1G,0.349207249424733,0.7038458463260574,4
OS,5,forward,LOC488622_3,LOC488622,0.8852040216285533,0.7012872791236907,4
OS,5,forward,PTAFR_3,PTAFR,0.6468162823904712,0.7042456224514272,4
OS,5,forward,FAS_3,FAS,0.4207104925981844,0.7017670104741345,4
OS,5,forward,TIMD4_3,TIMD4,0.7567887279800405,0.7017670104741345,4
OS,5,forward,CLSPN_3,CLSPN,0.22478109211776087,0.7016870552490605,4
OS,5,forward,DAPP1_3,DAPP1,0.5909302389310651,0.7020868313744303,4
OS,5,forward,CASP12_3,CASP12,0.6049178434354368,0.704565443351723,4
OS,5,forward,LY96_3,LY96,0.854210655776082,0.7018469656992085,4
OS,5,forward,ATP8A1_3,ATP8A1,0.3171638326363392,0.7052050851523147,4
OS,5,forward,LPAR5_3,LPAR5,0.9790701361041648,0.7010474134484689,4
OS,5,forward,EGR1_3,EGR1,0.3691713926047657,0.6990485328216199,4
OS,5,forward,DLA-79_3,DLA-79,0.8678339816455451,0.7008875029983209,4
OS,5,forward,PPA1_3,PPA1,0.6594535069208236,0.702806428400096,4
OS,5,forward,SERPINB9_3,SERPINB9,0.7427297064878466,0.7017670104741345,4
OS,5,forward,P4HA1_3,P4HA1,0.5854086108535639,0.7002478611977293,4
OS,5,forward,NALCN_3,NALCN,0.7036854010973725,0.7007275925481731,4
OS,5,forward,VAV1_3,VAV1,0.5542423336948239,0.704645398576797,4
OS,5,forward,SPSB4_3,SPSB4,0.8634499149202267,0.7009674582233949,4
OS,5,forward,PTPRO_3,PTPRO,0.6210995541930004,0.702726473175022,4
OS,5,forward,LOC119876150,LOC119876150,0.8999528141484382,0.7019269209242824,4
OS,5,forward,DRD1_3,DRD1,0.1309631441149229,0.7096825777564564,4
OS,5,forward,KBTBD12_3,KBTBD12,0.9404949223461602,0.7012073238986167,4
OS,5,forward,AURKB_3,AURKB,0.9958548410434132,0.7010474134484689,4
OS,5,forward,ENPP3_3,ENPP3,0.6683278175548528,0.7005676820980251,4
OS,5,forward,PARVG_3,PARVG,0.9735080486040885,0.7011273686735429,4
OS,5,forward,CASP8_3,CASP8,0.6065632675023893,0.7019269209242824,4
OS,5,forward,WNT5B_3,WNT5B,0.3796927497190242,0.7034460702006876,4
OS,5,forward,TNFSF8_3,TNFSF8,0.8785029440338237,0.7008075477732469,4
OS,5,forward,DHX58_3,DHX58,0.3502471940383076,0.7042456224514272,4
OS,5,forward,CXCL14_3,CXCL14,0.18884773356287485,0.7020068761493563,4
OS,5,forward,FAM81A_3,FAM81A,0.6108438149136555,0.7000879507475813,4
OS,5,forward,MACROH2A2_3,MACROH2A2,0.7076510601489553,0.7010474134484689,4
OS,5,forward,MTURN_3,MTURN,0.16758559352070013,0.7056848165027585,4
OS,5,forward,XCR1_3,XCR1,0.7592477189973084,0.7032861597505397,4
OS,5,forward,CD86_3,CD86,0.803632861296298,0.7008075477732469,4
OS,5,forward,LGR4_3,LGR4,0.4207777843213283,0.702806428400096,4
OS,5,forward,IRF5_3,IRF5,0.6295879304597831,0.7023266970496522,4
OS,5,forward,STON1_3,STON1,0.2509606568812285,0.702646517949948,4
OS,5,forward,CLEC12A_3,CLEC12A,0.927014791314519,0.7011273686735429,4
OS,5,forward,DLA-DOA_3,DLA-DOA,0.5043575278921706,0.7052050851523147,4
OS,5,forward,PLD4_3,PLD4,0.7715436515903684,0.7024866074998001,4
OS,5,forward,GPSM2_3,GPSM2,0.8305770417215216,0.7005676820980251,4
OS,5,forward,GIMAP6_3,GIMAP6,0.8913131933953442,0.7008875029983209,4
OS,5,forward,CSF2RB_3,CSF2RB,0.9864290866093708,0.7012073238986167,4
OS,5,forward,BIRC3_3,BIRC3,0.6891895288187084,0.7029663388502438,4
OS,5,forward,C3AR1_3,C3AR1,0.9292525463242521,0.7012073238986167,4
OS,5,forward,SLAMF7_3,SLAMF7,0.9831048907289858,0.7007275925481731,4
OS,5,forward,MAD2L1_3,MAD2L1,0.6683224757435258,0.7013672343487647,4
OS,5,forward,NFAM1_3,NFAM1,0.38340352105470066,0.7055249060526105,4
OS,5,forward,LOC119869021_2,LOC119869021,0.37966696039196735,0.7036859358759094,4
OS,5,forward,TMEM123_3,TMEM123,0.5480290812934012,0.7008075477732469,4
OS,5,forward,LRFN4_3,LRFN4,0.304733841545273,0.7051251299272407,4
OS,5,forward,RNF213_3,RNF213,0.4324432739889258,0.704645398576797,4
OS,5,forward,GSC_3,GSC,0.529739541023679,0.702806428400096,4
OS,5,forward,GLT1D1_3,GLT1D1,0.02002631939539099,0.7068041896537939,4
OS,5,forward,MARCHF1_3,MARCHF1,0.27852062329007776,0.7032861597505397,4
OS,5,forward,LOC606863_3,LOC606863,0.49277705230787283,0.704565443351723,4
OS,5,forward,RGS10_3,RGS10,0.603096626530467,0.702646517949948,4
OS,5,forward,CDCA3_3,CDCA3,0.708393335681615,0.7008875029983209,4
OS,5,forward,LCP1_3,LCP1,0.4905678081393402,0.7060046374030543,4
OS,5,forward,P3H2_3,P3H2,0.08080058570601405,0.7063244583033501,4
OS,5,forward,ECRG4_3,ECRG4,0.08023549334982846,0.7076037419045335,4
OS,5,forward,LOC119866360_3,LOC119866360,0.25057275490712655,0.7041656672263532,4
OS,5,forward,CD200_3,CD200,0.14707348868376516,0.7032062045254658,4
OS,5,forward,ANGPT2_3,ANGPT2,0.7250656973436909,0.7016071000239865,4
OS,5,forward,PHGDH_2,PHGDH,0.047640046613362706,0.7007275925481731,4
OS,5,forward,LOC478384_3,LOC478384,0.3197786199642558,0.7067242344287199,4
OS,5,forward,SFRP4_3,SFRP4,0.13814449523183867,0.6998480850723595,4
OS,5,forward,APCDD1_3,APCDD1,0.9744178817070734,0.7008875029983209,4
OS,5,forward,FKBP4_3,FKBP4,0.24273473977737653,0.6984088910210282,4
OS,5,forward,LOC102152083_3,LOC102152083,0.14217034449437851,0.7070440553290157,4
OS,5,forward,RAD51_3,RAD51,0.17190901796476868,0.7008075477732469,4
OS,5,forward,LOC119864445_3,LOC119864445,0.1658474963033757,0.7015271447989126,4
OS,5,forward,SP100_3,SP100,0.665673418417762,0.702726473175022,4
OS,5,forward,C1QTNF1_3,C1QTNF1,0.09904299559365198,0.7013672343487647,4
OS,5,forward,LOC119875994_2,LOC119875994,0.41867691730912315,0.7044854881266491,4
OS,5,forward,AMOTL2_3,AMOTL2,0.3077326301257146,0.7022467418245782,4
OS,5,forward,FKBP7_3,FKBP7,0.7009349013262243,0.7015271447989126,4
OS,5,forward,CCNB1_3,CCNB1,0.604047369268701,0.7004877268729511,4
OS,5,forward,CDK1_3,CDK1,0.2788832723173218,0.6991284880466938,4
OS,5,forward,ANKH_3,ANKH,0.6355302472358251,0.7010474134484689,4
OS,5,forward,PCLAF_3,PCLAF,0.3235340422327603,0.7008875029983209,4
OS,5,forward,TNFSF10_3,TNFSF10,0.9978083798935136,0.7008875029983209,4
OS,5,forward,SLC8A1_3,SLC8A1,0.8099611903632344,0.7012073238986167,4
OS,5,forward,MCF2L_3,MCF2L,0.16057698007425888,0.7017670104741345,4
OS,5,forward,P2RY14_3,P2RY14,0.9956717043792208,0.7010474134484689,4
OS,5,forward,CIRBP_3,CIRBP,0.022039760515313173,0.7096825777564564,4
OS,5,forward,MYOF_3,MYOF,0.7364973633174445,0.7009674582233949,4
OS,5,forward,GABRA2_3,GABRA2,0.008592646913756375,0.7008075477732469,4
OS,5,forward,ADAMTSL3_3,ADAMTSL3,0.116710136610393,0.7072039657791637,4
OS,5,forward,RNLS_3,RNLS,0.20710410495640807,0.702806428400096,4
OS,5,forward,PTPRZ1_3,PTPRZ1,0.20896540280664283,0.7039258015511314,4
OS,5,forward,LIPA_3,LIPA,0.895152647581574,0.7020068761493563,4
OS,5,forward,SDK2_3,SDK2,0.08393683544530396,0.7070440553290157,4
OS,5,forward,MILR1_3,MILR1,0.726555334068087,0.7031262493003918,4
OS,5,forward,MSI1_3,MSI1,0.381364191747528,0.7021667865995043,4
OS,5,forward,IFI44_3,IFI44,0.476445604616784,0.7048852642520189,4
OS,5,forward,UPP1_3,UPP1,0.827050006628283,0.7005676820980251,4
OS,5,forward,GYPC_3,GYPC,0.8981722775560435,0.7002478611977293,4
OS,5,forward,BARX1_3,BARX1,0.23004034549865193,0.7019269209242824,4
OS,5,forward,FAM131C_3,FAM131C,0.07920870035442408,0.7034460702006876,4
OS,5,forward,PTGFR_3,PTGFR,0.2159763747270308,0.7063244583033501,4
OS,5,forward,VGLL2_3,VGLL2,0.01771172063701806,0.7122411449588231,4
OS,5,forward,CCL23_3,CCL23,0.4984083171748295,0.7000879507475813,4
OS,5,forward,NPL_3,NPL,0.8134801970421505,0.7021667865995043,4
OS,5,forward,LOC484897_3,LOC484897,0.8696674222243304,0.7006476373230991,4
OS,5,forward,IFI44L_3,IFI44L,0.4699030986176763,0.7035260254257616,4
OS,5,forward,LOC119877400,LOC119877400,0.4210874212169453,0.7052050851523147,4
OS,5,forward,OAS1_3,OAS1,0.23138609231962304,0.7038458463260574,4
OS,5,forward,SLC36A2_3,SLC36A2,0.46220392048768877,0.7042456224514272,4
OS,5,forward,RYR2_3,RYR2,0.3110438774148105,0.7017670104741345,4
OS,5,forward,OAS2_3,OAS2,0.4864455086000653,0.7020068761493563,4
OS,5,forward,MS4A7_3,MS4A7,0.5384111929281166,0.7001679059726553,4
OS,5,forward,LOC102157159_3,LOC102157159,0.6531607802712782,0.7037658911009834,4
OS,5,forward,IGSF6_3,IGSF6,0.895826795535028,0.7002478611977293,4
OS,5,forward,KCNQ1_3,KCNQ1,0.31718311651027065,0.7053649956024626,4
OS,5,forward,LOC102155122_3,LOC102155122,0.15826657245697948,0.702646517949948,4
OS,5,forward,TRIB3_3,TRIB3,0.27469012633479317,0.7020868313744303,4
OS,5,forward,HCLS1_3,HCLS1,0.4937275223471037,0.7039258015511314,4
OS,5,forward,IL18_3,IL18,0.9529604845297632,0.7012872791236907,4
OS,5,forward,GNG11_3,GNG11,0.0771425547298721,0.7068041896537939,4
OS,5,forward,CALHM5_3,CALHM5,0.4265857572709397,0.7011273686735429,4
OS,5,forward,SLC43A2_3,SLC43A2,0.9001667982165149,0.7019269209242824,4
OS,5,forward,RBPMS2_3,RBPMS2,0.182464907199603,0.7048852642520189,4
OS,5,forward,DOCK8_3,DOCK8,0.45121146386087774,0.7052850403773887,4
OS,5,forward,TASL_3,TASL,0.6800648372207645,0.7035260254257616,4
OS,5,forward,ZBP1_3,ZBP1,0.37043529289998545,0.7051251299272407,4
OS,5,forward,DOK2_3,DOK2,0.47436644119293125,0.7020868313744303,4
OS,5,forward,GAREM2_3,GAREM2,0.2792736922303587,0.7060845926281283,4
OS,5,forward,SIM2_3,SIM2,0.13452145976650187,0.7031262493003918,4
OS,5,forward,ESPL1_3,ESPL1,0.09818598229694094,0.6984088910210282,4
OS,5,forward,FGR_3,FGR,0.9401243744786296,0.7015271447989126,4
OS,5,forward,SERPINB8_3,SERPINB8,0.4846317416561703,0.7018469656992085,4
OS,5,forward,LEPR_3,LEPR,0.1894631270234689,0.7051251299272407,4
OS,5,forward,ARHGAP30_3,ARHGAP30,0.5144497123114327,0.7038458463260574,4
OS,5,forward,TMEM144_3,TMEM144,0.6504962900575684,0.702566562724874,4
OS,5,forward,PSMB8_3,PSMB8,0.824562336939491,0.7012872791236907,4
OS,5,forward,MXRA5_3,MXRA5,0.21748255626712595,0.7020068761493563,4
OS,5,forward,CD80_3,CD80,0.9765192047825492,0.7011273686735429,4
OS,5,forward,SASH3_3,SASH3,0.9296963284758926,0.7017670104741345,4
OS,5,forward,DLA-DRA_3,DLA-DRA,0.8553653816484833,0.7007275925481731,4
OS,5,forward,GAS6_3,GAS6,0.1137993729865939,0.7022467418245782,4
OS,5,forward,GINS4_3,GINS4,0.11522163493212174,0.7056048612776845,4
OS,5,forward,SIRPB2_3,SIRPB2,0.6328787828062528,0.7020868313744303,4
OS,5,forward,GASK1B_3,GASK1B,0.626712022982264,0.7024866074998001,4
OS,5,forward,TRIM22_3,TRIM22,0.8668976412091318,0.7016870552490605,4
OS,5,forward,TFEC_3,TFEC,0.2817146462834398,0.7052050851523147,4
OS,5,forward,CYSLTR1_3,CYSLTR1,0.8421082360382117,0.7019269209242824,4
OS,5,forward,IRX1_3,IRX1,0.4532843780188287,0.7036859358759094,4
OS,5,forward,WAS_3,WAS,0.2166940318073504,0.706564323978572,4
OS,5,forward,SPI1_3,SPI1,0.7025771976107843,0.7036059806508356,4
OS,5,forward,MYO1F_3,MYO1F,0.5092163621347741,0.7024866074998001,4
OS,5,forward,SMPDL3A_3,SMPDL3A,0.9042156328768615,0.7010474134484689,4
OS,5,forward,CENPA_3,CENPA,0.7075875966756711,0.7011273686735429,4
OS,5,forward,GSDMD_3,GSDMD,0.9990365615308003,0.7008875029983209,4
OS,5,forward,RAI2_3,RAI2,0.23092169501441,0.7001679059726553,4
OS,5,forward,SLC31A2_3,SLC31A2,0.4652101783698819,0.7049652194770928,4
OS,5,forward,C6H16orf54_3,C6H16orf54,0.46206828257046206,0.704725353801871,4
OS,5,backward,GABRA2_3,GABRA2,0.008592646913756375,0.7008075477732469,5
OS,6,forward,FMO5_3,FMO5,0.6896162112572934,0.7032861597505397,5
OS,6,forward,MEX3A_3,MEX3A,0.30092009112274787,0.7019269209242824,5
OS,6,forward,TRIP13_3,TRIP13,0.1716419345500794,0.702806428400096,5
OS,6,forward,APOBEC3Z3_4,APOBEC3Z3,0.8262682999910842,0.7015271447989126,5
OS,6,forward,GPR34_3,GPR34,0.8083731959478803,0.7019269209242824,5
OS,6,forward,DNA2_3,DNA2,0.3899369443153573,0.6997681298472855,5
OS,6,forward,CBX7_3,CBX7,0.7207787400864276,0.7033661149756136,5
OS,6,forward,LOC477699_3,LOC477699,0.6380071684606248,0.7013672343487647,5
OS,6,forward,ZMAT1_3,ZMAT1,0.579171206195974,0.7009674582233949,5
OS,6,forward,STUM_3,STUM,0.385891589793388,0.7034460702006876,5
OS,6,forward,DSCC1_3,DSCC1,0.03525058923663769,0.7076836971296074,5
OS,6,forward,PTTG1_3,PTTG1,0.22703617405661436,0.7036059806508356,5
OS,6,forward,ATAD1_3,ATAD1,0.430369773174055,0.7000079955225074,5
OS,6,forward,TSPAN33_3,TSPAN33,0.20064243842975799,0.7002478611977293,5
OS,6,forward,TLR3_3,TLR3,0.9934768925034605,0.7009674582233949,5
OS,6,forward,LOC111097086_3,LOC111097086,0.35055240821330325,0.7024066522747262,5
OS,6,forward,ADGRF1_3,ADGRF1,0.6810518156980863,0.7001679059726553,5
OS,6,forward,LOC476816_3,LOC476816,0.7381376333622207,0.7000879507475813,5
OS,6,forward,EVI2B_3,EVI2B,0.6806377103111025,0.7022467418245782,5
OS,6,forward,RCOR2_3,RCOR2,0.9687049460684454,0.7006476373230991,5
OS,6,forward,NIBAN1_3,NIBAN1,0.1308770621270863,0.7040857120012792,5
OS,6,forward,ALOX5_3,ALOX5,0.17155025606389823,0.704645398576797,5
OS,6,forward,POLE2_3,POLE2,0.36486411356164383,0.6996881746222116,5
OS,6,forward,CENPV_3,CENPV,0.4058419726696073,0.7053649956024626,5
OS,6,forward,ENPP5_3,ENPP5,0.3969851612752764,0.7012073238986167,5
OS,6,forward,MCM10_3,MCM10,0.1303783000245607,0.7040857120012792,5
OS,6,forward,KCTD12_3,KCTD12,0.0803600970441826,0.708483249380347,5
OS,6,forward,SUGCT_3,SUGCT,0.10169011069572345,0.7053649956024626,5
OS,6,forward,LOC100855995_3,LOC100855995,0.4472435436927037,0.6990485328216199,5
OS,6,forward,PRRT4_3,PRRT4,0.850375985934465,0.7002478611977293,5
OS,6,forward,HACD4_3,HACD4,0.6812710347372117,0.702726473175022,5
OS,6,forward,HHIP_3,HHIP,0.9264304664035458,0.7009674582233949,5
OS,6,forward,SCRN2_3,SCRN2,0.2731016039463424,0.7033661149756136,5
OS,6,forward,TLR7_3,TLR7,0.9860481538262117,0.7010474134484689,5
OS,6,forward,FANCA_3,FANCA,0.5783289360997762,0.6986487566962502,5
OS,6,forward,ST6GALNAC3_3,ST6GALNAC3,0.799101646017047,0.7011273686735429,5
OS,6,forward,CD8B_3,CD8B,0.648003834095219,0.7016071000239865,5
OS,6,forward,CENPW_3,CENPW,0.39469657296171157,0.7007275925481731,5
OS,6,forward,DNPH1_3,DNPH1,0.40577080905273244,0.7008075477732469,5
OS,6,forward,ACSS3_3,ACSS3,0.23608460463649916,0.702566562724874,5
OS,6,forward,RECQL4_3,RECQL4,0.43791150502715337,0.7020068761493563,5
OS,6,forward,ADAMTS4_3,ADAMTS4,0.04177463331842185,0.7072839210042376,5
OS,6,forward,FANCM_3,FANCM,0.40220416690544813,0.7001679059726553,5
OS,6,forward,E2F1_3,E2F1,0.7593570144512134,0.7009674582233949,5
OS,6,forward,PTEN_3,PTEN,0.4430701992649354,0.6999280402974334,5
OS,6,forward,TAPBPL_3,TAPBPL,0.9640486522621037,0.7013672343487647,5
OS,6,forward,BLNK_3,BLNK,0.6414633298124706,0.7008075477732469,5
OS,6,forward,SPC24_3,SPC24,0.5100557826513241,0.7004077716478772,5
OS,6,forward,MAB21L2_3,MAB21L2,0.6149276554120804,0.702726473175022,5
OS,6,forward,MINPP1_3,MINPP1,0.5266018471828776,0.7005676820980251,5
OS,6,forward,MCM5_3,MCM5,0.6025941992417688,0.6996881746222116,5
OS,6,forward,MOSPD2_3,MOSPD2,0.39005138175905496,0.7016870552490605,5
OS,6,forward,SAMD9L_3,SAMD9L,0.5537750917177535,0.7009674582233949,5
OS,6,forward,SERF1A_3,SERF1A,0.8215541375491864,0.7006476373230991,5
OS,6,forward,UBE2S_3,UBE2S,0.7259092207341609,0.7011273686735429,5
OS,6,forward,LOC612325_3,LOC612325,0.4416430966773004,0.7033661149756136,5
OS,6,forward,TBC1D9_3,TBC1D9,0.7901721201649395,0.7014471895738387,5
OS,6,forward,P2RX7_3,P2RX7,0.734322513924748,0.7020868313744303,5
OS,6,forward,ECT2_3,ECT2,0.27267050390553255,0.7022467418245782,5
OS,6,forward,TNFAIP8L2_3,TNFAIP8L2,0.739143961262794,0.7020868313744303,5
OS,6,forward,SQOR_3,SQOR,0.3096722362385,0.7012073238986167,5
OS,6,forward,MEST_3,MEST,0.7905655365925834,0.7014471895738387,5
OS,6,forward,CSRP1_3,CSRP1,0.07207485247767137,0.7089629807307908,5
OS,6,forward,BATF2_3,BATF2,0.14863297206510806,0.7067242344287199,5
OS,6,forward,ACOD1_3,ACOD1,0.39942551546927074,0.7030462940753178,5
OS,6,forward,LOC119877688,LOC119877688,0.4110586351079333,0.6994483089469897,5
OS,6,forward,SHCBP1_3,SHCBP1,0.6740150399177911,0.7015271447989126,5
OS,6,forward,MCM4_3,MCM4,0.335849446715401,0.702806428400096,5
OS,6,forward,KIAA0040_3,KIAA0040,0.6398520655261959,0.7013672343487647,5
OS,6,forward,PIK3IP1_3,PIK3IP1,0.9623236519979776,0.7011273686735429,5
OS,6,forward,SCML2_3,SCML2,0.8866329471776644,0.7004877268729511,5
OS,6,forward,SERPING1_3,SERPING1,0.7668810041631948,0.7011273686735429,5
OS,6,forward,LOC487476_3,LOC487476,0.33705703081156224,0.7030462940753178,5
OS,6,forward,LHX2_3,LHX2,0.6532482154882018,0.702726473175022,5
OS,6,forward,MYBL2_3,MYBL2,0.2603473544861535,0.7017670104741345,5
OS,6,forward,EPAS1_3,EPAS1,0.3888737808113826,0.7007275925481731,5
OS,6,forward,CA14_3,CA14,0.5327755617362486,0.7009674582233949,5
OS,6,forward,CSF1R_3,CSF1R,0.7142189821879678,0.7019269209242824,5
OS,6,forward,IFIT3_3,IFIT3,0.6064954177270342,0.7003278164228033,5
OS,6,forward,CTSH_3,CTSH,0.4496490818804242,0.7007275925481731,5
OS,6,forward,DLGAP5_3,DLGAP5,0.3491785955375709,0.7021667865995043,5
OS,6,forward,TTC39B_3,TTC39B,0.11976677044794139,0.7092028464060126,5
OS,6,forward,MIS18A_3,MIS18A,0.4023581469458538,0.7019269209242824,5
OS,6,forward,CDCA5_3,CDCA5,0.9394017226881496,0.7013672343487647,5
OS,6,forward,FANCD2_3,FANCD2,0.2777325289434939,0.7000079955225074,5
OS,6,forward,PYCARD_3,PYCARD,0.6193377263578586,0.7002478611977293,5
OS,6,forward,GPSM3_3,GPSM3,0.8953277308701799,0.7013672343487647,5
OS,6,forward,PARP15_3,PARP15,0.8137693848280876,0.7008075477732469,5
OS,6,forward,ADGRG6_3,ADGRG6,0.8336789827086446,0.7011273686735429,5
OS,6,forward,CDCA8_3,CDCA8,0.36988839458367395,0.7002478611977293,5
OS,6,forward,ASAH1_3,ASAH1,0.5989603638028809,0.7019269209242824,5
OS,6,forward,RGS18_3,RGS18,0.9602164301956723,0.7012872791236907,5
OS,6,forward,SPC25_3,SPC25,0.4963898843061264,0.7016870552490605,5
OS,6,forward,CENPK_3,CENPK,0.4341088112547079,0.7035260254257616,5
OS,6,forward,POLE_3,POLE,0.7504953846957065,0.7008875029983209,5
OS,6,forward,SELENOP_3,SELENOP,0.37816458604123415,0.7048053090269449,5
OS,6,forward,BUB1_3,BUB1,0.4584058975631965,0.702726473175022,5
OS,6,forward,CA5B_3,CA5B,0.9511404734718505,0.7014471895738387,5
OS,6,forward,SELPLG_3,SELPLG,0.6493267298213923,0.7024066522747262,5
OS,6,forward,IL34_3,IL34,0.28449328857135237,0.7056848165027585,5
OS,6,forward,RBMS3_3,RBMS3,0.3253392831365937,0.7010474134484689,5
OS,6,forward,LURAP1L_3,LURAP1L,0.6207508806286233,0.7002478611977293,5
OS,6,forward,ADORA2B_3,ADORA2B,0.20098380260757392,0.704725353801871,5
OS,6,forward,PLK4_3,PLK4,0.3476136348603065,0.7012872791236907,5
OS,6,forward,NETO1_3,NETO1,0.5697094407750389,0.7020068761493563,5
