analysis_set,initial_factors,factor,view,group,r2
three_cohort_no_ffpe_variable_only_1500,12,Factor3,RNA,TARGET_OS,4.260921478271484
three_cohort_no_ffpe_variable_only_1500,12,Factor4,RNA,TARGET_OS,4.119735956192017
three_cohort_no_ffpe_variable_only_1500,12,Factor5,RNA,TARGET_OS,3.073453903198242
three_cohort_no_ffpe_variable_only_1500,12,Factor6,RNA,TARGET_OS,3.404802083969116
three_cohort_no_ffpe_variable_only_1500,12,Factor7,RNA,TARGET_OS,0.579071044921875
three_cohort_no_ffpe_variable_only_1500,12,Factor8,RNA,TARGET_OS,1.7093420028686523
three_cohort_no_ffpe_variable_only_1500,12,Factor9,RNA,TARGET_OS,2.977687120437622
three_cohort_no_ffpe_variable_only_1500,12,Factor10,RNA,TARGET_OS,1.1445283889770508
three_cohort_no_ffpe_variable_only_1500,16,Factor1,RNA,DOG2,12.833940982818604
three_cohort_no_ffpe_variable_only_1500,16,Factor2,RNA,DOG2,9.874653816223145
three_cohort_no_ffpe_variable_only_1500,16,Factor3,RNA,DOG2,5.908769369125366
three_cohort_no_ffpe_variable_only_1500,16,Factor4,RNA,DOG2,2.0276904106140137
three_cohort_no_ffpe_variable_only_1500,16,Factor5,RNA,DOG2,4.996216297149658
three_cohort_no_ffpe_variable_only_1500,16,Factor6,RNA,DOG2,0.21718740463256836
three_cohort_no_ffpe_variable_only_1500,16,Factor7,RNA,DOG2,3.2569587230682373
three_cohort_no_ffpe_variable_only_1500,16,Factor8,RNA,DOG2,3.6967217922210693
three_cohort_no_ffpe_variable_only_1500,16,Factor9,RNA,DOG2,3.330516815185547
three_cohort_no_ffpe_variable_only_1500,16,Factor10,RNA,DOG2,1.8626034259796143
three_cohort_no_ffpe_variable_only_1500,16,Factor11,RNA,DOG2,1.7659366130828857
three_cohort_no_ffpe_variable_only_1500,16,Factor12,RNA,DOG2,1.807558536529541
three_cohort_no_ffpe_variable_only_1500,16,Factor13,RNA,DOG2,1.3277232646942139
three_cohort_no_ffpe_variable_only_1500,16,Factor1,RNA,GSE21257,9.886658191680908
three_cohort_no_ffpe_variable_only_1500,16,Factor2,RNA,GSE21257,4.91594672203064
three_cohort_no_ffpe_variable_only_1500,16,Factor3,RNA,GSE21257,2.059817314147949
three_cohort_no_ffpe_variable_only_1500,16,Factor4,RNA,GSE21257,4.337882995605469
three_cohort_no_ffpe_variable_only_1500,16,Factor5,RNA,GSE21257,2.028244733810425
three_cohort_no_ffpe_variable_only_1500,16,Factor6,RNA,GSE21257,8.614522218704224
three_cohort_no_ffpe_variable_only_1500,16,Factor7,RNA,GSE21257,1.7029643058776855
three_cohort_no_ffpe_variable_only_1500,16,Factor8,RNA,GSE21257,1.5024662017822266
three_cohort_no_ffpe_variable_only_1500,16,Factor9,RNA,GSE21257,1.4259636402130127
three_cohort_no_ffpe_variable_only_1500,16,Factor10,RNA,GSE21257,2.2712111473083496
three_cohort_no_ffpe_variable_only_1500,16,Factor11,RNA,GSE21257,0.91286301612854
three_cohort_no_ffpe_variable_only_1500,16,Factor12,RNA,GSE21257,0.9649455547332764
three_cohort_no_ffpe_variable_only_1500,16,Factor13,RNA,GSE21257,0.8541285991668701
three_cohort_no_ffpe_variable_only_1500,16,Factor1,RNA,TARGET_OS,8.420413732528687
three_cohort_no_ffpe_variable_only_1500,16,Factor2,RNA,TARGET_OS,5.803012847900391
three_cohort_no_ffpe_variable_only_1500,16,Factor3,RNA,TARGET_OS,5.060559511184692
