gene,p,endpoint,fold
UHRF1_3,0.010593253014192255,DFI,1
CYSLTR1_3,0.010621208252142564,DFI,1
GLIPR2_3,0.010630162083150678,DFI,1
STMN1_3,0.010635563176192806,DFI,1
LOC119866233_1,0.010701321918683263,DFI,1
LOC488622_3,0.010741935300608215,DFI,1
SLIT1_3,0.010776522807875118,DFI,1
LOC106557828_3,0.010841208528803848,DFI,1
DLA-DMA_3,0.010861005381902215,DFI,1
CD80_3,0.010952045860724256,DFI,1
SUCNR1_3,0.010970617695600109,DFI,1
DLA-DQA1_3,0.010980485009249181,DFI,1
MMP17_3,0.010998604299793205,DFI,1
CLEC2D_3,0.011012736437854184,DFI,1
HSD11B2_3,0.011029345719685748,DFI,1
TMEM97_3,0.011038544882073915,DFI,1
MBP_3,0.011040653494919225,DFI,1
KLKB1_3,0.011062748020128875,DFI,1
LOC102154658_3,0.011065395153419434,DFI,1
CPN2_3,0.011072026491974378,DFI,1
LOC475935_2,0.011097743178467517,DFI,1
ARHGAP25_3,0.011141883992477845,DFI,1
SEPTIN6_3,0.011142875918461614,DFI,1
TFEB_3,0.011196593724135243,DFI,1
ATP6V1B2_3,0.011259287764268034,DFI,1
PAPPA_3,0.01134379378599329,DFI,1
DUSP5_3,0.011407297845395011,DFI,1
RIPOR2_3,0.011418466558853731,DFI,1
HHIPL1_3,0.011450612561498156,DFI,1
ZBP1_3,0.01146674117461055,DFI,1
FRRS1_3,0.011567677469029345,DFI,1
UBE2T_3,0.011654633611571347,DFI,1
LOC481472_3,0.011663111636699705,DFI,1
FKBP10_3,0.011675049052707144,DFI,1
LOC612422_3,0.011690784169284131,DFI,1
PAQR9_3,0.011723556412494647,DFI,1
RRM2_3,0.011727433157235635,DFI,1
IGFBP3_3,0.011748603591449292,DFI,1
CCDC3_3,0.011782802896095937,DFI,1
PDE7B_3,0.011834098862407846,DFI,1
TPP1_3,0.011911798368206444,DFI,1
ALDH4A1_3,0.011924866928293119,DFI,1
KIF4A_3,0.011934157019681849,DFI,1
LOC483396_2,0.011995402133518794,DFI,1
PSTPIP1_3,0.012003270519254435,DFI,1
H2AX_3,0.012007169017988066,DFI,1
ATP2A3_3,0.012037740904480709,DFI,1
GAREM2_3,0.012045691707340215,DFI,1
RASAL3_3,0.012052711621603361,DFI,1
FZD9_3,0.012075953179226282,DFI,1
MOB3B_3,0.012107286976696018,DFI,1
CDA_3,0.012150292475406981,DFI,1
SLAMF6_3,0.012189646135250457,DFI,1
KIF18B_3,0.012194467387031036,DFI,1
LOC119876563,0.012206283304462212,DFI,1
SCIMP_3,0.012235547089746538,DFI,1
LOC119875975_2,0.0122765918881875,DFI,1
LOC119875994_2,0.012291923354360128,DFI,1
FOXP1_3,0.01235676547309285,DFI,1
CD82_3,0.012371166003400028,DFI,1
CENPQ_3,0.012402445129288299,DFI,1
ITGB7_3,0.012443765300902774,DFI,1
LFNG_3,0.012484407910655715,DFI,1
NMNAT3_3,0.012536342630666782,DFI,1
CCDC85A_3,0.01257773572290344,DFI,1
SYCE2_3,0.01257810491239448,DFI,1
SIRPB2_3,0.01257944292658662,DFI,1
APBB1IP_3,0.012591743871783237,DFI,1
C20H19orf38_3,0.012623833211029908,DFI,1
LOC119870962_3,0.01263936149673347,DFI,1
CENPN_3,0.012667268922143074,DFI,1
ITGB2_3,0.012742366104428922,DFI,1
CDC20_3,0.012791619368162184,DFI,1
ARHGAP4_3,0.012793030254495425,DFI,1
CA13_3,0.01280838166983753,DFI,1
LOC611538_3,0.012841932816268912,DFI,1
LCK_3,0.012864275604230797,DFI,1
KCNJ16_3,0.012951460467549226,DFI,1
LOC119876202,0.013063172153082852,DFI,1
NR2F1_3,0.013063836159896407,DFI,1
RAB37_3,0.013083484593163124,DFI,1
LOC608238_2,0.013089590050575759,DFI,1
KIF15_3,0.013183928503611265,DFI,1
ITGAL_3,0.013187826569451925,DFI,1
FGF11_3,0.013222040919365467,DFI,1
E2F8_3,0.013225354564668253,DFI,1
SLC7A7_3,0.013242953686775983,DFI,1
LOC111094052_3,0.013252318776351494,DFI,1
CDC6_3,0.013265474178598738,DFI,1
SPAG5_3,0.013304908725144783,DFI,1
TOP2A_3,0.013338511637401533,DFI,1
SPHKAP_3,0.013344856515115326,DFI,1
LOC102154610_3,0.013348227478825215,DFI,1
LOC119866080_2,0.013355371394235194,DFI,1
MTFR2_3,0.013392104445650728,DFI,1
CSF1_3,0.013436590177409427,DFI,1
SPSB1_3,0.013462673419410435,DFI,1
LOC111092051_3,0.013466895043607808,DFI,1
LOC612173_3,0.013493165417685705,DFI,1
SLC24A3_3,0.013514813017318461,DFI,1
N4BP2L1_3,0.013541073049577385,DFI,1
CXCR3_3,0.01354183880657803,DFI,1
CD44_3,0.013618283568741204,DFI,1
LRRC8C_3,0.013621854476646409,DFI,1
PIK3R6_3,0.013672362827902554,DFI,1
LOC119877604,0.013702171360686126,DFI,1
WDFY4_3,0.013774003675252347,DFI,1
CLSPN_3,0.013840021541089993,DFI,1
UBA7_3,0.013911920336288911,DFI,1
ZBED2_3,0.013945753313586065,DFI,1
PCSK6_3,0.014028997660950381,DFI,1
CD27_3,0.01411923193427001,DFI,1
FLT3_3,0.01411945171298582,DFI,1
SOAT2_3,0.014167809848647486,DFI,1
H2BC8_3,0.014209544844114045,DFI,1
KLHL6_3,0.01436447981658164,DFI,1
FAT3_3,0.014378848931095546,DFI,1
GBP5_3,0.01438513581954664,DFI,1
PIK3R5_3,0.014406167302988014,DFI,1
KIF22_3,0.014505919678590318,DFI,1
CIITA_3,0.014561644877926693,DFI,1
FRMD4B_3,0.01459719279531408,DFI,1
MBOAT2_3,0.01461321698215109,DFI,1
KIF23_3,0.01461482572061569,DFI,1
IL6R_3,0.014618967396269302,DFI,1
LOC487172_3,0.014626021619339808,DFI,1
CRYBG1_3,0.014684995561035738,DFI,1
ARHGAP15_3,0.014696147948649346,DFI,1
AKNA_3,0.014739494665322045,DFI,1
CHST8_3,0.014793377352891822,DFI,1
IDO1_3,0.014922327672835462,DFI,1
CRIP1_3,0.014924109407396876,DFI,1
CCNA2_3,0.014958064866325331,DFI,1
PLEK_3,0.015009721743487133,DFI,1
RCAN1_3,0.01503105757799052,DFI,1
COL17A1_3,0.015116711880074582,DFI,1
YES1_3,0.015213888478709449,DFI,1
LOC100686484_3,0.015222298389578144,DFI,1
ARHGAP32_3,0.01524449229197781,DFI,1
PLA2G4A_3,0.015311276256111986,DFI,1
CENPI_3,0.015319452221899562,DFI,1
MCTP2_3,0.015324782232275565,DFI,1
REXO5_3,0.015497230109168356,DFI,1
LOC102153619_3,0.01552555111303455,DFI,1
STC1_3,0.015578288495694011,DFI,1
CCDC69_3,0.015587575076622525,DFI,1
PTBP2_3,0.01569031613955011,DFI,1
ADGRE3_3,0.015703014381699167,DFI,1
SERPINB9_3,0.01571189619592018,DFI,1
HAAO_3,0.01584135976195628,DFI,1
RCN3_3,0.015847294513392788,DFI,1
SLC39A8_3,0.01585185237436174,DFI,1
SLC4A4_3,0.015887509951097088,DFI,1
SNX20_3,0.015913168017429064,DFI,1
LDLRAD4_3,0.01594321149125568,DFI,1
DUSP9_3,0.015955875141157816,DFI,1
ECRG4_3,0.016097471267598022,DFI,1
LOC484356_3,0.016101414487599577,DFI,1
FUT1_3,0.01614972049903237,DFI,1
CD37_3,0.01639728513629684,DFI,1
ADCY7_3,0.0163991648056168,DFI,1
GASK1B_3,0.016416306455937692,DFI,1
RUNDC3B_3,0.016449163332784632,DFI,1
ANKH_3,0.01651204913050827,DFI,1
UBE2C_3,0.016553429732328314,DFI,1
GALNT15_3,0.016620540367749168,DFI,1
LOC119869150_1,0.01666430991037448,DFI,1
LOC119869101_1,0.016668606839919456,DFI,1
PLAC8A_3,0.016668919411289333,DFI,1
C3AR1_3,0.016734529615353152,DFI,1
NOX4_3,0.016735390614510934,DFI,1
TMEM123_3,0.016830120239112404,DFI,1
CBLN3_3,0.016841242622223206,DFI,1
TRPV4_3,0.01690899517084743,DFI,1
TMEM176A_3,0.0169414269617779,DFI,1
PARP9_3,0.016976881784024917,DFI,1
RGS14_3,0.017026982997619164,DFI,1
DLA-DOB_3,0.01721051054014382,DFI,1
LOC102154334_3,0.017238584947925545,DFI,1
LOC608379_6,0.017277564971386675,DFI,1
PLSCR1_3,0.017308830631487474,DFI,1
SRGAP3_3,0.017390285104490418,DFI,1
PLEKHM1_3,0.01743571582352019,DFI,1
CTSD_3,0.017511907107139922,DFI,1
NLRC5_3,0.017544519046355973,DFI,1
NCF2_3,0.01756740974291662,DFI,1
TNFSF13_3,0.017626379474303656,DFI,1
LOC488248_3,0.01762989488190829,DFI,1
CD180_3,0.017630127401275873,DFI,1
CDH1_3,0.017687514914867607,DFI,1
DNMT3B_3,0.01773409416077462,DFI,1
ACSL5_3,0.01787114219585645,DFI,1
LOC119878087,0.017877858249552597,DFI,1
CD8A_3,0.01790491049815207,DFI,1
CD14_3,0.01792019213163633,DFI,1
FANCI_3,0.018038180958775712,DFI,1
LOC102156785_2,0.018096551794134063,DFI,1
PIM2_3,0.01810797202564599,DFI,1
LCP2_3,0.01811145246751437,DFI,1
GADD45GIP1_3,0.018164385067434227,DFI,1
SV2A_3,0.018164971227309465,DFI,1
TNFRSF9_3,0.01819776862200781,DFI,1
THEMIS_3,0.01820950125422341,DFI,1
CORO1A_3,0.018347951475551322,DFI,1
CYBB_3,0.018366285457902722,DFI,1
DLL4_3,0.018416828093831647,DFI,1
LOC106557516_2,0.018425771681848033,DFI,1
PCDH19_3,0.018472712332804165,DFI,1
PLCB2_3,0.018561403171476684,DFI,1
GPRIN1_3,0.018688596545016038,DFI,1
SELENOH_3,0.018808954782737634,DFI,1
TMA7_3,0.01881041126104554,DFI,1
SLC46A2_3,0.01881305258196472,DFI,1
PKP2_3,0.01883092483871102,DFI,1
IFGGB2_3,0.018868133166272453,DFI,1
IFGGC1_3,0.018935893119666904,DFI,1
LOC111089962_3,0.01895228829417135,DFI,1
HAVCR1_3,0.018954461946491977,DFI,1
C1R_3,0.01897043364328874,DFI,1
CKAP2L_3,0.018986258306010643,DFI,1
NMRAL1_3,0.019125761602216535,DFI,1
PKMYT1_3,0.01925902422860802,DFI,1
GPR137B_3,0.019285981738455978,DFI,1
ISYNA1_3,0.019343118838685596,DFI,1
LOC119866113_2,0.01943283713730308,DFI,1
SCUBE3_3,0.019454795236282428,DFI,1
LOC119869118_1,0.019589121294160905,DFI,1
GXYLT1_3,0.019610843758486096,DFI,1
MOXD1_3,0.019614714741063657,DFI,1
CD226_3,0.019681405271891262,DFI,1
CRYM_3,0.019711181500513323,DFI,1
CTSK_3,0.01974017075853657,DFI,1
TMEM178A_3,0.01982715196116627,DFI,1
LOC611075_3,0.0199235249839632,DFI,1
PCOLCE2_3,0.019932849172527536,DFI,1
PACSIN3_3,0.019956787857274685,DFI,1
RAB20_3,0.0199801424138257,DFI,1
LOC102155737_3,0.02009690788959567,DFI,1
ADRA1B_3,0.02011991953448927,DFI,1
HOXB9_3,0.020199277557210214,DFI,1
GNPTAB_3,0.02022902337363065,DFI,1
PIMREG_3,0.02027219215961016,DFI,1
CP_3,0.020310824409468423,DFI,1
CIRBP_3,0.020397188066988328,DFI,1
STX11_3,0.020447662016599664,DFI,1
PDE4D_3,0.020568301088841435,DFI,1
SRGN_3,0.020656371695847255,DFI,1
LOC119876551_1,0.020657730587693945,DFI,1
CD3G_3,0.020661472366051682,DFI,1
PPA1_3,0.020685881395043616,DFI,1
AOAH_3,0.020714341107326967,DFI,1
BEX3_3,0.02073152928245288,DFI,1
FST_3,0.02075341715569097,DFI,1
LOC403631_3,0.020791068401177427,DFI,1
LOC490399_3,0.020893691458064818,DFI,1
PKDCC_3,0.02097257393553106,DFI,1
FCRL5_3,0.021009189914489634,DFI,1
CD200_3,0.021027496224424385,DFI,1
LOC119873395_3,0.021099881913765755,DFI,1
AIF1_3,0.021123617052546152,DFI,1
ANO2_3,0.021244308038081323,DFI,1
MAD2L1_3,0.021281602132482716,DFI,1
TCIRG1_3,0.02131856645329951,DFI,1
PRSS22_3,0.021370974213493946,DFI,1
COL3A1_3,0.021428584146937848,DFI,1
CD96_3,0.02155186671784759,DFI,1
LOC119879337,0.021575128243228037,DFI,1
HTATIP2_3,0.02158386844471687,DFI,1
EPHA4_3,0.021655095101722605,DFI,1
HOXD13_3,0.021686078480929776,DFI,1
SLA_3,0.021810170925777653,DFI,1
NECTIN1_3,0.021851320199703532,DFI,1
DRD1_3,0.021877052261769732,DFI,1
CXCR6_3,0.021927707354279225,DFI,1
POU2AF1_3,0.021998186408165605,DFI,1
EOMES_3,0.02219085913823624,DFI,1
LOC490269_3,0.022194781471088918,DFI,1
HSP70_3,0.02221515051591406,DFI,1
HOXD10_3,0.022297707628905997,DFI,1
PIK3CD_3,0.022372869643748985,DFI,1
POSTN_3,0.022644879309674973,DFI,1
EBI3_3,0.02270185847944018,DFI,1
RACGAP1_3,0.02270378236186186,DFI,1
LOC119876868_1,0.02276319561408069,DFI,1
GLT1D1_3,0.022856909633539476,DFI,1
SIGLEC15_3,0.022865018779935926,DFI,1
SIGLEC11_3,0.022927688110262946,DFI,1
CBX2_3,0.022992863824637524,DFI,1
LOC119876786,0.02302168701420606,DFI,1
LOC119863953_3,0.02314705110473146,DFI,1
LOC119869014_2,0.023207787273750443,DFI,1
BIRC5_3,0.02322101395013042,DFI,1
NR1D1_3,0.02323982472054852,DFI,1
RAB39A_3,0.02333905055419183,DFI,1
SLC6A9_3,0.023595003992129913,DFI,1
CENPF_3,0.023616880126294645,DFI,1
ITGA3_3,0.023632556940788904,DFI,1
GNLY_3,0.0236409253702154,DFI,1
MS4A7_3,0.02364954197970916,DFI,1
TRIM46_3,0.02366453220129925,DFI,1
GPM6A_3,0.02373648208648275,DFI,1
LOC484897_3,0.023775527092399336,DFI,1
GABRE_3,0.02380103979035265,DFI,1
ESPL1_3,0.023871075595704262,DFI,1
LOC102156027_3,0.02391664169858102,DFI,1
IKZF2_3,0.023928515198669176,DFI,1
LCAT_3,0.02396454321440729,DFI,1
SLC25A10_3,0.024010625591323047,DFI,1
NLRP3_3,0.0240270283814033,DFI,1
TBX20_3,0.024106466854421027,DFI,1
TIMD4_3,0.024110546791095352,DFI,1
GAL3ST4_3,0.02415908780119295,DFI,1
TENT5A_3,0.02428257019449183,DFI,1
ZDHHC2_3,0.02432190081389382,DFI,1
LOC111092148_2,0.0243786196630346,DFI,1
TXNIP_3,0.024443230795519136,DFI,1
CDK18_3,0.02452915852462576,DFI,1
CDK1_3,0.024570383651330185,DFI,1
LOC119869028_3,0.024579868552633402,DFI,1
HMGB3_3,0.02462347598958086,DFI,1
SLCO2B1_3,0.024727790109503666,DFI,1
GNAI1_3,0.02474909405254822,DFI,1
LOC608379_5,0.024791781420942835,DFI,1
SNAP91_3,0.024845909643980257,DFI,1
LOC100682670_3,0.024850768126793103,DFI,1
MXRA5_3,0.024976435227062027,DFI,1
TRIM22_3,0.025000538884045735,DFI,1
LOC119876518,0.025069699184786166,DFI,1
CLEC5A_3,0.025235468804725367,DFI,1
PLXNA3_3,0.02529291427815692,DFI,1
LY6E_3,0.02531618477982069,DFI,1
S100A2_3,0.025488698443022043,DFI,1
CLIC3_3,0.0255568423624688,DFI,1
ACTA2_3,0.02556123260905542,DFI,1
CHADL_3,0.02565509843202331,DFI,1
LPAR1_3,0.02580746371975181,DFI,1
POU2F2_3,0.025903052714335476,DFI,1
ENOSF1_3,0.025903444098830324,DFI,1
LOC102153143_2,0.02596684209532202,DFI,1
GJC1_3,0.026245352153636086,DFI,1
PTGR1_3,0.02628808710680142,DFI,1
SLITRK2_3,0.026296136498673274,DFI,1
KIF14_3,0.026326778728082388,DFI,1
FADS2_3,0.026364880051408603,DFI,1
MFSD6_3,0.026506971119430872,DFI,1
DCSTAMP_3,0.02651117184052099,DFI,1
LOC119875780_3,0.026530206301800818,DFI,1
EEPD1_3,0.026542916972235143,DFI,1
DIPK1C_3,0.02669391911645371,DFI,1
SLC49A3_3,0.02692928344374437,DFI,1
ZCCHC3_3,0.027006583966737663,DFI,1
NTRK3_3,0.02703816550301086,DFI,1
PLAC8B_3,0.02704475475179529,DFI,1
CD5_3,0.02704684657773537,DFI,1
RHOH_3,0.027047123429069803,DFI,1
SEL1L3_3,0.02704890233808304,DFI,1
LOC119877559,0.027062031274786687,DFI,1
MAP2K6_3,0.027110258701832344,DFI,1
MYO7A_3,0.027155301971151027,DFI,1
PAQR8_3,0.02732442087991274,DFI,1
ADAM22_3,0.02733529409777458,DFI,1
IL2RA_3,0.027533957849980258,DFI,1
LOC100856518_3,0.027550007626835002,DFI,1
PCLAF_3,0.02755994894444395,DFI,1
SIM2_3,0.027563818178324758,DFI,1
LOC480788_2,0.027597518111429253,DFI,1
NKG7_3,0.02759792666574119,DFI,1
CYP27C1_3,0.02760297632494887,DFI,1
APOL6_3,0.027694628434045646,DFI,1
HELLS_3,0.027762180807334287,DFI,1
CENPT_3,0.02778841024744908,DFI,1
JUNB_3,0.027901169944485694,DFI,1
LOC102151792_3,0.02794166636049519,DFI,1
LOC102155122_3,0.028033082725323805,DFI,1
NLRC3_3,0.028112858054328674,DFI,1
LOC119869020_2,0.0282153717265809,DFI,1
HYOU1_3,0.02827889543115661,DFI,1
CD22_3,0.028342762323500165,DFI,1
CD3D_3,0.028372667503955437,DFI,1
LOC119864503_3,0.02837654553312785,DFI,1
SLC37A2_3,0.02838637609889323,DFI,1
NES_3,0.028545163740001628,DFI,1
LTB_3,0.028595093642581938,DFI,1
SH2D2A_3,0.028628849119817584,DFI,1
CRISPLD2_3,0.02877154945351085,DFI,1
LOC119877603,0.02889293161383158,DFI,1
FREM2_3,0.028921389425660117,DFI,1
LOC119869140_3,0.02898948937657563,DFI,1
SHANK1_3,0.029154959592189243,DFI,1
LOC119866898_3,0.02918843433195048,DFI,1
CXCR1_3,0.029201507737708757,DFI,1
BAIAP2L2_3,0.02925881842735255,DFI,1
SH2D1A_3,0.02925933233409367,DFI,1
RINL_3,0.029382708297053403,DFI,1
ZAP70_3,0.02938977361466882,DFI,1
FZD6_3,0.029403891544246222,DFI,1
LOC612177_3,0.02940703479313334,DFI,1
B4GALNT3_3,0.029416174697490652,DFI,1
LOC106559121_2,0.029662610460834123,DFI,1
LOC119871549_3,0.029686816950800617,DFI,1
CD274_3,0.029777753101585706,DFI,1
LOC106559612_3,0.0298446417022026,DFI,1
USP46_3,0.029877369200542157,DFI,1
CCNB2_3,0.02990691962201006,DFI,1
C12H6orf132_3,0.02991411605417086,DFI,1
CYP4V2_3,1.9027988998924332e-07,DFI,2
GPR34_3,5.1773550961111345e-06,DFI,2
PTTG1_3,6.517358365302683e-06,DFI,2
TLR3_3,7.040378257633242e-06,DFI,2
STUM_3,1.1380732139689889e-05,DFI,2
MEX3A_3,1.2088410333817567e-05,DFI,2
LOC477699_3,1.346661144049301e-05,DFI,2
ADAMTS4_3,1.394552051513473e-05,DFI,2
HHIP_3,1.574779999810908e-05,DFI,2
SUGCT_3,1.7804910202804733e-05,DFI,2
LOC111097086_3,1.8779150074491704e-05,DFI,2
FMO5_3,2.0513376476259928e-05,DFI,2
UBE2S_3,2.173448770424321e-05,DFI,2
RECQL4_3,2.2073411546233775e-05,DFI,2
SAMD9L_3,2.2932593824198916e-05,DFI,2
CBX7_3,2.310232721336745e-05,DFI,2
NIBAN1_3,2.6643157244320177e-05,DFI,2
DNA2_3,2.6735055547670563e-05,DFI,2
APOBEC3Z3_4,2.7088006322596698e-05,DFI,2
PTEN_3,3.27100394498181e-05,DFI,2
ALOX5_3,3.4856118883859415e-05,DFI,2
HACD4_3,3.502973001292361e-05,DFI,2
P2RX7_3,3.683609233994317e-05,DFI,2
IFIT3_3,3.765977899071446e-05,DFI,2
EVI2B_3,4.151146387211505e-05,DFI,2
ATAD1_3,4.279107944390577e-05,DFI,2
CENPW_3,4.2836254312341864e-05,DFI,2
LHX2_3,5.013514404257041e-05,DFI,2
ZMAT1_3,5.058979927197665e-05,DFI,2
TLR7_3,5.126288077371531e-05,DFI,2
SPC24_3,5.341340146051123e-05,DFI,2
TRANK1_3,6.137910620270312e-05,DFI,2
ENPP5_3,6.543384589280693e-05,DFI,2
PIK3IP1_3,6.601583081522991e-05,DFI,2
ST6GALNAC3_3,7.075254255967642e-05,DFI,2
RCOR2_3,7.332557850313925e-05,DFI,2
SUSD1_3,7.73910375810214e-05,DFI,2
CENPV_3,7.846230749796766e-05,DFI,2
ACSS3_3,8.261865894281748e-05,DFI,2
TAPBPL_3,8.346632708798872e-05,DFI,2
PARP15_3,8.986900749404571e-05,DFI,2
TNFAIP8L2_3,9.08389451168577e-05,DFI,2
IFIT2_3,9.36823861793044e-05,DFI,2
FANCM_3,0.00011322652798405875,DFI,2
RGS18_3,0.00011438323029575816,DFI,2
LOC100855995_3,0.00012049434451418664,DFI,2
TTC39B_3,0.00013250192470768226,DFI,2
SERF1A_3,0.0001336481145502243,DFI,2
FANCA_3,0.00013392888428393637,DFI,2
JCHAIN_3,0.0001371160846755372,DFI,2
STC1_3,0.00013837393935896584,DFI,2
E2F1_3,0.0001405429307578184,DFI,2
FKBP4_3,0.0001409368869288199,DFI,2
MOSPD2_3,0.0001452886068401529,DFI,2
TRIP13_3,0.0001484561783269097,DFI,2
SRM_3,0.0001589908123543917,DFI,2
KCTD12_3,0.0001680363780066112,DFI,2
LOC119866898_3,0.00017825817198339369,DFI,2
MCM10_3,0.00018101527571687037,DFI,2
CENPK_3,0.00018721429257973418,DFI,2
LOC106557828_3,0.00018986512308260753,DFI,2
BATF2_3,0.0001907077575536525,DFI,2
POLE2_3,0.00019905935972563995,DFI,2
FANCD2_3,0.00020390849294723957,DFI,2
SPC25_3,0.00020516062234991126,DFI,2
CARD9_3,0.00021462791548636332,DFI,2
ADAMTS1_3,0.00021773510742980888,DFI,2
DLGAP5_3,0.0002184188680453795,DFI,2
STON1_3,0.00021894673400645864,DFI,2
CA5B_3,0.0002313555487975297,DFI,2
MYBL2_3,0.00023218841294181936,DFI,2
SERPINH1_3,0.00023312454511962912,DFI,2
SCRN2_3,0.000245436148193793,DFI,2
ACOD1_3,0.0002599438004189462,DFI,2
MPIG6B_3,0.00026049995988081885,DFI,2
PLK4_3,0.00026342261305053116,DFI,2
CCNA2_3,0.0002748735130904632,DFI,2
CREBRF_3,0.00028349899305899634,DFI,2
PRKX_3,0.0002848754538200207,DFI,2
PARP4_3,0.00028596943314434283,DFI,2
FAXDC2_3,0.00029075061675949167,DFI,2
LOC476816_3,0.00029446077155623,DFI,2
MINPP1_3,0.0002963025297956826,DFI,2
ADGRG6_3,0.00029649747409127975,DFI,2
UBE2C_3,0.0002990280698460068,DFI,2
LOC119875957_1,0.000306943566893231,DFI,2
ABCC3_3,0.00031840990188950564,DFI,2
ADGRF1_3,0.0003205985130038584,DFI,2
TBC1D9_3,0.00032232689026847965,DFI,2
EPAS1_3,0.0003232137861655346,DFI,2
FAM180A_3,0.0003251025194921411,DFI,2
SERPING1_3,0.0003290466579652835,DFI,2
SLC6A11_3,0.00036344470586884453,DFI,2
PAG1_3,0.00036600154083125453,DFI,2
PTPN6_3,0.0003705037074062096,DFI,2
HSP90AA1_3,0.00037733589243439745,DFI,2
CSF1R_3,0.00038868165494797957,DFI,2
KIAA0040_3,0.0003887522614821123,DFI,2
OSR2_3,0.00040187337370978097,DFI,2
SELENOP_3,0.0004112226563513036,DFI,2
CD8B_3,0.00041834196483630723,DFI,2
RBM44_3,0.00043068794838287784,DFI,2
TAGAP_3,0.00044001423008472565,DFI,2
TSPAN33_3,0.000444582522575478,DFI,2
OLFML1_3,0.00044539485632235715,DFI,2
NR2F1_3,0.00045225184094188403,DFI,2
TIMD4_3,0.00045720642916112806,DFI,2
PARP9_3,0.00046093098616532726,DFI,2
CDCA5_3,0.00046438813484295276,DFI,2
LRRTM3_3,0.00046825166375161925,DFI,2
RASSF5_3,0.0004797565450953886,DFI,2
SELPLG_3,0.0004837166264718582,DFI,2
SPAG5_3,0.0004944124681232699,DFI,2
ATP8A1_3,0.0005009680989250002,DFI,2
CDCA8_3,0.0005044028655005945,DFI,2
NCKAP1L_3,0.0005046157670126314,DFI,2
P3H2_3,0.0005079322931036365,DFI,2
MCM5_3,0.0005090880531842261,DFI,2
PTPRJ_3,0.0005167068495053874,DFI,2
GBP6_3,0.0005176922380226269,DFI,2
LOC119878234,0.0005199349913018496,DFI,2
LOC612325_3,0.0005412346651297072,DFI,2
PBK_3,0.0005762880402552944,DFI,2
FCMR_3,0.0005785291314634733,DFI,2
PIK3AP1_3,0.0005807775975145195,DFI,2
HSP70_3,0.0005833588480978909,DFI,2
LAMA3_3,0.0005840109182965939,DFI,2
GADD45GIP1_3,0.0005986444727551683,DFI,2
SIVA1_3,0.0006084887161829179,DFI,2
EHD3_3,0.0006087843469250203,DFI,2
BLNK_3,0.0006100539730978686,DFI,2
CHST2_3,0.0006168160754248608,DFI,2
SH3D19_3,0.0006310270043059347,DFI,2
ECT2_3,0.0006511471215095832,DFI,2
LOC119876044,0.000652645647184477,DFI,2
ECRG4_3,0.0006543200306809764,DFI,2
DNPH1_3,0.0006637287440594167,DFI,2
HSPH1_3,0.0006654832725599785,DFI,2
STX3_3,0.0006763052033316617,DFI,2
LOC489911_3,0.0006779891043096908,DFI,2
HSD11B1_3,0.0006796518414124131,DFI,2
BARX1_3,0.0006813939118537907,DFI,2
IGF2BP1_3,0.000681607619883535,DFI,2
POLE_3,0.0006879086571004661,DFI,2
BIRC5_3,0.0006931330679879274,DFI,2
HNMT_3,0.00069329830294785,DFI,2
SGMS1_3,0.0006947741262324115,DFI,2
TONSL_3,0.0007002480567006938,DFI,2
SHCBP1_3,0.0007019033591111425,DFI,2
TNFSF10_3,0.0007092631451018668,DFI,2
FAM83D_3,0.0007161987150822677,DFI,2
ARHGEF6_3,0.0007199297945369456,DFI,2
MAB21L2_3,0.0007209293067094981,DFI,2
DSN1_3,0.0007218929550306392,DFI,2
ELOVL4_3,0.0007242581261168931,DFI,2
CSRP2_3,0.0007281051702697593,DFI,2
SCML2_3,0.000732118682722734,DFI,2
E2F7_3,0.000739966575559812,DFI,2
ASAH1_3,0.0007476540618590477,DFI,2
RAB30_3,0.0007587921094028342,DFI,2
CA14_3,0.0007622717342099117,DFI,2
AMOTL2_3,0.0007684356465121878,DFI,2
HELLS_3,0.0007697703965660535,DFI,2
GSAP_3,0.0007759165062475095,DFI,2
JAML_3,0.0008002341005221488,DFI,2
RNASEL_3,0.0008010080761421906,DFI,2
LRFN4_3,0.0008057396193606372,DFI,2
BUB1_3,0.0008082980219111263,DFI,2
LURAP1L_3,0.0008212979698460502,DFI,2
GBP1_3,0.0008219597460818597,DFI,2
APOBR_3,0.0008248451866914593,DFI,2
DNAH10_3,0.0008269029002218393,DFI,2
GMFG_3,0.0008337094469501409,DFI,2
P4HA1_3,0.0008622626130386773,DFI,2
PER2_3,0.0008682819349190029,DFI,2
TPCN1_3,0.0008682844768996028,DFI,2
KBTBD12_3,0.0008790338585556892,DFI,2
FYCO1_3,0.0008840474539159513,DFI,2
GLT1D1_3,0.0008880334254688341,DFI,2
CDC6_3,0.0008968852815317202,DFI,2
STING1_3,0.0008974743118560878,DFI,2
LEPR_3,0.0009070892499482275,DFI,2
CSRP1_3,0.000912627687533002,DFI,2
LOC106559420_3,0.0009179298816179174,DFI,2
PYCARD_3,0.0009344743989982412,DFI,2
SLC5A6_3,0.0009415164472550607,DFI,2
LOC119877532,0.0009461746608514205,DFI,2
CASP8_3,0.0009635811065915056,DFI,2
IGFBP5_3,0.0009724094441795646,DFI,2
UBE2T_3,0.0009851504260616427,DFI,2
SCEL_3,0.0009871789471710116,DFI,2
CDCA3_3,0.0010033538596421955,DFI,2
