endpoint,module_label,model,repeat,n_valid_folds,repeat_mean_c_index,repeat_median_c_index,repeat_min_c_index,repeat_max_c_index
DFI,M17,module_plus_original_proliferation,17,5,0.6293110456405472,0.6130346232179226,0.5845588235294118,0.6923076923076923
DFI,M17,module_plus_original_proliferation,18,5,0.6344924284701519,0.6569037656903766,0.5119266055045871,0.7049180327868853
DFI,M17,module_plus_original_proliferation,19,5,0.6378591582092407,0.6381818181818182,0.5386138613861386,0.7732142857142857
DFI,M17,module_plus_original_proliferation,20,5,0.6259084151779268,0.6243093922651933,0.5663366336633663,0.6653620352250489
DFI,M17,original_proliferation_only,1,5,0.6044202041257228,0.6203522504892368,0.4676409185803757,0.6787762906309751
DFI,M17,original_proliferation_only,2,5,0.6055281066443412,0.5781818181818181,0.5296229802513465,0.7302752293577982
DFI,M17,original_proliferation_only,3,5,0.6125819122748887,0.6143410852713178,0.5709281961471103,0.6548323471400395
DFI,M17,original_proliferation_only,4,5,0.6000352172013367,0.6036363636363636,0.5761316872427984,0.6191489361702127
DFI,M17,original_proliferation_only,5,5,0.61715154935101,0.5551782682512734,0.5480349344978166,0.7252964426877471
DFI,M17,original_proliferation_only,6,5,0.6122750797242162,0.592057761732852,0.5588752196836555,0.6936758893280632
DFI,M17,original_proliferation_only,7,5,0.6272614070537075,0.631578947368421,0.5509090909090909,0.7295238095238096
DFI,M17,original_proliferation_only,8,5,0.6108119955792135,0.6027874564459931,0.5372848948374761,0.7200704225352113
DFI,M17,original_proliferation_only,9,5,0.6050498151898642,0.6032608695652174,0.5009633911368016,0.7033898305084746
DFI,M17,original_proliferation_only,10,5,0.6081864688767199,0.6363636363636364,0.4618473895582329,0.7332185886402753
DFI,M17,original_proliferation_only,11,5,0.6091402183154572,0.6072106261859582,0.547576301615799,0.6817325800376648
DFI,M17,original_proliferation_only,12,5,0.6104268727236135,0.6377952755905512,0.4702380952380952,0.678373382624769
DFI,M17,original_proliferation_only,13,5,0.5914174934124731,0.5950704225352113,0.5297741273100616,0.6498054474708171
DFI,M17,original_proliferation_only,14,5,0.6026740460626341,0.6289424860853432,0.4915572232645403,0.6673728813559322
DFI,M17,original_proliferation_only,15,5,0.6122817365787934,0.6243386243386243,0.5385906040268457,0.6647058823529411
DFI,M17,original_proliferation_only,16,5,0.6079107787279705,0.6068376068376068,0.5813492063492064,0.6382189239332097
DFI,M17,original_proliferation_only,17,5,0.6098568223670597,0.6064400715563506,0.560081466395112,0.6494252873563219
DFI,M17,original_proliferation_only,18,5,0.6076035932945165,0.602510460251046,0.4990825688073395,0.7449908925318761
DFI,M17,original_proliferation_only,19,5,0.5991237622538222,0.5841584158415841,0.5509090909090909,0.6964285714285714
DFI,M17,original_proliferation_only,20,5,0.6013243577168194,0.5923217550274223,0.493069306930693,0.6837121212121212
DFI,M17,residual_to_disjoint_proliferation,1,5,0.576501153155887,0.6118546845124283,0.4860853432282003,0.62426614481409
DFI,M17,residual_to_disjoint_proliferation,2,5,0.5670895188550074,0.572961373390558,0.5102420856610801,0.6211849192100538
DFI,M17,residual_to_disjoint_proliferation,3,5,0.5802845641883378,0.5810055865921788,0.5562015503875969,0.6186770428015564
DFI,M17,residual_to_disjoint_proliferation,4,5,0.5734873253050943,0.5719063545150501,0.5102880658436214,0.6181818181818182
DFI,M17,residual_to_disjoint_proliferation,5,5,0.5821158932580291,0.6061120543293718,0.4520069808027923,0.6462450592885376
DFI,M17,residual_to_disjoint_proliferation,6,5,0.5752823363646893,0.5571177504393673,0.4672489082969432,0.6779964221824687
DFI,M17,residual_to_disjoint_proliferation,7,5,0.5655266038204898,0.5680580762250453,0.4819047619047619,0.7018181818181818
DFI,M17,residual_to_disjoint_proliferation,8,5,0.567676232812277,0.573943661971831,0.4741873804971319,0.6306620209059234
DFI,M17,residual_to_disjoint_proliferation,9,5,0.5967866289334562,0.604982206405694,0.5054347826086957,0.6666666666666666
DFI,M17,residual_to_disjoint_proliferation,10,5,0.5794554727104883,0.6047430830039525,0.4578313253012048,0.6385542168674698
DFI,M17,residual_to_disjoint_proliferation,11,5,0.5724794872067224,0.57421875,0.5278276481149012,0.6375711574952562
DFI,M17,residual_to_disjoint_proliferation,12,5,0.5702212894436517,0.5354330708661418,0.5009242144177449,0.674502712477396
DFI,M17,residual_to_disjoint_proliferation,13,5,0.5777621484772155,0.5758754863813229,0.5140845070422535,0.6421845574387948
DFI,M17,residual_to_disjoint_proliferation,14,5,0.5828077030040069,0.5720338983050848,0.5528756957328386,0.6165703275529865
DFI,M17,residual_to_disjoint_proliferation,15,5,0.5716779531332759,0.5663900414937759,0.511744966442953,0.6686274509803921
DFI,M17,residual_to_disjoint_proliferation,16,5,0.5808545526273436,0.5640074211502782,0.5152057245080501,0.648014440433213
DFI,M17,residual_to_disjoint_proliferation,17,5,0.5826806392117514,0.538899430740038,0.5076628352490421,0.6869409660107334
DFI,M17,residual_to_disjoint_proliferation,18,5,0.582077904807113,0.5962343096234309,0.5206766917293233,0.6083788706739527
DFI,M17,residual_to_disjoint_proliferation,19,5,0.5749479707645961,0.5948434622467772,0.4653465346534653,0.6285714285714286
DFI,M17,residual_to_disjoint_proliferation,20,5,0.5813330796959694,0.6257425742574257,0.4640151515151515,0.6594911937377691
DFI,M17,residual_to_disjoint_proliferation_and_weight,1,5,0.5777307807285401,0.609942638623327,0.4842300556586271,0.6320939334637965
DFI,M17,residual_to_disjoint_proliferation_and_weight,2,5,0.5730894015983873,0.5793991416309013,0.5102420856610801,0.6283662477558348
DFI,M17,residual_to_disjoint_proliferation_and_weight,3,5,0.5804849686417697,0.5847299813780261,0.5562015503875969,0.6089494163424124
DFI,M17,residual_to_disjoint_proliferation_and_weight,4,5,0.571595707400226,0.568561872909699,0.5102880658436214,0.62
DFI,M17,residual_to_disjoint_proliferation_and_weight,5,5,0.5775258380012225,0.6048034934497817,0.4415357766143106,0.6383399209486166
DFI,M17,residual_to_disjoint_proliferation_and_weight,6,5,0.5737427330024165,0.5571177504393673,0.4694323144104803,0.6779964221824687
DFI,M17,residual_to_disjoint_proliferation_and_weight,7,5,0.5675078810574022,0.5716878402903811,0.48,0.7018181818181818
DFI,M17,residual_to_disjoint_proliferation_and_weight,8,5,0.569545351662774,0.5830039525691699,0.4780114722753346,0.6358885017421603
DFI,M17,residual_to_disjoint_proliferation_and_weight,9,5,0.5967635913193153,0.604982206405694,0.5072463768115942,0.6647398843930635
DFI,M17,residual_to_disjoint_proliferation_and_weight,10,5,0.5776240074173329,0.6027667984189723,0.4509466437177281,0.6365461847389559
DFI,M17,residual_to_disjoint_proliferation_and_weight,11,5,0.5717361040986426,0.5625,0.526032315978456,0.6337760910815939
DFI,M17,residual_to_disjoint_proliferation_and_weight,12,5,0.568652380245039,0.5238095238095238,0.499075785582255,0.6726943942133815
DFI,M17,residual_to_disjoint_proliferation_and_weight,13,5,0.5768845203880273,0.5739299610894941,0.5193661971830986,0.6308851224105462
DFI,M17,residual_to_disjoint_proliferation_and_weight,14,5,0.5823982731312535,0.5699152542372882,0.5510204081632653,0.6184971098265896
DFI,M17,residual_to_disjoint_proliferation_and_weight,15,5,0.5716323913400938,0.5622406639004149,0.511744966442953,0.6725490196078432
DFI,M17,residual_to_disjoint_proliferation_and_weight,16,5,0.5786945471408813,0.5528756957328386,0.5152057245080501,0.6474358974358975
DFI,M17,residual_to_disjoint_proliferation_and_weight,17,5,0.5815686889873534,0.5445920303605313,0.4923371647509578,0.6869409660107334
DFI,M17,residual_to_disjoint_proliferation_and_weight,18,5,0.5817650436469353,0.5983263598326359,0.5206766917293233,0.6065573770491803
DFI,M17,residual_to_disjoint_proliferation_and_weight,19,5,0.5741323884565627,0.585635359116022,0.4633663366336634,0.6375
DFI,M17,residual_to_disjoint_proliferation_and_weight,20,5,0.5826041593939209,0.6277227722772277,0.4640151515151515,0.6712328767123288
DFI,M17,residual_to_original_proliferation,1,5,0.576501153155887,0.6118546845124283,0.4860853432282003,0.62426614481409
DFI,M17,residual_to_original_proliferation,2,5,0.5670895188550074,0.572961373390558,0.5102420856610801,0.6211849192100538
DFI,M17,residual_to_original_proliferation,3,5,0.5802845641883378,0.5810055865921788,0.5562015503875969,0.6186770428015564
DFI,M17,residual_to_original_proliferation,4,5,0.5734873253050943,0.5719063545150501,0.5102880658436214,0.6181818181818182
DFI,M17,residual_to_original_proliferation,5,5,0.5821158932580291,0.6061120543293718,0.4520069808027923,0.6462450592885376
DFI,M17,residual_to_original_proliferation,6,5,0.5752823363646893,0.5571177504393673,0.4672489082969432,0.6779964221824687
DFI,M17,residual_to_original_proliferation,7,5,0.5655266038204898,0.5680580762250453,0.4819047619047619,0.7018181818181818
DFI,M17,residual_to_original_proliferation,8,5,0.567676232812277,0.573943661971831,0.4741873804971319,0.6306620209059234
DFI,M17,residual_to_original_proliferation,9,5,0.5967866289334562,0.604982206405694,0.5054347826086957,0.6666666666666666
DFI,M17,residual_to_original_proliferation,10,5,0.5794554727104883,0.6047430830039525,0.4578313253012048,0.6385542168674698
DFI,M17,residual_to_original_proliferation,11,5,0.5724794872067224,0.57421875,0.5278276481149012,0.6375711574952562
DFI,M17,residual_to_original_proliferation,12,5,0.5702212894436517,0.5354330708661418,0.5009242144177449,0.674502712477396
DFI,M17,residual_to_original_proliferation,13,5,0.5777621484772155,0.5758754863813229,0.5140845070422535,0.6421845574387948
DFI,M17,residual_to_original_proliferation,14,5,0.5828077030040069,0.5720338983050848,0.5528756957328386,0.6165703275529865
DFI,M17,residual_to_original_proliferation,15,5,0.5716779531332759,0.5663900414937759,0.511744966442953,0.6686274509803921
DFI,M17,residual_to_original_proliferation,16,5,0.5808545526273436,0.5640074211502782,0.5152057245080501,0.648014440433213
DFI,M17,residual_to_original_proliferation,17,5,0.5826806392117514,0.538899430740038,0.5076628352490421,0.6869409660107334
DFI,M17,residual_to_original_proliferation,18,5,0.582077904807113,0.5962343096234309,0.5206766917293233,0.6083788706739527
DFI,M17,residual_to_original_proliferation,19,5,0.5749479707645961,0.5948434622467772,0.4653465346534653,0.6285714285714286
DFI,M17,residual_to_original_proliferation,20,5,0.5813330796959694,0.6257425742574257,0.4640151515151515,0.6594911937377691
DFI,M20,disjoint_proliferation_only,1,5,0.6044202041257228,0.6203522504892368,0.4676409185803757,0.6787762906309751
DFI,M20,disjoint_proliferation_only,2,5,0.6055281066443412,0.5781818181818181,0.5296229802513465,0.7302752293577982
DFI,M20,disjoint_proliferation_only,3,5,0.6125819122748887,0.6143410852713178,0.5709281961471103,0.6548323471400395
DFI,M20,disjoint_proliferation_only,4,5,0.6000352172013367,0.6036363636363636,0.5761316872427984,0.6191489361702127
DFI,M20,disjoint_proliferation_only,5,5,0.61715154935101,0.5551782682512734,0.5480349344978166,0.7252964426877471
DFI,M20,disjoint_proliferation_only,6,5,0.6122750797242162,0.592057761732852,0.5588752196836555,0.6936758893280632
DFI,M20,disjoint_proliferation_only,7,5,0.6272614070537075,0.631578947368421,0.5509090909090909,0.7295238095238096
DFI,M20,disjoint_proliferation_only,8,5,0.6108119955792135,0.6027874564459931,0.5372848948374761,0.7200704225352113
DFI,M20,disjoint_proliferation_only,9,5,0.6050498151898642,0.6032608695652174,0.5009633911368016,0.7033898305084746
DFI,M20,disjoint_proliferation_only,10,5,0.6081864688767199,0.6363636363636364,0.4618473895582329,0.7332185886402753
DFI,M20,disjoint_proliferation_only,11,5,0.6091402183154572,0.6072106261859582,0.547576301615799,0.6817325800376648
DFI,M20,disjoint_proliferation_only,12,5,0.6104268727236135,0.6377952755905512,0.4702380952380952,0.678373382624769
DFI,M20,disjoint_proliferation_only,13,5,0.5914174934124731,0.5950704225352113,0.5297741273100616,0.6498054474708171
DFI,M20,disjoint_proliferation_only,14,5,0.6026740460626341,0.6289424860853432,0.4915572232645403,0.6673728813559322
DFI,M20,disjoint_proliferation_only,15,5,0.6122817365787934,0.6243386243386243,0.5385906040268457,0.6647058823529411
DFI,M20,disjoint_proliferation_only,16,5,0.6079107787279705,0.6068376068376068,0.5813492063492064,0.6382189239332097
DFI,M20,disjoint_proliferation_only,17,5,0.6098568223670597,0.6064400715563506,0.560081466395112,0.6494252873563219
DFI,M20,disjoint_proliferation_only,18,5,0.6076035932945165,0.602510460251046,0.4990825688073395,0.7449908925318761
DFI,M20,disjoint_proliferation_only,19,5,0.5991237622538222,0.5841584158415841,0.5509090909090909,0.6964285714285714
DFI,M20,disjoint_proliferation_only,20,5,0.6013243577168194,0.5923217550274223,0.493069306930693,0.6837121212121212
DFI,M20,module_only,1,5,0.5782607558747357,0.5652920962199313,0.5260960334029228,0.6810176125244618
DFI,M20,module_only,2,5,0.5758293965074084,0.5772811918063314,0.5206463195691203,0.6036697247706422
DFI,M20,module_only,3,5,0.5732927574332585,0.5877712031558185,0.5233463035019456,0.6143410852713178
DFI,M20,module_only,4,5,0.5726213332183536,0.5638297872340425,0.5434782608695652,0.6381818181818182
DFI,M20,module_only,5,5,0.5673494132806514,0.5933682373472949,0.482532751091703,0.6146010186757216
DFI,M20,module_only,6,5,0.584399490591443,0.5599284436493739,0.5505415162454874,0.6537785588752196
DFI,M20,module_only,7,5,0.5672526021780838,0.5789473684210527,0.4745454545454545,0.6133333333333333
DFI,M20,module_only,8,5,0.5781630704341099,0.575098814229249,0.5066921606118547,0.6496478873239436
DFI,M20,module_only,9,5,0.5829714859431047,0.5960854092526691,0.4906367041198501,0.635593220338983
DFI,M20,module_only,10,5,0.5651771108530973,0.6265060240963856,0.4377510040160642,0.6304347826086957
DFI,M20,module_only,11,5,0.5771885522129981,0.5619389587073609,0.48046875,0.6817325800376648
DFI,M20,module_only,12,5,0.5712333509789589,0.5885826771653543,0.503968253968254,0.6203007518796992
DFI,M20,module_only,13,5,0.5703333307058778,0.5725047080979284,0.4765478424015009,0.6426056338028169
DFI,M20,module_only,14,5,0.5780304168299915,0.5797373358348968,0.536178107606679,0.603082851637765
DFI,M20,module_only,15,5,0.564086470726151,0.587248322147651,0.4647302904564315,0.6605691056910569
DFI,M20,module_only,16,5,0.5649778115667989,0.5955473098330241,0.452991452991453,0.6046931407942239
DFI,M20,module_only,17,5,0.5778699862489252,0.5688729874776386,0.5030549898167006,0.650853889943074
DFI,M20,module_only,18,5,0.5650729330383019,0.5585774058577406,0.5009174311926605,0.6320582877959927
DFI,M20,module_only,19,5,0.5872006826670921,0.5839285714285715,0.5169491525423728,0.6732673267326733
DFI,M20,module_only,20,5,0.5627609697212957,0.5636007827788649,0.4455445544554455,0.6243093922651933
DFI,M20,module_plus_disjoint_proliferation,1,5,0.6072387559566895,0.6254295532646048,0.4989561586638831,0.6516634050880626
DFI,M20,module_plus_disjoint_proliferation,2,5,0.6098852860533228,0.5945454545454546,0.5368043087971275,0.6935779816513762
DFI,M20,module_plus_disjoint_proliferation,3,5,0.6172607776736887,0.6167315175097277,0.5779334500875657,0.6499068901303539
DFI,M20,module_plus_disjoint_proliferation,4,5,0.616670324262145,0.6213991769547325,0.5872340425531914,0.6323529411764706
DFI,M20,module_plus_disjoint_proliferation,5,5,0.6182104686472224,0.5986038394415357,0.537117903930131,0.6837944664031621
DFI,M20,module_plus_disjoint_proliferation,6,5,0.6139370517400102,0.6135371179039302,0.5817223198594025,0.6739130434782609
DFI,M20,module_plus_disjoint_proliferation,7,5,0.6303474340522414,0.6442831215970962,0.5472727272727272,0.7142857142857143
DFI,M20,module_plus_disjoint_proliferation,8,5,0.6154167966960612,0.5915789473684211,0.5430210325047801,0.7235915492957746
DFI,M20,module_plus_disjoint_proliferation,9,5,0.5975822074544855,0.6304347826086957,0.4868913857677903,0.6970338983050848
DFI,M20,module_plus_disjoint_proliferation,10,5,0.6138785799969249,0.6640316205533597,0.4618473895582329,0.729776247848537
DFI,M20,module_plus_disjoint_proliferation,11,5,0.6115209188363084,0.6053130929791272,0.544921875,0.7175141242937854
DFI,M20,module_plus_disjoint_proliferation,12,5,0.6032525308122721,0.6428571428571429,0.4503968253968254,0.6709796672828097
DFI,M20,module_plus_disjoint_proliferation,13,5,0.6093827970909308,0.6101694915254238,0.5534709193245778,0.6866197183098591
DFI,M20,module_plus_disjoint_proliferation,14,5,0.6062829158271703,0.6217162872154116,0.5365853658536586,0.6363636363636364
DFI,M20,module_plus_disjoint_proliferation,15,5,0.6101626660962473,0.6235294117647059,0.5186721991701245,0.6808943089430894
DFI,M20,module_plus_disjoint_proliferation,16,5,0.6069068430852856,0.6153846153846154,0.5064102564102564,0.673469387755102
DFI,M20,module_plus_disjoint_proliferation,17,5,0.6244696497656355,0.6189624329159212,0.5315682281059063,0.685823754789272
DFI,M20,module_plus_disjoint_proliferation,18,5,0.61730218040317,0.6052631578947368,0.5009174311926605,0.75591985428051
DFI,M20,module_plus_disjoint_proliferation,19,5,0.6149151926683846,0.5995762711864406,0.5818181818181818,0.6607142857142857
DFI,M20,module_plus_disjoint_proliferation,20,5,0.6163917388164932,0.6628787878787878,0.4594059405940594,0.7016574585635359
