cohort,module_label,gene,frozen_risk_loading,frozen_risk_sign,cohort_pc1_loading_aligned,cohort_pc1_sign,loading_sign_concordant
GSE39055,M34,PTK2B,-0.0746715198228609,-1.0,0.12152648537798214,1.0,False
GSE39055,M34,PTPN6,-0.0838995626139224,-1.0,0.07531871881306071,1.0,False
GSE39055,M34,PTPRC,-0.0840791735623078,-1.0,0.025537562488942758,1.0,False
GSE39055,M34,PTPRJ,-0.0733645623920716,-1.0,0.0481692140382349,1.0,False
GSE39055,M34,PTPRO,-0.0711420146491507,-1.0,-0.1308308724030578,-1.0,True
GSE39055,M34,PYCARD,-0.0821541154173578,-1.0,0.1657864619637375,1.0,False
GSE39055,M34,RASSF5,-0.0510319109699295,-1.0,0.0711679614824564,1.0,False
GSE39055,M34,RETSAT,-0.0456181341754507,-1.0,-0.011514808458800563,-1.0,True
GSE39055,M34,RGS18,-0.0767613703808162,-1.0,0.12145942845315905,1.0,False
GSE39055,M34,RNASEL,-0.05270917252062,-1.0,-0.1357388033232435,-1.0,True
GSE39055,M34,RNF213,-0.0606680467022342,-1.0,-0.009725533808802101,-1.0,True
GSE39055,M34,SAMD9L,-0.0726233770662706,-1.0,-0.06243790667490725,-1.0,True
GSE39055,M34,SAMSN1,-0.0749294360441245,-1.0,0.13180683721606093,1.0,False
GSE39055,M34,SASH3,-0.0786452864304232,-1.0,0.06508268097909574,1.0,False
GSE39055,M34,SCTR,-0.0516283072028297,-1.0,0.10014611479607764,1.0,False
GSE39055,M34,SERPINB8,-0.0433657798653345,-1.0,0.026439940188827026,1.0,False
GSE39055,M34,SERPINB9,-0.0556612443928295,-1.0,0.1511885170180342,1.0,False
GSE39055,M34,SERPING1,-0.05333564533607,-1.0,0.017055765357128255,1.0,False
GSE39055,M34,SH3TC1,-0.0724732901771042,-1.0,-0.0710671187144629,-1.0,True
GSE39055,M34,SLC43A2,-0.075843929132934,-1.0,-0.17541295017214784,-1.0,True
GSE39055,M34,SLC6A6,-0.0593747875535671,-1.0,-0.0729837339251175,-1.0,True
GSE39055,M34,SLC8A1,-0.0435954749062708,-1.0,0.03848199623817271,1.0,False
GSE39055,M34,SLCO2B1,-0.0774471410675742,-1.0,-0.11170026242708356,-1.0,True
GSE39055,M34,SLCO3A1,-0.0466026915248996,-1.0,0.11020617033860466,1.0,False
GSE39055,M34,SP100,-0.0652815611407066,-1.0,-0.13108053816545864,-1.0,True
GSE39055,M34,SRM,0.0362904911182836,1.0,-0.15285251767261976,-1.0,False
GSE39055,M34,SUSD1,-0.0475599886530273,-1.0,-0.1642443701884462,-1.0,True
GSE39055,M34,SYK,-0.0704306618827598,-1.0,0.04658161607907744,1.0,False
GSE39055,M34,SYTL1,-0.0534127627684756,-1.0,0.0463649411540673,1.0,False
GSE39055,M34,TAGAP,-0.0807821565775036,-1.0,0.021590024460110917,1.0,False
GSE39055,M34,TAPBPL,-0.0648038541444955,-1.0,-0.043420899664990825,-1.0,True
GSE39055,M34,TBC1D9,-0.0630470967948235,-1.0,-0.10750839865151189,-1.0,True
GSE39055,M34,TLR1,-0.0744723565785727,-1.0,-0.04708752517960269,-1.0,True
GSE39055,M34,TLR3,-0.0621373845623098,-1.0,-0.0061879875779372135,-1.0,True
GSE39055,M34,TLR7,-0.0780384374715623,-1.0,-0.09701726291646585,-1.0,True
GSE39055,M34,TLR8,-0.0724358482580339,-1.0,0.08072376852876283,1.0,False
GSE39055,M34,TMEM123,-0.0367638815766869,-1.0,0.03258721567262959,1.0,False
GSE39055,M34,TMEM140,-0.0683808710238255,-1.0,-0.0030581422248424756,-1.0,True
GSE39055,M34,TMEM144,-0.0776263801710967,-1.0,-0.09714482368589447,-1.0,True
GSE39055,M34,TMEM86A,-0.073207126555748,-1.0,-0.060118161678577246,-1.0,True
GSE39055,M34,TNFAIP8,-0.0668094954601034,-1.0,-0.028047078705085816,-1.0,True
GSE39055,M34,TNFAIP8L2,-0.0768608462098133,-1.0,-0.08495787599423539,-1.0,True
GSE39055,M34,TNFSF8,-0.0720137561848778,-1.0,0.12562904494564742,1.0,False
GSE39055,M34,TRIM14,-0.0650251168776304,-1.0,0.03208650066489876,1.0,False
GSE39055,M34,TRIM22,-0.0722067296280384,-1.0,-0.041952610144538965,-1.0,True
GSE39055,M34,VAV1,-0.0828691717953871,-1.0,0.0330845143206301,1.0,False
GSE39055,M34,VWA5A,-0.0751139723749701,-1.0,-0.04014769985077996,-1.0,True
GSE39055,M34,ZMAT1,-0.0540908834787659,-1.0,0.06518780720735864,1.0,False
GSE39055,M11,ADAMTS1,0.3586103080948711,1.0,-0.0684277540341542,-1.0,False
GSE39055,M11,ADAMTS4,0.355362764730042,1.0,-0.5109158639110416,-1.0,False
GSE39055,M11,ANGPT2,0.3223309477092098,1.0,0.21800223885063025,1.0,True
GSE39055,M11,DRD1,0.2832379650829795,1.0,-0.43025024715125515,-1.0,False
GSE39055,M11,IGFBP3,0.4110996652244612,1.0,0.2857794744827293,1.0,True
GSE39055,M11,MCAM,0.3739169431489546,1.0,0.5885915912849564,1.0,True
GSE39055,M11,STC1,0.3730624327290713,1.0,0.2711685855649387,1.0,True
GSE39055,M24,CHST2,0.3259893162878125,1.0,0.3172392409958384,1.0,True
GSE39055,M24,GABRA2,0.3852805725917257,1.0,0.14981112776368044,1.0,True
GSE39055,M24,HHIP,0.3979603365268194,1.0,0.34860056438467196,1.0,True
GSE39055,M24,NETO1,0.4228145410292093,1.0,0.3412276960929823,1.0,True
GSE39055,M24,NR2F1,0.340405330369038,1.0,-0.30104982086842613,-1.0,False
GSE39055,M24,OSR2,0.3626675654866067,1.0,0.5967945727150041,1.0,True
GSE39055,M24,RYR2,0.4009260885695502,1.0,0.4383633643831636,1.0,True
GSE39055,M40,ARL4D,0.0707807010223402,1.0,0.012914016651943288,1.0,True
GSE39055,M40,ATAD2,0.0812929387945231,1.0,0.07862578419788624,1.0,True
GSE39055,M40,BARX1,0.0352349466365588,1.0,-0.14956621591009983,-1.0,False
GSE39055,M40,BUB1,0.1080697916378347,1.0,0.16254807265104443,1.0,True
GSE39055,M40,C1S,-0.0627826655048853,-1.0,-0.009410506405065733,-1.0,True
GSE39055,M40,CCNA2,0.1003485100041255,1.0,0.06870510960142508,1.0,True
GSE39055,M40,CCNB3,0.0982493126043871,1.0,-0.033196225677346036,-1.0,False
GSE39055,M40,CDC20,0.1048761597715563,1.0,0.07190279156771681,1.0,True
GSE39055,M40,CDC6,0.1033835455200157,1.0,0.01945244515658205,1.0,True
GSE39055,M40,CDCA2,0.0986817715782768,1.0,0.13885403170813504,1.0,True
GSE39055,M40,CDCA8,0.1090235308787705,1.0,-0.1677318626772977,-1.0,False
GSE39055,M40,CENPI,0.1008672286125217,1.0,0.023284127058218317,1.0,True
GSE39055,M40,CENPK,0.0865983343584617,1.0,0.06503197844657423,1.0,True
GSE39055,M40,CENPT,0.1012988126993273,1.0,0.19248630351371224,1.0,True
GSE39055,M40,CEP72,0.0758381836856351,1.0,0.11748043029281703,1.0,True
GSE39055,M40,CLSPN,0.1019028132144472,1.0,-0.01868730538257458,-1.0,False
GSE39055,M40,CLTCL1,0.0586817184886356,1.0,-0.1639672009030254,-1.0,False
GSE39055,M40,CXCL14,-0.0644310171575864,-1.0,-0.09503495168841541,-1.0,True
GSE39055,M40,DEPDC1,0.1034864241656688,1.0,0.14354762711392244,1.0,True
GSE39055,M40,DLGAP5,0.1061661815468106,1.0,0.12133642460098708,1.0,True
GSE39055,M40,DNA2,0.1020277798833881,1.0,-0.12102298441949916,-1.0,False
GSE39055,M40,DNAJB1,0.0398023447798947,1.0,0.04449013087824271,1.0,True
GSE39055,M40,DSCC1,0.0833184330489704,1.0,-0.15304435902494667,-1.0,False
GSE39055,M40,DSN1,0.1079458053910122,1.0,0.08821401864629697,1.0,True
GSE39055,M40,E2F1,0.0990184470275903,1.0,-0.0779134554747984,-1.0,False
GSE39055,M40,E2F7,0.0876617796025766,1.0,0.09554271454160657,1.0,True
GSE39055,M40,E2F8,0.0956343061760119,1.0,-0.037624410034879804,-1.0,False
GSE39055,M40,ECT2,0.0993500067392626,1.0,0.0007442597928739835,1.0,True
GSE39055,M40,ELOVL4,0.0706171079865341,1.0,-0.0430826524571712,-1.0,False
GSE39055,M40,EPHA2,0.0596577584757255,1.0,-0.01699164278265432,-1.0,False
GSE39055,M40,ESPL1,0.0958233321628845,1.0,0.17859753701553052,1.0,True
GSE39055,M40,EXO1,0.0700468717236901,1.0,0.11581822177549532,1.0,True
GSE39055,M40,FAM131C,0.0417195665396428,1.0,-0.01575802835656552,-1.0,False
GSE39055,M40,FAM180A,-0.0638963683121301,-1.0,-0.0287296552702326,-1.0,True
GSE39055,M40,FAM83D,0.0955707148225928,1.0,0.1791823800394729,1.0,True
GSE39055,M40,FANCA,0.0899611335993833,1.0,-0.1388324742215807,-1.0,False
GSE39055,M40,FANCD2,0.1005852223341002,1.0,-0.010879439967707448,-1.0,False
GSE39055,M40,FANCM,0.0993034472294151,1.0,-0.008895938081890938,-1.0,False
GSE39055,M40,FN1,-0.0529939948407113,-1.0,-0.08132434681256683,-1.0,True
GSE39055,M40,GAS6,-0.0603217464757139,-1.0,0.048426838592257514,1.0,False
GSE39055,M40,GPRC5C,0.0331438260764811,1.0,0.023804498722523326,1.0,True
GSE39055,M40,GTSE1,0.1046948392623925,1.0,0.16821036610857146,1.0,True
GSE39055,M40,HELLS,0.0974530552804082,1.0,0.05443300067078057,1.0,True
GSE39055,M40,HSP90AA1,0.0685722304647132,1.0,0.12516832998424274,1.0,True
GSE39055,M40,HSPH1,0.0558958510966223,1.0,0.11313101012794731,1.0,True
GSE39055,M40,IFITM5,0.0323007301226845,1.0,0.045874623312434776,1.0,True
GSE39055,M40,ITGBL1,-0.0691572518457842,-1.0,-0.1040475116629746,-1.0,True
GSE39055,M40,KIF15,0.0940305190143322,1.0,0.09901067316880643,1.0,True
GSE39055,M40,KIF18B,0.1038694045004842,1.0,0.06758838279934438,1.0,True
GSE39055,M40,KIF22,0.1077163625087104,1.0,0.06294666933242384,1.0,True
GSE39055,M40,KIF23,0.1025598231153888,1.0,0.015752585346136022,1.0,True
GSE39055,M40,KIF4A,0.1036849935749224,1.0,0.1672481155501815,1.0,True
GSE39055,M40,LGR4,0.0383649079877684,1.0,0.1419381741619766,1.0,True
GSE39055,M40,LHX2,0.0662395958747118,1.0,0.15689719696259116,1.0,True
GSE39055,M40,LIMS2,-0.0660354797522659,-1.0,-0.10322856489917576,-1.0,True
GSE39055,M40,MAP1LC3C,-0.0663473112250084,-1.0,-0.11470393715816125,-1.0,True
GSE39055,M40,MCM2,0.0995103824814667,1.0,0.1820813599997853,1.0,True
GSE39055,M40,MCM5,0.0992996621097692,1.0,-0.05305302579169211,-1.0,False
GSE39055,M40,MEX3A,0.0663309067001227,1.0,-0.1575025527457979,-1.0,False
GSE39055,M40,MSI1,0.0396941646878837,1.0,-0.027856593142010794,-1.0,False
GSE39055,M40,MXRA5,-0.039513208716628,-1.0,0.01256927642049916,1.0,False
GSE39055,M40,MYBL2,0.1041204659402498,1.0,-0.17581520273835122,-1.0,False
GSE39055,M40,MYOF,-0.054401665449972,-1.0,0.040249738915490385,1.0,False
GSE39055,M40,NCAPG,0.1049393112364354,1.0,0.15761820480301353,1.0,True
GSE39055,M40,NDUFB9,0.0504737577972878,1.0,0.05850230910460606,1.0,True
GSE39055,M40,NMRAL1,0.0933106347422463,1.0,-0.015849012274080407,-1.0,False
GSE39055,M40,NSMCE2,0.0696088962134618,1.0,0.09714023605049461,1.0,True
GSE39055,M40,PLK4,0.0940995026305532,1.0,0.10631636146797482,1.0,True
GSE39055,M40,POLE,0.1028356164526888,1.0,0.11284817921715563,1.0,True
GSE39055,M40,POLE2,0.094795966660785,1.0,-0.010686913164125596,-1.0,False
GSE39055,M40,POLQ,0.0887894189512986,1.0,-0.0292788761003165,-1.0,False
GSE39055,M40,RAB30,-0.058543598362329,-1.0,-0.08793611196680721,-1.0,True
GSE39055,M40,RCOR2,0.0669032695532991,1.0,0.06420886551394926,1.0,True
GSE39055,M40,RECQL4,0.0913209009568468,1.0,0.11264048651919244,1.0,True
GSE39055,M40,RELN,-0.0380354862506634,-1.0,-0.02345883405923732,-1.0,True
GSE39055,M40,RRM2,0.0877466283776931,1.0,0.16681379259818305,1.0,True
GSE39055,M40,SCML2,0.0777627800673374,1.0,-0.039466282008277,-1.0,False
GSE39055,M40,SFRP4,-0.0610878357534643,-1.0,-0.11077659488797842,-1.0,True
GSE39055,M40,SH3D19,-0.0624090229162989,-1.0,0.03591251769657736,1.0,False
GSE39055,M40,SIM2,0.0534732726760469,1.0,0.11614487897829925,1.0,True
GSE39055,M40,SIVA1,0.0650581693104232,1.0,0.0030757373593419,1.0,True
GSE39055,M40,SLC13A5,0.0467200407567484,1.0,-0.0577957168283804,-1.0,False
GSE39055,M40,SMO,0.0566956508584914,1.0,-0.1537383791009755,-1.0,False
GSE39055,M40,SPAG5,0.1026921847744105,1.0,0.05012148306760264,1.0,True
GSE39055,M40,SPC25,0.0991948561551329,1.0,-0.06023236774280799,-1.0,False
GSE39055,M40,ST6GALNAC3,0.0593138806763532,1.0,-0.028609743526503403,-1.0,False
GSE39055,M40,ST8SIA5,0.0507884733156357,1.0,-0.0382323229699399,-1.0,False
GSE39055,M40,SULT1C4,-0.047299530529662,-1.0,-0.027035363663263295,-1.0,True
GSE39055,M40,TK1,0.0983356829922825,1.0,0.17704448309938667,1.0,True
GSE39055,M40,TOP2A,0.104403188867331,1.0,0.17914183672971556,1.0,True
GSE39055,M40,TRIB3,0.0626032826294081,1.0,-0.0176638529523037,-1.0,False
GSE39055,M40,TRIP13,0.0921783881781257,1.0,0.17392268781211803,1.0,True
GSE39055,M40,TSPAN33,0.061818387852676,1.0,-0.07346238822434055,-1.0,False
GSE39055,M40,TYMS,0.0915970868902233,1.0,0.043414988393441364,1.0,True
GSE39055,M40,UBE2S,0.0938256212191065,1.0,-0.06882704352144559,-1.0,False
GSE39055,M40,UBE2T,0.1023272447107183,1.0,0.11060500335542407,1.0,True
GSE39055,M40,UHRF1,0.0975950046267864,1.0,0.06153309304828254,1.0,True
