endpoint,repeat,fold,module_label,model,c_index,error,n_train,n_test,train_events,test_events,n_module_genes_used,n_original_proliferation_genes_used,n_disjoint_proliferation_genes_used,module_pc1_explained_variance,original_proliferation_pc1_explained_variance,disjoint_proliferation_pc1_explained_variance,train_module_original_proliferation_correlation,train_module_disjoint_proliferation_correlation,residual_sd_before_standardization
OS,16,1,M20,module_only,0.6431297709923665,,148,38,99,25,4,251,251,0.5850641752273616,0.6237622600760022,0.6237622600760022,0.16040171906260922,0.16040171906260922,
OS,16,1,M20,original_proliferation_only,0.6469465648854962,,148,38,99,25,4,251,251,0.5850641752273616,0.6237622600760022,0.6237622600760022,0.16040171906260922,0.16040171906260922,
OS,16,1,M20,module_plus_original_proliferation,0.6374045801526718,,148,38,99,25,4,251,251,0.5850641752273616,0.6237622600760022,0.6237622600760022,0.16040171906260922,0.16040171906260922,
OS,16,1,M20,disjoint_proliferation_only,0.6469465648854962,,148,38,99,25,4,251,251,0.5850641752273616,0.6237622600760022,0.6237622600760022,0.16040171906260922,0.16040171906260922,
OS,16,1,M20,module_plus_disjoint_proliferation,0.6374045801526718,,148,38,99,25,4,251,251,0.5850641752273616,0.6237622600760022,0.6237622600760022,0.16040171906260922,0.16040171906260922,
OS,16,1,M20,residual_to_original_proliferation,0.6297709923664122,,148,38,99,25,4,251,251,0.5850641752273616,0.6237622600760022,0.6237622600760022,0.16040171906260922,0.16040171906260922,0.9870518165333367
OS,16,1,M20,residual_to_disjoint_proliferation,0.6297709923664122,,148,38,99,25,4,251,251,0.5850641752273616,0.6237622600760022,0.6237622600760022,0.16040171906260922,0.16040171906260922,0.9870518165333367
OS,16,1,M20,residual_to_disjoint_proliferation_and_weight,0.6221374045801527,,148,38,99,25,4,251,251,0.5850641752273616,0.6237622600760022,0.6237622600760022,0.16040171906260922,0.16040171906260922,0.9571155338984717
OS,16,1,M23,module_only,0.5858778625954199,,148,38,99,25,4,251,251,0.5840322536389555,0.6237622600760022,0.6237622600760022,0.43008371511068105,0.43008371511068105,
OS,16,1,M23,original_proliferation_only,0.6469465648854962,,148,38,99,25,4,251,251,0.5840322536389555,0.6237622600760022,0.6237622600760022,0.43008371511068105,0.43008371511068105,
OS,16,1,M23,module_plus_original_proliferation,0.6431297709923665,,148,38,99,25,4,251,251,0.5840322536389555,0.6237622600760022,0.6237622600760022,0.43008371511068105,0.43008371511068105,
OS,16,1,M23,disjoint_proliferation_only,0.6469465648854962,,148,38,99,25,4,251,251,0.5840322536389555,0.6237622600760022,0.6237622600760022,0.43008371511068105,0.43008371511068105,
OS,16,1,M23,module_plus_disjoint_proliferation,0.6431297709923665,,148,38,99,25,4,251,251,0.5840322536389555,0.6237622600760022,0.6237622600760022,0.43008371511068105,0.43008371511068105,
OS,16,1,M23,residual_to_original_proliferation,0.5095419847328244,,148,38,99,25,4,251,251,0.5840322536389555,0.6237622600760022,0.6237622600760022,0.43008371511068105,0.43008371511068105,0.902789010786349
OS,16,1,M23,residual_to_disjoint_proliferation,0.5095419847328244,,148,38,99,25,4,251,251,0.5840322536389555,0.6237622600760022,0.6237622600760022,0.43008371511068105,0.43008371511068105,0.902789010786349
OS,16,1,M23,residual_to_disjoint_proliferation_and_weight,0.5076335877862596,,148,38,99,25,4,251,251,0.5840322536389555,0.6237622600760022,0.6237622600760022,0.43008371511068105,0.43008371511068105,0.8844155319584363
OS,16,1,M24,module_only,0.5954198473282443,,148,38,99,25,7,251,251,0.4566800497108742,0.6237622600760022,0.6237622600760022,0.3868503819786158,0.3868503819786158,
OS,16,1,M24,original_proliferation_only,0.6469465648854962,,148,38,99,25,7,251,251,0.4566800497108742,0.6237622600760022,0.6237622600760022,0.3868503819786158,0.3868503819786158,
OS,16,1,M24,module_plus_original_proliferation,0.6087786259541985,,148,38,99,25,7,251,251,0.4566800497108742,0.6237622600760022,0.6237622600760022,0.3868503819786158,0.3868503819786158,
OS,16,1,M24,disjoint_proliferation_only,0.6469465648854962,,148,38,99,25,7,251,251,0.4566800497108742,0.6237622600760022,0.6237622600760022,0.3868503819786158,0.3868503819786158,
OS,16,1,M24,module_plus_disjoint_proliferation,0.6087786259541985,,148,38,99,25,7,251,251,0.4566800497108742,0.6237622600760022,0.6237622600760022,0.3868503819786158,0.3868503819786158,
OS,16,1,M24,residual_to_original_proliferation,0.5477099236641222,,148,38,99,25,7,251,251,0.4566800497108742,0.6237622600760022,0.6237622600760022,0.3868503819786158,0.3868503819786158,0.9221424954761597
OS,16,1,M24,residual_to_disjoint_proliferation,0.5477099236641222,,148,38,99,25,7,251,251,0.4566800497108742,0.6237622600760022,0.6237622600760022,0.3868503819786158,0.3868503819786158,0.9221424954761597
OS,16,1,M24,residual_to_disjoint_proliferation_and_weight,0.5400763358778626,,148,38,99,25,7,251,251,0.4566800497108742,0.6237622600760022,0.6237622600760022,0.3868503819786158,0.3868503819786158,0.9092634600899647
OS,16,1,M25,module_only,0.517175572519084,,148,38,99,25,6,251,251,0.504819849011888,0.6237622600760022,0.6237622600760022,-0.32378586409511545,-0.32378586409511545,
OS,16,1,M25,original_proliferation_only,0.6469465648854962,,148,38,99,25,6,251,251,0.504819849011888,0.6237622600760022,0.6237622600760022,-0.32378586409511545,-0.32378586409511545,
OS,16,1,M25,module_plus_original_proliferation,0.5801526717557252,,148,38,99,25,6,251,251,0.504819849011888,0.6237622600760022,0.6237622600760022,-0.32378586409511545,-0.32378586409511545,
OS,16,1,M25,disjoint_proliferation_only,0.6469465648854962,,148,38,99,25,6,251,251,0.504819849011888,0.6237622600760022,0.6237622600760022,-0.32378586409511545,-0.32378586409511545,
OS,16,1,M25,module_plus_disjoint_proliferation,0.5801526717557252,,148,38,99,25,6,251,251,0.504819849011888,0.6237622600760022,0.6237622600760022,-0.32378586409511545,-0.32378586409511545,
OS,16,1,M25,residual_to_original_proliferation,0.49427480916030536,,148,38,99,25,6,251,251,0.504819849011888,0.6237622600760022,0.6237622600760022,-0.32378586409511545,-0.32378586409511545,0.9461303896462578
OS,16,1,M25,residual_to_disjoint_proliferation,0.49427480916030536,,148,38,99,25,6,251,251,0.504819849011888,0.6237622600760022,0.6237622600760022,-0.32378586409511545,-0.32378586409511545,0.9461303896462578
OS,16,1,M25,residual_to_disjoint_proliferation_and_weight,0.5,,148,38,99,25,6,251,251,0.504819849011888,0.6237622600760022,0.6237622600760022,-0.32378586409511545,-0.32378586409511545,0.9313152798453039
OS,16,1,M27,module_only,0.4904580152671756,,148,38,99,25,8,251,251,0.46219979489083035,0.6237622600760022,0.6237622600760022,0.31955263908418574,0.31955263908418574,
OS,16,1,M27,original_proliferation_only,0.6469465648854962,,148,38,99,25,8,251,251,0.46219979489083035,0.6237622600760022,0.6237622600760022,0.31955263908418574,0.31955263908418574,
OS,16,1,M27,module_plus_original_proliferation,0.5763358778625954,,148,38,99,25,8,251,251,0.46219979489083035,0.6237622600760022,0.6237622600760022,0.31955263908418574,0.31955263908418574,
OS,16,1,M27,disjoint_proliferation_only,0.6469465648854962,,148,38,99,25,8,251,251,0.46219979489083035,0.6237622600760022,0.6237622600760022,0.31955263908418574,0.31955263908418574,
OS,16,1,M27,module_plus_disjoint_proliferation,0.5763358778625954,,148,38,99,25,8,251,251,0.46219979489083035,0.6237622600760022,0.6237622600760022,0.31955263908418574,0.31955263908418574,
OS,16,1,M27,residual_to_original_proliferation,0.4637404580152672,,148,38,99,25,8,251,251,0.46219979489083035,0.6237622600760022,0.6237622600760022,0.31955263908418574,0.31955263908418574,0.9475685256773423
OS,16,1,M27,residual_to_disjoint_proliferation,0.4637404580152672,,148,38,99,25,8,251,251,0.46219979489083035,0.6237622600760022,0.6237622600760022,0.31955263908418574,0.31955263908418574,0.9475685256773423
OS,16,1,M27,residual_to_disjoint_proliferation_and_weight,0.4675572519083969,,148,38,99,25,8,251,251,0.46219979489083035,0.6237622600760022,0.6237622600760022,0.31955263908418574,0.31955263908418574,0.8950892269968898
OS,16,1,M28,module_only,0.5515267175572519,,148,38,99,25,13,251,251,0.43331386739664585,0.6237622600760022,0.6237622600760022,-0.4238942010729066,-0.4238942010729066,
OS,16,1,M28,original_proliferation_only,0.6469465648854962,,148,38,99,25,13,251,251,0.43331386739664585,0.6237622600760022,0.6237622600760022,-0.4238942010729066,-0.4238942010729066,
OS,16,1,M28,module_plus_original_proliferation,0.5782442748091603,,148,38,99,25,13,251,251,0.43331386739664585,0.6237622600760022,0.6237622600760022,-0.4238942010729066,-0.4238942010729066,
OS,16,1,M28,disjoint_proliferation_only,0.6469465648854962,,148,38,99,25,13,251,251,0.43331386739664585,0.6237622600760022,0.6237622600760022,-0.4238942010729066,-0.4238942010729066,
OS,16,1,M28,module_plus_disjoint_proliferation,0.5782442748091603,,148,38,99,25,13,251,251,0.43331386739664585,0.6237622600760022,0.6237622600760022,-0.4238942010729066,-0.4238942010729066,
OS,16,1,M28,residual_to_original_proliferation,0.48091603053435117,,148,38,99,25,13,251,251,0.43331386739664585,0.6237622600760022,0.6237622600760022,-0.4238942010729066,-0.4238942010729066,0.9057117125756751
OS,16,1,M28,residual_to_disjoint_proliferation,0.48091603053435117,,148,38,99,25,13,251,251,0.43331386739664585,0.6237622600760022,0.6237622600760022,-0.4238942010729066,-0.4238942010729066,0.9057117125756751
OS,16,1,M28,residual_to_disjoint_proliferation_and_weight,0.48282442748091603,,148,38,99,25,13,251,251,0.43331386739664585,0.6237622600760022,0.6237622600760022,-0.4238942010729066,-0.4238942010729066,0.883666785370267
OS,16,1,M30,module_only,0.5152671755725191,,148,38,99,25,7,251,251,0.7503680115762187,0.6237622600760022,0.6237622600760022,-0.25956478373260833,-0.25956478373260833,
OS,16,1,M30,original_proliferation_only,0.6469465648854962,,148,38,99,25,7,251,251,0.7503680115762187,0.6237622600760022,0.6237622600760022,-0.25956478373260833,-0.25956478373260833,
OS,16,1,M30,module_plus_original_proliferation,0.6049618320610687,,148,38,99,25,7,251,251,0.7503680115762187,0.6237622600760022,0.6237622600760022,-0.25956478373260833,-0.25956478373260833,
OS,16,1,M30,disjoint_proliferation_only,0.6469465648854962,,148,38,99,25,7,251,251,0.7503680115762187,0.6237622600760022,0.6237622600760022,-0.25956478373260833,-0.25956478373260833,
OS,16,1,M30,module_plus_disjoint_proliferation,0.6049618320610687,,148,38,99,25,7,251,251,0.7503680115762187,0.6237622600760022,0.6237622600760022,-0.25956478373260833,-0.25956478373260833,
OS,16,1,M30,residual_to_original_proliferation,0.4904580152671756,,148,38,99,25,7,251,251,0.7503680115762187,0.6237622600760022,0.6237622600760022,-0.25956478373260833,-0.25956478373260833,0.9657256976211436
OS,16,1,M30,residual_to_disjoint_proliferation,0.4904580152671756,,148,38,99,25,7,251,251,0.7503680115762187,0.6237622600760022,0.6237622600760022,-0.25956478373260833,-0.25956478373260833,0.9657256976211436
OS,16,1,M30,residual_to_disjoint_proliferation_and_weight,0.49236641221374045,,148,38,99,25,7,251,251,0.7503680115762187,0.6237622600760022,0.6237622600760022,-0.25956478373260833,-0.25956478373260833,0.9652369708484172
OS,16,1,M34,module_only,0.6755725190839694,,148,38,99,25,238,251,251,0.5019148759842692,0.6237622600760022,0.6237622600760022,-0.2948755273374784,-0.2948755273374784,
OS,16,1,M34,original_proliferation_only,0.6469465648854962,,148,38,99,25,238,251,251,0.5019148759842692,0.6237622600760022,0.6237622600760022,-0.2948755273374784,-0.2948755273374784,
OS,16,1,M34,module_plus_original_proliferation,0.6774809160305344,,148,38,99,25,238,251,251,0.5019148759842692,0.6237622600760022,0.6237622600760022,-0.2948755273374784,-0.2948755273374784,
OS,16,1,M34,disjoint_proliferation_only,0.6469465648854962,,148,38,99,25,238,251,251,0.5019148759842692,0.6237622600760022,0.6237622600760022,-0.2948755273374784,-0.2948755273374784,
OS,16,1,M34,module_plus_disjoint_proliferation,0.6774809160305344,,148,38,99,25,238,251,251,0.5019148759842692,0.6237622600760022,0.6237622600760022,-0.2948755273374784,-0.2948755273374784,
OS,16,1,M34,residual_to_original_proliferation,0.6545801526717557,,148,38,99,25,238,251,251,0.5019148759842692,0.6237622600760022,0.6237622600760022,-0.2948755273374784,-0.2948755273374784,0.9555356735242511
OS,16,1,M34,residual_to_disjoint_proliferation,0.6545801526717557,,148,38,99,25,238,251,251,0.5019148759842692,0.6237622600760022,0.6237622600760022,-0.2948755273374784,-0.2948755273374784,0.9555356735242511
OS,16,1,M34,residual_to_disjoint_proliferation_and_weight,0.6603053435114504,,148,38,99,25,238,251,251,0.5019148759842692,0.6237622600760022,0.6237622600760022,-0.2948755273374784,-0.2948755273374784,0.9477575436660769
OS,16,1,M38,module_only,0.5782442748091603,,148,38,99,25,8,251,251,0.4272074568371685,0.6237622600760022,0.6237622600760022,-0.49837824396986463,-0.49837824396986463,
OS,16,1,M38,original_proliferation_only,0.6469465648854962,,148,38,99,25,8,251,251,0.4272074568371685,0.6237622600760022,0.6237622600760022,-0.49837824396986463,-0.49837824396986463,
OS,16,1,M38,module_plus_original_proliferation,0.5973282442748091,,148,38,99,25,8,251,251,0.4272074568371685,0.6237622600760022,0.6237622600760022,-0.49837824396986463,-0.49837824396986463,
OS,16,1,M38,disjoint_proliferation_only,0.6469465648854962,,148,38,99,25,8,251,251,0.4272074568371685,0.6237622600760022,0.6237622600760022,-0.49837824396986463,-0.49837824396986463,
OS,16,1,M38,module_plus_disjoint_proliferation,0.5973282442748091,,148,38,99,25,8,251,251,0.4272074568371685,0.6237622600760022,0.6237622600760022,-0.49837824396986463,-0.49837824396986463,
OS,16,1,M38,residual_to_original_proliferation,0.517175572519084,,148,38,99,25,8,251,251,0.4272074568371685,0.6237622600760022,0.6237622600760022,-0.49837824396986463,-0.49837824396986463,0.8669597026030184
OS,16,1,M38,residual_to_disjoint_proliferation,0.517175572519084,,148,38,99,25,8,251,251,0.4272074568371685,0.6237622600760022,0.6237622600760022,-0.49837824396986463,-0.49837824396986463,0.8669597026030184
OS,16,1,M38,residual_to_disjoint_proliferation_and_weight,0.5076335877862596,,148,38,99,25,8,251,251,0.4272074568371685,0.6237622600760022,0.6237622600760022,-0.49837824396986463,-0.49837824396986463,0.8517610677081109
OS,16,1,M39,module_only,0.5419847328244275,,148,38,99,25,5,251,251,0.5123882213073802,0.6237622600760022,0.6237622600760022,0.5785274046040049,0.5785274046040049,
OS,16,1,M39,original_proliferation_only,0.6469465648854962,,148,38,99,25,5,251,251,0.5123882213073802,0.6237622600760022,0.6237622600760022,0.5785274046040049,0.5785274046040049,
OS,16,1,M39,module_plus_original_proliferation,0.5877862595419847,,148,38,99,25,5,251,251,0.5123882213073802,0.6237622600760022,0.6237622600760022,0.5785274046040049,0.5785274046040049,
OS,16,1,M39,disjoint_proliferation_only,0.6469465648854962,,148,38,99,25,5,251,251,0.5123882213073802,0.6237622600760022,0.6237622600760022,0.5785274046040049,0.5785274046040049,
OS,16,1,M39,module_plus_disjoint_proliferation,0.5877862595419847,,148,38,99,25,5,251,251,0.5123882213073802,0.6237622600760022,0.6237622600760022,0.5785274046040049,0.5785274046040049,
OS,16,1,M39,residual_to_original_proliferation,0.40458015267175573,,148,38,99,25,5,251,251,0.5123882213073802,0.6237622600760022,0.6237622600760022,0.5785274046040049,0.5785274046040049,0.8156629463952338
OS,16,1,M39,residual_to_disjoint_proliferation,0.40458015267175573,,148,38,99,25,5,251,251,0.5123882213073802,0.6237622600760022,0.6237622600760022,0.5785274046040049,0.5785274046040049,0.8156629463952338
OS,16,1,M39,residual_to_disjoint_proliferation_and_weight,0.3988549618320611,,148,38,99,25,5,251,251,0.5123882213073802,0.6237622600760022,0.6237622600760022,0.5785274046040049,0.5785274046040049,0.8151071941009529
OS,16,1,M40,module_only,0.6545801526717557,,148,38,99,25,144,251,171,0.4866682873200561,0.6237622600760022,0.5992302106914232,0.9788651928579755,0.9671075317340934,
OS,16,1,M40,original_proliferation_only,0.6469465648854962,,148,38,99,25,144,251,171,0.4866682873200561,0.6237622600760022,0.5992302106914232,0.9788651928579755,0.9671075317340934,
OS,16,1,M40,module_plus_original_proliferation,0.6698473282442748,,148,38,99,25,144,251,171,0.4866682873200561,0.6237622600760022,0.5992302106914232,0.9788651928579755,0.9671075317340934,
OS,16,1,M40,disjoint_proliferation_only,0.6374045801526718,,148,38,99,25,144,251,171,0.4866682873200561,0.6237622600760022,0.5992302106914232,0.9788651928579755,0.9671075317340934,
OS,16,1,M40,module_plus_disjoint_proliferation,0.6870229007633588,,148,38,99,25,144,251,171,0.4866682873200561,0.6237622600760022,0.5992302106914232,0.9788651928579755,0.9671075317340934,
OS,16,1,M40,residual_to_original_proliferation,0.6698473282442748,,148,38,99,25,144,251,171,0.4866682873200561,0.6237622600760022,0.5992302106914232,0.9788651928579755,0.9671075317340934,0.2045065627580645
OS,16,1,M40,residual_to_disjoint_proliferation,0.6946564885496184,,148,38,99,25,144,251,171,0.4866682873200561,0.6237622600760022,0.5992302106914232,0.9788651928579755,0.9671075317340934,0.25436788724835135
OS,16,1,M40,residual_to_disjoint_proliferation_and_weight,0.683206106870229,,148,38,99,25,144,251,171,0.4866682873200561,0.6237622600760022,0.5992302106914232,0.9788651928579755,0.9671075317340934,0.2534889744073294
OS,16,2,M11,module_only,0.5905172413793104,,149,37,99,25,8,251,251,0.5027576275125277,0.6552695641296256,0.6552695641296256,0.1629799588075257,0.1629799588075257,
OS,16,2,M11,original_proliferation_only,0.5969827586206896,,149,37,99,25,8,251,251,0.5027576275125277,0.6552695641296256,0.6552695641296256,0.1629799588075257,0.1629799588075257,
OS,16,2,M11,module_plus_original_proliferation,0.665948275862069,,149,37,99,25,8,251,251,0.5027576275125277,0.6552695641296256,0.6552695641296256,0.1629799588075257,0.1629799588075257,
OS,16,2,M11,disjoint_proliferation_only,0.5969827586206896,,149,37,99,25,8,251,251,0.5027576275125277,0.6552695641296256,0.6552695641296256,0.1629799588075257,0.1629799588075257,
OS,16,2,M11,module_plus_disjoint_proliferation,0.665948275862069,,149,37,99,25,8,251,251,0.5027576275125277,0.6552695641296256,0.6552695641296256,0.1629799588075257,0.1629799588075257,
OS,16,2,M11,residual_to_original_proliferation,0.5732758620689655,,149,37,99,25,8,251,251,0.5027576275125277,0.6552695641296256,0.6552695641296256,0.1629799588075257,0.1629799588075257,0.9866293797708932
OS,16,2,M11,residual_to_disjoint_proliferation,0.5732758620689655,,149,37,99,25,8,251,251,0.5027576275125277,0.6552695641296256,0.6552695641296256,0.1629799588075257,0.1629799588075257,0.9866293797708932
OS,16,2,M11,residual_to_disjoint_proliferation_and_weight,0.5711206896551724,,149,37,99,25,8,251,251,0.5027576275125277,0.6552695641296256,0.6552695641296256,0.1629799588075257,0.1629799588075257,0.9800869042208243
OS,16,2,M17,module_only,0.5926724137931034,,149,37,99,25,5,251,251,0.533246566671864,0.6552695641296256,0.6552695641296256,0.2506201477286869,0.2506201477286869,
OS,16,2,M17,original_proliferation_only,0.5969827586206896,,149,37,99,25,5,251,251,0.533246566671864,0.6552695641296256,0.6552695641296256,0.2506201477286869,0.2506201477286869,
OS,16,2,M17,module_plus_original_proliferation,0.6357758620689655,,149,37,99,25,5,251,251,0.533246566671864,0.6552695641296256,0.6552695641296256,0.2506201477286869,0.2506201477286869,
OS,16,2,M17,disjoint_proliferation_only,0.5969827586206896,,149,37,99,25,5,251,251,0.533246566671864,0.6552695641296256,0.6552695641296256,0.2506201477286869,0.2506201477286869,
OS,16,2,M17,module_plus_disjoint_proliferation,0.6357758620689655,,149,37,99,25,5,251,251,0.533246566671864,0.6552695641296256,0.6552695641296256,0.2506201477286869,0.2506201477286869,
OS,16,2,M17,residual_to_original_proliferation,0.5775862068965517,,149,37,99,25,5,251,251,0.533246566671864,0.6552695641296256,0.6552695641296256,0.2506201477286869,0.2506201477286869,0.9680855032239926
OS,16,2,M17,residual_to_disjoint_proliferation,0.5775862068965517,,149,37,99,25,5,251,251,0.533246566671864,0.6552695641296256,0.6552695641296256,0.2506201477286869,0.2506201477286869,0.9680855032239926
OS,16,2,M17,residual_to_disjoint_proliferation_and_weight,0.5711206896551724,,149,37,99,25,5,251,251,0.533246566671864,0.6552695641296256,0.6552695641296256,0.2506201477286869,0.2506201477286869,0.9668751210369726
OS,16,2,M20,module_only,0.5603448275862069,,149,37,99,25,4,251,251,0.5698614052372606,0.6552695641296256,0.6552695641296256,0.16192237054163153,0.16192237054163153,
OS,16,2,M20,original_proliferation_only,0.5969827586206896,,149,37,99,25,4,251,251,0.5698614052372606,0.6552695641296256,0.6552695641296256,0.16192237054163153,0.16192237054163153,
OS,16,2,M20,module_plus_original_proliferation,0.6012931034482759,,149,37,99,25,4,251,251,0.5698614052372606,0.6552695641296256,0.6552695641296256,0.16192237054163153,0.16192237054163153,
OS,16,2,M20,disjoint_proliferation_only,0.5969827586206896,,149,37,99,25,4,251,251,0.5698614052372606,0.6552695641296256,0.6552695641296256,0.16192237054163153,0.16192237054163153,
OS,16,2,M20,module_plus_disjoint_proliferation,0.6012931034482759,,149,37,99,25,4,251,251,0.5698614052372606,0.6552695641296256,0.6552695641296256,0.16192237054163153,0.16192237054163153,
OS,16,2,M20,residual_to_original_proliferation,0.5452586206896551,,149,37,99,25,4,251,251,0.5698614052372606,0.6552695641296256,0.6552695641296256,0.16192237054163153,0.16192237054163153,0.9868034991416369
OS,16,2,M20,residual_to_disjoint_proliferation,0.5452586206896551,,149,37,99,25,4,251,251,0.5698614052372606,0.6552695641296256,0.6552695641296256,0.16192237054163153,0.16192237054163153,0.9868034991416369
OS,16,2,M20,residual_to_disjoint_proliferation_and_weight,0.5517241379310345,,149,37,99,25,4,251,251,0.5698614052372606,0.6552695641296256,0.6552695641296256,0.16192237054163153,0.16192237054163153,0.9866482674944392
OS,16,2,M23,module_only,0.5862068965517241,,149,37,99,25,4,251,251,0.5689531327039572,0.6552695641296256,0.6552695641296256,0.4008014692371973,0.4008014692371973,
OS,16,2,M23,original_proliferation_only,0.5969827586206896,,149,37,99,25,4,251,251,0.5689531327039572,0.6552695641296256,0.6552695641296256,0.4008014692371973,0.4008014692371973,
OS,16,2,M23,module_plus_original_proliferation,0.6120689655172413,,149,37,99,25,4,251,251,0.5689531327039572,0.6552695641296256,0.6552695641296256,0.4008014692371973,0.4008014692371973,
OS,16,2,M23,disjoint_proliferation_only,0.5969827586206896,,149,37,99,25,4,251,251,0.5689531327039572,0.6552695641296256,0.6552695641296256,0.4008014692371973,0.4008014692371973,
OS,16,2,M23,module_plus_disjoint_proliferation,0.6120689655172413,,149,37,99,25,4,251,251,0.5689531327039572,0.6552695641296256,0.6552695641296256,0.4008014692371973,0.4008014692371973,
OS,16,2,M23,residual_to_original_proliferation,0.5625,,149,37,99,25,4,251,251,0.5689531327039572,0.6552695641296256,0.6552695641296256,0.4008014692371973,0.4008014692371973,0.9161649317984748
OS,16,2,M23,residual_to_disjoint_proliferation,0.5625,,149,37,99,25,4,251,251,0.5689531327039572,0.6552695641296256,0.6552695641296256,0.4008014692371973,0.4008014692371973,0.9161649317984748
OS,16,2,M23,residual_to_disjoint_proliferation_and_weight,0.5495689655172413,,149,37,99,25,4,251,251,0.5689531327039572,0.6552695641296256,0.6552695641296256,0.4008014692371973,0.4008014692371973,0.8943765449299708
OS,16,2,M24,module_only,0.665948275862069,,149,37,99,25,7,251,251,0.4380020253111668,0.6552695641296256,0.6552695641296256,0.4123037628013344,0.4123037628013344,
OS,16,2,M24,original_proliferation_only,0.5969827586206896,,149,37,99,25,7,251,251,0.4380020253111668,0.6552695641296256,0.6552695641296256,0.4123037628013344,0.4123037628013344,
OS,16,2,M24,module_plus_original_proliferation,0.6573275862068966,,149,37,99,25,7,251,251,0.4380020253111668,0.6552695641296256,0.6552695641296256,0.4123037628013344,0.4123037628013344,
OS,16,2,M24,disjoint_proliferation_only,0.5969827586206896,,149,37,99,25,7,251,251,0.4380020253111668,0.6552695641296256,0.6552695641296256,0.4123037628013344,0.4123037628013344,
OS,16,2,M24,module_plus_disjoint_proliferation,0.6573275862068966,,149,37,99,25,7,251,251,0.4380020253111668,0.6552695641296256,0.6552695641296256,0.4123037628013344,0.4123037628013344,
OS,16,2,M24,residual_to_original_proliferation,0.6336206896551724,,149,37,99,25,7,251,251,0.4380020253111668,0.6552695641296256,0.6552695641296256,0.4123037628013344,0.4123037628013344,0.9110464352489729
OS,16,2,M24,residual_to_disjoint_proliferation,0.6336206896551724,,149,37,99,25,7,251,251,0.4380020253111668,0.6552695641296256,0.6552695641296256,0.4123037628013344,0.4123037628013344,0.9110464352489729
OS,16,2,M24,residual_to_disjoint_proliferation_and_weight,0.6228448275862069,,149,37,99,25,7,251,251,0.4380020253111668,0.6552695641296256,0.6552695641296256,0.4123037628013344,0.4123037628013344,0.8935873563968748
OS,16,2,M25,module_only,0.6228448275862069,,149,37,99,25,6,251,251,0.5072213512659735,0.6552695641296256,0.6552695641296256,-0.29407330431352025,-0.29407330431352025,
OS,16,2,M25,original_proliferation_only,0.5969827586206896,,149,37,99,25,6,251,251,0.5072213512659735,0.6552695641296256,0.6552695641296256,-0.29407330431352025,-0.29407330431352025,
OS,16,2,M25,module_plus_original_proliferation,0.6314655172413793,,149,37,99,25,6,251,251,0.5072213512659735,0.6552695641296256,0.6552695641296256,-0.29407330431352025,-0.29407330431352025,
OS,16,2,M25,disjoint_proliferation_only,0.5969827586206896,,149,37,99,25,6,251,251,0.5072213512659735,0.6552695641296256,0.6552695641296256,-0.29407330431352025,-0.29407330431352025,
OS,16,2,M25,module_plus_disjoint_proliferation,0.6314655172413793,,149,37,99,25,6,251,251,0.5072213512659735,0.6552695641296256,0.6552695641296256,-0.29407330431352025,-0.29407330431352025,
OS,16,2,M25,residual_to_original_proliferation,0.5905172413793104,,149,37,99,25,6,251,251,0.5072213512659735,0.6552695641296256,0.6552695641296256,-0.29407330431352025,-0.29407330431352025,0.955782868485373
OS,16,2,M25,residual_to_disjoint_proliferation,0.5905172413793104,,149,37,99,25,6,251,251,0.5072213512659735,0.6552695641296256,0.6552695641296256,-0.29407330431352025,-0.29407330431352025,0.955782868485373
OS,16,2,M25,residual_to_disjoint_proliferation_and_weight,0.5646551724137931,,149,37,99,25,6,251,251,0.5072213512659735,0.6552695641296256,0.6552695641296256,-0.29407330431352025,-0.29407330431352025,0.952109991059858
OS,16,2,M27,module_only,0.6788793103448276,,149,37,99,25,8,251,251,0.4285504824760657,0.6552695641296256,0.6552695641296256,0.33862615284564646,0.33862615284564646,
OS,16,2,M27,original_proliferation_only,0.5969827586206896,,149,37,99,25,8,251,251,0.4285504824760657,0.6552695641296256,0.6552695641296256,0.33862615284564646,0.33862615284564646,
OS,16,2,M27,module_plus_original_proliferation,0.6831896551724138,,149,37,99,25,8,251,251,0.4285504824760657,0.6552695641296256,0.6552695641296256,0.33862615284564646,0.33862615284564646,
OS,16,2,M27,disjoint_proliferation_only,0.5969827586206896,,149,37,99,25,8,251,251,0.4285504824760657,0.6552695641296256,0.6552695641296256,0.33862615284564646,0.33862615284564646,
OS,16,2,M27,module_plus_disjoint_proliferation,0.6831896551724138,,149,37,99,25,8,251,251,0.4285504824760657,0.6552695641296256,0.6552695641296256,0.33862615284564646,0.33862615284564646,
OS,16,2,M27,residual_to_original_proliferation,0.6508620689655172,,149,37,99,25,8,251,251,0.4285504824760657,0.6552695641296256,0.6552695641296256,0.33862615284564646,0.33862615284564646,0.9409210001955302
OS,16,2,M27,residual_to_disjoint_proliferation,0.6508620689655172,,149,37,99,25,8,251,251,0.4285504824760657,0.6552695641296256,0.6552695641296256,0.33862615284564646,0.33862615284564646,0.9409210001955302
OS,16,2,M27,residual_to_disjoint_proliferation_and_weight,0.6422413793103449,,149,37,99,25,8,251,251,0.4285504824760657,0.6552695641296256,0.6552695641296256,0.33862615284564646,0.33862615284564646,0.9319443406357616
