cohort,module_label,iteration,method,n_genes_total,n_genes_subset,score_correlation_with_full,genes
GSE39055,M34,383,random_gene_subsets,147,118,0.9529118461462468,DENND1C;TLR7;MYO1G;CASP8;DNASE1L3;NFAM1;TRIM14;SLC8A1;FGR;CBLN3;CBX7;PYCARD;IFI30;TRIM22;RETSAT;DHX58;TMEM144;RNASEL;IL1RN;ARRB1;LAPTM5;SLCO2B1;PARVG;DRAM1;LPAR5;PAG1;ANKRD22;VAV1;SP100;OSBPL3;ATF7IP2;LY96;CD80;ANXA3;DTX3L;PTPRC;CARD9;BATF2;PRDM1;HNMT;TMEM123;ADCY7;VWA5A;GMFG;SERPINB9;TNFSF8;OAS1;RGS18;PARP9;TAGAP;CSF1R;PRKAR2B;TMEM86A;PIK3AP1;PIK3CG;PARP12;SRM;EGR1;EPAS1;SERPINB8;SCTR;PAPPA;EPHB3;ARHGAP30;CTSH;CD86;IL34;CAPG;IRF5;PARP15;PARP14;INPP5D;DOK2;GPR183;TLR1;SLCO3A1;CSF2RB;MCTP1;CD74;RNF213;PTPN6;ARHGDIB;ABCC3;PTK2B;HCLS1;ATP8A1;NCF4;LCP1;GAB2;ALOX5;MS4A7;CD244;PTPRO;SH3TC1;CYSLTR2;EVI2A;PTPRJ;MOSPD2;BLNK;GLUL;DAPP1;SERPING1;TMEM140;GPSM3;SLC6A6;ZMAT1;PIK3IP1;TLR8;SAMSN1;KIAA0040;IFI35;EHD3;TAPBPL;C3AR1;OAS2;TBC1D9;TNFAIP8;KBTBD12
GSE39055,M34,384,random_gene_subsets,147,118,0.9797146301866516,NCKAP1L;SLC43A2;KIAA0040;DTX3L;OAS1;TMEM144;KBTBD12;TNFAIP8;CAPG;SERPINB8;CBLN3;CLEC12A;PTPRJ;SP100;CASP8;TRIM14;PIK3CG;LAMA3;PAPPA;DHX58;RGS18;CD86;IRF5;PAG1;PARP9;BLNK;EVI2A;SLC6A6;GIMAP6;SLCO2B1;CYSLTR2;PRDM1;EGR1;CCR2;SCTR;MS4A7;TLR1;TAPBPL;LCP1;PTPN6;IFI35;IFI30;PTAFR;OSBPL3;SASH3;NCF4;DOK2;LAPTM5;PARVG;FCER1G;LY96;GLUL;CARD9;MOSPD2;ALOX5;ARHGAP30;PARP15;C3AR1;PIK3AP1;TLR8;FERMT3;DAPP1;GMFG;TAGAP;ABCC3;CD244;TNFSF8;ANXA3;ENPP5;ARHGDIB;HCLS1;KCNQ1;DOCK2;TRIM22;TNFAIP8L2;ADCY7;TLR3;TMEM123;VAV1;DRAM1;CYP4V2;CTSH;ZMAT1;ATF7IP2;RNASEL;ARRB1;B2M;OAS2;HNMT;RETSAT;SRM;RASSF5;PTK2B;ANKRD22;SH3TC1;GPR183;VWA5A;BTK;SERPINB9;SERPING1;PRKAR2B;CD74;MYO1G;DENND1C;CD80;SYTL1;GPSM3;TBC1D9;EPAS1;F5;INPP5D;IL34;CBX7;PTPRO;SLC8A1;CYTH4;SUSD1;BATF2
GSE39055,M34,385,random_gene_subsets,147,118,0.9787772341599854,TNFAIP8L2;LY96;TRIM22;SASH3;B2M;NCF4;TMEM140;KCNQ1;SERPINB8;OAS1;TLR7;ABCC3;IL34;TLR1;IFI30;RGS18;DOCK2;PTPRO;CSF1R;MYO1G;LCP1;SUSD1;SRM;DHX58;PAPPA;ATP8A1;GPR183;SERPINB9;CTSH;NFAM1;HNMT;MCTP1;TLR3;PID1;TLR8;TAGAP;TMEM86A;PIK3AP1;TRIM14;SLCO2B1;CAPG;CBX7;PTPRJ;PARP14;ARRB1;SLCO3A1;PIK3IP1;TBC1D9;CD244;TAPBPL;SYTL1;SCTR;RNF213;RETSAT;CD86;CCR2;EHD3;PIK3CG;ATF7IP2;PAG1;PTK2B;EPAS1;LAMA3;ARHGAP30;LPAR5;CYTH4;EVI2A;CARD9;PYCARD;DTX3L;GPSM3;GBP1;IL18;NCKAP1L;VAV1;GIMAP6;DENND1C;ARHGDIB;TMEM144;RNASEL;PRKAR2B;SAMSN1;FAM107A;RASSF5;ZMAT1;SLC8A1;PARP12;PTPRC;CBLN3;SLC43A2;SYK;IL1RN;CD74;CYP4V2;KIAA0040;BLNK;F5;BATF2;ANKRD22;LAPTM5;SH3TC1;GMFG;SAMD9L;CSF2RB;FGR;ALOX5;DOK2;FCER1G;ANXA3;MOSPD2;IRF5;EPHB3;DRAM1;DNASE1L3;OAS2;OSBPL3;PARP15;VWA5A
GSE39055,M34,386,random_gene_subsets,147,118,0.9675976818698329,LY96;B2M;DHX58;DRAM1;CSF2RB;DOK2;CYP4V2;SYTL1;MYO1G;OSBPL3;ENPP5;SLC43A2;TNFAIP8L2;TMEM140;PTPRC;RNASEL;PIK3CG;F5;HCLS1;ATF7IP2;GLUL;SERPINB9;VWA5A;TLR8;ABCC3;PTPRJ;CYTH4;TMEM144;BLNK;FGR;IL34;KCNQ1;ATP8A1;SRM;TAPBPL;TNFAIP8;RNF213;CD80;ADCY7;SLCO2B1;PARP12;FCER1G;CSF1R;GPSM3;FAM107A;SASH3;MOSPD2;C3AR1;ARHGDIB;SUSD1;PAPPA;SYK;HNMT;KIAA0040;SP100;CCR2;SLCO3A1;NFAM1;LAMA3;PIK3IP1;TBC1D9;IL1RN;TMEM123;ARHGAP30;IRF5;PTPN6;TRIM14;TAGAP;ZMAT1;SERPINB8;GPR183;LCP1;CARD9;EHD3;ALOX5;FERMT3;CLEC12A;PARP14;GIMAP6;MS4A7;LPAR5;GMFG;NCKAP1L;ANKRD22;CD244;PAG1;KBTBD12;CYSLTR2;DNASE1L3;OAS1;TMEM86A;TLR1;SLC6A6;SAMD9L;BTK;PRDM1;DENND1C;OAS2;NCF4;EGR1;TNFSF8;INPP5D;CD86;ARRB1;SAMSN1;CBLN3;BATF2;EPHB3;DTX3L;SH3TC1;EPAS1;TLR7;IFI30;PIK3AP1;MCTP1;EVI2A;RGS18;CTSH
GSE39055,M34,387,random_gene_subsets,147,118,0.9647276899329117,CTSH;PARP12;GPR183;ADCY7;FCER1G;MS4A7;PYCARD;ALOX5;TNFAIP8;NFAM1;TLR8;BLNK;PAG1;KCNQ1;ARHGAP30;CARD9;LY96;VWA5A;IL1RN;LPAR5;SH3TC1;CLEC12A;BATF2;SUSD1;SAMD9L;TAPBPL;SLCO3A1;CBX7;IRF5;SRM;CBLN3;B2M;CYP4V2;CD86;IFI35;TMEM86A;EPHB3;TMEM144;SCTR;PTAFR;INPP5D;DAPP1;CD80;GLUL;PARP9;GMFG;TLR3;EVI2A;DRAM1;PARP15;MCTP1;CSF1R;OSBPL3;TLR7;CSF2RB;DENND1C;RNASEL;DOK2;CD244;TAGAP;F5;NCF4;RNF213;C3AR1;SERPINB8;HNMT;SYK;ZMAT1;PARP14;OAS2;CD74;PARVG;GBP1;EHD3;SLCO2B1;EGR1;PTPRC;PID1;SASH3;TBC1D9;CASP8;HCLS1;GIMAP6;FERMT3;NCKAP1L;SERPINB9;LAMA3;TNFAIP8L2;MYO1G;SLC43A2;IL18;PIK3AP1;TMEM123;EPAS1;TMEM140;CAPG;DHX58;ENPP5;KIAA0040;RGS18;FAM107A;DOCK2;RASSF5;TRIM22;ARHGDIB;TLR1;PTPN6;PTPRO;KBTBD12;GPSM3;LCP1;SYTL1;FGR;ABCC3;PAPPA;SP100;PTPRJ;SERPING1
GSE39055,M34,388,random_gene_subsets,147,118,0.9794752595462176,SERPING1;ARHGAP30;DTX3L;HNMT;SERPINB9;SAMD9L;SRM;TBC1D9;EGR1;KBTBD12;ZMAT1;FERMT3;ENPP5;C3AR1;CCR2;RNASEL;RASSF5;MOSPD2;SH3TC1;DOCK2;CAPG;BATF2;DHX58;DAPP1;DRAM1;PTPRJ;TLR8;GPR183;GLUL;PIK3CG;CASP8;PTPRC;CD86;GIMAP6;GMFG;LCP1;CD80;GPSM3;EVI2A;PYCARD;CYP4V2;SERPINB8;IL34;SLCO3A1;SYTL1;CD74;CBX7;TLR1;BLNK;SASH3;CARD9;FCER1G;RETSAT;DENND1C;PTPRO;SYK;CTSH;SLC43A2;CSF2RB;PRKAR2B;VWA5A;ARHGDIB;VAV1;TNFAIP8;LAMA3;FAM107A;TMEM140;PAG1;CLEC12A;SAMSN1;CYTH4;SLCO2B1;PIK3AP1;NFAM1;LY96;PARP12;HCLS1;PARP15;DNASE1L3;ALOX5;KIAA0040;SUSD1;OSBPL3;PTAFR;TAPBPL;TRIM14;ADCY7;IRF5;ARRB1;ATP8A1;SCTR;FGR;MCTP1;PID1;CBLN3;ABCC3;KCNQ1;ANKRD22;B2M;GAB2;PTK2B;TLR7;LAPTM5;SLC6A6;RGS18;LPAR5;EHD3;IL18;MYO1G;ATF7IP2;IFI35;PARP14;TLR3;PAPPA;SP100;PTPN6;TRIM22;SLC8A1
GSE39055,M34,389,random_gene_subsets,147,118,0.9511253902817197,MCTP1;CD86;IFI30;ABCC3;IL34;BLNK;SLC43A2;ARHGAP30;GIMAP6;PTK2B;IFI35;SLC8A1;SYK;LY96;PAG1;DTX3L;TMEM140;PIK3AP1;IL18;CLEC12A;LAPTM5;LAMA3;EPHB3;DOCK2;ENPP5;SASH3;CD80;TAPBPL;DRAM1;PTPRC;TNFAIP8L2;HNMT;CSF2RB;NCF4;TNFAIP8;PYCARD;LCP1;ARHGDIB;TRIM22;SLCO3A1;CTSH;RNASEL;IRF5;EPAS1;GPSM3;OSBPL3;SH3TC1;RASSF5;SRM;F5;VAV1;INPP5D;TRIM14;DHX58;KCNQ1;SAMSN1;LPAR5;TLR1;B2M;CD244;PARP14;PARP12;SAMD9L;EVI2A;NCKAP1L;PAPPA;ATP8A1;CCR2;NFAM1;ZMAT1;GBP1;FGR;SYTL1;CAPG;FCER1G;GMFG;BTK;EGR1;PID1;CBX7;ALOX5;TMEM86A;TLR8;DOK2;MYO1G;PRDM1;CD74;ATF7IP2;EHD3;TMEM123;CARD9;RNF213;KBTBD12;CYP4V2;PTPRO;SLC6A6;VWA5A;IL1RN;GLUL;KIAA0040;TLR7;ADCY7;GAB2;PRKAR2B;FAM107A;PARP9;TBC1D9;TMEM144;CASP8;BATF2;FERMT3;SLCO2B1;ARRB1;HCLS1;SUSD1;OAS1;C3AR1;SCTR
GSE39055,M34,390,random_gene_subsets,147,118,0.9675960539426289,CBLN3;TNFAIP8;SLC8A1;PTK2B;PIK3IP1;DTX3L;PIK3CG;EPHB3;OAS2;CD244;TNFAIP8L2;ANXA3;VWA5A;SASH3;MOSPD2;PID1;PARVG;ZMAT1;MCTP1;PAPPA;GPSM3;FERMT3;ABCC3;DOCK2;LPAR5;IFI35;FGR;BATF2;SAMD9L;GPR183;BLNK;SLCO2B1;CD86;PAG1;GAB2;FCER1G;RETSAT;LCP1;PTAFR;TLR1;LAPTM5;HNMT;DAPP1;RASSF5;LY96;TNFSF8;SLC43A2;EHD3;SYTL1;CLEC12A;F5;NCF4;GMFG;TRIM22;IRF5;TLR3;CARD9;DNASE1L3;RNASEL;PTPRO;PRDM1;SLCO3A1;PTPRJ;ARRB1;CYTH4;IL34;ATP8A1;KCNQ1;EVI2A;DRAM1;TLR8;LAMA3;PTPN6;SH3TC1;CSF1R;PYCARD;SERPINB8;CYSLTR2;SRM;SYK;OAS1;GLUL;SLC6A6;CD74;PRKAR2B;INPP5D;RGS18;EGR1;CAPG;KBTBD12;IL18;PIK3AP1;PARP15;PARP12;TAPBPL;MS4A7;TMEM123;SUSD1;ARHGDIB;DHX58;CASP8;DENND1C;TMEM86A;CBX7;B2M;SERPINB9;CTSH;CCR2;SERPING1;TBC1D9;C3AR1;ARHGAP30;MYO1G;GBP1;PARP14;DOK2;ANKRD22;IL1RN
GSE39055,M34,391,random_gene_subsets,147,118,0.9732191269685841,MOSPD2;HCLS1;KCNQ1;C3AR1;PTPRJ;BATF2;RNF213;LAMA3;TNFAIP8L2;CD86;SP100;RGS18;ADCY7;MYO1G;ALOX5;GMFG;TMEM140;TNFAIP8;LAPTM5;GAB2;TBC1D9;SLC6A6;DOK2;PTPRO;DNASE1L3;PTPRC;CSF1R;ANKRD22;IL18;DAPP1;TMEM86A;ARHGDIB;CD74;IFI35;TLR8;GPSM3;ANXA3;NCKAP1L;PID1;CARD9;RASSF5;SERPINB8;VWA5A;PARVG;HNMT;SERPING1;PARP15;FGR;LCP1;NCF4;MCTP1;PAG1;LPAR5;PTAFR;DHX58;PRDM1;BLNK;ATP8A1;SCTR;PIK3IP1;EPHB3;ENPP5;CCR2;RNASEL;ARHGAP30;SRM;TRIM14;IL34;DOCK2;PIK3AP1;CAPG;ATF7IP2;CYP4V2;MS4A7;PARP12;TAGAP;B2M;GLUL;FAM107A;LY96;OAS1;SAMSN1;INPP5D;DRAM1;DENND1C;VAV1;ABCC3;CBX7;SASH3;PARP14;ZMAT1;SLCO2B1;FERMT3;EVI2A;TLR7;TLR3;NFAM1;TRIM22;SAMD9L;CD244;EHD3;TMEM144;SLC43A2;TNFSF8;SLC8A1;DTX3L;TAPBPL;PRKAR2B;PTK2B;CD80;SUSD1;PYCARD;GIMAP6;F5;SH3TC1;IL1RN;CTSH;PARP9
GSE39055,M34,392,random_gene_subsets,147,118,0.9712897469482894,HNMT;DHX58;PAPPA;FAM107A;CD80;MS4A7;GLUL;CARD9;KIAA0040;ARHGDIB;ATF7IP2;IL18;FCER1G;TMEM144;TNFAIP8L2;IL1RN;CYSLTR2;RGS18;PIK3IP1;SLCO2B1;EVI2A;TMEM86A;PTAFR;ZMAT1;ENPP5;CYTH4;TLR7;BLNK;ARHGAP30;GBP1;SLC8A1;SYK;TLR3;MOSPD2;SLCO3A1;NCKAP1L;PYCARD;SERPINB8;DOCK2;CASP8;SERPINB9;SAMSN1;PAG1;IRF5;RNASEL;TAPBPL;NFAM1;TNFAIP8;IFI30;PARP15;HCLS1;ALOX5;TAGAP;OSBPL3;PTPN6;TLR1;NCF4;PID1;TNFSF8;EGR1;CD74;SAMD9L;F5;BATF2;CBX7;VAV1;MYO1G;RASSF5;MCTP1;CAPG;SUSD1;LAPTM5;TRIM22;SERPING1;ARRB1;TLR8;PTPRO;CSF1R;PRKAR2B;DNASE1L3;CLEC12A;RNF213;PTPRC;TRIM14;PARVG;OAS1;SLC6A6;IFI35;SYTL1;LPAR5;CSF2RB;SH3TC1;PIK3CG;PARP14;KCNQ1;EPAS1;B2M;FERMT3;SLC43A2;CD244;PIK3AP1;EPHB3;GAB2;GMFG;ADCY7;TMEM140;GPSM3;EHD3;ANKRD22;GIMAP6;SP100;SRM;GPR183;ANXA3;C3AR1;VWA5A;IL34;CBLN3
GSE39055,M34,393,random_gene_subsets,147,118,0.9668985405715383,PARP12;EHD3;DENND1C;TMEM86A;EPHB3;DNASE1L3;ATF7IP2;SUSD1;SAMSN1;LY96;GPSM3;SLC43A2;CSF2RB;NCF4;HCLS1;SRM;MOSPD2;PRDM1;GMFG;CASP8;GAB2;CCR2;C3AR1;BTK;TMEM123;RNASEL;PTPRJ;TNFAIP8L2;B2M;BLNK;RGS18;TLR3;BATF2;FAM107A;CTSH;ENPP5;RNF213;MYO1G;CD80;CAPG;SH3TC1;PTK2B;ZMAT1;SERPING1;CD244;PRKAR2B;VAV1;CBLN3;GIMAP6;TMEM140;PIK3IP1;NCKAP1L;CBX7;ATP8A1;PTPRO;OAS1;CD74;PTPRC;SCTR;PAPPA;GBP1;ALOX5;TLR7;SASH3;TLR8;MS4A7;SLC8A1;F5;PIK3AP1;NFAM1;DTX3L;CYSLTR2;SERPINB8;CD86;IL34;TNFAIP8;RETSAT;EPAS1;OAS2;LAMA3;LCP1;SERPINB9;SP100;SLC6A6;PARVG;IL18;KCNQ1;LAPTM5;SLCO3A1;PIK3CG;ANXA3;IL1RN;FCER1G;DAPP1;SLCO2B1;KBTBD12;PARP9;CARD9;FGR;HNMT;EGR1;INPP5D;DOK2;EVI2A;GPR183;TRIM22;OSBPL3;IRF5;DRAM1;TLR1;PTPN6;RASSF5;TRIM14;DOCK2;IFI30;CYP4V2;ARRB1;SYTL1
GSE39055,M34,394,random_gene_subsets,147,118,0.9789771305867521,GLUL;TLR3;CTSH;TMEM144;ABCC3;FERMT3;MYO1G;RETSAT;CAPG;ATF7IP2;GAB2;SRM;SERPING1;PAPPA;BATF2;ANKRD22;PTAFR;OAS1;ATP8A1;EPHB3;EHD3;GPR183;CYP4V2;DNASE1L3;LY96;KBTBD12;ENPP5;SERPINB8;CYTH4;F5;PARP12;PTK2B;KCNQ1;CD244;LCP1;PARP14;TAGAP;RNASEL;CSF1R;PID1;IL34;TNFAIP8L2;RGS18;PTPN6;DOCK2;PIK3CG;IRF5;ARRB1;PRKAR2B;SERPINB9;PAG1;PARP15;CYSLTR2;B2M;TRIM14;SLC43A2;TLR1;PARP9;PTPRJ;SLCO2B1;LAPTM5;SLCO3A1;NCF4;VAV1;C3AR1;ADCY7;PTPRC;CD74;LAMA3;PIK3IP1;TLR7;CASP8;BLNK;CD80;TMEM123;RNF213;GMFG;SAMSN1;IL18;TRIM22;MS4A7;SASH3;CD86;TAPBPL;NCKAP1L;INPP5D;DHX58;SLC8A1;CSF2RB;BTK;TNFSF8;GIMAP6;GPSM3;CLEC12A;TLR8;SLC6A6;SH3TC1;DOK2;MOSPD2;CCR2;TBC1D9;ZMAT1;PTPRO;CARD9;NFAM1;ARHGAP30;DAPP1;SAMD9L;SUSD1;FCER1G;ARHGDIB;LPAR5;IFI30;TMEM140;KIAA0040;GBP1;PYCARD;FGR
GSE39055,M34,395,random_gene_subsets,147,118,0.9667085110724359,PIK3AP1;ARHGDIB;VWA5A;CLEC12A;HNMT;RASSF5;ENPP5;DAPP1;LCP1;PARP12;PTK2B;EHD3;IL1RN;CAPG;TNFAIP8L2;CYSLTR2;TLR7;GMFG;DOK2;NCKAP1L;C3AR1;SYK;FERMT3;ARHGAP30;IFI30;NCF4;PARP14;TAPBPL;LPAR5;PTPRJ;SASH3;VAV1;SUSD1;TMEM144;SAMSN1;KBTBD12;DHX58;TRIM14;IRF5;CD80;IL34;RNASEL;CSF1R;ATF7IP2;PARP9;CARD9;GLUL;SAMD9L;PYCARD;SRM;PTPN6;MYO1G;TLR1;ATP8A1;SERPING1;PAPPA;SERPINB8;RGS18;PID1;TMEM86A;MS4A7;CD74;TMEM123;PRDM1;LY96;SP100;FCER1G;EVI2A;CCR2;PTPRO;LAPTM5;CASP8;SLCO2B1;PARP15;ZMAT1;DOCK2;PIK3IP1;SLC43A2;OSBPL3;TNFSF8;F5;GAB2;INPP5D;TNFAIP8;RETSAT;CD244;GBP1;CTSH;PARVG;BTK;PTPRC;DTX3L;SERPINB9;TRIM22;TLR8;FAM107A;ADCY7;CSF2RB;OAS2;ALOX5;IL18;DRAM1;SH3TC1;ANXA3;SLCO3A1;ANKRD22;EGR1;B2M;IFI35;KIAA0040;RNF213;PTAFR;MCTP1;CYTH4;HCLS1;SLC6A6;CD86;CBX7
GSE39055,M34,396,random_gene_subsets,147,118,0.9846930661874534,OAS2;ABCC3;CCR2;GPSM3;SP100;PIK3AP1;SRM;BLNK;HNMT;SERPING1;SLCO3A1;TLR8;CAPG;GMFG;DENND1C;SH3TC1;GLUL;LPAR5;FERMT3;TLR3;TLR1;IL34;PRKAR2B;TMEM86A;BTK;PARP12;IL18;NCKAP1L;NCF4;KCNQ1;ATP8A1;ATF7IP2;IFI35;CTSH;TLR7;TMEM140;RETSAT;ZMAT1;LY96;BATF2;PID1;SYK;MCTP1;PRDM1;IFI30;TNFAIP8L2;LAPTM5;IRF5;PARP9;RNASEL;VWA5A;ANXA3;PAG1;DOK2;HCLS1;PAPPA;ANKRD22;GPR183;SERPINB9;FGR;TMEM123;ENPP5;ARHGDIB;DTX3L;PIK3CG;PTPRC;KBTBD12;CASP8;DNASE1L3;CLEC12A;TRIM22;PYCARD;PTK2B;VAV1;GAB2;SLC8A1;PARVG;DHX58;CD80;IL1RN;OAS1;DOCK2;MOSPD2;CYP4V2;CSF1R;PTPN6;SLC43A2;TNFSF8;TAPBPL;TBC1D9;GIMAP6;FCER1G;TRIM14;MS4A7;CBLN3;PTAFR;F5;RGS18;TNFAIP8;ARRB1;CYTH4;TAGAP;LCP1;SLCO2B1;DAPP1;CYSLTR2;CD74;TMEM144;PARP14;EHD3;CD86;RNF213;ADCY7;CARD9;PARP15;EPHB3;INPP5D;SYTL1
GSE39055,M34,397,random_gene_subsets,147,118,0.9725864082586663,ANXA3;F5;TNFAIP8;CD80;SYTL1;CASP8;IL1RN;IFI35;DTX3L;BATF2;CSF2RB;BLNK;TMEM123;LCP1;INPP5D;TLR7;GPR183;PTPRJ;PARP12;NCKAP1L;TAPBPL;RETSAT;ATF7IP2;HCLS1;TMEM144;ALOX5;CD86;PTK2B;TNFSF8;FERMT3;RGS18;PIK3CG;GLUL;B2M;GBP1;SASH3;SCTR;MOSPD2;CYP4V2;KCNQ1;DOCK2;ADCY7;CD244;C3AR1;OSBPL3;NFAM1;TMEM86A;ARRB1;GAB2;IRF5;ATP8A1;ZMAT1;EGR1;CBX7;CBLN3;FCER1G;TLR3;ANKRD22;RNF213;KIAA0040;TRIM14;BTK;CCR2;SP100;DRAM1;NCF4;SLCO2B1;SAMD9L;TLR8;CTSH;VWA5A;TAGAP;LY96;PARP14;EPAS1;PARP9;PTPRC;PTAFR;EPHB3;VAV1;IL18;SLC43A2;RASSF5;DNASE1L3;PAPPA;CSF1R;LAPTM5;OAS2;TRIM22;GIMAP6;SLC6A6;ENPP5;PRDM1;SRM;EVI2A;FAM107A;SUSD1;PYCARD;IL34;ARHGAP30;DOK2;EHD3;PIK3AP1;PARVG;RNASEL;TNFAIP8L2;SLC8A1;IFI30;CD74;CLEC12A;DHX58;DENND1C;ABCC3;LPAR5;PID1;SH3TC1;SAMSN1;PTPRO
GSE39055,M34,398,random_gene_subsets,147,118,0.9706402737756156,CYP4V2;DNASE1L3;PARVG;MYO1G;TNFAIP8;KBTBD12;CBLN3;GPR183;SERPINB8;PIK3CG;DHX58;ATP8A1;TLR7;CYTH4;HNMT;TNFSF8;PTPRC;MS4A7;GIMAP6;GMFG;TMEM86A;GBP1;CD86;SYTL1;ARRB1;LAMA3;TNFAIP8L2;MCTP1;CAPG;CD80;NCF4;SLC6A6;FCER1G;FGR;HCLS1;CSF1R;ANXA3;DAPP1;SAMSN1;RETSAT;FERMT3;EPAS1;OAS2;TAPBPL;PAPPA;OAS1;ZMAT1;PAG1;DTX3L;BLNK;BTK;PTPN6;PIK3IP1;ARHGAP30;IL18;CTSH;CD74;FAM107A;SERPINB9;LY96;GPSM3;EGR1;TAGAP;CLEC12A;KCNQ1;RNASEL;LCP1;SASH3;IL34;TLR1;RGS18;ANKRD22;TMEM144;PARP15;F5;SLCO2B1;CYSLTR2;ADCY7;PRKAR2B;EHD3;INPP5D;SH3TC1;CD244;DRAM1;DOK2;EPHB3;PTAFR;SYK;ATF7IP2;SAMD9L;IFI35;B2M;SLC8A1;SRM;PARP9;VWA5A;LAPTM5;NCKAP1L;SLCO3A1;TRIM14;PTK2B;SUSD1;SERPING1;CBX7;TBC1D9;IFI30;GAB2;SP100;CCR2;IL1RN;PTPRJ;BATF2;CSF2RB;SLC43A2;TLR8;NFAM1;C3AR1;ALOX5
GSE39055,M34,399,random_gene_subsets,147,118,0.9525056151153423,SLCO2B1;RGS18;LAPTM5;PARP12;ABCC3;TMEM123;MCTP1;TMEM144;ALOX5;SAMSN1;PID1;FGR;CSF2RB;IL18;PARVG;IL1RN;MYO1G;SYK;ATF7IP2;EPHB3;IL34;TAPBPL;PARP15;EGR1;TRIM14;GIMAP6;C3AR1;LY96;SUSD1;SLCO3A1;TMEM140;DNASE1L3;KCNQ1;TAGAP;GAB2;LAMA3;VWA5A;CTSH;BTK;CD244;NCF4;CAPG;PARP14;CYSLTR2;BLNK;CARD9;ZMAT1;ARHGAP30;CD86;MS4A7;TBC1D9;PTK2B;DAPP1;GBP1;RNASEL;PIK3AP1;PIK3CG;IFI30;CCR2;SYTL1;SERPINB8;PYCARD;FCER1G;PTAFR;CASP8;B2M;LPAR5;ATP8A1;ENPP5;CBLN3;FERMT3;IRF5;ANKRD22;TLR7;OAS2;F5;TNFAIP8L2;TLR3;HCLS1;PARP9;PTPRO;GPR183;TLR1;SLC6A6;HNMT;CYTH4;OSBPL3;SLC8A1;PAPPA;SH3TC1;TNFSF8;ADCY7;PTPN6;KIAA0040;EVI2A;RETSAT;PAG1;VAV1;GLUL;SRM;LCP1;OAS1;ARRB1;PRDM1;MOSPD2;CLEC12A;EPAS1;DOK2;TMEM86A;SERPINB9;DHX58;CSF1R;PTPRJ;TLR8;TNFAIP8;FAM107A;SP100;PIK3IP1
GSE39055,M34,400,random_gene_subsets,147,118,0.9712880733983422,NCKAP1L;PIK3AP1;SASH3;MOSPD2;KBTBD12;GMFG;CYSLTR2;ATP8A1;EPHB3;SYTL1;DTX3L;SLCO3A1;PAG1;SAMD9L;ATF7IP2;PARP15;FCER1G;INPP5D;HNMT;EPAS1;RNASEL;VWA5A;RGS18;IL1RN;SCTR;PTPRC;PTAFR;LAPTM5;PYCARD;CAPG;KIAA0040;B2M;GPR183;TNFAIP8;KCNQ1;CD86;LAMA3;EHD3;ALOX5;CSF2RB;ARRB1;PIK3IP1;TAPBPL;CASP8;TNFSF8;TNFAIP8L2;LY96;GLUL;TMEM140;PARVG;PAPPA;TBC1D9;PTPRJ;ANKRD22;DENND1C;F5;SH3TC1;IL34;NCF4;GAB2;MCTP1;TLR7;IRF5;VAV1;DOK2;ARHGAP30;SRM;SP100;SERPINB8;OAS2;SLC8A1;GPSM3;RETSAT;LCP1;ABCC3;CSF1R;ADCY7;MS4A7;SLC6A6;TMEM123;PTPRO;ANXA3;CARD9;BTK;LPAR5;CTSH;CLEC12A;FAM107A;DHX58;DRAM1;CYP4V2;OAS1;DAPP1;RNF213;EVI2A;PARP12;GIMAP6;GBP1;PID1;SERPINB9;BATF2;SAMSN1;CD80;ARHGDIB;DOCK2;EGR1;SERPING1;CD244;CYTH4;TLR1;C3AR1;FGR;DNASE1L3;MYO1G;TMEM144;ENPP5;TLR8;PRKAR2B
GSE39055,M34,401,random_gene_subsets,147,118,0.9767059239929603,TRIM14;PIK3AP1;SH3TC1;IRF5;CSF2RB;DOCK2;SCTR;MS4A7;TBC1D9;NCKAP1L;SAMD9L;EPHB3;PARP12;RNASEL;TNFSF8;RGS18;CCR2;GBP1;GLUL;IL1RN;NFAM1;FCER1G;OAS2;ENPP5;PIK3IP1;DHX58;SERPING1;PRDM1;ABCC3;PRKAR2B;BATF2;SYTL1;TRIM22;B2M;C3AR1;LAMA3;DOK2;SLCO2B1;DNASE1L3;CARD9;MOSPD2;BTK;GIMAP6;ARHGDIB;LPAR5;GAB2;SAMSN1;TAGAP;CBLN3;ARRB1;CD74;FERMT3;SLC6A6;PTPRC;EGR1;CD244;OSBPL3;MYO1G;SYK;EVI2A;IL34;KCNQ1;LCP1;TLR3;DRAM1;PAPPA;ANKRD22;BLNK;SLC8A1;GPSM3;CD80;ANXA3;PYCARD;VWA5A;CLEC12A;TLR8;SERPINB8;VAV1;TLR7;HNMT;PTAFR;ATF7IP2;CASP8;FAM107A;CYTH4;RNF213;SLC43A2;GPR183;SASH3;F5;PTPRJ;PARP9;GMFG;IFI30;CSF1R;PAG1;CTSH;CBX7;PARP15;TNFAIP8;DTX3L;ARHGAP30;TMEM86A;SRM;TNFAIP8L2;CYSLTR2;TMEM140;DAPP1;IFI35;SUSD1;PIK3CG;CAPG;ATP8A1;PTPRO;OAS1;TAPBPL;PID1;PARP14
