endpoint,module_label,model,n_valid_folds,mean_c_index,std_c_index,median_c_index,q25_c_index,q75_c_index,min_c_index,max_c_index,fraction_above_0_50,fraction_above_0_55,mean_train_module_original_proliferation_correlation,mean_train_module_disjoint_proliferation_correlation,mean_n_module_genes_used,mean_n_disjoint_proliferation_genes_used,mean_c_index__disjoint_proliferation_only,mean_c_index__module_only,mean_c_index__module_plus_disjoint_proliferation,mean_c_index__module_plus_original_proliferation,mean_c_index__original_proliferation_only,mean_c_index__residual_to_disjoint_proliferation,mean_c_index__residual_to_disjoint_proliferation_and_weight,mean_c_index__residual_to_original_proliferation,delta_disjoint_residual_vs_original_residual,delta_joint_module_vs_disjoint_proliferation_only
OS,M23,module_plus_disjoint_proliferation,100,0.5891478719170452,0.062228647059927124,0.5954957966403861,0.549994043206608,0.6271950910931174,0.3995584988962472,0.717434869739479,0.89,0.75,0.4032757417657094,0.4032757417657094,4.0,251.0,0.5989041435385993,0.5793879835831612,0.5891478719170452,0.5891478719170452,0.5989041435385993,0.550634422744627,0.5419264164410108,0.550634422744627,0.0,-0.009756271621554125
OS,M23,module_plus_original_proliferation,100,0.5891478719170452,0.062228647059927124,0.5954957966403861,0.549994043206608,0.6271950910931174,0.3995584988962472,0.717434869739479,0.89,0.75,0.4032757417657094,0.4032757417657094,4.0,251.0,0.5989041435385993,0.5793879835831612,0.5891478719170452,0.5891478719170452,0.5989041435385993,0.550634422744627,0.5419264164410108,0.550634422744627,0.0,-0.009756271621554125
OS,M23,original_proliferation_only,100,0.5989041435385993,0.06343878062422402,0.6,0.5620283343958372,0.6380139720558882,0.43186180422264875,0.7314629258517034,0.94,0.78,0.4032757417657094,0.4032757417657094,4.0,251.0,0.5989041435385993,0.5793879835831612,0.5891478719170452,0.5891478719170452,0.5989041435385993,0.550634422744627,0.5419264164410108,0.550634422744627,0.0,-0.009756271621554125
OS,M23,residual_to_disjoint_proliferation,100,0.550634422744627,0.06671875365515448,0.5503434292630023,0.5055168559769189,0.5905657897788326,0.36852589641434264,0.7358490566037735,0.77,0.53,0.4032757417657094,0.4032757417657094,4.0,251.0,0.5989041435385993,0.5793879835831612,0.5891478719170452,0.5891478719170452,0.5989041435385993,0.550634422744627,0.5419264164410108,0.550634422744627,0.0,-0.009756271621554125
OS,M23,residual_to_disjoint_proliferation_and_weight,100,0.5419264164410108,0.06717212457827189,0.5476332501992647,0.4950694990820876,0.5812586402685889,0.3605577689243028,0.7064989517819706,0.71,0.48,0.4032757417657094,0.4032757417657094,4.0,251.0,0.5989041435385993,0.5793879835831612,0.5891478719170452,0.5891478719170452,0.5989041435385993,0.550634422744627,0.5419264164410108,0.550634422744627,0.0,-0.009756271621554125
OS,M23,residual_to_original_proliferation,100,0.550634422744627,0.06671875365515448,0.5503434292630023,0.5055168559769189,0.5905657897788326,0.36852589641434264,0.7358490566037735,0.77,0.53,0.4032757417657094,0.4032757417657094,4.0,251.0,0.5989041435385993,0.5793879835831612,0.5891478719170452,0.5891478719170452,0.5989041435385993,0.550634422744627,0.5419264164410108,0.550634422744627,0.0,-0.009756271621554125
OS,M24,disjoint_proliferation_only,100,0.5989041435385993,0.06343878062422402,0.6,0.5620283343958372,0.6380139720558882,0.43186180422264875,0.7314629258517034,0.94,0.78,0.38779897874014474,0.38779897874014474,7.0,251.0,0.5989041435385993,0.6047571297859622,0.5997616530289692,0.5997616530289692,0.5989041435385993,0.5916068512901744,0.5843762944172937,0.5916068512901744,0.0,0.0008575094903698899
OS,M24,module_only,100,0.6047571297859622,0.05708964541370406,0.6044299037304453,0.5687203057219583,0.6491287421409835,0.45617529880478086,0.7592954990215264,0.96,0.83,0.38779897874014474,0.38779897874014474,7.0,251.0,0.5989041435385993,0.6047571297859622,0.5997616530289692,0.5997616530289692,0.5989041435385993,0.5916068512901744,0.5843762944172937,0.5916068512901744,0.0,0.0008575094903698899
OS,M24,module_plus_disjoint_proliferation,100,0.5997616530289692,0.059414362014453895,0.6003987193549343,0.5577805557313754,0.6419645575125027,0.47240618101545256,0.7310344827586207,0.92,0.78,0.38779897874014474,0.38779897874014474,7.0,251.0,0.5989041435385993,0.6047571297859622,0.5997616530289692,0.5997616530289692,0.5989041435385993,0.5916068512901744,0.5843762944172937,0.5916068512901744,0.0,0.0008575094903698899
OS,M24,module_plus_original_proliferation,100,0.5997616530289692,0.059414362014453895,0.6003987193549343,0.5577805557313754,0.6419645575125027,0.47240618101545256,0.7310344827586207,0.92,0.78,0.38779897874014474,0.38779897874014474,7.0,251.0,0.5989041435385993,0.6047571297859622,0.5997616530289692,0.5997616530289692,0.5989041435385993,0.5916068512901744,0.5843762944172937,0.5916068512901744,0.0,0.0008575094903698899
OS,M24,original_proliferation_only,100,0.5989041435385993,0.06343878062422402,0.6,0.5620283343958372,0.6380139720558882,0.43186180422264875,0.7314629258517034,0.94,0.78,0.38779897874014474,0.38779897874014474,7.0,251.0,0.5989041435385993,0.6047571297859622,0.5997616530289692,0.5997616530289692,0.5989041435385993,0.5916068512901744,0.5843762944172937,0.5916068512901744,0.0,0.0008575094903698899
OS,M24,residual_to_disjoint_proliferation,100,0.5916068512901744,0.05772685781241183,0.5890161792784645,0.5550018368002938,0.6340522062794106,0.4342629482071713,0.7534246575342466,0.94,0.76,0.38779897874014474,0.38779897874014474,7.0,251.0,0.5989041435385993,0.6047571297859622,0.5997616530289692,0.5997616530289692,0.5989041435385993,0.5916068512901744,0.5843762944172937,0.5916068512901744,0.0,0.0008575094903698899
OS,M24,residual_to_disjoint_proliferation_and_weight,100,0.5843762944172937,0.05831975852344266,0.5852259478617731,0.5516201726161486,0.6231972389799136,0.42231075697211157,0.7592954990215264,0.93,0.76,0.38779897874014474,0.38779897874014474,7.0,251.0,0.5989041435385993,0.6047571297859622,0.5997616530289692,0.5997616530289692,0.5989041435385993,0.5916068512901744,0.5843762944172937,0.5916068512901744,0.0,0.0008575094903698899
OS,M24,residual_to_original_proliferation,100,0.5916068512901744,0.05772685781241183,0.5890161792784645,0.5550018368002938,0.6340522062794106,0.4342629482071713,0.7534246575342466,0.94,0.76,0.38779897874014474,0.38779897874014474,7.0,251.0,0.5989041435385993,0.6047571297859622,0.5997616530289692,0.5997616530289692,0.5989041435385993,0.5916068512901744,0.5843762944172937,0.5916068512901744,0.0,0.0008575094903698899
OS,M25,disjoint_proliferation_only,100,0.5989041435385993,0.06343878062422402,0.6,0.5620283343958372,0.6380139720558882,0.43186180422264875,0.7314629258517034,0.94,0.78,-0.2754288937758592,-0.2754288937758592,6.0,251.0,0.5989041435385993,0.6052443879724485,0.6113989706638172,0.6113989706638172,0.5989041435385993,0.5938735823086763,0.5844471589537412,0.5938735823086763,0.0,0.012494827125217878
OS,M25,module_only,100,0.6052443879724485,0.057480846630984246,0.6090861602513624,0.5698479837040498,0.643860043696183,0.4665391969407266,0.7349177330895795,0.94,0.84,-0.2754288937758592,-0.2754288937758592,6.0,251.0,0.5989041435385993,0.6052443879724485,0.6113989706638172,0.6113989706638172,0.5989041435385993,0.5938735823086763,0.5844471589537412,0.5938735823086763,0.0,0.012494827125217878
OS,M25,module_plus_disjoint_proliferation,100,0.6113989706638172,0.0576080290699638,0.6206276560967636,0.5712879640044994,0.6463640329424829,0.46799116997792495,0.7354709418837675,0.98,0.83,-0.2754288937758592,-0.2754288937758592,6.0,251.0,0.5989041435385993,0.6052443879724485,0.6113989706638172,0.6113989706638172,0.5989041435385993,0.5938735823086763,0.5844471589537412,0.5938735823086763,0.0,0.012494827125217878
OS,M25,module_plus_original_proliferation,100,0.6113989706638172,0.0576080290699638,0.6206276560967636,0.5712879640044994,0.6463640329424829,0.46799116997792495,0.7354709418837675,0.98,0.83,-0.2754288937758592,-0.2754288937758592,6.0,251.0,0.5989041435385993,0.6052443879724485,0.6113989706638172,0.6113989706638172,0.5989041435385993,0.5938735823086763,0.5844471589537412,0.5938735823086763,0.0,0.012494827125217878
OS,M25,original_proliferation_only,100,0.5989041435385993,0.06343878062422402,0.6,0.5620283343958372,0.6380139720558882,0.43186180422264875,0.7314629258517034,0.94,0.78,-0.2754288937758592,-0.2754288937758592,6.0,251.0,0.5989041435385993,0.6052443879724485,0.6113989706638172,0.6113989706638172,0.5989041435385993,0.5938735823086763,0.5844471589537412,0.5938735823086763,0.0,0.012494827125217878
OS,M25,residual_to_disjoint_proliferation,100,0.5938735823086763,0.0565320450989257,0.5989247311827957,0.5586353608572329,0.6250340136054422,0.4738955823293173,0.7163265306122449,0.92,0.78,-0.2754288937758592,-0.2754288937758592,6.0,251.0,0.5989041435385993,0.6052443879724485,0.6113989706638172,0.6113989706638172,0.5989041435385993,0.5938735823086763,0.5844471589537412,0.5938735823086763,0.0,0.012494827125217878
OS,M25,residual_to_disjoint_proliferation_and_weight,100,0.5844471589537412,0.0561180854864179,0.5877789749114977,0.5471098486207268,0.6160029983631384,0.4608030592734226,0.7137014314928425,0.9,0.73,-0.2754288937758592,-0.2754288937758592,6.0,251.0,0.5989041435385993,0.6052443879724485,0.6113989706638172,0.6113989706638172,0.5989041435385993,0.5938735823086763,0.5844471589537412,0.5938735823086763,0.0,0.012494827125217878
OS,M25,residual_to_original_proliferation,100,0.5938735823086763,0.0565320450989257,0.5989247311827957,0.5586353608572329,0.6250340136054422,0.4738955823293173,0.7163265306122449,0.92,0.78,-0.2754288937758592,-0.2754288937758592,6.0,251.0,0.5989041435385993,0.6052443879724485,0.6113989706638172,0.6113989706638172,0.5989041435385993,0.5938735823086763,0.5844471589537412,0.5938735823086763,0.0,0.012494827125217878
OS,M27,disjoint_proliferation_only,100,0.5989041435385993,0.06343878062422402,0.6,0.5620283343958372,0.6380139720558882,0.43186180422264875,0.7314629258517034,0.94,0.78,0.29840985702776934,0.29840985702776934,8.0,251.0,0.5989041435385993,0.6002743931447827,0.6097653205345136,0.6097653205345136,0.5989041435385993,0.5779723789380147,0.576851941996817,0.5779723789380147,0.0,0.010861176995914268
OS,M27,module_only,100,0.6002743931447827,0.06277076856829925,0.6034291147524788,0.5583878881555003,0.6442715834154475,0.4099616858237548,0.7129798903107861,0.95,0.82,0.29840985702776934,0.29840985702776934,8.0,251.0,0.5989041435385993,0.6002743931447827,0.6097653205345136,0.6097653205345136,0.5989041435385993,0.5779723789380147,0.576851941996817,0.5779723789380147,0.0,0.010861176995914268
OS,M27,module_plus_disjoint_proliferation,100,0.6097653205345136,0.06100340531157381,0.60804297620243,0.5748273600555535,0.6610733255603057,0.4425287356321839,0.7290076335877863,0.95,0.85,0.29840985702776934,0.29840985702776934,8.0,251.0,0.5989041435385993,0.6002743931447827,0.6097653205345136,0.6097653205345136,0.5989041435385993,0.5779723789380147,0.576851941996817,0.5779723789380147,0.0,0.010861176995914268
OS,M27,module_plus_original_proliferation,100,0.6097653205345136,0.06100340531157381,0.60804297620243,0.5748273600555535,0.6610733255603057,0.4425287356321839,0.7290076335877863,0.95,0.85,0.29840985702776934,0.29840985702776934,8.0,251.0,0.5989041435385993,0.6002743931447827,0.6097653205345136,0.6097653205345136,0.5989041435385993,0.5779723789380147,0.576851941996817,0.5779723789380147,0.0,0.010861176995914268
OS,M27,original_proliferation_only,100,0.5989041435385993,0.06343878062422402,0.6,0.5620283343958372,0.6380139720558882,0.43186180422264875,0.7314629258517034,0.94,0.78,0.29840985702776934,0.29840985702776934,8.0,251.0,0.5989041435385993,0.6002743931447827,0.6097653205345136,0.6097653205345136,0.5989041435385993,0.5779723789380147,0.576851941996817,0.5779723789380147,0.0,0.010861176995914268
OS,M27,residual_to_disjoint_proliferation,100,0.5779723789380147,0.06352008435906814,0.5736086471459663,0.5453996505711283,0.6252552238466611,0.3735632183908046,0.7157464212678937,0.9,0.71,0.29840985702776934,0.29840985702776934,8.0,251.0,0.5989041435385993,0.6002743931447827,0.6097653205345136,0.6097653205345136,0.5989041435385993,0.5779723789380147,0.576851941996817,0.5779723789380147,0.0,0.010861176995914268
OS,M27,residual_to_disjoint_proliferation_and_weight,100,0.576851941996817,0.06450713201001722,0.5739742402292571,0.535415720127215,0.6268139124975856,0.3850574712643678,0.7137014314928425,0.92,0.66,0.29840985702776934,0.29840985702776934,8.0,251.0,0.5989041435385993,0.6002743931447827,0.6097653205345136,0.6097653205345136,0.5989041435385993,0.5779723789380147,0.576851941996817,0.5779723789380147,0.0,0.010861176995914268
OS,M27,residual_to_original_proliferation,100,0.5779723789380147,0.06352008435906814,0.5736086471459663,0.5453996505711283,0.6252552238466611,0.3735632183908046,0.7157464212678937,0.9,0.71,0.29840985702776934,0.29840985702776934,8.0,251.0,0.5989041435385993,0.6002743931447827,0.6097653205345136,0.6097653205345136,0.5989041435385993,0.5779723789380147,0.576851941996817,0.5779723789380147,0.0,0.010861176995914268
OS,M28,disjoint_proliferation_only,100,0.5989041435385993,0.06343878062422402,0.6,0.5620283343958372,0.6380139720558882,0.43186180422264875,0.7314629258517034,0.94,0.78,-0.4062589625129083,-0.4062589625129083,13.0,251.0,0.5989041435385993,0.6209286569678412,0.6264252534411541,0.6264252534411541,0.5989041435385993,0.5939093770526689,0.593552116227991,0.5939093770526689,0.0,0.02752110990255474
OS,M28,module_only,100,0.6209286569678412,0.05549514679858552,0.6189456510655654,0.5912342345175886,0.6584985447206724,0.4225621414913958,0.753880266075388,0.98,0.92,-0.4062589625129083,-0.4062589625129083,13.0,251.0,0.5989041435385993,0.6209286569678412,0.6264252534411541,0.6264252534411541,0.5989041435385993,0.5939093770526689,0.593552116227991,0.5939093770526689,0.0,0.02752110990255474
OS,M28,module_plus_disjoint_proliferation,100,0.6264252534411541,0.05735095954296612,0.6284626391352579,0.5848848586745311,0.6669847328244274,0.4588910133843212,0.7627450980392156,0.97,0.93,-0.4062589625129083,-0.4062589625129083,13.0,251.0,0.5989041435385993,0.6209286569678412,0.6264252534411541,0.6264252534411541,0.5989041435385993,0.5939093770526689,0.593552116227991,0.5939093770526689,0.0,0.02752110990255474
OS,M28,module_plus_original_proliferation,100,0.6264252534411541,0.05735095954296612,0.6284626391352579,0.5848848586745311,0.6669847328244274,0.4588910133843212,0.7627450980392156,0.97,0.93,-0.4062589625129083,-0.4062589625129083,13.0,251.0,0.5989041435385993,0.6209286569678412,0.6264252534411541,0.6264252534411541,0.5989041435385993,0.5939093770526689,0.593552116227991,0.5939093770526689,0.0,0.02752110990255474
OS,M28,original_proliferation_only,100,0.5989041435385993,0.06343878062422402,0.6,0.5620283343958372,0.6380139720558882,0.43186180422264875,0.7314629258517034,0.94,0.78,-0.4062589625129083,-0.4062589625129083,13.0,251.0,0.5989041435385993,0.6209286569678412,0.6264252534411541,0.6264252534411541,0.5989041435385993,0.5939093770526689,0.593552116227991,0.5939093770526689,0.0,0.02752110990255474
OS,M28,residual_to_disjoint_proliferation,100,0.5939093770526689,0.05932464606951211,0.5947024869180557,0.5564365741785097,0.6431165002011281,0.3881453154875717,0.7156862745098039,0.95,0.78,-0.4062589625129083,-0.4062589625129083,13.0,251.0,0.5989041435385993,0.6209286569678412,0.6264252534411541,0.6264252534411541,0.5989041435385993,0.5939093770526689,0.593552116227991,0.5939093770526689,0.0,0.02752110990255474
OS,M28,residual_to_disjoint_proliferation_and_weight,100,0.593552116227991,0.05988386874561986,0.5993401325652963,0.5531577741574178,0.6381824125531219,0.372848948374761,0.7176470588235294,0.95,0.78,-0.4062589625129083,-0.4062589625129083,13.0,251.0,0.5989041435385993,0.6209286569678412,0.6264252534411541,0.6264252534411541,0.5989041435385993,0.5939093770526689,0.593552116227991,0.5939093770526689,0.0,0.02752110990255474
OS,M28,residual_to_original_proliferation,100,0.5939093770526689,0.05932464606951211,0.5947024869180557,0.5564365741785097,0.6431165002011281,0.3881453154875717,0.7156862745098039,0.95,0.78,-0.4062589625129083,-0.4062589625129083,13.0,251.0,0.5989041435385993,0.6209286569678412,0.6264252534411541,0.6264252534411541,0.5989041435385993,0.5939093770526689,0.593552116227991,0.5939093770526689,0.0,0.02752110990255474
OS,M30,disjoint_proliferation_only,100,0.5989041435385993,0.06343878062422402,0.6,0.5620283343958372,0.6380139720558882,0.43186180422264875,0.7314629258517034,0.94,0.78,-0.3290734119784545,-0.3290734119784545,7.0,251.0,0.5989041435385993,0.6015360387398372,0.6163538063498841,0.6163538063498841,0.5989041435385993,0.5764204935274332,0.5754313161338369,0.5764204935274332,0.0,0.017449662811284794
OS,M30,module_only,100,0.6015360387398372,0.05688072352892406,0.6061066824899868,0.5631869173046312,0.6326605121785844,0.44025157232704404,0.7522321428571429,0.97,0.85,-0.3290734119784545,-0.3290734119784545,7.0,251.0,0.5989041435385993,0.6015360387398372,0.6163538063498841,0.6163538063498841,0.5989041435385993,0.5764204935274332,0.5754313161338369,0.5764204935274332,0.0,0.017449662811284794
OS,M30,module_plus_disjoint_proliferation,100,0.6163538063498841,0.05489232189813219,0.6231976409558764,0.5755257009345794,0.6527288529280562,0.47024952015355087,0.7709923664122137,0.99,0.88,-0.3290734119784545,-0.3290734119784545,7.0,251.0,0.5989041435385993,0.6015360387398372,0.6163538063498841,0.6163538063498841,0.5989041435385993,0.5764204935274332,0.5754313161338369,0.5764204935274332,0.0,0.017449662811284794
OS,M30,module_plus_original_proliferation,100,0.6163538063498841,0.05489232189813219,0.6231976409558764,0.5755257009345794,0.6527288529280562,0.47024952015355087,0.7709923664122137,0.99,0.88,-0.3290734119784545,-0.3290734119784545,7.0,251.0,0.5989041435385993,0.6015360387398372,0.6163538063498841,0.6163538063498841,0.5989041435385993,0.5764204935274332,0.5754313161338369,0.5764204935274332,0.0,0.017449662811284794
OS,M30,original_proliferation_only,100,0.5989041435385993,0.06343878062422402,0.6,0.5620283343958372,0.6380139720558882,0.43186180422264875,0.7314629258517034,0.94,0.78,-0.3290734119784545,-0.3290734119784545,7.0,251.0,0.5989041435385993,0.6015360387398372,0.6163538063498841,0.6163538063498841,0.5989041435385993,0.5764204935274332,0.5754313161338369,0.5764204935274332,0.0,0.017449662811284794
OS,M30,residual_to_disjoint_proliferation,100,0.5764204935274332,0.06504560808121343,0.583220556745182,0.5426984126984127,0.6145790056778839,0.37735849056603776,0.7700892857142857,0.86,0.68,-0.3290734119784545,-0.3290734119784545,7.0,251.0,0.5989041435385993,0.6015360387398372,0.6163538063498841,0.6163538063498841,0.5989041435385993,0.5764204935274332,0.5754313161338369,0.5764204935274332,0.0,0.017449662811284794
OS,M30,residual_to_disjoint_proliferation_and_weight,100,0.5754313161338369,0.06427891138652689,0.5802733497237423,0.5415729029254288,0.6125012377840239,0.38155136268343814,0.7700892857142857,0.87,0.69,-0.3290734119784545,-0.3290734119784545,7.0,251.0,0.5989041435385993,0.6015360387398372,0.6163538063498841,0.6163538063498841,0.5989041435385993,0.5764204935274332,0.5754313161338369,0.5764204935274332,0.0,0.017449662811284794
OS,M30,residual_to_original_proliferation,100,0.5764204935274332,0.06504560808121343,0.583220556745182,0.5426984126984127,0.6145790056778839,0.37735849056603776,0.7700892857142857,0.86,0.68,-0.3290734119784545,-0.3290734119784545,7.0,251.0,0.5989041435385993,0.6015360387398372,0.6163538063498841,0.6163538063498841,0.5989041435385993,0.5764204935274332,0.5754313161338369,0.5764204935274332,0.0,0.017449662811284794
OS,M34,disjoint_proliferation_only,100,0.5989041435385993,0.06343878062422402,0.6,0.5620283343958372,0.6380139720558882,0.43186180422264875,0.7314629258517034,0.94,0.78,-0.3583979366823043,-0.3583979366823043,238.0,251.0,0.5989041435385993,0.6341779819526244,0.6303424874185961,0.6303424874185961,0.5989041435385993,0.6130378881235165,0.6066610529005083,0.6130378881235165,0.0,0.03143834387999678
OS,M34,module_only,100,0.6341779819526244,0.050401647778820904,0.631423767735586,0.6011602913664769,0.6652555259540407,0.5185185185185185,0.7615230460921844,1.0,0.96,-0.3583979366823043,-0.3583979366823043,238.0,251.0,0.5989041435385993,0.6341779819526244,0.6303424874185961,0.6303424874185961,0.5989041435385993,0.6130378881235165,0.6066610529005083,0.6130378881235165,0.0,0.03143834387999678
OS,M34,module_plus_disjoint_proliferation,100,0.6303424874185961,0.05710680142205042,0.6262786272866918,0.5976265114196149,0.6653451541618436,0.4547325102880658,0.7775551102204409,0.97,0.95,-0.3583979366823043,-0.3583979366823043,238.0,251.0,0.5989041435385993,0.6341779819526244,0.6303424874185961,0.6303424874185961,0.5989041435385993,0.6130378881235165,0.6066610529005083,0.6130378881235165,0.0,0.03143834387999678
OS,M34,module_plus_original_proliferation,100,0.6303424874185961,0.05710680142205042,0.6262786272866918,0.5976265114196149,0.6653451541618436,0.4547325102880658,0.7775551102204409,0.97,0.95,-0.3583979366823043,-0.3583979366823043,238.0,251.0,0.5989041435385993,0.6341779819526244,0.6303424874185961,0.6303424874185961,0.5989041435385993,0.6130378881235165,0.6066610529005083,0.6130378881235165,0.0,0.03143834387999678
OS,M34,original_proliferation_only,100,0.5989041435385993,0.06343878062422402,0.6,0.5620283343958372,0.6380139720558882,0.43186180422264875,0.7314629258517034,0.94,0.78,-0.3583979366823043,-0.3583979366823043,238.0,251.0,0.5989041435385993,0.6341779819526244,0.6303424874185961,0.6303424874185961,0.5989041435385993,0.6130378881235165,0.6066610529005083,0.6130378881235165,0.0,0.03143834387999678
OS,M34,residual_to_disjoint_proliferation,100,0.6130378881235165,0.05174963458232165,0.6102973553436795,0.5721399946776037,0.6504502798390833,0.5020080321285141,0.75,1.0,0.89,-0.3583979366823043,-0.3583979366823043,238.0,251.0,0.5989041435385993,0.6341779819526244,0.6303424874185961,0.6303424874185961,0.5989041435385993,0.6130378881235165,0.6066610529005083,0.6130378881235165,0.0,0.03143834387999678
OS,M34,residual_to_disjoint_proliferation_and_weight,100,0.6066610529005083,0.049654442654242764,0.6016253242542153,0.5673118139897382,0.6413620937214463,0.5040160642570282,0.7321428571428571,1.0,0.86,-0.3583979366823043,-0.3583979366823043,238.0,251.0,0.5989041435385993,0.6341779819526244,0.6303424874185961,0.6303424874185961,0.5989041435385993,0.6130378881235165,0.6066610529005083,0.6130378881235165,0.0,0.03143834387999678
OS,M34,residual_to_original_proliferation,100,0.6130378881235165,0.05174963458232165,0.6102973553436795,0.5721399946776037,0.6504502798390833,0.5020080321285141,0.75,1.0,0.89,-0.3583979366823043,-0.3583979366823043,238.0,251.0,0.5989041435385993,0.6341779819526244,0.6303424874185961,0.6303424874185961,0.5989041435385993,0.6130378881235165,0.6066610529005083,0.6130378881235165,0.0,0.03143834387999678
OS,M38,disjoint_proliferation_only,100,0.5989041435385993,0.06343878062422402,0.6,0.5620283343958372,0.6380139720558882,0.43186180422264875,0.7314629258517034,0.94,0.78,-0.531117002081287,-0.531117002081287,8.0,251.0,0.5989041435385993,0.6050544691913968,0.6050870534517867,0.6050870534517867,0.5989041435385993,0.571737451907515,0.5662983695505985,0.571737451907515,0.0,0.006182909913187373
OS,M38,module_only,100,0.6050544691913968,0.05463366660122552,0.6043952095808383,0.5737872391568889,0.6417246936176986,0.4874141876430206,0.7494456762749445,0.97,0.83,-0.531117002081287,-0.531117002081287,8.0,251.0,0.5989041435385993,0.6050544691913968,0.6050870534517867,0.6050870534517867,0.5989041435385993,0.571737451907515,0.5662983695505985,0.571737451907515,0.0,0.006182909913187373
OS,M38,module_plus_disjoint_proliferation,100,0.6050870534517867,0.05400933583906419,0.6004077577893792,0.5733948199678645,0.6373382279741165,0.4760076775431862,0.7604562737642585,0.98,0.83,-0.531117002081287,-0.531117002081287,8.0,251.0,0.5989041435385993,0.6050544691913968,0.6050870534517867,0.6050870534517867,0.5989041435385993,0.571737451907515,0.5662983695505985,0.571737451907515,0.0,0.006182909913187373
OS,M38,module_plus_original_proliferation,100,0.6050870534517867,0.05400933583906419,0.6004077577893792,0.5733948199678645,0.6373382279741165,0.4760076775431862,0.7604562737642585,0.98,0.83,-0.531117002081287,-0.531117002081287,8.0,251.0,0.5989041435385993,0.6050544691913968,0.6050870534517867,0.6050870534517867,0.5989041435385993,0.571737451907515,0.5662983695505985,0.571737451907515,0.0,0.006182909913187373
OS,M38,original_proliferation_only,100,0.5989041435385993,0.06343878062422402,0.6,0.5620283343958372,0.6380139720558882,0.43186180422264875,0.7314629258517034,0.94,0.78,-0.531117002081287,-0.531117002081287,8.0,251.0,0.5989041435385993,0.6050544691913968,0.6050870534517867,0.6050870534517867,0.5989041435385993,0.571737451907515,0.5662983695505985,0.571737451907515,0.0,0.006182909913187373
OS,M38,residual_to_disjoint_proliferation,100,0.571737451907515,0.06485010393595349,0.568681094324214,0.5295409251019652,0.6083472733355637,0.36465324384787473,0.7210884353741497,0.87,0.63,-0.531117002081287,-0.531117002081287,8.0,251.0,0.5989041435385993,0.6050544691913968,0.6050870534517867,0.6050870534517867,0.5989041435385993,0.571737451907515,0.5662983695505985,0.571737451907515,0.0,0.006182909913187373
OS,M38,residual_to_disjoint_proliferation_and_weight,100,0.5662983695505985,0.06550069351583056,0.5615782241706471,0.5250446347515585,0.6047570727936025,0.3870246085011186,0.7272727272727273,0.88,0.58,-0.531117002081287,-0.531117002081287,8.0,251.0,0.5989041435385993,0.6050544691913968,0.6050870534517867,0.6050870534517867,0.5989041435385993,0.571737451907515,0.5662983695505985,0.571737451907515,0.0,0.006182909913187373
OS,M38,residual_to_original_proliferation,100,0.571737451907515,0.06485010393595349,0.568681094324214,0.5295409251019652,0.6083472733355637,0.36465324384787473,0.7210884353741497,0.87,0.63,-0.531117002081287,-0.531117002081287,8.0,251.0,0.5989041435385993,0.6050544691913968,0.6050870534517867,0.6050870534517867,0.5989041435385993,0.571737451907515,0.5662983695505985,0.571737451907515,0.0,0.006182909913187373
OS,M39,disjoint_proliferation_only,100,0.5989041435385993,0.06343878062422402,0.6,0.5620283343958372,0.6380139720558882,0.43186180422264875,0.7314629258517034,0.94,0.78,0.5933669370825474,0.5933669370825474,5.0,251.0,0.5989041435385993,0.5835343601755849,0.5906543136981359,0.5906543136981359,0.5989041435385993,0.5441245211945459,0.5442390096451728,0.5441245211945459,0.0,-0.008249829840463407
OS,M39,module_only,100,0.5835343601755849,0.06129860667525617,0.5795444011865035,0.5416926312509737,0.6223091976516635,0.410752688172043,0.7340823970037453,0.94,0.7,0.5933669370825474,0.5933669370825474,5.0,251.0,0.5989041435385993,0.5835343601755849,0.5906543136981359,0.5906543136981359,0.5989041435385993,0.5441245211945459,0.5442390096451728,0.5441245211945459,0.0,-0.008249829840463407
OS,M39,module_plus_disjoint_proliferation,100,0.5906543136981359,0.060044452016925556,0.5915484403848023,0.5555276668161978,0.6299282439705003,0.41935483870967744,0.7454909819639278,0.93,0.76,0.5933669370825474,0.5933669370825474,5.0,251.0,0.5989041435385993,0.5835343601755849,0.5906543136981359,0.5906543136981359,0.5989041435385993,0.5441245211945459,0.5442390096451728,0.5441245211945459,0.0,-0.008249829840463407
OS,M39,module_plus_original_proliferation,100,0.5906543136981359,0.060044452016925556,0.5915484403848023,0.5555276668161978,0.6299282439705003,0.41935483870967744,0.7454909819639278,0.93,0.76,0.5933669370825474,0.5933669370825474,5.0,251.0,0.5989041435385993,0.5835343601755849,0.5906543136981359,0.5906543136981359,0.5989041435385993,0.5441245211945459,0.5442390096451728,0.5441245211945459,0.0,-0.008249829840463407
OS,M39,original_proliferation_only,100,0.5989041435385993,0.06343878062422402,0.6,0.5620283343958372,0.6380139720558882,0.43186180422264875,0.7314629258517034,0.94,0.78,0.5933669370825474,0.5933669370825474,5.0,251.0,0.5989041435385993,0.5835343601755849,0.5906543136981359,0.5906543136981359,0.5989041435385993,0.5441245211945459,0.5442390096451728,0.5441245211945459,0.0,-0.008249829840463407
