endpoint,module_label,contrast,model_a,model_b,mean_repeat_c_index_a,mean_repeat_c_index_b,n_repeats,n_fold_pairs,mean_delta_c_index,median_delta_c_index,std_delta_c_index,bootstrap_repeat_mean_ci_low,bootstrap_repeat_mean_ci_high,fraction_repeat_deltas_positive,wilcoxon_repeat_p_two_sided,wilcoxon_repeat_p_greater,sign_repeat_p_two_sided,sign_repeat_p_greater,corrected_t,corrected_t_df,corrected_t_p_two_sided,corrected_standard_error,correction_factor,wilcoxon_repeat_p_two_sided_bh_q,wilcoxon_repeat_p_greater_bh_q,corrected_t_p_two_sided_bh_q,descriptive_support
DFI,M30,joint_model_vs_module_only,module_plus_disjoint_proliferation,module_only,0.6205184463820942,0.578737811849541,20,100,0.04178063453255311,0.041025182478952926,0.0072789998146512965,0.03864570119295887,0.04485347530131325,1.0,1.9073486328125e-06,9.5367431640625e-07,1.9073486328125e-06,9.5367431640625e-07,1.6464702682502728,99.0,0.10283795584369823,0.02537588156812207,0.26,2.9925642342403016e-06,2.47955322265625e-06,0.2511341523642911,strong_descriptive_support
DFI,M30,disjoint_residual_vs_module_only,residual_to_disjoint_proliferation,module_only,0.5463071513416636,0.578737811849541,20,100,-0.032430660507877476,-0.03279876337573523,0.006519958770829584,-0.03526920663883682,-0.029537395170227434,0.0,1.9073486328125e-06,1.0,1.9073486328125e-06,1.0,-2.2681116724193933,99.0,0.02549461465779407,0.014298528993188288,0.26,2.9925642342403016e-06,1.0,0.10600392410345956,no_consistent_positive_support
DFI,M30,disjoint_residual_vs_original_residual,residual_to_disjoint_proliferation,residual_to_original_proliferation,0.5463071513416636,0.5463071513416636,20,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,1.0,1.0,,no_consistent_positive_support
DFI,M30,weight_adjusted_residual_vs_unadjusted_residual,residual_to_disjoint_proliferation_and_weight,residual_to_disjoint_proliferation,0.5441819817664088,0.5463071513416636,20,100,-0.0021251695752548317,-0.0014219648630925397,0.002312497276066432,-0.0030986220174415383,-0.0011850174488630602,0.2,0.0007076263427734375,0.9997072219848633,0.01181793212890625,0.9987115859985352,-0.6424151829624777,99.0,0.5220885746479685,0.003308093631060655,0.26,0.0009069577069349692,1.0,0.6652418935030567,no_consistent_positive_support
DFI,M30,disjoint_residual_above_chance,residual_to_disjoint_proliferation,chance_0.50,0.5463071513416636,0.5,20,100,0.046307151341663584,0.04655746757524204,0.007805932854332788,0.04299306236756482,0.04951612841613704,1.0,1.9073486328125e-06,9.5367431640625e-07,1.9073486328125e-06,9.5367431640625e-07,1.5833320823346546,99.0,0.11653525743967301,0.029246645007901795,0.26,2.9925642342403016e-06,2.47955322265625e-06,0.2630367239352619,strong_descriptive_support
DFI,M34,incremental_module_beyond_disjoint_proliferation,module_plus_disjoint_proliferation,disjoint_proliferation_only,0.6418075134740231,0.6077530718737091,20,100,0.03405444160031409,0.03518589573022507,0.008174910994070146,0.030560113445680846,0.037470576814492174,1.0,1.9073486328125e-06,9.5367431640625e-07,1.9073486328125e-06,9.5367431640625e-07,1.8249065285696402,99.0,0.071030709944964,0.018660923760849234,0.26,2.9925642342403016e-06,2.47955322265625e-06,0.21084897106961056,strong_descriptive_support
DFI,M34,module_vs_disjoint_proliferation,module_only,disjoint_proliferation_only,0.6344928447664213,0.6077530718737091,20,100,0.026739772892712454,0.02761378154655353,0.011924884574060986,0.021493300335692696,0.03168578934727448,1.0,1.9073486328125e-06,9.5367431640625e-07,1.9073486328125e-06,9.5367431640625e-07,0.867996593922829,99.0,0.38749540668774185,0.03080631085412971,0.26,2.9925642342403016e-06,2.47955322265625e-06,0.5668914283024372,strong_descriptive_support
DFI,M34,joint_model_vs_module_only,module_plus_disjoint_proliferation,module_only,0.6418075134740231,0.6344928447664213,20,100,0.007314668707601635,0.007708285416202776,0.008840682862854688,0.003564785875891013,0.010988902676173161,0.75,0.0019855499267578125,0.0009927749633789062,0.04138946533203125,0.020694732666015625,0.4074070688493824,99.0,0.6845886407427323,0.017954201747799894,0.26,0.002509514490763346,0.0019221813120740526,0.7726071802667979,weak_positive_descriptive_support
DFI,M34,disjoint_residual_vs_module_only,residual_to_disjoint_proliferation,module_only,0.603059180752875,0.6344928447664213,20,100,-0.031433664013546525,-0.03274598644735205,0.005980592135670577,-0.03390781300315256,-0.028766525303412067,0.0,1.9073486328125e-06,1.0,1.9073486328125e-06,1.0,-2.4359713621264865,99.0,0.01663925857294613,0.012903954661481096,0.26,2.9925642342403016e-06,1.0,0.08215633920392151,no_consistent_positive_support
DFI,M34,disjoint_residual_vs_original_residual,residual_to_disjoint_proliferation,residual_to_original_proliferation,0.603059180752875,0.603059180752875,20,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,1.0,1.0,,no_consistent_positive_support
DFI,M34,weight_adjusted_residual_vs_unadjusted_residual,residual_to_disjoint_proliferation_and_weight,residual_to_disjoint_proliferation,0.5922327056539443,0.603059180752875,20,100,-0.010826475098930722,-0.011579604893310391,0.003801729221167806,-0.012366435443192911,-0.00907277316779789,0.0,1.9073486328125e-06,1.0,1.9073486328125e-06,1.0,-1.8692840004341311,99.0,0.0645390253068523,0.0057917764750655,0.26,2.9925642342403016e-06,1.0,0.21084897106961056,no_consistent_positive_support
DFI,M34,disjoint_residual_above_chance,residual_to_disjoint_proliferation,chance_0.50,0.603059180752875,0.5,20,100,0.10305918075287494,0.10362630428965591,0.008378527576528223,0.09955646245126164,0.1066414600343385,1.0,1.9073486328125e-06,9.5367431640625e-07,1.9073486328125e-06,9.5367431640625e-07,4.175802375073177,99.0,6.39718625968987e-05,0.024680090554110315,0.26,2.9925642342403016e-06,2.47955322265625e-06,0.0012634442862887493,strong_descriptive_support
DFI,M38,incremental_module_beyond_disjoint_proliferation,module_plus_disjoint_proliferation,disjoint_proliferation_only,0.6165466164814684,0.6077530718737091,20,100,0.008793544607759551,0.00890205955843576,0.005898460722257103,0.006349507643613423,0.011335243229474498,1.0,1.9073486328125e-06,9.5367431640625e-07,1.9073486328125e-06,9.5367431640625e-07,0.4665307429627517,99.0,0.6418606395577386,0.018848799870969383,0.26,2.9925642342403016e-06,2.47955322265625e-06,0.7568207541053933,weak_positive_descriptive_support
DFI,M38,module_vs_disjoint_proliferation,module_only,disjoint_proliferation_only,0.6076913480980591,0.6077530718737091,20,100,-6.172377564980235e-05,0.001533055583079257,0.007127351344481159,-0.003155710594532386,0.0028784018165411538,0.55,0.8694877624511719,0.43474388122558594,0.8238029479980469,0.41190147399902344,-0.0022838049699821774,99.0,0.9981823845346658,0.027026727965423346,0.26,1.0,0.7757194743436926,0.9981823845346658,no_consistent_positive_support
DFI,M38,joint_model_vs_module_only,module_plus_disjoint_proliferation,module_only,0.6165466164814684,0.6076913480980591,20,100,0.008855268383409354,0.009305569867570918,0.0050009437849946724,0.006671063915859925,0.01102647239416282,0.95,3.814697265625e-06,1.9073486328125e-06,4.00543212890625e-05,2.002716064453125e-05,0.784755776005477,99.0,0.4344706311227492,0.011284107303400787,0.26,5.690777888063525e-06,4.567598041735198e-06,0.5817488111643591,weak_positive_descriptive_support
DFI,M38,disjoint_residual_vs_module_only,residual_to_disjoint_proliferation,module_only,0.5722847415564889,0.6076913480980591,20,100,-0.03540660654157028,-0.03365702484936878,0.007503743212693567,-0.038615496336565594,-0.03232056480958957,0.0,1.9073486328125e-06,1.0,1.9073486328125e-06,1.0,-1.7959474017451658,99.0,0.07555328810731508,0.019714723553242608,0.26,2.9925642342403016e-06,1.0,0.21084897106961056,no_consistent_positive_support
DFI,M38,disjoint_residual_vs_original_residual,residual_to_disjoint_proliferation,residual_to_original_proliferation,0.5722847415564889,0.5722847415564889,20,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,1.0,1.0,,no_consistent_positive_support
DFI,M38,weight_adjusted_residual_vs_unadjusted_residual,residual_to_disjoint_proliferation_and_weight,residual_to_disjoint_proliferation,0.5627349138987349,0.5722847415564889,20,100,-0.009549827657754079,-0.010379744003999103,0.0033977971723745193,-0.010998307736208092,-0.00809173911102506,0.0,1.9073486328125e-06,1.0,1.9073486328125e-06,1.0,-1.4241801497453528,99.0,0.15753877001899882,0.006705491337919311,0.26,2.9925642342403016e-06,1.0,0.3095097151122165,no_consistent_positive_support
DFI,M38,disjoint_residual_above_chance,residual_to_disjoint_proliferation,chance_0.50,0.5722847415564889,0.5,20,100,0.07228474155648892,0.07270532331531993,0.007414768001231107,0.0691018447730577,0.07536525860304097,1.0,1.9073486328125e-06,9.5367431640625e-07,1.9073486328125e-06,9.5367431640625e-07,2.5841500083171414,99.0,0.011221639822710804,0.02797234731878528,0.26,2.9925642342403016e-06,2.47955322265625e-06,0.06819304199955027,strong_descriptive_support
DFI,M39,incremental_module_beyond_disjoint_proliferation,module_plus_disjoint_proliferation,disjoint_proliferation_only,0.6215162696799112,0.6077530718737091,20,100,0.013763197806202304,0.014861865968630539,0.00843996368425672,0.010166605630676473,0.017203310354057488,0.95,3.814697265625e-06,1.9073486328125e-06,4.00543212890625e-05,2.002716064453125e-05,0.8430703766196563,99.0,0.401221401480515,0.016325087665144532,0.26,5.690777888063525e-06,4.567598041735198e-06,0.576299831217467,moderate_descriptive_support
DFI,M39,module_vs_disjoint_proliferation,module_only,disjoint_proliferation_only,0.6140105937479866,0.6077530718737091,20,100,0.006257521874277644,0.006063371130437811,0.008206515522240304,0.002727322837869036,0.009731880626573559,0.8,0.00365447998046875,0.001827239990234375,0.01181793212890625,0.005908966064453125,0.2637261049642968,99.0,0.792539144621742,0.023727351052808324,0.26,0.004555584633187072,0.0034641424814860025,0.8460890868259138,weak_positive_descriptive_support
DFI,M39,joint_model_vs_module_only,module_plus_disjoint_proliferation,module_only,0.6215162696799112,0.6140105937479866,20,100,0.0075056759319246606,0.007033291004601205,0.006481550738812616,0.004801673675441282,0.010264245527255878,0.9,4.76837158203125e-05,2.384185791015625e-05,0.0004024505615234375,0.00020122528076171875,0.6118275797584716,99.0,0.5420543874531342,0.012267632549169556,0.26,6.476444984549907e-05,5.0456024879632994e-05,0.6690983845124625,weak_positive_descriptive_support
DFI,M39,disjoint_residual_vs_module_only,residual_to_disjoint_proliferation,module_only,0.5749840293618758,0.6140105937479866,20,100,-0.03902656438611078,-0.03800263691348127,0.0077923203556915,-0.04244948811211424,-0.03589454009622463,0.0,1.9073486328125e-06,1.0,1.9073486328125e-06,1.0,-1.88407624732689,99.0,0.06248876679971279,0.020713898623519782,0.26,2.9925642342403016e-06,1.0,0.21084897106961056,no_consistent_positive_support
DFI,M39,disjoint_residual_vs_original_residual,residual_to_disjoint_proliferation,residual_to_original_proliferation,0.5749840293618758,0.5749840293618758,20,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,1.0,1.0,,no_consistent_positive_support
DFI,M39,weight_adjusted_residual_vs_unadjusted_residual,residual_to_disjoint_proliferation_and_weight,residual_to_disjoint_proliferation,0.5746845951055313,0.5749840293618758,20,100,-0.00029943425634481604,-0.0004853286940831869,0.001290152390572419,-0.0008704962141593923,0.00024166761747405554,0.4,0.36827659606933594,0.8255949020385742,0.5034446716308594,0.8684120178222656,-0.1286486262262904,99.0,0.897896677448264,0.0023275355915430957,0.26,0.4296560287475586,1.0,0.9212186690702968,no_consistent_positive_support
DFI,M39,disjoint_residual_above_chance,residual_to_disjoint_proliferation,chance_0.50,0.5749840293618758,0.5,20,100,0.07498402936187588,0.07481219324219729,0.007169405075298935,0.07187621350611506,0.07807885982681938,1.0,1.9073486328125e-06,9.5367431640625e-07,1.9073486328125e-06,9.5367431640625e-07,3.011647518533102,99.0,0.00329784637737922,0.024898009777186248,0.26,2.9925642342403016e-06,2.47955322265625e-06,0.02368453307390531,strong_descriptive_support
DFI,M40,incremental_module_beyond_disjoint_proliferation,module_plus_disjoint_proliferation,disjoint_proliferation_only,0.6575943471191769,0.5990777535687319,20,100,0.05851659355044499,0.05854036734573875,0.00768007133878479,0.05525312322349066,0.061823949088859805,1.0,1.9073486328125e-06,9.5367431640625e-07,1.9073486328125e-06,9.5367431640625e-07,4.386227004971685,99.0,2.8822172996439693e-05,0.01334098611041285,0.26,2.9925642342403016e-06,2.47955322265625e-06,0.0007589838889062453,strong_descriptive_support
DFI,M40,module_vs_disjoint_proliferation,module_only,disjoint_proliferation_only,0.6359537020119748,0.5990777535687319,20,100,0.03687594844324289,0.03805317349912085,0.0035412346937920445,0.03529396236478413,0.03825271976236705,1.0,1.9073486328125e-06,9.5367431640625e-07,1.9073486328125e-06,9.5367431640625e-07,4.740511668710745,99.0,7.152858388839386e-06,0.007778896250090213,0.26,2.9925642342403016e-06,2.47955322265625e-06,0.0002825379063591557,strong_descriptive_support
DFI,M40,joint_model_vs_module_only,module_plus_disjoint_proliferation,module_only,0.6575943471191769,0.6359537020119748,20,100,0.021640645107202088,0.023094236169541538,0.006992202730124978,0.018552199867948285,0.024542737826224764,1.0,1.9073486328125e-06,9.5367431640625e-07,1.9073486328125e-06,9.5367431640625e-07,2.5187311854865286,99.0,0.013379603356603325,0.00859188357689783,0.26,2.9925642342403016e-06,2.47955322265625e-06,0.07301195302298273,strong_descriptive_support
DFI,M40,disjoint_residual_vs_module_only,residual_to_disjoint_proliferation,module_only,0.6613479688119485,0.6359537020119748,20,100,0.02539426679997366,0.02237733497808536,0.012811506120860926,0.02023357786472664,0.03125931411920069,1.0,1.9073486328125e-06,9.5367431640625e-07,1.9073486328125e-06,9.5367431640625e-07,0.8166862753533788,99.0,0.4160686329403276,0.031094273978077566,0.26,2.9925642342403016e-06,2.47955322265625e-06,0.5817488111643591,strong_descriptive_support
DFI,M40,disjoint_residual_vs_original_residual,residual_to_disjoint_proliferation,residual_to_original_proliferation,0.6613479688119485,0.6527272572844105,20,100,0.008620711527537978,0.008880624732189646,0.00434877117028517,0.006678116082988439,0.01040952612591797,1.0,1.9073486328125e-06,9.5367431640625e-07,1.9073486328125e-06,9.5367431640625e-07,1.0154298260243229,99.0,0.31237620670308386,0.008489716676227976,0.26,2.9925642342403016e-06,2.47955322265625e-06,0.4838768692067377,weak_positive_descriptive_support
DFI,M40,weight_adjusted_residual_vs_unadjusted_residual,residual_to_disjoint_proliferation_and_weight,residual_to_disjoint_proliferation,0.6541901448073085,0.6613479688119485,20,100,-0.007157824004639851,-0.007726368351718638,0.003371726272727535,-0.008438029188521943,-0.005564130655156042,0.05,5.7220458984375e-06,0.9999980926513672,4.00543212890625e-05,0.9999990463256836,-1.414977157001862,99.0,0.16021298668412814,0.005058614529019157,0.26,8.13603401184082e-06,1.0,0.3095097151122165,no_consistent_positive_support
DFI,M40,disjoint_residual_above_chance,residual_to_disjoint_proliferation,chance_0.50,0.6613479688119485,0.5,20,100,0.16134796881194846,0.16111992991751894,0.007347937522512899,0.15835219244931464,0.1645239063778385,1.0,1.9073486328125e-06,9.5367431640625e-07,1.9073486328125e-06,9.5367431640625e-07,6.32315304855806,99.0,7.4293527699461765e-09,0.025517011461353527,0.26,2.9925642342403016e-06,2.47955322265625e-06,5.86918868825748e-07,strong_descriptive_support
OS,M11,incremental_module_beyond_disjoint_proliferation,module_plus_disjoint_proliferation,disjoint_proliferation_only,0.5991606686198604,0.5989041435385993,20,100,0.000256525081261022,0.0031987165614142943,0.010023838849608873,-0.004253589336128472,0.004359801081725557,0.6,0.7561664581298828,0.3780832290649414,0.5034446716308594,0.2517223358154297,0.009888815217612904,99.0,0.9921298956810717,0.025940931811946344,0.26,0.9298803741867477,0.7819448601115834,0.9976364075809652,weak_positive_descriptive_support
OS,M11,module_vs_disjoint_proliferation,module_only,disjoint_proliferation_only,0.5772785666310718,0.5989041435385993,20,100,-0.021625576907527484,-0.020215159561441542,0.009449803455559638,-0.02584028671678628,-0.01762861941658617,0.0,1.9073486328125e-06,1.0,1.9073486328125e-06,1.0,-0.49394189881421496,99.0,0.6224413542001425,0.043781620792735045,0.26,4.339218139648437e-06,1.0,0.8858219604600138,no_consistent_positive_support
OS,M11,joint_model_vs_module_only,module_plus_disjoint_proliferation,module_only,0.5991606686198604,0.5772785666310718,20,100,0.021882101988788503,0.02150933173050995,0.01024749137840631,0.017425291181869137,0.02628833610293843,1.0,1.9073486328125e-06,9.5367431640625e-07,1.9073486328125e-06,9.5367431640625e-07,0.8327430156065465,99.0,0.40699410591591256,0.026277136618011974,0.26,4.339218139648437e-06,3.6160151163736978e-06,0.7701366671276312,strong_descriptive_support
OS,M11,disjoint_residual_vs_module_only,residual_to_disjoint_proliferation,module_only,0.5718880223636669,0.5772785666310718,20,100,-0.005390544267404917,-0.005583157752902856,0.0031027394467975857,-0.006768195091913305,-0.004061346876636065,0.05,3.814697265625e-06,0.9999990463256836,4.00543212890625e-05,0.9999990463256836,-1.0909684280660954,99.0,0.27793488923792636,0.004941063488849522,0.26,8.07296398074128e-06,1.0,0.6603953279538343,no_consistent_positive_support
OS,M11,disjoint_residual_vs_original_residual,residual_to_disjoint_proliferation,residual_to_original_proliferation,0.5718880223636669,0.5718880223636669,20,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,1.0,1.0,,no_consistent_positive_support
OS,M11,weight_adjusted_residual_vs_unadjusted_residual,residual_to_disjoint_proliferation_and_weight,residual_to_disjoint_proliferation,0.5633437425125161,0.5718880223636669,20,100,-0.008544279851150926,-0.007873992564363275,0.0035679880475054534,-0.010042026130518678,-0.007022931919512263,0.0,1.9073486328125e-06,1.0,1.9073486328125e-06,1.0,-1.148220612177241,99.0,0.25364441281517786,0.007441322478046583,0.26,4.339218139648437e-06,1.0,0.6603953279538343,no_consistent_positive_support
OS,M11,disjoint_residual_above_chance,residual_to_disjoint_proliferation,chance_0.50,0.5718880223636669,0.5,20,100,0.07188802236366694,0.07137170870836257,0.00807249364533674,0.06840387114745794,0.07513055430076815,1.0,1.9073486328125e-06,9.5367431640625e-07,1.9073486328125e-06,9.5367431640625e-07,2.3889002626846407,99.0,0.01879382460699231,0.030092517250125513,0.26,4.339218139648437e-06,3.6160151163736978e-06,0.12372601199603271,strong_descriptive_support
OS,M17,incremental_module_beyond_disjoint_proliferation,module_plus_disjoint_proliferation,disjoint_proliferation_only,0.6309047016547884,0.5989041435385993,20,100,0.032000558116189036,0.03160351013860474,0.00900988101078518,0.02818719912744614,0.035724386365493334,1.0,1.9073486328125e-06,9.5367431640625e-07,1.9073486328125e-06,9.5367431640625e-07,1.2960655322609758,99.0,0.1979662809240738,0.02469054019233451,0.26,4.339218139648437e-06,3.6160151163736978e-06,0.5585477211786368,strong_descriptive_support
OS,M17,module_vs_disjoint_proliferation,module_only,disjoint_proliferation_only,0.6141197601491408,0.5989041435385993,20,100,0.015215616610541539,0.013675419005296063,0.010040627872191201,0.011040237942330904,0.01955144283887396,0.95,5.7220458984375e-06,2.86102294921875e-06,4.00543212890625e-05,2.002716064453125e-05,0.432494332930291,99.0,0.6663228245105006,0.03518107742002247,0.26,1.1078854824634309e-05,9.298324584960938e-06,0.8921949684123652,moderate_descriptive_support
OS,M17,joint_model_vs_module_only,module_plus_disjoint_proliferation,module_only,0.6309047016547884,0.6141197601491408,20,100,0.0167849415056475,0.017357307527832933,0.007356135161726349,0.013627753315236382,0.019977220976711715,1.0,1.9073486328125e-06,9.5367431640625e-07,1.9073486328125e-06,9.5367431640625e-07,0.9303543366834873,99.0,0.35445075256795766,0.01804145027740958,0.26,4.339218139648437e-06,3.6160151163736978e-06,0.7368844592860173,moderate_descriptive_support
OS,M17,disjoint_residual_vs_module_only,residual_to_disjoint_proliferation,module_only,0.5969913576445616,0.6141197601491408,20,100,-0.017128402504579327,-0.018279046075333483,0.005122939506291813,-0.01928614413595856,-0.014972467634527266,0.0,1.9073486328125e-06,1.0,1.9073486328125e-06,1.0,-1.711240722626997,99.0,0.09016816803100393,0.010009347181900153,0.26,4.339218139648437e-06,1.0,0.3749097512868058,no_consistent_positive_support
OS,M17,disjoint_residual_vs_original_residual,residual_to_disjoint_proliferation,residual_to_original_proliferation,0.5969913576445616,0.5969913576445616,20,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,1.0,1.0,,no_consistent_positive_support
OS,M17,weight_adjusted_residual_vs_unadjusted_residual,residual_to_disjoint_proliferation_and_weight,residual_to_disjoint_proliferation,0.5957103539352292,0.5969913576445616,20,100,-0.0012810037093324068,-0.0010180243037887227,0.001993348994397133,-0.002139799238405161,-0.00044644557640929997,0.3,0.013616561889648438,0.9939603805541992,0.11531829833984375,0.9793052673339844,-0.4494706175084383,99.0,0.654074703812351,0.0028500276979915935,0.26,0.018494136297880714,1.0,0.890894855192685,no_consistent_positive_support
OS,M17,disjoint_residual_above_chance,residual_to_disjoint_proliferation,chance_0.50,0.5969913576445616,0.5,20,100,0.09699135764456154,0.1002010983868154,0.007481073391206814,0.09365190484798953,0.10004977140982296,1.0,1.9073486328125e-06,9.5367431640625e-07,1.9073486328125e-06,9.5367431640625e-07,3.4515398256495518,99.0,0.0008210730297433354,0.02810089483070316,0.26,4.339218139648437e-06,3.6160151163736978e-06,0.010810794891620581,strong_descriptive_support
OS,M20,incremental_module_beyond_disjoint_proliferation,module_plus_disjoint_proliferation,disjoint_proliferation_only,0.6155615607126029,0.5989041435385993,20,100,0.016657417174003604,0.015925324237929528,0.00957738464511014,0.012470350224550885,0.020746531852813343,0.95,5.7220458984375e-06,2.86102294921875e-06,4.00543212890625e-05,2.002716064453125e-05,0.6230266814600739,99.0,0.5346996100882497,0.026736282200573905,0.26,1.1078854824634309e-05,9.298324584960938e-06,0.858886503098327,moderate_descriptive_support
OS,M20,module_vs_disjoint_proliferation,module_only,disjoint_proliferation_only,0.5994373991059276,0.5989041435385993,20,100,0.0005332555673282612,0.0004295491088175396,0.010081835962390777,-0.0036519313899987765,0.0049625935475217705,0.5,0.8983173370361328,0.4491586685180664,1.0,0.5880985260009766,0.01344084187403586,99.0,0.9893031319050367,0.0396742683476073,0.26,1.0,0.8696476347902988,0.9976364075809652,weak_positive_descriptive_support
OS,M20,joint_model_vs_module_only,module_plus_disjoint_proliferation,module_only,0.6155615607126029,0.5994373991059276,20,100,0.01612416160667534,0.01536171852205992,0.007999544571203648,0.012807267642439791,0.01956724352333017,1.0,1.9073486328125e-06,9.5367431640625e-07,1.9073486328125e-06,9.5367431640625e-07,0.8282333327027516,99.0,0.40953059057646557,0.01946813895313511,0.26,4.339218139648437e-06,3.6160151163736978e-06,0.7701366671276312,moderate_descriptive_support
OS,M20,disjoint_residual_vs_module_only,residual_to_disjoint_proliferation,module_only,0.5911048682293455,0.5994373991059276,20,100,-0.008332530876582112,-0.009478016995509042,0.005123183335797749,-0.010504351133197525,-0.006120342278121899,0.0,1.9073486328125e-06,1.0,1.9073486328125e-06,1.0,-1.0652459541617607,99.0,0.28935578930648925,0.007822166180522077,0.26,4.339218139648437e-06,1.0,0.6603953279538343,no_consistent_positive_support
OS,M20,disjoint_residual_vs_original_residual,residual_to_disjoint_proliferation,residual_to_original_proliferation,0.5911048682293455,0.5911048682293455,20,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,1.0,1.0,,no_consistent_positive_support
OS,M20,weight_adjusted_residual_vs_unadjusted_residual,residual_to_disjoint_proliferation_and_weight,residual_to_disjoint_proliferation,0.5835138065647534,0.5911048682293455,20,100,-0.007591061664592147,-0.007499959456533534,0.00398215490879727,-0.009246877634227465,-0.00590912065921777,0.0,1.9073486328125e-06,1.0,1.9073486328125e-06,1.0,-0.844450026779421,99.0,0.40045401229807287,0.008989355703549532,0.26,4.339218139648437e-06,1.0,0.7701366671276312,no_consistent_positive_support
OS,M20,disjoint_residual_above_chance,residual_to_disjoint_proliferation,chance_0.50,0.5911048682293455,0.5,20,100,0.09110486822934549,0.09071891756424172,0.007016302503910952,0.08809414745960176,0.09405072091347226,1.0,1.9073486328125e-06,9.5367431640625e-07,1.9073486328125e-06,9.5367431640625e-07,3.096933736674121,99.0,0.002544053228536159,0.02941776478794971,0.26,4.339218139648437e-06,3.6160151163736978e-06,0.020098020505435653,strong_descriptive_support
OS,M23,incremental_module_beyond_disjoint_proliferation,module_plus_disjoint_proliferation,disjoint_proliferation_only,0.5891478719170452,0.5989041435385993,20,100,-0.009756271621554135,-0.010340436514945484,0.010595553982218286,-0.01439982546457827,-0.005316054784881275,0.1,0.000209808349609375,0.9999160766601562,0.0004024505615234375,0.9999799728393555,-0.531694234104795,99.0,0.5961288614765567,0.01834940271259591,0.26,0.00032918206576643317,1.0,0.8858219604600138,no_consistent_positive_support
OS,M23,module_vs_disjoint_proliferation,module_only,disjoint_proliferation_only,0.5793879835831612,0.5989041435385993,20,100,-0.01951615995543817,-0.018572015244707252,0.008529556107879784,-0.023072513868548274,-0.01574267702190615,0.0,1.9073486328125e-06,1.0,1.9073486328125e-06,1.0,-0.4930978387709813,99.0,0.6230354538566936,0.039578676726876545,0.26,4.339218139648437e-06,1.0,0.8858219604600138,no_consistent_positive_support
OS,M23,joint_model_vs_module_only,module_plus_disjoint_proliferation,module_only,0.5891478719170452,0.5793879835831612,20,100,0.009759888333884036,0.010931836900751557,0.008381117149211881,0.006111872165322237,0.013342426576743399,0.9,8.20159912109375e-05,4.100799560546875e-05,0.0004024505615234375,0.00020122528076171875,0.35582501382603404,99.0,0.7227287075196003,0.027428898910001095,0.26,0.00013821213333695023,0.00011308265454841383,0.898719149516606,weak_positive_descriptive_support
OS,M23,disjoint_residual_vs_module_only,residual_to_disjoint_proliferation,module_only,0.5506344227446268,0.5793879835831612,20,100,-0.02875356083853419,-0.028888511668188566,0.005333619239394552,-0.031083138261535907,-0.026494872735091834,0.0,1.9073486328125e-06,1.0,1.9073486328125e-06,1.0,-1.7371349604028345,99.0,0.08547347232488507,0.016552289542239338,0.26,4.339218139648437e-06,1.0,0.3749097512868058,no_consistent_positive_support
OS,M23,disjoint_residual_vs_original_residual,residual_to_disjoint_proliferation,residual_to_original_proliferation,0.5506344227446268,0.5506344227446268,20,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,1.0,1.0,,no_consistent_positive_support
OS,M23,weight_adjusted_residual_vs_unadjusted_residual,residual_to_disjoint_proliferation_and_weight,residual_to_disjoint_proliferation,0.5419264164410108,0.5506344227446268,20,100,-0.008708006303616189,-0.009849326214277587,0.004872115307889882,-0.010722096478564817,-0.00658332894158114,0.05,9.5367431640625e-06,0.9999971389770508,4.00543212890625e-05,0.9999990463256836,-1.0003866821412024,99.0,0.31956231976463306,0.008704640374637735,0.26,1.735687255859375e-05,1.0,0.701261757261278,no_consistent_positive_support
OS,M23,disjoint_residual_above_chance,residual_to_disjoint_proliferation,chance_0.50,0.5506344227446268,0.5,20,100,0.05063442274462697,0.05331432174316281,0.008712289358067093,0.04686867121162443,0.05425230774009331,1.0,1.9073486328125e-06,9.5367431640625e-07,1.9073486328125e-06,9.5367431640625e-07,1.4883712224234613,99.0,0.13983156576203368,0.03402002268102226,0.26,4.339218139648437e-06,3.6160151163736978e-06,0.4831160914085202,strong_descriptive_support
OS,M24,incremental_module_beyond_disjoint_proliferation,module_plus_disjoint_proliferation,disjoint_proliferation_only,0.5997616530289693,0.5989041435385993,20,100,0.0008575094903699176,-0.0007314128471182513,0.007711098460420482,-0.0024709295873614435,0.004176897336313988,0.5,0.8123550415039062,0.4061775207519531,1.0,0.5880985260009766,0.0375331654158646,99.0,0.9701354770318577,0.02284671385609978,0.26,0.9726882733796772,0.8035250954006029,0.9976364075809652,weak_positive_descriptive_support
