gene,gene_symbol_clean,n,events,coef,hr_per_sd,se_coef,z,p,ci_lower,ci_upper,c_index,error,q
CHRNA7_3,CHRNA7,186,143,0.025165381431334705,1.0254847026291094,0.0890681486077069,0.28254074913102206,0.7775289054868875,0.8612202655511646,1.2210800388600898,0.4871490120338731,,0.8875900747567208
NFIA_3,NFIA,186,143,0.02465395675601948,1.0249603785355945,0.0876768822526751,0.2811910748031562,0.7785638498874901,0.8631303342002751,1.2171322637399835,0.5010399643440796,,0.8885686485819334
CNMD_3,CNMD,186,143,-0.024450037344264392,0.9758464435803524,0.08711600773856128,-0.2806606728081475,0.778970675312996,0.8226748173891002,1.1575366856015288,0.5223592333977121,,0.8887460379416271
PAK6_3,PAK6,186,143,0.023568338695357585,1.0238482668107052,0.0840203094725711,0.28050763968028,0.7790880650321012,0.8683951362243729,1.2071293697117598,0.5192021987817561,,0.8887460379416271
FRAS1_3,FRAS1,186,143,0.02349165414226284,1.0237697564742314,0.08383405789493202,0.28021611660149603,0.7793117025299714,0.8686455843441128,1.2065962610777539,0.483100579408706,,0.8887460379416271
PLEC_3,PLEC,186,143,-0.02431948944022093,0.975973846604148,0.08683626998135345,-0.28006142416576746,0.7794303799007248,0.8232334582501022,1.1570532510668625,0.5073540335759916,,0.8887460379416271
LOC102153687_3,LOC102153687,186,143,0.023175583792979324,1.0234462243418672,0.08282026067925495,0.279829882240209,0.7796080244823953,0.8700982485614447,1.2038205752642142,0.5101025107710593,,0.8887460379416271
BHMT_3,BHMT,186,143,0.026077325741980524,1.0264203141172719,0.09374710564660478,0.27816672911783874,0.780884373644813,0.8541370440169465,1.2334538919865607,0.5084311395037885,,0.8899981463925382
CACNA1D_3,CACNA1D,186,143,0.02161520872429319,1.021850509649741,0.07789370400416058,0.27749622386860234,0.7813991049345184,0.877170716651117,1.190393664824932,0.497994354479275,,0.8903818424504539
MYBPC2_3,MYBPC2,186,143,0.026022212022581266,1.0263637458349526,0.09394451886818282,0.2769955324279646,0.7817835365898316,0.8537595676825009,1.2338632311012714,0.5003714158371713,,0.8905071499566711
SPTB_3,SPTB,186,143,-0.024880051795377552,0.9754269057176822,0.08985566270368556,-0.2768890801843373,0.7818652776619572,0.8179174089738142,1.1632686111812949,0.510028227603625,,0.8905071499566711
RIPOR3_3,RIPOR3,186,143,-0.02565441579184428,0.9746718626175352,0.09299945161017979,-0.27585555987338883,0.7826590080231723,0.8122639000745228,1.1695524566476205,0.5208735700490269,,0.8910572536806242
TPD52_3,TPD52,186,143,-0.02357907136747455,0.9766967428684055,0.08549458362938275,-0.2757960839915817,0.7827046916330602,0.8260124969019897,1.1548693646979304,0.5080968652503343,,0.8910572536806242
NFIB_3,NFIB,186,143,0.02159013911839118,1.0218248925812796,0.07852604200747589,0.2749424084857829,0.783360484941171,0.8760622971864032,1.1918400260484907,0.484251968503937,,0.8915387705613858
ANXA9_3,ANXA9,186,143,-0.022800626808407845,0.9774573431379114,0.08297736214257109,-0.2747812923870968,0.7834842715693457,0.8307442708416435,1.1500805857935885,0.5163422968355371,,0.8915387705613858
RTN1_3,RTN1,186,143,0.02162151968639423,1.0218569585299295,0.07879064238846743,0.2744173550431538,0.7837639073488023,0.8756355602562423,1.1924957037953898,0.5420442727677908,,0.8916540470407307
TENM2_3,TENM2,186,143,0.022119183084880263,1.0223656258987455,0.08075920933471904,0.273890535421216,0.7841687452165507,0.8726977887396333,1.1977015256666075,0.48893180805229536,,0.89167201952399
LOC610614_3,LOC610614,186,143,0.023315971901789127,1.0235899141077025,0.08522759996589883,0.27357301990339145,0.7844127702442557,0.866124120463009,1.2096837941690382,0.4995914425791116,,0.89167201952399
HS3ST3A1_3,HS3ST3A1,186,143,0.024376894221501418,1.0246764397515526,0.0891315606219836,0.27349340740129535,0.7844739593754969,0.860434526053962,1.2202692644112576,0.5109196256128361,,0.89167201952399
FBXO41_3,FBXO41,186,143,0.02300455062076332,1.0232711960557737,0.08420814154286556,0.27318677504660305,0.7847096454505863,0.8675862278452277,1.2068932252163496,0.5036770167879958,,0.89167201952399
NCAM1_3,NCAM1,186,143,0.022978387138979605,1.0232444240687018,0.08411783091017436,0.27316904026587646,0.7847232774958024,0.8677171062494616,1.2066480467502465,0.525479126429951,,0.89167201952399
LOC102151859_3,LOC102151859,186,143,0.020485690455787024,1.0206969624303805,0.07514456787259156,0.2726170505168216,0.7851476038252139,0.8809142800844374,1.1826602345630552,0.5351730797801219,,0.89167201952399
TMEM88_3,TMEM88,186,143,0.024793888689976933,1.0251038132589079,0.09095518386362852,0.27259456401243776,0.7851648910367115,0.8577222105112446,1.2251493724659441,0.4881146932105185,,0.89167201952399
ALPK3_3,ALPK3,186,143,-0.02400006400587357,0.9762856472698916,0.08807933633827651,-0.2724823438008115,0.785251165457773,0.8214925658642359,1.1602462452748612,0.5088396969246769,,0.89167201952399
NFE2L3_3,NFE2L3,186,143,-0.025186051071478942,0.9751284714533058,0.09249082672963535,-0.27230863818637463,0.7853847147967303,0.8134549430782109,1.1689344860830693,0.5199078888723815,,0.89167201952399
LOC111095504_3,LOC111095504,186,143,-0.026683803593018467,0.9736690635151409,0.09815737277651317,-0.27184716581374613,0.785739537286151,0.8032665165433814,1.180220295159349,0.5557123755756945,,0.8917839186777741
ITGA4_3,ITGA4,186,143,0.022927077129459114,1.0231919227344943,0.08441275264426058,0.2716067941307442,0.7859243748255497,0.8671711837762276,1.2072837870259168,0.4893032238894666,,0.8917839186777741
MARCO_3,MARCO,186,143,0.02242800216332442,1.0226814006652951,0.08261243005319123,0.27148459558548055,0.7860183459225901,0.8698022557442754,1.2024310587373566,0.5310875055712375,,0.8917839186777741
CD36_3,CD36,186,143,-0.021769626006673863,0.978465622121254,0.08044316995144501,-0.270621185363703,0.7866824000782585,0.8357419866736803,1.145562851860107,0.5048284058832269,,0.8920256149164404
APLNR_3,APLNR,186,143,-0.02403167161493052,0.9762547897024944,0.08882773154938997,-0.2705424442992607,0.7867429680474248,0.8202625342218369,1.1619126494924201,0.5108453424454019,,0.8920256149164404
CDO1_3,CDO1,186,143,-0.02133636677298117,0.9788896432357875,0.07887409025677448,-0.2705117320975831,0.7867665923563004,0.8386794202336977,1.1425401774700497,0.49710295647006386,,0.8920256149164404
LOC119875965,LOC119875965,186,143,-0.02283035874589586,0.9774282818693142,0.08453545013082424,-0.2700684589786221,0.7871075868648945,0.8281865927526355,1.1535637675836539,0.5122567226266528,,0.8920341199264253
LOC102152142_2,LOC102152142,186,143,0.023941400144020734,1.0242302963841552,0.08865932661440061,0.27003814554273886,0.7871309074230777,0.8608563004515299,1.2186095396884888,0.5158223146634973,,0.8920341199264253
FBLN2_3,FBLN2,186,143,0.023634334283526195,1.0239158385089613,0.08769969361193947,0.2694916402798996,0.7875513744341833,0.8622121657433749,1.2159462438640094,0.4890060912197296,,0.8923083780128975
DLX6_3,DLX6,186,143,0.021433093880501543,1.0216644324480222,0.07965538905395235,0.2690727411548318,0.7878737065181483,0.8739880293294682,1.1942934885849077,0.48414054375278565,,0.8924713485706256
CAMK2A_3,CAMK2A,186,143,0.02210530358812729,1.0223514360768344,0.08250559107372164,0.267924916365673,0.7887571141412862,0.869703714450417,1.2017914164122545,0.5089882632595454,,0.893269664939169
EHD2_3,EHD2,186,143,0.023329012153947466,1.0236032620653193,0.087230152571357,0.2674420652292635,0.7891288151580235,0.8627425560113059,1.2144568861362997,0.5066854850690834,,0.8934882418002983
BCAM_3,BCAM,186,143,-0.022336895966772824,0.9779107253698444,0.0836562128981172,-0.2670082136514639,0.789462837035237,0.8300245001865534,1.1521459747012752,0.5246620115881742,,0.8936640672800963
F13A1_3,F13A1,186,143,-0.02102626896190541,0.9791932418416385,0.07896631758598316,-0.2662688296058731,0.7900321771770802,0.8387878983272977,1.143101142470469,0.49829148714901206,,0.89410613080249
STAT4_3,STAT4,186,143,-0.02333849674873216,0.9769317395809368,0.08772932336788727,-0.26602845950223136,0.7902172910062468,0.8226003391152369,1.1602178827535536,0.5192393403654731,,0.8941132507425287
SEMA5A_3,SEMA5A,186,143,-0.02012739600532509,0.9800738078651992,0.07588100477322267,-0.2652494661276252,0.7908172906943622,0.8446343793071543,1.1372313185396468,0.5086168474223741,,0.8943211619333428
LOC119876386,LOC119876386,186,143,0.022326916610112754,1.0225780275750007,0.0842060678621942,0.2651461726802329,0.7908968591434914,0.8670020448410476,1.2060707684615517,0.5102882186896449,,0.8943211619333428
HMCN2_3,HMCN2,186,143,-0.023578480023596093,0.9766973204322162,0.08898794147263851,-0.2649626413804152,0.7910382413561237,0.8203767111563051,1.1628044077396036,0.48265488040410043,,0.8943211619333428
LOC102153594_3,LOC102153594,186,143,-0.024053974398019658,0.9762330167464796,0.09081733171565884,-0.2648610561839733,0.791116499846235,0.8170518896358846,1.1664264107028086,0.4989971772396375,,0.8943211619333428
ACVR2B_3,ACVR2B,186,143,0.022423986218705966,1.0226772936416746,0.08499912550301873,0.2638143167474068,0.7919230021159579,0.8657394874477078,1.208064160286361,0.5023770613578963,,0.8948826115392184
C17H1orf54_3,C17H1orf54,186,143,-0.02289260636228066,0.9773674411821942,0.08683489735102415,-0.2636337124893332,0.7920621784453856,0.8244111725046971,1.1587022919410852,0.5022284950230278,,0.8948826115392184
GALNT16_3,GALNT16,186,143,-0.020223802829105807,0.979979326616704,0.0767555103336664,-0.26348339996946474,0.7921780165634692,0.8431066313072361,1.139072384126658,0.49851433665131484,,0.8948826115392184
GLRB_3,GLRB,186,143,0.020897557630313614,1.0211174405889762,0.07937165615796077,0.2632874081488804,0.792329064256824,0.8740060074544155,1.1929904583972364,0.4994800178279602,,0.8948826115392184
LRRC1_3,LRRC1,186,143,0.022376716952347882,1.0226289535787918,0.08559800817042465,0.2614163276766452,0.7937714670319539,0.8646830146967146,1.2094258345810758,0.5138166691427722,,0.8963092446160273
SPRY1_3,SPRY1,186,143,0.02126470222140789,1.0214924071634233,0.08159309631550031,0.26061889034315533,0.7943864206083565,0.870528458703033,1.1986359865214702,0.49710295647006386,,0.8967995787751574
ICOSLG_3,ICOSLG,186,143,0.022738308100659715,1.022998794017898,0.08732468467436906,0.2603880928451117,0.7945644267947894,0.862073341645463,1.213964615312822,0.5077997325805972,,0.8967995787751574
