gene,gene_symbol_clean,univariate_candidate_rank,univariate_candidate_source,in_univariate_candidate_set,dfi_univ_rank,dfi_univ_coef,dfi_univ_hr_per_sd,dfi_univ_p,dfi_univ_q,dfi_univ_c_index,os_univ_rank,os_univ_coef,os_univ_hr_per_sd,os_univ_p,os_univ_q,os_univ_c_index,dfi_full_conditional_selected,dfi_full_conditional_rank,dfi_full_conditional_coef,dfi_full_conditional_hr_per_sd,dfi_full_conditional_p,dfi_full_conditional_c_index,os_full_conditional_selected,os_full_conditional_rank,os_full_conditional_coef,os_full_conditional_hr_per_sd,os_full_conditional_p,os_full_conditional_c_index,dfi_true_mb_n_configs,dfi_true_mb_algorithms,dfi_true_mb_alphas,dfi_true_mb_mean_rank,os_true_mb_n_configs,os_true_mb_algorithms,os_true_mb_alphas,os_true_mb_mean_rank,nested_dfi_conditional_selected_folds,nested_dfi_conditional_selection_frequency,nested_dfi_conditional_mean_rank,nested_dfi_conditional_plus_clinical_selected_folds,nested_dfi_conditional_plus_clinical_selection_frequency,nested_dfi_conditional_plus_clinical_mean_rank,nested_dfi_elasticnet_selected_folds,nested_dfi_elasticnet_selection_frequency,nested_dfi_elasticnet_mean_rank,nested_dfi_gsmb_selected_folds,nested_dfi_gsmb_selection_frequency,nested_dfi_gsmb_mean_rank,nested_dfi_iamb_selected_folds,nested_dfi_iamb_selection_frequency,nested_dfi_iamb_mean_rank,nested_dfi_univtop10_selected_folds,nested_dfi_univtop10_selection_frequency,nested_dfi_univtop10_mean_rank,nested_os_conditional_selected_folds,nested_os_conditional_selection_frequency,nested_os_conditional_mean_rank,nested_os_conditional_plus_clinical_selected_folds,nested_os_conditional_plus_clinical_selection_frequency,nested_os_conditional_plus_clinical_mean_rank,nested_os_elasticnet_selected_folds,nested_os_elasticnet_selection_frequency,nested_os_elasticnet_mean_rank,nested_os_gsmb_selected_folds,nested_os_gsmb_selection_frequency,nested_os_gsmb_mean_rank,nested_os_iamb_selected_folds,nested_os_iamb_selection_frequency,nested_os_iamb_mean_rank,nested_os_univtop10_selected_folds,nested_os_univtop10_selection_frequency,nested_os_univtop10_mean_rank,nested_any_max_selection_frequency,nested_any_total_selected_folds,dfi_os_both_univariate_available,dfi_os_same_direction,dfi_os_both_nominal_p05,dfi_os_both_fdr_q10,combined_univ_rank_score,rna_evidence_priority_score,rna_evidence_tier,gene_symbol_clean_upper,external_gene_name_upper,dog_ensembl_gene_id,dog_external_gene_name,dog_gene_biotype,human_ensembl_gene_id,human_gene_symbol,dog_human_orthology_type,dog_human_orthology_confidence,dog_human_orthology_confidence_numeric,dog_human_perc_id,human_dog_perc_id,has_human_homolog,is_one_to_one_ortholog,ortholog_mapping_status
TROAP_3,TROAP,202.0,dfi_top400,True,202.0,0.2895205372917292,1.3357868744700834,0.0007139064472339,0.0176709516642058,0.593076808795127,122.0,0.294172333997455,1.3420151585767803,0.0016999523062493,0.0687746935736468,0.5930279043735508,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,324.0,4.0,exploratory_rna_evidence,TROAP,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
STING1_3,STING1,206.0,dfi_top400,True,206.0,-0.2563399363489618,0.773878854521385,0.0007428905530224,0.0180131981376837,0.6020650720546724,49.0,-0.2864370766574949,0.7509343283424577,0.0005196765592667,0.0514285554615664,0.6221316063004717,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,255.0,4.0,exploratory_rna_evidence,STING1,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
ADA2_3,ADA2,216.0,dfi_top400,True,216.0,-0.2703811505500568,0.7630885872659015,0.0008282495374199,0.0191221881650585,0.6038478680730947,148.0,-0.2708190583386732,0.7627544979856212,0.0022781681694502,0.0756453002193586,0.6106180538898217,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,364.0,4.0,exploratory_rna_evidence,ADA2,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC119878234,LOC119878234,213.0,dfi_top400,True,213.0,-0.2990876713839566,0.7414943987451295,0.0008226230019562,0.0191221881650585,0.5672634081117219,314.0,-0.2587866878824032,0.7719876798081761,0.0060742513674037,0.0963913992999387,0.567562165187495,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,527.0,4.0,exploratory_rna_evidence,LOC119878234,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
GBP6_3,GBP6,226.0,dfi_top400,True,226.0,-0.2879270056679438,0.7498163225831463,0.0009409778419382,0.0206914080183735,0.6090476897934928,329.0,-0.2592876980748179,0.7716010029847769,0.0064245273371961,0.0976073458336615,0.6074998001119373,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,555.0,4.0,exploratory_rna_evidence,GBP6,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LPXN_3,LPXN,256.0,dfi_top400,True,256.0,-0.275584852323478,0.7591280155852027,0.0010737249347024,0.0209711901309067,0.612538998662903,190.0,-0.2645346782709943,0.7675630306472565,0.0031071844133902,0.0817680108786914,0.6210921883745103,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,446.0,4.0,exploratory_rna_evidence,LPXN,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC119876044,LOC119876044,261.0,dfi_top400,True,261.0,-0.3022132883182307,0.7391803895328212,0.0011397347096708,0.0217921639502004,0.5929653840439756,152.0,-0.2989988915761694,0.7415602313975873,0.002324218496873,0.0756453002193586,0.6094587031262493,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,413.0,4.0,exploratory_rna_evidence,LOC119876044,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC489911_3,LOC489911,269.0,dfi_top400,True,269.0,-0.2734059356611574,0.7607838956243678,0.0012222195865426,0.0227039559526473,0.5652206210072798,280.0,-0.2582654768639467,0.7723901531706691,0.0049435897054385,0.0879284186972097,0.5731190533301351,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,549.0,4.0,exploratory_rna_evidence,LOC489911,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
UBA7_3,UBA7,291.0,dfi_top400,True,291.0,-0.2517338263534733,0.7774516476708416,0.0014277771793526,0.0245124905856353,0.601099390878027,232.0,-0.2476500213520832,0.7806331003926619,0.0039735844944274,0.0842142486875269,0.5991045014791717,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,523.0,4.0,exploratory_rna_evidence,UBA7,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC488622_3,LOC488622,315.0,dfi_top400,True,315.0,-0.2620388422274035,0.7694811347658838,0.0016903999674519,0.0268317455151108,0.5984994800178279,323.0,-0.2485114955911903,0.7799608946720075,0.0062738172807158,0.0971179145621652,0.5951866954505477,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,638.0,4.0,exploratory_rna_evidence,LOC488622,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
TIMD4_3,TIMD4,318.0,dfi_top400,True,318.0,-0.2589506698722752,0.7718610981111274,0.0018327514196499,0.028660722510338,0.6030307532313178,251.0,-0.2654956443647558,0.7668257828917623,0.0042275552841138,0.0842142486875269,0.6024626209322779,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,569.0,4.0,exploratory_rna_evidence,TIMD4,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
DOCK8_3,DOCK8,441.0,dfi_os_top500_same_direction,True,428.0,-0.2311936320990875,0.7935857874753369,0.0034745777733053,0.0405085763330268,0.5808943693359084,228.0,-0.2548253717200966,0.7750518321124297,0.0038180513264159,0.0837291957547359,0.5903094267210363,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,656.0,4.0,exploratory_rna_evidence,DOCK8,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
IFI44L_3,IFI44L,422.0,os_top200,True,447.0,-0.2472842873142146,0.7809186567042107,0.0037277397099464,0.0416267308613957,0.5902540484326252,156.0,-0.2840843466450121,0.7527031540428881,0.0023908804270158,0.0756453002193586,0.5958263372511393,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,603.0,4.0,exploratory_rna_evidence,IFI44L,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
TASL_3,TASL,442.0,dfi_os_top500_same_direction,True,462.0,-0.2360066922306001,0.7897753885560947,0.0041754736776394,0.0451891090653617,0.597385232506314,215.0,-0.2652931392817016,0.7669810847347904,0.0035843214276064,0.0831254648485066,0.6050211881346446,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,677.0,4.0,exploratory_rna_evidence,TASL,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC119877400,LOC119877400,423.0,os_top200,True,472.0,-0.2341476173470454,0.7912450057855797,0.0043715145827852,0.0463084171905213,0.58475709404249,158.0,-0.2711045254763126,0.7625367877184016,0.0023996838673481,0.0756453002193586,0.5934276804989206,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,630.0,4.0,exploratory_rna_evidence,LOC119877400,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
HLA-DRB1_3,HLA-DRB1,,,False,524.0,-0.2311426008607389,0.7936262861741483,0.0056183554077967,0.0535623862141175,0.5886198187490714,306.0,-0.2521798951288137,0.7771049281026144,0.005774475065237,0.0943424550925119,0.6115775165907092,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,830.0,4.0,exploratory_rna_evidence,HLA-DRB1,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC484897_3,LOC484897,421.0,os_top200,True,553.0,-0.2293209678856232,0.7950732995504616,0.0061449179993369,0.0554671050710037,0.5704204427276779,149.0,-0.2832824146171635,0.7533070129040967,0.0022784915369058,0.0756453002193586,0.5911089789717758,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,702.0,4.0,exploratory_rna_evidence,LOC484897,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
GLIPR2_3,GLIPR2,,,False,561.0,-0.2375020107325244,0.7885953053252535,0.0063635914617206,0.0567038441273325,0.5702718763928094,278.0,-0.2635809414319825,0.768295432989879,0.0048677328526255,0.0875491520256395,0.5813544415127528,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,839.0,4.0,exploratory_rna_evidence,GLIPR2,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC119877181,LOC119877181,,,False,563.0,0.2216267676470275,1.2481054575847388,0.0063862000900706,0.0567158089704316,0.5547466943990492,287.0,0.2434000811939048,1.275578857156423,0.0052090432999507,0.0905131297245226,0.5758775085951867,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,850.0,4.0,exploratory_rna_evidence,LOC119877181,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC102157159_3,LOC102157159,429.0,os_top200,True,609.0,-0.2324307752901878,0.7926046152722053,0.0075053215112821,0.0616200452486223,0.5765859456247214,173.0,-0.2865512400586737,0.7508486040188556,0.0027442533490922,0.0789676472281004,0.5941472775245862,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,782.0,4.0,exploratory_rna_evidence,LOC102157159,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC102155122_3,LOC102155122,433.0,os_top200,True,713.0,0.2071667169692239,1.230187647841673,0.0107792294230859,0.0755076299063504,0.5571980389243797,184.0,0.2696057084743209,1.309448044665341,0.0030288910777158,0.081716802379977,0.5685616055009195,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,897.0,4.0,exploratory_rna_evidence,LOC102155122,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
ANKRD37_3,ANKRD37,,,False,744.0,0.2193167741260658,1.245225669490723,0.0117057168911465,0.0785651773290541,0.5691576288812955,546.0,0.2248116078216697,1.2520868106094696,0.0145804025330426,0.1335201697165081,0.5766370832333892,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,1,0.2,9.0,1,0.2,6.0,0,0.0,,0,0.0,,0,0.0,,0,0.0,,2,0.4,5.0,1,0.2,3.0,0,0.0,,0.4,5,True,True,True,False,1290.0,3.0,exploratory_rna_evidence,ANKRD37,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC119868444_2,LOC119868444,,,False,1617.0,0.1523901321306618,1.164614501351492,0.0672584486370984,0.2079729395086531,0.5526667657108899,1315.0,0.1518290995015281,1.1639612978672391,0.0820741361949521,0.3112501418837802,0.5571280083153434,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,2,0.4,13.0,2,0.4,14.0,0,0.0,,0.4,4,True,True,False,False,2932.0,3.0,exploratory_rna_evidence,LOC119868444,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC102152083_3,LOC102152083,385.0,dfi_top400,True,385.0,-0.2640274229720957,0.7679524798285208,0.0026517883429373,0.0344388096485367,0.5765488040410043,378.0,-0.2496147384895302,0.7791008828421796,0.0078249272693807,0.1031028006098875,0.5838730311025826,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,1,0.2,21.0,0,0.0,,0,0.0,,0,0.0,,0.2,1,True,True,True,False,763.0,2.0,low_rna_evidence,LOC102152083,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC475831_3,LOC475831,,,False,560.0,0.2395729807667496,1.270706418370702,0.0063608501878349,0.0567038441273325,0.5842742534541673,1001.0,0.18676234687643,1.2053407980033906,0.0449941531525394,0.2246723912966262,0.5576477172783242,False,,,,,,False,,,,,,0,,,,0,,,,1,0.2,5.0,1,0.2,5.0,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.2,2,True,True,True,False,1561.0,2.0,low_rna_evidence,LOC475831,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC119878084,LOC119878084,,,False,559.0,-0.2330760048763301,0.7920933682778989,0.0063443765921676,0.0567038441273325,0.5812657851730798,2203.0,-0.1104877539404272,0.8953972952109652,0.2149271182327469,0.4876080766678949,0.5357000079955225,False,,,,,,False,,,,,,0,,,,0,,,,1,0.2,3.0,1,0.2,3.0,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.2,2,True,True,False,False,2762.0,2.0,low_rna_evidence,LOC119878084,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC119868251_3,LOC119868251,,,False,585.0,-0.2391057264336782,0.7873316362060871,0.0069316912814864,0.0592452246280896,0.5415985737631852,961.0,-0.1867960473741921,0.8296129208656227,0.0412139580039419,0.214432663912289,0.5488926201327257,False,,,,,,False,,,,,,0,,,,0,,,,1,0.2,6.0,1,0.2,6.0,1,0.2,1.0,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.2,3,True,True,True,False,1546.0,2.0,low_rna_evidence,LOC119868251,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
APELA_3,APELA,,,False,600.0,0.2252417227076583,1.2526254676191575,0.0071984849240061,0.0599873743667181,0.5426385381072649,2435.0,0.098311169275336,1.1033060466425242,0.2580054540140304,0.5297479831567498,0.5263052690493324,False,,,,,,False,,,,,,0,,,,0,,,,1,0.2,6.0,1,0.2,6.0,1,0.2,8.0,1,0.2,7.0,1,0.2,5.0,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.2,5,True,True,False,False,3035.0,2.0,low_rna_evidence,APELA,APELA,ENSCAFG00845006682,APELA,,,,,,,,,False,False,dog_symbol_found_no_human_homolog
HILPDA_3,HILPDA,,,False,611.0,0.2268034357502078,1.2545832374888295,0.007578395050366,0.0620163261077415,0.5694547615510326,608.0,0.2201255417712464,1.246233175087202,0.0178461577415299,0.1462721258335606,0.5704005756776205,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,1,0.2,9.0,0,0.0,,0.2,1,True,True,True,False,1219.0,2.0,low_rna_evidence,HILPDA,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC111094227_3,LOC111094227,,,False,647.0,0.214035527035803,1.2386666601665413,0.0089910980876739,0.0694829836759967,0.5410414500074283,1308.0,0.1337991498058285,1.1431631920359535,0.0815897936360379,0.3112501418837802,0.5536099784120893,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,1,0.2,6.0,1,0.2,7.0,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.2,2,True,True,False,False,1955.0,2.0,low_rna_evidence,LOC111094227,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC119878351,LOC119878351,,,False,715.0,0.2005243707149345,1.222043393948333,0.0108054910888235,0.0755076299063504,0.5781087505571237,1276.0,0.1523448969092924,1.1645618209482274,0.0778273235953111,0.3046983267079187,0.5472935156312465,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,1,0.2,3.0,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.2,1,True,True,False,False,1991.0,2.0,low_rna_evidence,LOC119878351,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC119877191,LOC119877191,,,False,762.0,-0.2096196411288497,0.8108926175211663,0.0123403728036525,0.0809735748271166,0.545832714306938,478.0,-0.2341895052709522,0.7912118628691345,0.0116039219589224,0.1213799368088125,0.5673622771248101,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,1,0.2,19.0,0,0.0,,0,0.0,,0,0.0,,0.2,1,True,True,True,False,1240.0,2.0,low_rna_evidence,LOC119877191,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC119878257,LOC119878257,,,False,783.0,0.200506146634364,1.2220211235339906,0.0132600009472641,0.0846743355508564,0.5718318229089289,1292.0,0.1543332544508317,1.16687968983989,0.0796591258105212,0.308272145808956,0.5590469337171184,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,1,0.2,3.0,1,0.2,5.0,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.2,2,True,True,False,False,2075.0,2.0,low_rna_evidence,LOC119878257,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC119863969_3,LOC119863969,,,False,800.0,0.2132383207299285,1.237679580799405,0.0143226059437552,0.0895162871484702,0.5816372010102511,1203.0,0.1716962569176251,1.187317139069926,0.0685989003869402,0.2851159617079809,0.5635244263212601,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,1,0.2,10.0,1,0.2,7.0,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.2,2,True,True,False,False,2003.0,2.0,low_rna_evidence,LOC119863969,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC102156428_3,LOC102156428,,,False,872.0,-0.2093463002998444,0.8111142978772397,0.0173595665110477,0.099538798801879,0.5573466052592483,894.0,-0.198463363361131,0.8199898118607121,0.0360629655894086,0.2016944384195116,0.5696010234268809,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,1,0.2,4.0,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.2,1,True,True,True,False,1766.0,2.0,low_rna_evidence,LOC102156428,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC119877926,LOC119877926,,,False,873.0,-0.1957403425625435,0.8222257039818477,0.017404103500904,0.0996798596844447,0.5751002822760363,721.0,-0.2017515197870359,0.8172979850907406,0.0242747076849695,0.1681773669773612,0.5745582473814663,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,1,0.2,20.0,0,0.0,,0,0.0,,0,0.0,,0.2,1,True,True,True,False,1594.0,2.0,low_rna_evidence,LOC119877926,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
C32H4orf54_3,C32H4orf54,,,False,1657.0,0.1463728013450019,1.157627672770177,0.0726614621880278,0.2190090881689451,0.5325360273362056,347.0,0.2293562663495054,1.2577900674721505,0.0068592294270004,0.0982775333921948,0.5564483889022147,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,1,0.2,12.0,0,0.0,,0,0.0,,0,0.0,,0.2,1,True,True,False,False,2004.0,2.0,low_rna_evidence,C32H4ORF54,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC487476_3,LOC487476,74.0,dfi_top400,True,74.0,0.3266550561475442,1.386323191031848,0.0001379507323167,0.0091552873887485,0.5956024364878918,436.0,0.2295789910738516,1.2580702396176873,0.0096596068061229,0.1105096994150872,0.5815943071879748,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,False,510.0,2.0,low_rna_evidence,LOC487476,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
CA5B_3,CA5B,99.0,dfi_top400,True,99.0,-0.320022991264262,0.726132342181205,0.0002048563922477,0.0103462824367538,0.5963452681622344,423.0,-0.2395865477991156,0.7869531613304094,0.0091795439015682,0.1085052470634539,0.5835931878148237,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,False,522.0,2.0,low_rna_evidence,CA5B,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
SPN_3,SPN,162.0,dfi_top400,True,162.0,-0.2903784595737101,0.7479804336485093,0.0004780211337891,0.0147537386971969,0.5806715198336057,367.0,-0.2388729500386996,0.7875149297583943,0.0073735490805378,0.1004570719419328,0.5814343967378268,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,False,529.0,2.0,low_rna_evidence,SPN,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
