gene,gene_symbol_clean,n,events,coef,hr_per_sd,se_coef,z,p,ci_lower,ci_upper,c_index,error,q
MINPP1_3,MINPP1,186,143,-0.3238982199060951,0.7233238586036982,0.08198900424643017,-3.9505080331573574,7.798548019141717e-05,0.6159473959024145,0.849418972960856,0.5700490268905066,,0.0074814160648197375
MCM5_3,MCM5,186,143,0.33992444952084416,1.4048414501094695,0.08609365303885218,3.948310212454845,7.870477565732218e-05,1.1867090718556847,1.6630693627879194,0.5997622938642103,,0.0074814160648197375
MOSPD2_3,MOSPD2,186,143,-0.35739130119816115,0.6994987294842226,0.09055912807498609,-3.9464967120954255,7.930301028708921e-05,0.585737272316637,0.8353548522101518,0.610236220472441,,0.0074814160648197375
SAMD9L_3,SAMD9L,186,143,-0.33062690108264836,0.7184731806058791,0.0838732065241908,-3.9419847503658825,8.081011565089165e-05,0.6095615412271826,0.8468442910796102,0.6180359530530382,,0.007482418115823301
SERF1A_3,SERF1A,186,143,0.32316206138294484,1.3814892188182935,0.0824067639612709,3.9215477692440737,8.798200144911772e-05,1.1754461432778458,1.623649431005921,0.598796612687565,,0.00794821563818954
UBE2S_3,UBE2S,186,143,0.3158572835030262,1.3714345153288336,0.080848938264765,3.9067585831325737,9.354252980649946e-05,1.170459347329493,1.6069183727965601,0.5811172188382112,,0.00794821563818954
LOC612325_3,LOC612325,186,143,-0.32618012614254643,0.7216751831565695,0.08357182237587557,-3.9029916647683858,9.501097586797405e-05,0.6126399406544921,0.850116088460824,0.6075620264448076,,0.00794821563818954
TBC1D9_3,TBC1D9,186,143,-0.32567435072375034,0.7220402810455512,0.08344719026817235,-3.9027599332840093,9.510201810238997e-05,0.6130996235279399,0.8503384237171696,0.5892883672559798,,0.00794821563818954
P2RX7_3,P2RX7,186,143,-0.31854121875089597,0.7272091026869599,0.0816415734446472,-3.9017035722231173,9.551808396915748e-05,0.619677707728668,0.8534001989019881,0.609419105630664,,0.00794821563818954
ECT2_3,ECT2,186,143,0.34819434481548656,1.4165075138824985,0.0893586318746159,3.896594402923016,9.755479198835974e-05,1.188931072011616,1.687644964556846,0.5995394443619075,,0.00794821563818954
TNFAIP8L2_3,TNFAIP8L2,186,143,-0.3333378206107024,0.716528095306269,0.08557767100557424,-3.89514947875819,9.813818914757299e-05,0.6058838525976947,0.847377775727148,0.6156588916951419,,0.00794821563818954
SQOR_3,SQOR,186,143,-0.3492481019676711,0.7052181425546487,0.08968612864926453,-3.894115034594428,9.855787391355028e-05,0.5915378048784445,0.8407452989254438,0.6105333531421779,,0.00794821563818954
MEST_3,MEST,186,143,0.3056233697799608,1.3574709456759917,0.07867059658370261,3.884848762457125,0.00010239360828172984,1.1634989878408581,1.583780809104165,0.6062992125984252,,0.008126476847756338
CSRP1_3,CSRP1,186,143,-0.37726079427049036,0.6857372142377116,0.09780351297828503,-3.857333778534645,0.00011463058135490778,0.5661183309941259,0.8306311618010059,0.5981280641806567,,0.008784315492880815
BATF2_3,BATF2,186,143,-0.33661531737829253,0.7141835210560599,0.08732035013292934,-3.8549469495467776,0.00011575472738914518,0.6018421611956182,0.8474947995247647,0.6182588025553409,,0.008784315492880815
ACOD1_3,ACOD1,186,143,-0.33557447361825,0.7149272615091364,0.08705980246861236,-3.854528313905083,0.00011595296450602677,0.6027766487470002,0.8479442432141775,0.6228272173525479,,0.008784315492880815
LOC119877688,LOC119877688,186,143,-0.3463951707377019,0.7072329541103063,0.09004367834990908,-3.8469682390318702,0.0001195884650652947,0.5928122519161843,0.8437383838860151,0.6210815629178428,,0.00890559961178774
SHCBP1_3,SHCBP1,186,143,0.3479573536243658,1.4161718538553578,0.09054825408148816,3.8427836864885814,0.00012164667816087267,1.1858810930778845,1.6911836535371796,0.6138018125092854,,0.00890559961178774
MCM4_3,MCM4,186,143,0.3267595466029073,1.3864680561417382,0.0851111705713251,3.839208700919879,0.00012343147842052029,1.1734459982888612,1.6381611710334956,0.6006536918734214,,0.00890559961178774
KIAA0040_3,KIAA0040,186,143,-0.3103044839154781,0.7332236674189125,0.08093642738524684,-3.8339286022407344,0.00012611276069515552,0.6256670198154536,0.8592700740752091,0.6001337097013817,,0.00890559961178774
PIK3IP1_3,PIK3IP1,186,143,-0.33683868088854096,0.7140240163322659,0.08787279022925701,-3.8332535021334904,0.0001264595144873859,0.6010565925166084,0.8482234489178692,0.5912940127767048,,0.00890559961178774
SCML2_3,SCML2,186,143,0.31436073858281827,1.3693836369700854,0.0823349190889508,3.8180730856515157,0.000134498084742064,1.1653101357085516,1.609195258617759,0.5978309315109196,,0.009155287388748592
SERPING1_3,SERPING1,186,143,-0.29140982009270355,0.7472093938386205,0.07634334464993342,-3.8170952743679365,0.0001350320371286068,0.6433669546094606,0.867812489032163,0.6164017233694845,,0.009155287388748592
LOC487476_3,LOC487476,186,143,0.3266550561475442,1.3863231910318479,0.08569543683120111,3.811813886788093,0.0001379507323167969,1.1719805392939455,1.639866811398217,0.5956024364878918,,0.009155287388748592
LHX2_3,LHX2,186,143,0.3315911226242079,1.3931830909937313,0.08700401132315606,3.811216489692529,0.00013828459245466467,1.1747629633432293,1.6522134129144819,0.6043678502451345,,0.009155287388748592
MYBL2_3,MYBL2,186,143,0.3324900567954332,1.3944360339532458,0.0873108631945475,3.8081178518940235,0.00014002853773946718,1.1751125255954455,1.6546941764593797,0.606522062100728,,0.009155287388748592
EPAS1_3,EPAS1,186,143,-0.29162493546112445,0.7470486749017538,0.07662619020565592,-3.8058127994937045,0.0001413392593424066,0.6428720854365758,0.8681069458685108,0.6132075471698113,,0.009155287388748592
CA14_3,CA14,186,143,0.2956498462998336,1.3439994680433944,0.07773943537120064,3.8030871318800457,0.00014290406513239043,1.1540567605487733,1.5652042705784985,0.5906997474372307,,0.009155287388748592
CSF1R_3,CSF1R,186,143,-0.2886766123690181,0.7492544658552567,0.07596607266202764,-3.800072877971956,0.00014465354074222775,0.6456050248488605,0.8695444319620474,0.5976823651760511,,0.009155287388748592
IFIT3_3,IFIT3,186,143,-0.3264941179012629,0.7214486186681407,0.08601167509166674,-3.7959279080811132,0.0001470922418594101,0.6095258596404525,0.8539229323021571,0.6187416431436636,,0.009193265116213132
CTSH_3,CTSH,186,143,-0.30941764935307214,0.733874203925647,0.08170432340750064,-3.787041327174945,0.00015245175162743627,0.6252803432505437,0.861327807600217,0.6060763630961225,,0.00932482862059758
DLGAP5_3,DLGAP5,186,143,0.34933204767901443,1.418119995625871,0.09227396375334578,3.785813825152254,0.00015320634903829005,1.1835026652921055,1.6992478183372413,0.6070420442727678,,0.00932482862059758
TTC39B_3,TTC39B,186,143,-0.34580620224916986,0.7076496147222697,0.09146627259187816,-3.7806963424884996,0.0001563903277744831,0.5915099332815069,0.8465926758634079,0.6097905214678354,,0.00932482862059758
MIS18A_3,MIS18A,186,143,0.3415850738065169,1.4071763020584027,0.09035991953873779,3.7802720005751835,0.00015665712082603935,1.1787833955204021,1.6798210363326151,0.6013222403803298,,0.00932482862059758
CDCA5_3,CDCA5,186,143,0.3343750248037456,1.3970669801125546,0.08863314366716801,3.7725732267759637,0.00016157252443231747,1.1742824208495812,1.6621181687355147,0.6009508245431585,,0.009504266143077499
FANCD2_3,FANCD2,186,143,0.33150081748327853,1.3930572850789047,0.08801876588252253,3.7662515960031553,0.00016571680068046984,1.1723229483420308,1.6553532473760184,0.5994651611944734,,0.009634453798590984
PYCARD_3,PYCARD,186,143,-0.31476761491239774,0.7299584860273933,0.08366989785839635,-3.762017439594741,0.00016854829200433215,0.6195526452453946,0.8600389255256191,0.6152874758579706,,0.009634453798590984
GPSM3_3,GPSM3,186,143,-0.29595901136905683,0.743817915473382,0.0787347545741444,-3.758937371048165,0.00017063654079384557,0.6374520027002256,0.8679321565161842,0.6109047689793493,,0.009634453798590984
PARP15_3,PARP15,186,143,-0.3032665004560799,0.7384022856006844,0.08070569607064511,-3.7576839705417804,0.00017149327761491952,0.6303709911325132,0.8649476943739909,0.608527707621453,,0.009634453798590984
