endpoint,module_label,model,n_module_genes_used,n_disjoint_proliferation_genes_used,disjoint_proliferation_pc1_explained_variance,module_original_proliferation_correlation,module_disjoint_proliferation_correlation,residual_disjoint_post_correlation,residual_disjoint_sd_before_standardization,n,events,coef,hr,p,se,c_index,error,q,module_transfer_qc_tier,transfer_priority_score,fraction_strict_symbol_concordant,fraction_broad_transferable,strict_human_symbols
OS,M34,residual_to_disjoint_proliferation_and_weight,238,251,0.6484792338948262,-0.3588699959310087,-0.3588699959310087,-1.0562121747785271e-16,0.9333875540312702,185,123,-0.272232589435404,0.7616770824431299,0.002026063300420266,0.08820435335824425,0.6105211964010699,,0.005267764581092692,medium_primary_transfer_readiness,8.0,0.680672268907563,0.8151260504201681,CYP4V2;FAM107A;ALOX5;RETSAT;BTK;LY96;BLNK;EGR1;CBX7;TLR3;ADGRF1;TLR7;HACD4;SAMD9L;BATF2;ACOD1;PARP15;GPSM3;RGS18;IL34;CARD9;INPP5D;TMEM140;PRKAR2B;RASSF5;SLC6A6;TRIM14;PAG1;PAPPA;OSBPL3;CD86;F5;OAS1;PID1;ZMAT1;ENPP5;MOSPD2;TNFAIP8L2;TBC1D9;PIK3IP1;CSF1R;EPAS1;CTSH;PYCARD;ADGRG6;TAGAP;GPR183;TMEM86A;ABCC3;GSAP;SCTR;NCKAP1L;DENND1C;PTPN6;CBLN3;PIK3AP1;PRDM1;B2M;HNMT;VWA5A;PARP12;CYTH4;GMFG;ARRB1;LAPTM5;RNASEL;NCF4;PARP9;ANXA3;PTK2B;PTPRC;DTX3L;ANKRD22;PTPRJ;EVI2A;ARHGDIB;IFI35;CD244;JAML;SYK;GAB2;PIK3CG;FERMT3;DOCK2;DRAM1;MYO1G;PTAFR;DAPP1;VAV1;PTPRO;PARVG;CASP8;TNFSF8;IRF5;CLEC12A;GIMAP6;CSF2RB;NFAM1;MARCHF1;RNF213;LCP1;SP100;SLC8A1;IL18;TMEM144;DOK2;MILR1;SERPINB8;FGR;ARHGAP30;SLC43A2;SASH3;CD80;SIRPB2;HCLS1;TRIM22;CD74;SAMSN1;PARP14;MS4A7;C3AR1;ADCY7;FYB1;SLCO2B1;OAS2;TLR1;DNASE1L3;TLR8;FCER1G;TNFAIP8;KCNQ1;IL1RN;SH3TC1;CCR2;KBTBD12;JCHAIN;TMEM123;GLUL;CYSLTR2;EPHB3;CAPG;ADGRE3;ATF7IP2;TAPBPL;KIAA0040;SERPING1;IFI30;SRM;SUSD1;TRANK1;FAXDC2;SYTL1;LAMA3;RAB29;GBP1;MCTP1;EHD3;SLCO3A1;ATP8A1;SERPINB9;LPAR5;DHX58
DFI,M38,module_only,8,251,0.6484792338948262,-0.5311270765832267,-0.5311270765832267,-9.601928861622973e-18,0.847292174235166,186,143,-0.3957507844785002,0.6731744405535002,8.137949615866122e-06,0.088703084423079,0.6060020799286882,,2.6425323353562484e-05,high_primary_transfer_readiness,9.0,0.75,0.875,ACSS3;MTURN;JAZF1;MAOB;TMCC3;STON1
DFI,M38,module_plus_original_proliferation,8,251,0.6484792338948262,-0.5311270765832267,-0.5311270765832267,-9.601928861622973e-18,0.847292174235166,186,143,-0.3210134693596729,0.7254134800692627,0.0011225139694594456,0.09853473734426643,0.6187045015599465,,0.0024321136004954655,high_primary_transfer_readiness,9.0,0.75,0.875,ACSS3;MTURN;JAZF1;MAOB;TMCC3;STON1
DFI,M38,module_plus_disjoint_proliferation,8,251,0.6484792338948262,-0.5311270765832267,-0.5311270765832267,-9.601928861622973e-18,0.847292174235166,186,143,-0.32101346935967295,0.7254134800692627,0.0011225139694594432,0.09853473734426643,0.6187045015599465,,0.00208466880042468,high_primary_transfer_readiness,9.0,0.75,0.875,ACSS3;MTURN;JAZF1;MAOB;TMCC3;STON1
DFI,M38,residual_to_disjoint_proliferation,8,251,0.6484792338948262,-0.5311270765832267,-0.5311270765832267,-9.601928861622973e-18,0.847292174235166,186,143,-0.2328647017194783,0.792260757791481,0.0038120529561330883,0.08048385111949323,0.5708661417322834,,0.006194586053716269,high_primary_transfer_readiness,9.0,0.75,0.875,ACSS3;MTURN;JAZF1;MAOB;TMCC3;STON1
DFI,M38,residual_to_disjoint_proliferation_and_weight,8,251,0.6484792338948262,-0.5311270765832267,-0.5311270765832267,-9.601928861622973e-18,0.847292174235166,185,142,-0.198559058237983,0.8199113467910586,0.012650121133887113,0.07963161549582545,0.5627774016399609,,0.014950143158230227,high_primary_transfer_readiness,9.0,0.75,0.875,ACSS3;MTURN;JAZF1;MAOB;TMCC3;STON1
OS,M38,module_only,8,251,0.6484792338948262,-0.5311270765832267,-0.5311270765832267,-9.601928861622973e-18,0.847292174235166,186,124,-0.3358334366153247,0.7147421457729031,0.00019287568517980445,0.09007998209143199,0.6048612776844967,,0.00041789731788957634,high_primary_transfer_readiness,9.0,0.75,0.875,ACSS3;MTURN;JAZF1;MAOB;TMCC3;STON1
OS,M38,module_plus_original_proliferation,8,251,0.6484792338948262,-0.5311270765832267,-0.5311270765832267,-9.601928861622973e-18,0.847292174235166,186,124,-0.28692342381236496,0.7505692023645614,0.0054670931647721145,0.10327893728460763,0.6136563524426322,,0.007107221114203749,high_primary_transfer_readiness,9.0,0.75,0.875,ACSS3;MTURN;JAZF1;MAOB;TMCC3;STON1
OS,M38,module_plus_disjoint_proliferation,8,251,0.6484792338948262,-0.5311270765832267,-0.5311270765832267,-9.601928861622973e-18,0.847292174235166,186,124,-0.28692342381236496,0.7505692023645614,0.0054670931647721145,0.10327893728460763,0.6136563524426322,,0.007107221114203749,high_primary_transfer_readiness,9.0,0.75,0.875,ACSS3;MTURN;JAZF1;MAOB;TMCC3;STON1
OS,M38,residual_to_disjoint_proliferation,8,251,0.6484792338948262,-0.5311270765832267,-0.5311270765832267,-9.601928861622973e-18,0.847292174235166,186,124,-0.23082368914416856,0.7938794232574329,0.007934077133534664,0.08694374950520103,0.57159990405373,,0.010314300273595063,high_primary_transfer_readiness,9.0,0.75,0.875,ACSS3;MTURN;JAZF1;MAOB;TMCC3;STON1
OS,M38,residual_to_disjoint_proliferation_and_weight,8,251,0.6484792338948262,-0.5311270765832267,-0.5311270765832267,-9.601928861622973e-18,0.847292174235166,185,123,-0.21050172219202637,0.8101776598706405,0.014395822377030722,0.08601625833724146,0.5656966847693928,,0.018714569090139938,high_primary_transfer_readiness,9.0,0.75,0.875,ACSS3;MTURN;JAZF1;MAOB;TMCC3;STON1
DFI,M39,module_only,5,251,0.6484792338948262,0.5934459965539055,0.5934459965539055,2.736549725562548e-16,0.8048738094721074,186,143,0.34417978297695384,1.4108322563316678,1.0163585905216341e-05,0.07798052050674387,0.6150646263556678,,2.6425323353562484e-05,high_primary_transfer_readiness,10.0,1.0,1.0,PRRT4;SPSB4;FAM81A;CLCN5;PGAP1
DFI,M39,module_plus_original_proliferation,5,251,0.6484792338948262,0.5934459965539055,0.5934459965539055,2.736549725562548e-16,0.8048738094721074,186,143,0.27017305671394515,1.3101911684934258,0.0024708227738489017,0.08925758267716348,0.6253899866290299,,0.0032120696060035725,high_primary_transfer_readiness,10.0,1.0,1.0,PRRT4;SPSB4;FAM81A;CLCN5;PGAP1
DFI,M39,module_plus_disjoint_proliferation,5,251,0.6484792338948262,0.5934459965539055,0.5934459965539055,2.736549725562548e-16,0.8048738094721074,186,143,0.2701730567139451,1.3101911684934255,0.0024708227738489113,0.08925758267716348,0.6253899866290299,,0.0032120696060035847,high_primary_transfer_readiness,10.0,1.0,1.0,PRRT4;SPSB4;FAM81A;CLCN5;PGAP1
DFI,M39,residual_to_disjoint_proliferation,5,251,0.6484792338948262,0.5934459965539055,0.5934459965539055,2.736549725562548e-16,0.8048738094721074,186,143,0.19021552264299507,1.2095102464134249,0.008218702399127267,0.07197089579203887,0.5762888129549844,,0.009713011926241315,high_primary_transfer_readiness,10.0,1.0,1.0,PRRT4;SPSB4;FAM81A;CLCN5;PGAP1
DFI,M39,residual_to_disjoint_proliferation_and_weight,5,251,0.6484792338948262,0.5934459965539055,0.5934459965539055,2.736549725562548e-16,0.8048738094721074,185,142,0.19340265190104353,1.2133712614163372,0.007396018842533626,0.0722064923965516,0.5781238245693222,,0.009614824495293713,high_primary_transfer_readiness,10.0,1.0,1.0,PRRT4;SPSB4;FAM81A;CLCN5;PGAP1
OS,M39,module_only,5,251,0.6484792338948262,0.5934459965539055,0.5934459965539055,2.736549725562548e-16,0.8048738094721074,186,124,0.23427296568035577,1.2639894708678463,0.0039496389635895295,0.0812839242572566,0.5843927400655633,,0.004667755138787626,high_primary_transfer_readiness,10.0,1.0,1.0,PRRT4;SPSB4;FAM81A;CLCN5;PGAP1
OS,M39,module_plus_original_proliferation,5,251,0.6484792338948262,0.5934459965539055,0.5934459965539055,2.736549725562548e-16,0.8048738094721074,186,124,0.16470957690934707,1.1790506454502383,0.08446771954301754,0.09546545790303035,0.6020628448069081,,0.09150669617160234,high_primary_transfer_readiness,10.0,1.0,1.0,PRRT4;SPSB4;FAM81A;CLCN5;PGAP1
OS,M39,module_plus_disjoint_proliferation,5,251,0.6484792338948262,0.5934459965539055,0.5934459965539055,2.736549725562548e-16,0.8048738094721074,186,124,0.1647095769093471,1.1790506454502383,0.08446771954301754,0.09546545790303036,0.6020628448069081,,0.09150669617160234,high_primary_transfer_readiness,10.0,1.0,1.0,PRRT4;SPSB4;FAM81A;CLCN5;PGAP1
OS,M39,residual_to_disjoint_proliferation,5,251,0.6484792338948262,0.5934459965539055,0.5934459965539055,2.736549725562548e-16,0.8048738094721074,186,124,0.12245968377505555,1.130273550792704,0.11567025147803231,0.077840657569498,0.5427360678020309,,0.12530943910120165,high_primary_transfer_readiness,10.0,1.0,1.0,PRRT4;SPSB4;FAM81A;CLCN5;PGAP1
OS,M39,residual_to_disjoint_proliferation_and_weight,5,251,0.6484792338948262,0.5934459965539055,0.5934459965539055,2.736549725562548e-16,0.8048738094721074,185,123,0.12641056880887283,1.134747964775995,0.105553127357898,0.07810313910114478,0.5449460971062657,,0.1143492213043895,high_primary_transfer_readiness,10.0,1.0,1.0,PRRT4;SPSB4;FAM81A;CLCN5;PGAP1
DFI,M40,module_only,144,171,0.6244669461865971,0.9806006814043283,0.9707206137990597,-8.641735975460678e-16,0.240211344331563,186,143,0.3828445597070395,1.4664500669235139,6.446286154722663e-06,0.08486540762249896,0.6334868518793642,,2.6425323353562484e-05,high_primary_transfer_readiness,9.0,0.7708333333333334,0.8402777777777778,GPRC5C;DSCC1;ELOVL4;MEX3A;NIBAN1;TRIP13;EPHA2;MYOF;TSPAN33;RCOR2;POLE2;ST6GALNAC3;UBE2S;SCML2;MYBL2;SPC25;TONSL;ATAD2;HSPH1;NSMCE2;FAM131C;NDUFB9;DNPH1;FANCA;RECQL4;FANCM;ECT2;LHX2;MIS18A;DLGAP5;FANCD2;CDCA8;BUB1;FAM180A;PLK4;SMO;DSN1;ORC6;SULT1C4;UHRF1;SKA3;GTSE1;CCNA2;ITGBL1;RAB30;DEPDC1;CDC6;UBE2T;SLC13A5;CCNB3;POLQ;MAP1LC3C;KIF18B;KIF4A;SH3D19;CEP72;CDCA2;CXCL14;LGR4;SFRP4;MXRA5;GAREM2;BARX1;TRIB3;SIM2;ESPL1;GAS6;CRYBG1;CALHM5;IFITM5;LIMS2;DNA2;STUM;RELN;DNAJB1;EXO1;MSI1;E2F1;MCM5;CENPK;POLE;E2F7;FAM83D;MCM2;SIVA1;TYMS;REXO5;E2F8;HELLS;RRM2;ORC1;KIF22;NCAPG;TOP2A;KIF15;FN1;MTFR2;CDC20;ST8SIA5;ARL4D;CENPT;SPAG5;NMRAL1;HSP90AA1;CLTCL1;CENPI;TK1;KIF23;C1S;CLSPN;MACROH2A2
DFI,M40,module_plus_original_proliferation,144,171,0.6244669461865971,0.9806006814043283,0.9707206137990597,-8.641735975460678e-16,0.240211344331563,186,143,0.6708754479329392,1.9559489027499604,0.0016898822563685626,0.21365936636800206,0.647749220026742,,0.0031066366258211187,high_primary_transfer_readiness,9.0,0.7708333333333334,0.8402777777777778,GPRC5C;DSCC1;ELOVL4;MEX3A;NIBAN1;TRIP13;EPHA2;MYOF;TSPAN33;RCOR2;POLE2;ST6GALNAC3;UBE2S;SCML2;MYBL2;SPC25;TONSL;ATAD2;HSPH1;NSMCE2;FAM131C;NDUFB9;DNPH1;FANCA;RECQL4;FANCM;ECT2;LHX2;MIS18A;DLGAP5;FANCD2;CDCA8;BUB1;FAM180A;PLK4;SMO;DSN1;ORC6;SULT1C4;UHRF1;SKA3;GTSE1;CCNA2;ITGBL1;RAB30;DEPDC1;CDC6;UBE2T;SLC13A5;CCNB3;POLQ;MAP1LC3C;KIF18B;KIF4A;SH3D19;CEP72;CDCA2;CXCL14;LGR4;SFRP4;MXRA5;GAREM2;BARX1;TRIB3;SIM2;ESPL1;GAS6;CRYBG1;CALHM5;IFITM5;LIMS2;DNA2;STUM;RELN;DNAJB1;EXO1;MSI1;E2F1;MCM5;CENPK;POLE;E2F7;FAM83D;MCM2;SIVA1;TYMS;REXO5;E2F8;HELLS;RRM2;ORC1;KIF22;NCAPG;TOP2A;KIF15;FN1;MTFR2;CDC20;ST8SIA5;ARL4D;CENPT;SPAG5;NMRAL1;HSP90AA1;CLTCL1;CENPI;TK1;KIF23;C1S;CLSPN;MACROH2A2
DFI,M40,module_plus_disjoint_proliferation,144,171,0.6244669461865971,0.9806006814043283,0.9707206137990597,-8.641735975460678e-16,0.240211344331563,186,143,0.7516077357103165,2.1204063306307432,0.00023843124822337973,0.20455383500291005,0.6578517307978012,,0.0010332020756346455,high_primary_transfer_readiness,9.0,0.7708333333333334,0.8402777777777778,GPRC5C;DSCC1;ELOVL4;MEX3A;NIBAN1;TRIP13;EPHA2;MYOF;TSPAN33;RCOR2;POLE2;ST6GALNAC3;UBE2S;SCML2;MYBL2;SPC25;TONSL;ATAD2;HSPH1;NSMCE2;FAM131C;NDUFB9;DNPH1;FANCA;RECQL4;FANCM;ECT2;LHX2;MIS18A;DLGAP5;FANCD2;CDCA8;BUB1;FAM180A;PLK4;SMO;DSN1;ORC6;SULT1C4;UHRF1;SKA3;GTSE1;CCNA2;ITGBL1;RAB30;DEPDC1;CDC6;UBE2T;SLC13A5;CCNB3;POLQ;MAP1LC3C;KIF18B;KIF4A;SH3D19;CEP72;CDCA2;CXCL14;LGR4;SFRP4;MXRA5;GAREM2;BARX1;TRIB3;SIM2;ESPL1;GAS6;CRYBG1;CALHM5;IFITM5;LIMS2;DNA2;STUM;RELN;DNAJB1;EXO1;MSI1;E2F1;MCM5;CENPK;POLE;E2F7;FAM83D;MCM2;SIVA1;TYMS;REXO5;E2F8;HELLS;RRM2;ORC1;KIF22;NCAPG;TOP2A;KIF15;FN1;MTFR2;CDC20;ST8SIA5;ARL4D;CENPT;SPAG5;NMRAL1;HSP90AA1;CLTCL1;CENPI;TK1;KIF23;C1S;CLSPN;MACROH2A2
DFI,M40,residual_to_disjoint_proliferation,144,171,0.6244669461865971,0.9806006814043283,0.9707206137990597,-8.641735975460678e-16,0.240211344331563,186,143,0.535015411856787,1.7074745574047745,1.5971273689934803e-09,0.0886632663994107,0.6611201901649086,,2.0762655796915243e-08,high_primary_transfer_readiness,9.0,0.7708333333333334,0.8402777777777778,GPRC5C;DSCC1;ELOVL4;MEX3A;NIBAN1;TRIP13;EPHA2;MYOF;TSPAN33;RCOR2;POLE2;ST6GALNAC3;UBE2S;SCML2;MYBL2;SPC25;TONSL;ATAD2;HSPH1;NSMCE2;FAM131C;NDUFB9;DNPH1;FANCA;RECQL4;FANCM;ECT2;LHX2;MIS18A;DLGAP5;FANCD2;CDCA8;BUB1;FAM180A;PLK4;SMO;DSN1;ORC6;SULT1C4;UHRF1;SKA3;GTSE1;CCNA2;ITGBL1;RAB30;DEPDC1;CDC6;UBE2T;SLC13A5;CCNB3;POLQ;MAP1LC3C;KIF18B;KIF4A;SH3D19;CEP72;CDCA2;CXCL14;LGR4;SFRP4;MXRA5;GAREM2;BARX1;TRIB3;SIM2;ESPL1;GAS6;CRYBG1;CALHM5;IFITM5;LIMS2;DNA2;STUM;RELN;DNAJB1;EXO1;MSI1;E2F1;MCM5;CENPK;POLE;E2F7;FAM83D;MCM2;SIVA1;TYMS;REXO5;E2F8;HELLS;RRM2;ORC1;KIF22;NCAPG;TOP2A;KIF15;FN1;MTFR2;CDC20;ST8SIA5;ARL4D;CENPT;SPAG5;NMRAL1;HSP90AA1;CLTCL1;CENPI;TK1;KIF23;C1S;CLSPN;MACROH2A2
DFI,M40,residual_to_disjoint_proliferation_and_weight,144,171,0.6244669461865971,0.9806006814043283,0.9707206137990597,-8.641735975460678e-16,0.240211344331563,185,142,0.5236492098754103,1.6881769348008104,3.175752107553975e-09,0.08842072102942006,0.6584668622583314,,4.128477739820167e-08,high_primary_transfer_readiness,9.0,0.7708333333333334,0.8402777777777778,GPRC5C;DSCC1;ELOVL4;MEX3A;NIBAN1;TRIP13;EPHA2;MYOF;TSPAN33;RCOR2;POLE2;ST6GALNAC3;UBE2S;SCML2;MYBL2;SPC25;TONSL;ATAD2;HSPH1;NSMCE2;FAM131C;NDUFB9;DNPH1;FANCA;RECQL4;FANCM;ECT2;LHX2;MIS18A;DLGAP5;FANCD2;CDCA8;BUB1;FAM180A;PLK4;SMO;DSN1;ORC6;SULT1C4;UHRF1;SKA3;GTSE1;CCNA2;ITGBL1;RAB30;DEPDC1;CDC6;UBE2T;SLC13A5;CCNB3;POLQ;MAP1LC3C;KIF18B;KIF4A;SH3D19;CEP72;CDCA2;CXCL14;LGR4;SFRP4;MXRA5;GAREM2;BARX1;TRIB3;SIM2;ESPL1;GAS6;CRYBG1;CALHM5;IFITM5;LIMS2;DNA2;STUM;RELN;DNAJB1;EXO1;MSI1;E2F1;MCM5;CENPK;POLE;E2F7;FAM83D;MCM2;SIVA1;TYMS;REXO5;E2F8;HELLS;RRM2;ORC1;KIF22;NCAPG;TOP2A;KIF15;FN1;MTFR2;CDC20;ST8SIA5;ARL4D;CENPT;SPAG5;NMRAL1;HSP90AA1;CLTCL1;CENPI;TK1;KIF23;C1S;CLSPN;MACROH2A2
OS,M40,module_only,144,171,0.6244669461865971,0.9806006814043283,0.9707206137990597,-8.641735975460678e-16,0.240211344331563,186,124,0.3273751684032758,1.3873218588854395,0.0002454688349548162,0.08927744282425062,0.6242104421523946,,0.0004558706934875158,high_primary_transfer_readiness,9.0,0.7708333333333334,0.8402777777777778,GPRC5C;DSCC1;ELOVL4;MEX3A;NIBAN1;TRIP13;EPHA2;MYOF;TSPAN33;RCOR2;POLE2;ST6GALNAC3;UBE2S;SCML2;MYBL2;SPC25;TONSL;ATAD2;HSPH1;NSMCE2;FAM131C;NDUFB9;DNPH1;FANCA;RECQL4;FANCM;ECT2;LHX2;MIS18A;DLGAP5;FANCD2;CDCA8;BUB1;FAM180A;PLK4;SMO;DSN1;ORC6;SULT1C4;UHRF1;SKA3;GTSE1;CCNA2;ITGBL1;RAB30;DEPDC1;CDC6;UBE2T;SLC13A5;CCNB3;POLQ;MAP1LC3C;KIF18B;KIF4A;SH3D19;CEP72;CDCA2;CXCL14;LGR4;SFRP4;MXRA5;GAREM2;BARX1;TRIB3;SIM2;ESPL1;GAS6;CRYBG1;CALHM5;IFITM5;LIMS2;DNA2;STUM;RELN;DNAJB1;EXO1;MSI1;E2F1;MCM5;CENPK;POLE;E2F7;FAM83D;MCM2;SIVA1;TYMS;REXO5;E2F8;HELLS;RRM2;ORC1;KIF22;NCAPG;TOP2A;KIF15;FN1;MTFR2;CDC20;ST8SIA5;ARL4D;CENPT;SPAG5;NMRAL1;HSP90AA1;CLTCL1;CENPI;TK1;KIF23;C1S;CLSPN;MACROH2A2
OS,M40,module_plus_original_proliferation,144,171,0.6244669461865971,0.9806006814043283,0.9707206137990597,-8.641735975460678e-16,0.240211344331563,186,124,0.655396997088906,1.9259069450792365,0.0023392939951549637,0.21535101401520998,0.64491884544655,,0.005068470322835755,high_primary_transfer_readiness,9.0,0.7708333333333334,0.8402777777777778,GPRC5C;DSCC1;ELOVL4;MEX3A;NIBAN1;TRIP13;EPHA2;MYOF;TSPAN33;RCOR2;POLE2;ST6GALNAC3;UBE2S;SCML2;MYBL2;SPC25;TONSL;ATAD2;HSPH1;NSMCE2;FAM131C;NDUFB9;DNPH1;FANCA;RECQL4;FANCM;ECT2;LHX2;MIS18A;DLGAP5;FANCD2;CDCA8;BUB1;FAM180A;PLK4;SMO;DSN1;ORC6;SULT1C4;UHRF1;SKA3;GTSE1;CCNA2;ITGBL1;RAB30;DEPDC1;CDC6;UBE2T;SLC13A5;CCNB3;POLQ;MAP1LC3C;KIF18B;KIF4A;SH3D19;CEP72;CDCA2;CXCL14;LGR4;SFRP4;MXRA5;GAREM2;BARX1;TRIB3;SIM2;ESPL1;GAS6;CRYBG1;CALHM5;IFITM5;LIMS2;DNA2;STUM;RELN;DNAJB1;EXO1;MSI1;E2F1;MCM5;CENPK;POLE;E2F7;FAM83D;MCM2;SIVA1;TYMS;REXO5;E2F8;HELLS;RRM2;ORC1;KIF22;NCAPG;TOP2A;KIF15;FN1;MTFR2;CDC20;ST8SIA5;ARL4D;CENPT;SPAG5;NMRAL1;HSP90AA1;CLTCL1;CENPI;TK1;KIF23;C1S;CLSPN;MACROH2A2
OS,M40,module_plus_disjoint_proliferation,144,171,0.6244669461865971,0.9806006814043283,0.9707206137990597,-8.641735975460678e-16,0.240211344331563,186,124,0.7271333201804333,2.069140534184416,0.0004366257230378468,0.20675431788075616,0.6592308307347885,,0.002395405808909159,high_primary_transfer_readiness,9.0,0.7708333333333334,0.8402777777777778,GPRC5C;DSCC1;ELOVL4;MEX3A;NIBAN1;TRIP13;EPHA2;MYOF;TSPAN33;RCOR2;POLE2;ST6GALNAC3;UBE2S;SCML2;MYBL2;SPC25;TONSL;ATAD2;HSPH1;NSMCE2;FAM131C;NDUFB9;DNPH1;FANCA;RECQL4;FANCM;ECT2;LHX2;MIS18A;DLGAP5;FANCD2;CDCA8;BUB1;FAM180A;PLK4;SMO;DSN1;ORC6;SULT1C4;UHRF1;SKA3;GTSE1;CCNA2;ITGBL1;RAB30;DEPDC1;CDC6;UBE2T;SLC13A5;CCNB3;POLQ;MAP1LC3C;KIF18B;KIF4A;SH3D19;CEP72;CDCA2;CXCL14;LGR4;SFRP4;MXRA5;GAREM2;BARX1;TRIB3;SIM2;ESPL1;GAS6;CRYBG1;CALHM5;IFITM5;LIMS2;DNA2;STUM;RELN;DNAJB1;EXO1;MSI1;E2F1;MCM5;CENPK;POLE;E2F7;FAM83D;MCM2;SIVA1;TYMS;REXO5;E2F8;HELLS;RRM2;ORC1;KIF22;NCAPG;TOP2A;KIF15;FN1;MTFR2;CDC20;ST8SIA5;ARL4D;CENPT;SPAG5;NMRAL1;HSP90AA1;CLTCL1;CENPI;TK1;KIF23;C1S;CLSPN;MACROH2A2
OS,M40,residual_to_disjoint_proliferation,144,171,0.6244669461865971,0.9806006814043283,0.9707206137990597,-8.641735975460678e-16,0.240211344331563,186,124,0.5075600953197128,1.6612329959878627,1.2787084182597785e-08,0.08921959431638495,0.671863756296474,,1.662320943737712e-07,high_primary_transfer_readiness,9.0,0.7708333333333334,0.8402777777777778,GPRC5C;DSCC1;ELOVL4;MEX3A;NIBAN1;TRIP13;EPHA2;MYOF;TSPAN33;RCOR2;POLE2;ST6GALNAC3;UBE2S;SCML2;MYBL2;SPC25;TONSL;ATAD2;HSPH1;NSMCE2;FAM131C;NDUFB9;DNPH1;FANCA;RECQL4;FANCM;ECT2;LHX2;MIS18A;DLGAP5;FANCD2;CDCA8;BUB1;FAM180A;PLK4;SMO;DSN1;ORC6;SULT1C4;UHRF1;SKA3;GTSE1;CCNA2;ITGBL1;RAB30;DEPDC1;CDC6;UBE2T;SLC13A5;CCNB3;POLQ;MAP1LC3C;KIF18B;KIF4A;SH3D19;CEP72;CDCA2;CXCL14;LGR4;SFRP4;MXRA5;GAREM2;BARX1;TRIB3;SIM2;ESPL1;GAS6;CRYBG1;CALHM5;IFITM5;LIMS2;DNA2;STUM;RELN;DNAJB1;EXO1;MSI1;E2F1;MCM5;CENPK;POLE;E2F7;FAM83D;MCM2;SIVA1;TYMS;REXO5;E2F8;HELLS;RRM2;ORC1;KIF22;NCAPG;TOP2A;KIF15;FN1;MTFR2;CDC20;ST8SIA5;ARL4D;CENPT;SPAG5;NMRAL1;HSP90AA1;CLTCL1;CENPI;TK1;KIF23;C1S;CLSPN;MACROH2A2
OS,M40,residual_to_disjoint_proliferation_and_weight,144,171,0.6244669461865971,0.9806006814043283,0.9707206137990597,-8.641735975460678e-16,0.240211344331563,185,123,0.5108296111446415,1.6666733123110007,1.0618946538060959e-08,0.08929753182045055,0.6736645862041015,,1.3804630499479248e-07,high_primary_transfer_readiness,9.0,0.7708333333333334,0.8402777777777778,GPRC5C;DSCC1;ELOVL4;MEX3A;NIBAN1;TRIP13;EPHA2;MYOF;TSPAN33;RCOR2;POLE2;ST6GALNAC3;UBE2S;SCML2;MYBL2;SPC25;TONSL;ATAD2;HSPH1;NSMCE2;FAM131C;NDUFB9;DNPH1;FANCA;RECQL4;FANCM;ECT2;LHX2;MIS18A;DLGAP5;FANCD2;CDCA8;BUB1;FAM180A;PLK4;SMO;DSN1;ORC6;SULT1C4;UHRF1;SKA3;GTSE1;CCNA2;ITGBL1;RAB30;DEPDC1;CDC6;UBE2T;SLC13A5;CCNB3;POLQ;MAP1LC3C;KIF18B;KIF4A;SH3D19;CEP72;CDCA2;CXCL14;LGR4;SFRP4;MXRA5;GAREM2;BARX1;TRIB3;SIM2;ESPL1;GAS6;CRYBG1;CALHM5;IFITM5;LIMS2;DNA2;STUM;RELN;DNAJB1;EXO1;MSI1;E2F1;MCM5;CENPK;POLE;E2F7;FAM83D;MCM2;SIVA1;TYMS;REXO5;E2F8;HELLS;RRM2;ORC1;KIF22;NCAPG;TOP2A;KIF15;FN1;MTFR2;CDC20;ST8SIA5;ARL4D;CENPT;SPAG5;NMRAL1;HSP90AA1;CLTCL1;CENPI;TK1;KIF23;C1S;CLSPN;MACROH2A2
