gene,gene_symbol_clean,candidate_source,coef_dfi,hr_per_sd_dfi,p_dfi,q_dfi,c_index_dfi,coef_os,hr_per_sd_os,p_os,q_os,c_index_os,same_direction,combined_rank_score,candidate_rank
FERMT3_3,FERMT3,dfi_top400,-0.2431581588206701,0.7841474841223033,0.0016002864760961,0.0260254089303956,0.5929282424602585,-0.2435996753377171,0.7838013464746296,0.0037681193137265,0.0837291957547359,0.6021428000319821,True,529.0,305
IGFBP3_3,IGFBP3,dfi_top400,0.255827408531557,1.2915298016776624,0.0016006677424802,0.0260254089303956,0.5857227752191353,0.1565514672547512,1.169470950229496,0.0741820197503199,0.2976806571040125,0.5552090829135684,True,1552.0,306
DOCK2_3,DOCK2,dfi_top400,-0.2635930673404855,0.7682861167662393,0.0016017912662903,0.0260254089303956,0.5953053038181548,-0.2617684625349348,0.769689214967525,0.0039079542639313,0.0842142486875269,0.6059006956104581,True,538.0,307
EHD3_3,EHD3,dfi_top400,-0.2503153886344604,0.7785551968854969,0.0016032295736485,0.0260254089303956,0.5701233100579409,-0.1868305797777797,0.8295842728320634,0.0312429715771724,0.1882086828029966,0.5516110977852403,True,1138.0,308
OSBPL3_3,OSBPL3,dfi_top400,-0.2590169897692823,0.7718099100600089,0.0016083702718984,0.0260254089303956,0.5972366661714456,-0.260724025172353,0.7704935270949166,0.0035976662699862,0.0831254648485066,0.6037419045334612,True,525.0,309
SLCO3A1_3,SLCO3A1,dfi_top400,-0.2595369087914252,0.7714087357044165,0.0016277592686998,0.0261378423077608,0.5814143515079483,-0.2348921456800322,0.7906561207084531,0.009332613644711,0.1086166687201671,0.5828735907891581,True,737.0,310
C1S_3,C1S,dfi_top400,-0.2628348703835555,0.7688688498473314,0.001629068649984,0.0261378423077608,0.5834199970286733,-0.2011854312705037,0.8177607790735062,0.0291595096771552,0.1808902585431466,0.5661629487487008,True,1117.0,311
DRAM1_3,DRAM1,dfi_top400,-0.2575592409727512,0.7729358354863817,0.0016310013600042,0.0261378423077608,0.5988708958549993,-0.2465517550278786,0.7814909144062805,0.0055269991446614,0.0915066083553214,0.598544814903654,True,614.0,312
CDCA2_3,CDCA2,dfi_top400,0.2841769692319609,1.3286680433114926,0.0016363257599265,0.0261393891362066,0.5861684742237409,0.2699494334265753,1.309898211994413,0.0035559662240753,0.0831254648485066,0.5981450387782842,True,522.0,313
MYO1G_3,MYO1G,dfi_top400,-0.260339124824109,0.7707901474027831,0.001680439873818,0.0267585967168483,0.5946367553112465,-0.242921563657062,0.7843330315735513,0.0068511394795167,0.0982775333921948,0.6040617254337571,True,660.0,314
LOC488622_3,LOC488622,dfi_top400,-0.2620388422274035,0.7694811347658838,0.0016903999674519,0.0268317455151108,0.5984994800178279,-0.2485114955911903,0.7799608946720075,0.0062738172807158,0.0971179145621652,0.5951866954505477,True,638.0,315
PTAFR_3,PTAFR,dfi_top400,-0.2566263386642107,0.7736572455619023,0.0017555500064672,0.0277776899757468,0.5831971475263705,-0.2504672290184799,0.7784369897399577,0.0049517823652315,0.0879284186972097,0.5921483968977372,True,597.0,316
FAS_3,FAS,dfi_top400,-0.257483517599429,0.7729943670112805,0.0017654805357464,0.02784669614742,0.5660377358490566,-0.3062516318845938,0.7362013444147882,0.0004010912284381,0.0489135644436779,0.6029423522827216,True,358.0,317
TIMD4_3,TIMD4,dfi_top400,-0.2589506698722752,0.7718610981111274,0.0018327514196499,0.028660722510338,0.6030307532313178,-0.2654956443647558,0.7668257828917623,0.0042275552841138,0.0842142486875269,0.6024626209322779,True,569.0,318
CLSPN_3,CLSPN,dfi_top400,0.2695862914170751,1.309422619284541,0.0018337804000388,0.028660722510338,0.5863913237260436,0.2255972002885572,1.2530708270431146,0.0122310998161708,0.123546462789604,0.5874310386183738,True,814.0,319
DAPP1_3,DAPP1,dfi_top400,-0.249777808186312,0.7789738454557077,0.0018342862406616,0.028660722510338,0.6032536027336206,-0.2425936881645876,0.7845902373159679,0.0064188015789519,0.0976073458336615,0.6112576956904133,True,648.0,320
CASP12_3,CASP12,dfi_top400,-0.2737923008727322,0.760490011970438,0.0018464096383402,0.028760274740503,0.6008765413757242,-0.2316427109949436,0.7932294848561119,0.0125690042106351,0.1244455862439125,0.5993443671543935,True,826.0,321
LY96_3,LY96,dfi_top400,-0.2663338813144879,0.7661832705129648,0.0018574676718269,0.028842665711599,0.5885455355816372,-0.2772455394142865,0.757868387702823,0.0030701765470525,0.081716802379977,0.5807147997121612,True,509.0,322
ATP8A1_3,ATP8A1,dfi_top400,-0.2413527660221637,0.7855644570545898,0.0018772287435998,0.0288864947145514,0.5953053038181548,-0.2046692153426404,0.8149168338184967,0.0158818031367226,0.1392340137257842,0.5863916206924122,True,893.0,323
LPAR5_3,LPAR5,dfi_top400,-0.2915930910480556,0.7470724646071224,0.0018866582930542,0.0288864947145514,0.6040335759916803,-0.2146331636053956,0.8068373632056904,0.0267770965971477,0.1752427787771448,0.5971455984648597,True,1088.0,324
EGR1_3,EGR1,dfi_top400,-0.2772267823492491,0.7578826032227813,0.0018882621876388,0.0288864947145514,0.5765859456247214,-0.1367246348349541,0.8722103694193739,0.15143523275005,0.4160516513484422,0.548252978332134,True,2144.0,325
DLA-79_3,DLA-79,dfi_top400,-0.268582087056485,0.7644626677440097,0.0018884447560707,0.0288864947145514,0.5917397117813104,-0.2120386394112186,0.8089334402507753,0.0213957449770317,0.1589845176915065,0.5758375309826497,True,998.0,326
PPA1_3,PPA1,dfi_top400,0.2471886061383177,1.2804205851879598,0.0018911131999617,0.0288864947145514,0.5820086168474223,0.2013427389115258,1.2230438847258736,0.0198105717670547,0.1533798721239762,0.5602462620932278,True,972.0,327
SERPINB9_3,SERPINB9,dfi_top400,-0.2407163467396579,0.7860645645448557,0.0018978001909635,0.0288864947145514,0.6114990343188234,-0.1984206074864569,0.8200248719918499,0.0196105565163396,0.1529684595658318,0.5962261133765091,True,969.0,328
P4HA1_3,P4HA1,dfi_top400,0.2891872671915034,1.335341770818537,0.0019010671209408,0.0288864947145514,0.5803743871638687,0.2224285587306161,1.2491065787033693,0.0247138054336776,0.1692726399566959,0.5800751579115695,True,1059.0,329
NALCN_3,NALCN,dfi_top400,-0.2810865886346202,0.7549629614379045,0.0019143697445602,0.0288864947145514,0.5853142177982469,-0.1943298034035296,0.8233863038782334,0.0368161091152571,0.2044615125842778,0.5621651874950028,True,1230.0,330
VAV1_3,VAV1,dfi_top400,-0.256676571495523,0.7736183835440752,0.0019242286283185,0.0288864947145514,0.5958995691576289,-0.2759878245071275,0.7588221697389159,0.0023130261481519,0.0756453002193586,0.5999840089549852,True,482.0,331
SPSB4_3,SPSB4,dfi_top400,0.2430817928888222,1.2751729199299426,0.0019247357251757,0.0288864947145514,0.579631555489526,0.2235076891080607,1.2504552551250818,0.0072236958617514,0.0997748047203236,0.5758375309826497,True,694.0,332
PTPRO_3,PTPRO,dfi_top400,-0.2687034356357221,0.7643699069137105,0.0019272069840549,0.0288864947145514,0.5889540930025257,-0.2699949145694691,0.7633833764601115,0.004865300719202,0.0875491520256395,0.6103781882145998,True,610.0,333
LOC119876150,LOC119876150,dfi_top400,-0.2711840272296655,0.7624761671165359,0.0019321637648177,0.0288864947145514,0.5864284653097608,-0.276420869070874,0.7584936370632388,0.0043508423452503,0.0846467382344426,0.5910690013592388,True,591.0,334
DRD1_3,DRD1,dfi_top400,0.2634497179286234,1.301411855612631,0.0019366039801686,0.0288864947145514,0.5758802555340959,0.1970356159248387,1.2177874125584949,0.0258899097576909,0.172599398384606,0.5565283441272887,True,1085.0,335
KBTBD12_3,KBTBD12,dfi_top400,-0.2602875091222866,0.7708299333039789,0.0019444841237731,0.0288864947145514,0.598796612687565,-0.1360963097812442,0.8727585732536519,0.1323949950521357,0.3914962947986116,0.5571280083153434,True,2026.0,336
AURKB_3,AURKB,dfi_top400,0.2557929261995033,1.2914852674860096,0.0019519500123365,0.0288864947145514,0.5871341554003863,0.2358065827412739,1.265929433885151,0.0088279637778638,0.1062195405934212,0.5803150235867914,True,750.0,337
ENPP3_3,ENPP3,dfi_top400,-0.266999368295799,0.7656735551444226,0.0019527270427036,0.0288864947145514,0.5821571831822909,-0.206039261924603,0.8138011242572933,0.0231165380167873,0.1637148584758312,0.5606060606060606,True,1044.0,338
PARVG_3,PARVG,dfi_top400,-0.2566272546359624,0.7736565369140445,0.001961606012343,0.0289322420699563,0.5880255534095974,-0.279740962138484,0.7559795434188468,0.0022378329391826,0.0756453002193586,0.5999840089549852,True,485.0,339
CASP8_3,CASP8,dfi_top400,-0.2468159397277514,0.7812844837327181,0.0019725926360142,0.0290087152355032,0.567597682365176,-0.2664153172281526,0.7661208782188171,0.0023384989382253,0.0756453002193586,0.5769569041336852,True,493.0,340
WNT5B_3,WNT5B,dfi_top400,-0.2283386414165299,0.7958547048321892,0.001988529991428,0.0291573312526106,0.5689347793789927,-0.1812097335680461,0.8342603679420655,0.0259480280374206,0.1727565115673814,0.5424962021268089,True,1092.0,341
TNFSF8_3,TNFSF8,dfi_top400,-0.266768054087149,0.7658506868026599,0.0020098348796831,0.0293835508725613,0.5947110384786807,-0.2645536960231867,0.767548433462551,0.0053374703402528,0.0905131297245226,0.6124170464539858,True,635.0,342
DHX58_3,DHX58,dfi_top400,-0.2733065829938322,0.7608594852886112,0.0020254639886546,0.029482161054952,0.5963452681622344,-0.24543678588797,0.7823627385971788,0.0088359083637249,0.1062195405934212,0.5878308147437435,True,758.0,343
CXCL14_3,CXCL14,dfi_top400,-0.251449939215783,0.7776723875249117,0.0020283726805807,0.029482161054952,0.5808943693359084,-0.2728956255494451,0.7611722304162909,0.0016898097804076,0.0687746935736468,0.5775165907092028,True,463.0,344
FAM81A_3,FAM81A,dfi_top400,0.2466722146107296,1.279759557535248,0.0020380670688153,0.0295372038958743,0.5600207992868816,0.1412523063066218,1.15171519633708,0.0862609358594848,0.3173315166559445,0.5451347245542496,True,1704.0,345
MACROH2A2_3,MACROH2A2,dfi_top400,0.266537700730538,1.305436804328807,0.0020627064425393,0.0297934880175822,0.589065517753677,0.2274970292827569,1.255453710150604,0.0146963857309809,0.1343362498261514,0.5755177100823539,True,893.0,346
MTURN_3,MTURN,dfi_top400,-0.2909054846648503,0.7475863330518681,0.0020679703423187,0.0297934880175822,0.5849799435447928,-0.3026426279621551,0.7388630982053299,0.0031938790208662,0.0819379622111498,0.5996641880546894,True,541.0,347
XCR1_3,XCR1,dfi_top400,-0.2551638029294258,0.774789574764134,0.0020736267660237,0.0297934880175822,0.5885826771653543,-0.1939413053968547,0.8237062499611971,0.0286870310511069,0.179540263517103,0.5825537698888622,True,1146.0,348
CD86_3,CD86,dfi_top400,-0.2535856388347555,0.7760132852059111,0.00210196177541,0.0301140655502871,0.5957510028227604,-0.2992045544734364,0.7414077356537958,0.0007309917302614,0.0599173549394665,0.6134164867674102,True,410.0,349
LGR4_3,LGR4,dfi_top400,0.2726055751999677,1.313382112172313,0.0021137788402048,0.030196840574355,0.577031644629327,0.2892382826042672,1.3354098955678475,0.0026524855062951,0.0789676472281004,0.5920684416726633,True,516.0,350
IRF5_3,IRF5,dfi_top400,-0.2459510371404859,0.7819605110108176,0.0021316418624462,0.0302351538800709,0.5868370227306492,-0.2547625447135099,0.7751005278286779,0.0040680485259901,0.0842142486875269,0.5851922923163029,True,589.0,351
STON1_3,STON1,dfi_top400,-0.2515043276108721,0.7776300923220437,0.0021338905929284,0.0302351538800709,0.5880255534095974,-0.2204339687376179,0.802170605450609,0.0133915770321674,0.128518013744409,0.5770368593587591,True,873.0,352
CLEC12A_3,CLEC12A,dfi_top400,-0.2628120460729832,0.768886398949022,0.002134601863933,0.0302351538800709,0.596196701827366,-0.2673344028285348,0.7654170710305633,0.0045217319153952,0.0849459791984949,0.6066202926361238,True,617.0,353
DLA-DOA_3,DLA-DOA,dfi_top400,-0.2857303359479873,0.7514652317859041,0.0021611878902768,0.0305252526875254,0.613690387758134,-0.192760889103646,0.8246791403343257,0.0472606512571837,0.231669859103842,0.5991844567042456,True,1374.0,354
PLD4_3,PLD4,dfi_top400,-0.2702104826877266,0.7632188330779297,0.0021906295388977,0.0308539371675734,0.5943024810577923,-0.2414273657100798,0.7855058563770789,0.0125449946446875,0.1244455862439125,0.5959862477012873,True,859.0,355
GPSM2_3,GPSM2,dfi_top400,0.2604837014232601,1.2975575653384903,0.0022003530414449,0.0309038348517545,0.5918139949487446,0.1511792261091807,1.1632051161278427,0.0744790520935027,0.2981547321597386,0.5614455904693372,True,1605.0,356
GIMAP6_3,GIMAP6,dfi_top400,-0.2649035047396486,0.7672799852857126,0.002221981988037,0.0311201959108836,0.5872827217352548,-0.3032518941900097,0.7384130709797015,0.0017677740771786,0.0690536748897905,0.6126169345166707,True,485.0,357
CSF2RB_3,CSF2RB,dfi_top400,-0.2434066260646653,0.7839526733610863,0.0022723128261837,0.0317362126561974,0.5808943693359084,-0.2707074662662444,0.7628396200901936,0.0022022317723342,0.0756453002193586,0.58695130726793,True,499.0,358
BIRC3_3,BIRC3,dfi_top400,-0.2433683574171484,0.7839826747436656,0.0023433420250427,0.032560967930409,0.591071163274402,-0.2009140954974476,0.8179826969324364,0.0232625526963483,0.1640518525835569,0.5677620532501799,True,1068.0,359
C3AR1_3,C3AR1,dfi_top400,-0.2530720825351492,0.7764119140675272,0.0023443896909894,0.032560967930409,0.5919625612836131,-0.2982746482359996,0.7420974959881783,0.0011344428370021,0.0633337040934449,0.6083793075877508,True,448.0,360
SLAMF7_3,SLAMF7,dfi_top400,-0.2431743733720641,0.7841347696257016,0.0023679468487545,0.0327970477666829,0.5915168622790076,-0.190629649971423,0.826438603041638,0.0283697164885229,0.1786498390612962,0.5790357399856081,True,1155.0,361
MAD2L1_3,MAD2L1,dfi_top400,0.2618234329011201,1.2992971090536565,0.0023916440925177,0.0329777948495475,0.5606893477937899,0.1875829626500835,1.20633032563032,0.0388840403524359,0.2104216172127361,0.5578476053410091,True,1285.0,362
NFAM1_3,NFAM1,dfi_top400,-0.2370719583572134,0.7889345155433197,0.0023972552178134,0.0329777948495475,0.5935967909671669,-0.2457870329658532,0.7820887663159366,0.0039814725947197,0.0842142486875269,0.5973454865275446,True,596.0,363
LOC119869021_2,LOC119869021,dfi_top400,-0.257830830143184,0.772725942987579,0.002400783465047,0.0329777948495475,0.5891026593373941,-0.1537802071064579,0.8574604640179665,0.087859349441089,0.319488543422142,0.5613256576317263,True,1739.0,364
TMEM123_3,TMEM123,dfi_top400,-0.2692644968164797,0.7639411689165723,0.0024115930087762,0.0329950839272307,0.5801515376615659,-0.2140271130707875,0.807326495625514,0.0267437125007751,0.1752427787771448,0.5762373071080195,True,1128.0,365
LRFN4_3,LRFN4,dfi_top400,0.2656336714294265,1.304257184492731,0.0024152401434732,0.0329950839272307,0.5815629178428168,0.2255596377830226,1.2530237594472329,0.0115049689405931,0.1206190572073958,0.5978252178779884,True,842.0,366
RNF213_3,RNF213,dfi_top400,-0.2538969434130891,0.7757717463154107,0.0024369653136508,0.0331704764168824,0.5911454464418363,-0.2451147785242738,0.7826147057255468,0.0069912706422273,0.0982775333921948,0.5971855760773966,True,722.0,367
GSC_3,GSC,dfi_top400,0.2362207340580829,1.2664538288091105,0.0024418191235833,0.0331704764168824,0.5957510028227604,0.133653848296956,1.142997100766212,0.1236627440402798,0.3793335706757049,0.5614455904693372,True,1998.0,368
GLT1D1_3,GLT1D1,dfi_top400,-0.2817290390374443,0.7544780909485094,0.0024521546221853,0.0331704764168824,0.5726489377507057,-0.2934618421080269,0.7456776758094448,0.0033011072504721,0.0831254648485066,0.588790277444631,True,566.0,369
MARCHF1_3,MARCHF1,dfi_top400,-0.2517161505026276,0.7774653899116583,0.0024546152548492,0.0331704764168824,0.5883969692467687,-0.2757134283458416,0.7590304161990988,0.0022170968375364,0.0756453002193586,0.6010234268809467,True,514.0,370
LOC606863_3,LOC606863,dfi_top400,-0.2570662075430708,0.7733170126510953,0.0024734345964844,0.0333346980658281,0.6028821868964492,-0.2379315498180474,0.7882566455579667,0.0102320762423462,0.1139429425651028,0.61593507635724,True,820.0,371
RGS10_3,RGS10,dfi_top400,-0.2498985849204748,0.7788797692198799,0.0024858978640456,0.0334126056995384,0.577031644629327,-0.2351769770406949,0.7904309491192628,0.007507202277112,0.1014486794204332,0.5807947549372352,True,742.0,372
CDCA3_3,CDCA3,dfi_top400,0.2469416374106118,1.280104400390593,0.002521619654703,0.0334654485353363,0.5888426682513742,0.2412746213361382,1.2728705447243844,0.0084775850978987,0.1062195405934212,0.586871352042856,True,770.0,373
LCP1_3,LCP1,dfi_top400,-0.2387639134442379,0.7876008023859673,0.0025260269999375,0.0334654485353363,0.5845342445401872,-0.2510394891075758,0.7779916487564424,0.0034564545233939,0.0831254648485066,0.5911089789717758,True,579.0,374
P3H2_3,P3H2,dfi_top400,0.256046132818036,1.2918123215078487,0.0025262771979628,0.0334654485353363,0.5676719655326103,0.2112796929263463,1.2352577996187104,0.0187152080388794,0.1497216643110359,0.5533701127368673,True,1000.0,375
ECRG4_3,ECRG4,dfi_top400,-0.2845122799460113,0.7523811162077774,0.0025391195068949,0.0334654485353363,0.5889912345862428,-0.183111715833776,0.8326751275446884,0.0552946992237142,0.2524872110671882,0.5698408891021028,True,1471.0,376
LOC119866360_3,LOC119866360,dfi_top400,-0.276667932067788,0.7583062644994925,0.0025424376792107,0.0334654485353363,0.5881741197444659,-0.2141407013134816,0.807234798035578,0.0278581489096303,0.1776054709216524,0.5773966578715919,True,1158.0,377
CD200_3,CD200,dfi_top400,-0.2433708111724192,0.7839807510444053,0.0025449000690937,0.0334654485353363,0.5816372010102511,-0.1614169578074653,0.8509371922215722,0.0578534585945549,0.2585051769193699,0.5565683217398257,True,1497.0,378
ANGPT2_3,ANGPT2,dfi_top400,0.2569756660644722,1.2930136622654336,0.0025467217430825,0.0334654485353363,0.5649234883375427,0.150745020111921,1.162700155126858,0.1029885288399458,0.3453672999327494,0.5206684256816183,True,1870.0,379
PHGDH_2,PHGDH,dfi_top400,0.2945347694602578,1.3425016406157135,0.0025485844269749,0.0334654485353363,0.5936710741346011,0.3235264551828767,1.3819927166544772,0.0012744107487604,0.0634546305609596,0.5923083073478852,True,478.0,380
LOC478384_3,LOC478384,dfi_top400,-0.2670139693067554,0.7656623756180713,0.0025540622122059,0.0334654485353363,0.5792601396523548,-0.2249958712142253,0.798519515668588,0.017288828179231,0.1447975559399585,0.565603262173183,True,978.0,381
SFRP4_3,SFRP4,dfi_top400,-0.2191443462344686,0.803205770057081,0.0025633049201426,0.0334654485353363,0.595082454315852,-0.2274130012337491,0.7965917209798944,0.0053552488471959,0.0905131297245226,0.5847925161909331,True,677.0,382
APCDD1_3,APCDD1,dfi_top400,0.2654668883362387,1.3040396745841811,0.0025634533578067,0.0334654485353363,0.5820086168474223,0.1702728765068531,1.185628337301605,0.0607678429816452,0.2658260847840998,0.5690413368513633,True,1526.0,383
FKBP4_3,FKBP4,dfi_top400,0.2462891204188341,1.279269382979241,0.0025787444305173,0.0335774014390282,0.5835685633635418,0.1957983264051203,1.216281588717823,0.0198899751128519,0.1533798721239762,0.5791156952106821,True,1030.0,384
LOC102152083_3,LOC102152083,dfi_top400,-0.2640274229720957,0.7679524798285208,0.0026517883429373,0.0344388096485367,0.5765488040410043,-0.2496147384895302,0.7791008828421796,0.0078249272693807,0.1031028006098875,0.5838730311025826,True,763.0,385
RAD51_3,RAD51,dfi_top400,0.2754540149737137,1.3171285352158704,0.0026698556165638,0.0345836219762159,0.5730946367553112,0.1730144845333618,1.1888833253795077,0.055098001826135,0.2521650246646771,0.5672023666746622,True,1477.0,386
LOC119864445_3,LOC119864445,dfi_top400,0.2620928879179498,1.299647258350667,0.0027047242970341,0.0349447583596147,0.5979794978457882,0.2049044784688242,1.2274078154894297,0.0228489358128588,0.1631078799205247,0.5920684416726633,True,1086.0,387
SP100_3,SP100,dfi_top400,-0.2273645145264933,0.796630346025865,0.0027192921469938,0.0350424245746631,0.5956024364878918,-0.2263489681106717,0.7974397720537912,0.0070172436716302,0.0982775333921948,0.5860717997921164,True,744.0,388
C1QTNF1_3,C1QTNF1,dfi_top400,-0.2270890437880602,0.796849824604118,0.0027477003561726,0.0353174852978493,0.5767345119595899,-0.1844842409136415,0.8315330439971997,0.0273044808040817,0.1767854466726487,0.5615255456944112,True,1159.0,389
LOC119875994_2,LOC119875994,dfi_top400,0.2654363838262261,1.3039998960995856,0.0027652793960181,0.0354522999489505,0.5876912791561432,0.198201231857425,1.2192077125704286,0.0280732798459381,0.1776054709216524,0.573478851842968,True,1179.0,390
AMOTL2_3,AMOTL2,dfi_top400,-0.2432396088051504,0.784083617922877,0.002774476339162,0.0354792370736833,0.5701975932253751,-0.1750838949191376,0.8393865975444471,0.0622793176910878,0.2700750984002075,0.5505716798592788,True,1544.0,391
FKBP7_3,FKBP7,dfi_top400,0.2702529334423649,1.3102958264573816,0.0028199583532325,0.0359688565463339,0.567003417025702,0.2045344236195604,1.2269536913058938,0.0300560039931627,0.1841132635081304,0.5571280083153434,True,1208.0,392
CCNB1_3,CCNB1,dfi_top400,0.2588176133768217,1.2953975201017518,0.0028481654574781,0.036236201749086,0.5861684742237409,0.213849965283422,1.238436832334752,0.021287664542708,0.1586264123897765,0.5791156952106821,True,1064.0,393
CDK1_3,CDK1,dfi_top400,0.2667206021541483,1.3056755924154269,0.0028621466342753,0.0363216577953726,0.5685633635418215,0.2380227084069363,1.2687380035166669,0.0154691490110939,0.1371378458430318,0.571280083153434,True,958.0,394
ANKH_3,ANKH,dfi_top400,-0.2375401951441626,0.7885651938523971,0.0028871006024664,0.0365451601295814,0.5769573614618927,-0.122095961727672,0.8850634322113213,0.1487852392290152,0.4119192669684807,0.5354601423203006,True,2201.0,395
PCLAF_3,PCLAF,dfi_top400,0.2681253299265206,1.307511000003997,0.0028943766822628,0.0365451601295814,0.5548209775664834,0.2031456107946058,1.2252508650109823,0.0358744543782508,0.2014958145598604,0.5586471575917487,True,1285.0,396
TNFSF10_3,TNFSF10,dfi_top400,-0.2608631434679609,0.7703863448043319,0.0029134864471935,0.0366937839696918,0.598796612687565,-0.24493218887638,0.7827576161156835,0.0132426902551328,0.1275789041920311,0.6050211881346446,True,916.0,397
SLC8A1_3,SLC8A1,dfi_top400,-0.2386303305387949,0.7877060194169212,0.0029219509446399,0.0367079264402002,0.5800029713266974,-0.2441703577434607,0.7833541724459099,0.0049723330663923,0.0879284186972097,0.5904693371711841,True,680.0,398
MCF2L_3,MCF2L,dfi_top400,-0.249005748901686,0.7795754916689595,0.002931216924437,0.0367320416596127,0.5814886346753826,-0.2059706028682071,0.8138570009927788,0.0224602878640865,0.1615848047776007,0.5588870232669705,True,1094.0,399
P2RY14_3,P2RY14,dfi_top400,-0.2512155026942027,0.7778547237066671,0.0029419640824022,0.036774551030028,0.6052221066706285,-0.2297295929841231,0.7947484790145496,0.0139665760822824,0.1312648128034065,0.6019828895818342,True,932.0,400
CIRBP_3,CIRBP,os_top200,-0.1953267178424388,0.8225658672036291,0.0231318590050986,0.1145464484497681,0.575025999108602,-0.3611891896215675,0.6968471497465103,0.0002208130732027,0.0452767743391759,0.61765411369633,True,1033.0,401
MYOF_3,MYOF,os_top200,-0.2476201184914561,0.7806564439044809,0.003058229952443,0.0375703925361553,0.559277967612539,-0.3109139100307689,0.7327769578996873,0.0005720132953259,0.0514285554615664,0.592548173023107,True,460.0,402
GABRA2_3,GABRA2,os_top200,0.1996051068307945,1.220920529774738,0.0086567756793934,0.0678430695877229,0.5451641658000297,0.2686238902743448,1.3081630356690008,0.0006742564243517,0.0561880353626495,0.5608059486687456,True,698.0,403
DDIT4_3,DDIT4,os_top200,0.2383735727553368,1.2691832365531934,0.0061641201272318,0.0555074501221974,0.5772544941316298,0.3113393142620931,1.365252392209484,0.0007689008996691,0.0600494722456207,0.5920684416726633,True,618.0,404
ADAMTSL3_3,ADAMTSL3,os_top200,-0.2394518751932559,0.7870591495000266,0.0070487556087865,0.0595334088579945,0.5811172188382112,-0.3174002022758197,0.7280393338175758,0.0007802437675409,0.0600494722456207,0.5932677700487727,True,656.0,405
RNLS_3,RNLS,os_top200,-0.235970891233488,0.7898036638086378,0.0072848026937155,0.0605050057617574,0.5675233991977418,-0.2963003475843093,0.7435640668076136,0.0008995228801729,0.0616111561762305,0.5949468297753259,True,675.0,406
PTPRZ1_3,PTPRZ1,os_top200,0.235654190988112,1.2657365313780908,0.0084773704920839,0.0668562341646999,0.5464269796464121,0.2992016146007005,1.3487815301114412,0.0009311722570185,0.0621925147538959,0.5711201727032862,True,708.0,407
LIPA_3,LIPA,os_top200,-0.2251544361877245,0.7983929084807454,0.0101958429956666,0.0735630807768159,0.5765116624572871,-0.3065765359562116,0.7359621884539339,0.0010882131183498,0.0633337040934449,0.6024626209322779,True,776.0,408
SDK2_3,SDK2,os_top200,0.1781434699151851,1.1949967550198006,0.0409845849855902,0.1558666988037967,0.571906106076363,0.339313006000718,1.4039827314637248,0.0011393364980231,0.0633337040934449,0.6166146957703686,True,1403.0,409
MILR1_3,MILR1,os_top200,-0.2296404027995261,0.7948193659392631,0.0033824677908753,0.0397937387161808,0.5961224186599317,-0.2767331330457512,0.7582568238012599,0.0011946356870835,0.0634546305609596,0.6113376509154873,True,519.0,410
MSI1_3,MSI1,os_top200,0.1582906993878713,1.1715067014937257,0.0563241545816165,0.1877471819387217,0.5464641212301292,0.2845356042855659,1.3291446357026897,0.001269671177406,0.0634546305609596,0.5856720236667466,True,1597.0,411
IFI44_3,IFI44,os_top200,-0.2370953982201409,0.7889160232431459,0.0067674843753492,0.0585098192820874,0.5815629178428168,-0.3041389438521545,0.7377583523414699,0.0014366868267196,0.0647683611431376,0.5950267850003997,True,688.0,412
UPP1_3,UPP1,os_top200,-0.2138299806487187,0.8074856615408627,0.0069035922915801,0.0592452246280896,0.5875798544049918,-0.2697573359276881,0.7635647615916125,0.0014378576173776,0.0647683611431376,0.608139441912529,True,693.0,413
GYPC_3,GYPC,os_top200,-0.205287648654538,0.8144130179063662,0.0154658155190316,0.0930554483696251,0.5676719655326103,-0.2967565694839105,0.7432249139669385,0.0014647028289604,0.0653479146711457,0.6011033821060207,True,943.0,414
BARX1_3,BARX1,os_top200,0.2477978453447367,1.2812009052858246,0.0037648790547623,0.0418319894973589,0.5667805675233992,0.286551391356849,1.3318266105121166,0.0016390855819706,0.0687746935736468,0.5755177100823539,True,566.0,415
FAM131C_3,FAM131C,os_top200,0.2322519850243246,1.261437552155552,0.0060017396387618,0.0551569043169945,0.5656663200118853,0.2853620136124922,1.3302435072227652,0.001717855208065,0.0687746935736468,0.592708083473255,True,667.0,416
PTGFR_3,PTGFR,os_top200,-0.1996366752597952,0.8190282722609087,0.02811435757632,0.1275606060631582,0.5536324468875353,-0.3023069404527968,0.7391111669529838,0.0018233331162632,0.0695928670329501,0.5795954265611257,True,1233.0,417
VGLL2_3,VGLL2,os_top200,0.1560469499779631,1.1688810807425891,0.0573022734507083,0.1899075434049231,0.533798841182588,0.2468097369420231,1.279935565155307,0.0020387453722712,0.0749746753835187,0.5729991204925242,True,1643.0,418
CCL23_3,CCL23,os_top200,-0.1870637684490523,0.8293908457311538,0.03311892481527,0.1403482166908996,0.5627692764819492,-0.2935055631065314,0.7456450747495765,0.0020883342141131,0.0756453002193586,0.5960662029263613,True,1316.0,419
NPL_3,NPL,os_top200,-0.1872596280623233,0.8292284174679462,0.021226450286142,0.1107543202660301,0.5759916802852474,-0.2738438560733292,0.7604508057659695,0.002211406341767,0.0756453002193586,0.6054209642600143,True,1101.0,420
