,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
ACTA2,0.028856683430568186,0.026512217614991115,0.01819531891927772,-0.010783916000726475,0.013204199808562012,-0.003847300580173325,0.02150836846543362,0.03206718900671422
CCDC3,0.005179544954799415,-0.01956035649016965,0.038008583571127075,-0.018172106581144588,-0.04185479909037373,0.0034087088245423735,0.02094521094269875,-0.041521791647056785
C1QB,0.052314191135680047,-0.00947994282624772,-0.007472747867023743,0.02129438669394383,-0.02164493799429894,-0.05863198995832365,-0.014350367175023693,-0.011538376185229723
SOST,-0.02570777151149416,-0.03464136812398856,0.0307440624001763,0.01279264402845675,-0.04661278569531914,0.008665299209528087,-0.05145576565434503,-0.035287496642125056
COL3A1,0.0045592708425187325,0.0665144566020127,0.022008498896074893,-0.00350960926832048,0.029132645072310576,0.03181836685148674,-0.023324976276110708,0.0014321026211487984
GREM1,0.020062891718204662,0.02114920718234811,0.01303022421836896,-0.004188590171963597,0.04189923218443658,0.013975370088866191,0.0016916690973016388,-0.02594329592207775
SERPINA1,0.044207859902164026,0.0004716623400710775,-0.02853168104646656,0.03794621248873173,0.0018520300991614579,-0.016667402031826636,-0.00691413810034109,-0.015581920180329672
C1QA,0.054534879992783204,-0.01206663428556027,-0.010104879486394805,0.02326745931298253,-0.023217689869305006,-0.06015919220391118,-0.017059319124901818,-0.007107601496871814
LRRN3,-0.020757484980215308,0.016503913913240752,0.031140758921759902,0.02766171194600966,0.006990705381674159,-0.00328646300351428,-0.03861785854740668,-0.027985872645473798
ANGPTL2,-0.0003910468373936548,0.06694984362171255,0.009624778293109943,0.012177251029842079,0.030426994554255817,0.00481572060668648,-0.032034901999153376,0.010155685813212086
C1QC,0.05330329267663719,-0.01067252836855686,-0.008233227587217342,0.02640768357309515,-0.018895534978392095,-0.05946372850660719,-0.015333397933533256,-0.007364235484998036
THBS4,0.016868282904631653,0.03376373112498614,0.03180796702543004,0.016293105227221258,-0.021192935399798475,0.014464824697306169,-0.01312633918951435,-0.002660983099671373
MME,0.017209776412023398,0.0010405851132218808,0.01655454765907828,0.0011861724899753074,0.04522091083386752,-0.005426660701970801,0.002743404040974778,0.014169607538344623
ISLR,-0.0012579356980873127,0.030566299757049612,0.03277484287270103,0.007667819922702074,0.0183448899976162,-0.031461518946916824,-0.038373391798346874,0.018144919377991522
TNFAIP6,0.020452829159439252,0.04639345671283933,0.013458538639906654,0.00991960095121295,0.01588743223732935,0.0258406899990193,-0.018701722885341016,-0.01727393963681972
CRISPLD2,0.0016738428722649131,0.061109305944119174,0.012617105809243948,0.00713891443966571,0.02352926495126681,0.00868324661059484,-0.043292407911235495,0.0266945662756271
PODN,0.02386947816547724,0.061422492659678515,0.01990644530827117,0.0006912705115380117,0.016100505881317943,0.004171546222936603,-0.03407301858081171,-0.0038060896105808466
GFPT2,0.015025232481514673,0.04718913654149838,0.015185450219568351,-0.002351080636964784,0.030420444530633407,-0.008909363896879754,-0.008128627001170594,0.015103736754192118
LRRC15,0.004300155860720222,0.0007884173518855207,0.027461078842998282,-0.030504371988033546,0.051215827367349774,0.0016743698567946797,-0.010580445408721818,-0.022900475548694704
APCDD1,-0.029355107648607784,-0.02443964252457708,0.025923303500462114,0.03695951632297758,-0.027783329599701295,0.02616719150172353,-0.04715362373910701,-0.014630642048288612
DPT,0.010071574617343636,0.0074159665822641,0.02102325952379685,-0.04723961035644256,0.0263048770718921,0.007062045559715456,-0.0008104714296811987,-0.006867791527595641
CAP2,0.007720178548602376,0.036302475176556236,0.018592389284612786,0.028519140664958312,-0.026118078814648234,-0.0222872079692322,0.007380804134977819,-0.01212260166490631
FLRT3,-0.01290802857863278,0.018253380146738173,0.025407976986191596,0.033430038276154775,0.038404778001947186,-0.0008235058589376619,-0.041361637486082674,0.034111076141950206
CD84,0.03126007801256393,-0.056461428298292614,0.014914408018079785,-0.01131847305530665,0.04740097244016292,0.037815668507567075,-0.0490760391355934,-0.008980196740511821
FST,0.012819252446588028,0.00018919306018923884,0.034968367971400585,-0.026136182032353756,0.010266737512921488,-0.05853661975454717,0.019892991803693926,-0.0017653357636773798
ENO2,-0.0044919355053639675,0.020914630865314913,0.00503554993597047,0.022042384819903484,0.023565590647099847,-0.02361897621444691,0.00785993600853423,-0.021665464887674617
C1S,0.039831620831440616,0.02862597780453226,0.03268597595800701,-0.025398601657462855,0.015475009870426389,-0.036531929728015,0.00040479191801768904,0.004697125495628568
GJB2,0.016412783279678326,0.0014874414553349398,0.007136558778151475,0.012291909601359688,0.06395222472170134,0.007823039093813128,-0.01828453119348978,-0.021988584549284238
FBLN2,0.017697036607898755,0.03919319665113311,0.02307786211737852,0.00347224845031682,-0.027508190866608266,0.025247036651823863,-0.00784463049965515,-0.02313764917543265
KLK4,0.0014356519355900924,-0.03834475025512283,0.021278912589450104,-0.02833956685562367,-0.003810885479927376,0.023706927581126573,-0.010885866401022778,0.002331096294466035
CRYAB,-0.0024777868639097554,-0.01689198438946458,0.021858548839892005,-0.01981331159054537,-0.004722177053901329,0.02963354004855316,-0.0026608863691917764,-0.023272000785460604
IGSF10,-0.013006140502700653,0.04688632449647775,0.01263998855173795,0.013638116013968575,0.03756948351999289,-0.0267723739434641,-0.02947038107344311,-0.0011117701001566857
TNFRSF11B,-0.020238873784055464,0.018023931088802896,0.021401962715968136,0.019141490635250037,-0.015047107589714158,-0.01749953536407156,-0.018824322484060553,-0.015679415343476867
CD74,0.0582442095451714,-0.004584147563682529,-0.007773989939921095,0.023784847296604943,-0.019579156282751878,-0.04808130642675751,-0.0037551005842261583,-0.012876896641105043
RAC3,-0.018580331210071986,0.0236615507904923,0.00307973485680385,0.003823443535183968,-0.002414012023796746,-0.0176715307056167,-0.04577560933644622,-0.021466383528934502
FRZB,-0.011836331164921141,0.022701722550397613,0.024848898692469146,0.014748505516488354,-0.04522113218962204,-0.01279414063617776,0.00811761050961322,-0.03178988214604944
COL13A1,-0.03139444794036461,-0.040201368950744006,0.04233920821066912,-0.011658140284696448,-0.020056653244487917,-0.00045501330199144985,-0.01384071526837113,0.0004841458612806055
SLC38A5,0.0038049361813403838,0.031866801716597976,-0.015052795215110309,0.01079483324373363,0.01622638688295554,0.025266133670194715,0.009468568034169601,-0.031298914161478314
HS3ST3A1,-0.010824077161798104,0.01884516804340149,0.017035299901056164,0.03884256468107344,0.02803132046637792,-0.024358485561344755,-0.02603052032012068,0.013878121822974262
CYP1B1,0.02264998690647712,-0.011214683201797002,0.05380916522026922,-0.02933912692238814,0.011013287679904475,0.01216075776930545,0.02941881763884542,-0.015478667754471874
ENPP2,0.0017909229905472013,-0.03487431174014556,0.04158267416883646,-0.0038062450248931862,0.02422014802470665,-0.011525546312167843,-0.01297671261712657,0.015023810892132899
DLX3,-0.030130140302866253,-0.0605401036214711,0.03396424532081592,0.0010748056312060543,-0.03005456343062479,0.007640106507365064,0.0005609631501940399,-0.010516354031723508
SEMA3B,-0.01977381406472398,0.018385845740698757,0.02438212014026797,0.003229574571989364,-0.03188915830004715,0.03207609114410439,-0.05036760624963037,-0.06567128540394546
CLIC6,0.008258490527942173,-0.010672660876502892,0.020154521932815677,0.014045192703393482,0.014004521282098139,0.019205752738026254,-0.030154995060695577,-0.020827757830442453
MGST1,0.022054986514972685,0.002199503504068422,-0.015726706986864892,0.03874225259558799,-0.016642467993422227,-0.027882263016256927,0.0014306655207644461,-0.022174107065562953
TGM2,0.04721768395838136,-0.012496067139409461,0.0032352171039809305,0.027098194598756894,-0.01355323020105561,0.016106012560949012,-0.0010346952674859392,0.01922332130016458
AMPH,-0.0003507884926702324,0.033635924108782245,0.016817958568315233,0.017446598466545345,0.030784005132003734,-0.023830043707350694,0.003495957685495767,0.004687890082817321
C1R,0.0337791052564253,0.011914110650725387,0.033238844931628694,-0.03840953600533513,0.027473800754427936,-0.04289877896477132,0.010385109987829244,0.0161867744576997
F13A1,0.019721383133900455,-0.005470952761726287,0.01614928032580043,-0.014992650872153087,0.009409063662585237,-0.03598372977796422,-0.007634090993055405,-0.0016312349280272857
MXRA5,0.02233307052089339,0.04214570416325326,0.024724881882913934,-0.024725833625911797,0.04599879449722075,-0.003599115391142771,0.013547863873258634,-0.006263597527641205
SFRP1,0.004260009865614774,0.02581615442014483,0.03993897578737233,0.021058078062161763,-0.015345068702440472,-0.022921417393445435,-0.032499537766927045,-0.0033514871064928425
MAMDC2,-0.010103283902488661,-0.040725508832319325,0.037314497790252345,-0.013586402374044421,0.008355699681368477,0.03740848922224089,0.004590212006576375,-0.02555730326148896
