,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,Factor10,Factor11,Factor12,Factor13
HTRA1,-0.00799125,0.14546196,0.13483703,-0.34446558,-0.053471383,-0.12340041,-0.025264006,-0.06855523,0.026650073,0.11050815,0.10520136,0.02062075,-0.07277033
P4HA3,0.028933646,0.20917095,0.089594424,-0.22735772,-0.0045221634,-0.1588471,-0.010525637,-0.04372747,0.057268288,-0.031085785,0.04782662,0.008452893,-0.13098426
RHOB,0.086856276,0.09283132,0.0020082167,0.119884804,-0.019490369,0.31957746,0.016235035,0.052250728,0.13274707,-0.022716008,0.29405648,-0.14195016,0.12054676
FOXP1,0.12448967,0.24164417,0.08061436,-0.004107727,-0.02185577,-0.010704033,-0.0042493073,0.048025776,0.13717628,-0.20542845,0.0005867705,0.1349178,0.07066836
PTPRJ,0.26552758,-0.16052519,0.08007871,0.07870989,0.0034120763,-0.19400075,-0.07725386,0.04278591,0.13434947,-0.03668892,-0.044171702,0.18176585,0.0032002707
ATP6AP1,0.106111504,-0.25366056,0.053673614,-0.18088257,0.024269858,-0.088981286,-0.1280764,-0.14955132,0.18477735,-0.035000216,0.059149157,0.07565818,0.072797835
TINAGL1,0.14913012,0.07022066,-0.0431941,0.115899324,-0.010546392,0.04530986,0.23575279,-0.044653993,0.08512976,0.063185476,0.10852289,-0.4606928,0.007705381
ATP8B4,0.17049788,-0.09067097,0.20765874,-0.10356482,-0.030297257,-0.009783875,0.006822637,0.230669,-0.107132964,0.010930049,0.021467248,-0.0033219429,-0.10377193
ATP1B1,0.083300196,-0.10130451,0.046780616,-0.016708681,0.088919245,0.0066910237,-0.07619394,0.06256554,0.024949646,-0.081838325,0.019342417,-0.14390524,-0.055589035
SLC2A13,0.0065283994,0.1596235,0.122660875,0.1653376,0.102544814,-0.013802533,-0.012414757,0.105403624,0.12181442,0.18968357,0.02099292,0.26750457,-0.010328687
CPM,0.24175651,0.08306393,-0.062359028,-0.0324712,0.092556745,-0.0993749,0.006182581,0.074182786,-0.032599397,0.07161311,0.025005374,-0.013253815,-0.23125768
SPSB1,0.10701219,0.1955978,0.08269926,-0.04180006,-0.024962615,-0.16820136,-0.05838103,0.010261155,0.03635464,-0.1596155,0.22044528,-0.011621901,0.15117218
TXLNB,0.15517418,-0.07926686,0.061277755,0.08680661,0.008661415,-0.0466792,-0.023195421,0.0054192487,0.043978836,-0.122710265,-0.042547826,-0.38849887,0.03186429
MMP1,0.051026214,-0.18364869,0.053607266,-0.123658344,0.03402951,0.32021764,-0.09325177,-0.13209066,0.2856633,-0.1985245,0.13285068,-0.048092872,0.101138465
PER2,-0.008234823,0.1403554,0.22189595,0.09470332,-0.027175378,0.07949415,0.0053184954,-0.045370243,0.009158221,-0.09564627,0.03062875,-0.04430699,0.04389011
ST6GALNAC3,-0.023809066,-0.058048032,0.028955286,0.068686634,0.16364108,0.0474984,0.115148745,-0.22794436,-0.026851032,-0.05131401,0.008214016,0.0025463616,-0.26882344
ARMCX1,0.025076618,0.18599202,0.12743221,-0.04275063,0.044507828,-0.048658594,0.002582805,0.06573394,0.011104207,0.16062243,-0.014002887,-0.13618606,-0.02110043
ACVR2B,0.027176224,-0.06904972,0.1119966,0.33334318,0.15703951,-0.14806926,0.062568635,0.046188418,0.038765732,-0.25679773,-0.09657925,-0.00875294,-0.06439085
NBL1,-0.0030873972,0.024720596,0.1384248,-0.12917994,-0.08725042,-0.26674056,-0.011154356,0.05429445,-0.019446563,0.04991258,0.22739865,-0.004281965,0.05178235
TMEM97,-0.12129059,-0.08022371,0.040082473,-0.07410891,0.18612583,-0.0012860545,0.0016622808,-0.110287786,0.0011977159,0.27797562,-0.12954451,-0.11108278,0.058330454
DPF1,-0.09229864,0.089469545,0.010360265,-0.019834297,0.17545402,-0.21733572,-0.0033502213,-0.07965485,-0.20876871,-0.096667685,0.046818953,-0.041349124,0.039437447
SFMBT2,0.1708719,0.0024392765,0.1974896,0.22956361,-0.011298441,-0.010773103,0.12204831,-0.037476756,-0.07512556,-0.1565554,-0.107933134,0.099653035,0.07376534
RASL11A,0.1060948,0.13519886,0.017541518,0.08211927,-0.016812364,0.06739888,0.0015991131,-0.00702833,0.054813854,-0.12683357,0.1676163,-0.13918446,0.0051069413
HS6ST2,-0.056985956,0.11874924,0.011384204,0.08528654,0.07690644,0.21317378,-0.0020893442,-0.14209108,-0.07360576,-0.17289768,0.009235535,0.029033273,-0.082696915
KCNF1,-0.008579245,-0.007859771,-0.023531808,0.1865818,0.00662287,0.061537273,0.15895994,-0.22015272,0.028189361,-0.07324559,0.22655693,0.12146222,-0.03144929
TRAM1L1,-0.04122609,-0.067172654,0.112786174,-0.034761563,0.0092120245,0.2911285,-0.08329303,0.024525706,-0.1471224,-0.12565495,0.035106514,-0.08088687,-0.042448632
PLK2,0.08654732,0.05951548,0.018563928,-0.024095753,0.06872692,0.3260646,0.29647073,-0.08907554,0.04177707,-0.09512729,0.02818636,-0.009540525,-0.0956045
NRN1,-0.05966198,0.08827564,0.031028677,0.09734053,0.06398655,0.063341886,-0.09174301,-0.2402869,0.015755335,-0.0011805231,0.11029,0.1907212,0.030677145
DNMT3B,-0.101174064,-0.0033490278,0.008458089,0.010600171,0.28050125,0.0068299337,0.075273246,-0.1267948,-0.052953985,-0.0445096,-0.13339734,-0.07800406,0.022610875
EFEMP2,0.00436958,0.13335894,0.118282884,-0.010952702,-0.045814965,-0.06761077,-0.057901006,-0.12789764,0.049264163,0.15953878,-0.013826956,0.0075368555,0.06793091
RCSD1,0.23263118,-0.030688826,0.054862905,0.011291369,0.027845142,-0.01340751,0.27630728,-0.049530987,-0.13443235,-0.09435946,-0.14796476,0.09931492,-0.09619918
LRP8,-0.046799902,-0.07911548,0.05659231,0.019651987,0.13588303,-0.006830962,-0.09450749,0.25979733,-0.040877808,-0.1125038,0.1158951,-0.009672446,0.19963433
NXPH3,0.06449818,-0.04474116,0.16220921,-0.05843457,-0.013224573,-0.03733075,-0.021594629,0.092267595,0.035620842,-0.08253095,0.24136488,0.060493443,-0.021771573
P4HA2,-0.04466427,-0.014342458,0.041265856,-0.06544536,0.124579646,0.022319816,-0.107215986,-0.0033615604,0.10317895,0.30649707,0.13952892,0.016938014,-0.0350588
ANK2,-0.071162686,0.064379305,0.189754,0.19359612,0.060789853,0.2191357,-0.019459384,0.053393237,0.017536893,-0.015017879,0.0625539,-0.04023175,-0.011326588
RAD51,-0.040905993,-0.023107346,-0.1667692,-0.029081386,0.3230754,0.020854484,-0.00534634,0.028767666,0.011510935,0.07071032,0.042361084,-0.016160296,0.18118736
PLXNC1,0.26782987,0.14370656,0.0627535,-0.037971534,0.083873846,0.012526732,-0.08593704,0.076951906,-0.13344616,0.049342494,-0.032344233,0.17214943,-0.19895907
SALL1,-0.10289267,-0.17685223,0.13309123,0.13155156,0.015015603,0.17415465,-0.071080744,0.038490765,-0.112404846,-0.07247986,0.16547395,0.16281869,-0.028648872
SCRN2,0.005241359,-0.02045063,0.102181315,0.06825185,-0.03481922,0.13455784,-0.085831426,0.08919028,-0.067538194,-0.064809315,-0.028518416,-0.08464807,0.3416271
UCP2,0.29024255,-0.032967437,-0.07938214,0.06762764,0.07136075,0.007398901,-0.005265616,0.06448147,-0.05525291,0.121521644,-0.00556446,-0.1002388,-0.01201363
HMGB3,-0.035343267,0.07775561,-0.06269102,0.09572178,0.23572364,-0.064143024,0.01931352,-0.1602391,-0.019186616,0.015440673,-0.02239302,0.12492971,0.021829883
EMX2,-0.0033863587,0.2371596,-0.045330856,0.028836498,0.010518374,-0.13848083,0.00085121125,-0.14394082,0.0380063,0.00714323,0.08811043,0.021930702,-0.08029043
CD6,0.23812896,-0.015805624,0.0011393169,0.12473082,0.0015566112,-0.028046481,0.014549671,-0.08145914,-0.21071717,-0.06380111,-0.00017419427,0.17886165,0.16493204
DENND2A,0.05126237,0.110444635,0.09633743,0.10029251,-0.05716579,0.103301756,0.09961447,0.18030074,0.05952832,0.086182065,0.03500147,0.01650618,-0.016332963
RECK,0.0049100984,0.1758417,0.26861188,-0.07281656,0.029297259,0.059834495,0.07052085,0.093310945,-0.09542498,-0.060969293,-0.0633474,0.15336715,-0.04777241
ABCC1,-0.015037341,-0.041007802,0.13005547,0.0031936606,0.16234165,-0.22305043,0.0030479662,0.08372995,-0.15021585,0.09824659,-0.0034431724,0.18106289,-0.0024417187
BCL3,0.18981,0.09360263,-0.07949399,-0.08909414,0.01636419,0.13537216,-0.0043251207,-0.041914612,0.07289854,-0.09424672,0.22313993,-0.2324979,0.22966489
CD109,0.04083238,0.11267823,0.15594548,-0.142831,0.006227308,-0.04710726,-0.20542264,0.042021554,0.25804046,0.09448211,0.15865676,0.18279916,0.11251754
TMEM71,0.13280238,0.06820632,0.045512844,0.028434878,0.071795486,-0.14909981,-0.03376356,0.012657542,-0.09954279,-0.16596328,0.08508629,0.16312484,0.08197677
SDF2L1,0.06164257,-0.15674552,-0.102323934,-0.00068219076,0.008436588,-0.15670288,0.00031889704,-0.05344474,-0.0849746,0.014449178,0.27141064,-0.07214749,0.026450321
INSR,-0.041665416,-0.02029089,0.10954159,0.09298404,0.011373697,-0.3140054,0.25125274,-0.109884635,0.05461423,-0.11229765,0.009540011,0.20206934,-0.040578425
MYO5C,-0.0058726883,0.10529427,0.05770884,0.22969748,0.09100627,-0.026995782,0.006955229,0.020258768,-0.025665835,0.067319386,-0.006778435,0.21323106,0.0851608
SLC9A5,-0.12093053,-0.01632323,0.06523742,0.010901436,0.046741877,-0.1559039,0.011495224,-0.15464535,-0.076312356,0.08978212,0.12447739,-0.034804013,-0.02610476
KIAA1671,0.014518679,0.037858963,0.23570827,0.13590886,-0.06268297,0.10988142,0.14545141,0.03672478,0.04273071,0.040572587,-0.015011274,0.08386498,0.17247424
ATF5,-0.06763236,0.022452848,0.042823058,-0.013738528,0.06726981,-0.2806909,0.017855307,-0.117768504,-0.1944124,-0.090989046,0.19995853,-0.036783364,-0.0070616673
NEO1,-0.107781306,-0.030452026,0.22687742,0.007590148,0.115932316,0.1329882,-0.009011828,-0.07914483,-0.14068055,0.041392677,-0.12936896,0.056197274,0.0170325
BDKRB2,0.12753846,0.15910374,0.09928608,-0.090144575,0.0189175,-0.10321475,0.011822049,0.047889754,0.18530308,-0.098518156,0.07393765,-0.02181534,0.084852904
ATP10A,0.023438752,0.1034331,0.14445467,-0.015164126,-0.019786678,-0.30263007,-0.04697561,0.17566049,0.018051267,-0.006510069,0.15036127,0.19789562,0.198863
PITPNC1,0.17025094,0.15363607,0.017893167,0.15356553,0.0061816513,-0.06383583,0.07790083,-0.020045511,0.13704944,-0.097603545,-0.02764389,-0.0075352746,0.06976951
GJC1,0.0057155164,0.16351637,0.029026996,-0.0076762424,0.20234604,-0.01088324,0.09620051,-0.18835932,0.14978202,0.0145900985,-0.06411239,0.022027498,0.15462013
SSBP2,0.031190457,0.09164914,0.025726346,0.15831096,0.035627697,-0.026255736,-0.004883418,0.0033748082,-0.04669941,-0.20214468,-0.003767162,-0.11261416,-0.042150207
KCNN3,-0.01777378,0.018741358,0.28417748,0.06649526,-0.0049462034,-0.09271877,0.16435415,2.4439189e-05,-0.0015729099,-0.075339824,-0.011631827,-0.016874585,-0.047603786
SPAG5,-0.09070479,-0.0055953115,-0.090214685,-0.015843425,0.36725125,-0.004065413,-0.030803721,0.042353682,-0.015573186,0.046769094,-0.042046838,-0.014730871,0.21380542
KITLG,0.0996449,0.10446039,0.1632154,-0.06700845,0.11603492,0.09412248,0.22087806,0.17443153,0.120667174,-0.07439216,-0.029706495,-0.06255532,-0.097631946
WNK4,-0.11492342,-0.027399017,0.14159784,0.22646095,0.023824265,0.03432475,0.009952928,-0.2391076,-0.111855745,-0.08183145,-0.005770589,0.048203047,-0.059035923
SAMD4A,-0.028727239,0.19073734,0.16149843,0.1715318,-0.0018756877,-0.06434112,0.0039161677,0.21667661,0.025452668,0.1066008,0.118941925,0.08225066,-0.07456633
PHKA2,-0.053357344,-0.04266228,0.199996,-0.09991381,0.06428417,-0.049331345,0.000840782,-0.039075185,-0.18970352,-0.16500358,-0.012819372,-0.038943604,0.067859344
TLR8,0.32018617,0.020609943,-0.029967006,0.006895794,0.030335948,-0.0016133328,-0.059781134,0.0029471454,-0.15791614,0.12057934,0.001059149,0.06438457,-0.16305393
E2F1,-0.110861264,-0.05343421,-0.16487516,0.041917317,0.27402583,-0.09465529,0.0036808683,-0.034331102,-0.012451242,0.013272558,0.09989463,-0.018825216,0.15142202
ADAMTS3,-0.0758189,-0.04235373,0.11046696,0.002624273,0.09107849,0.24359652,-0.038936775,0.038616955,-0.088852204,-0.089115955,0.008149789,0.097925685,-0.013326354
HOXA4,-0.13676965,-0.07964397,0.035561655,-0.0013789936,0.1277372,-0.08736609,-0.0011729167,0.025798302,-0.12741688,-0.12558012,0.17102264,-0.1886914,-0.010822271
APBB1IP,0.22398983,-0.047307137,0.020270525,-0.12283017,0.008015624,-0.0071817404,-0.0148649,0.14651376,0.05218681,0.017693719,0.031032855,0.010607688,-0.09700895
DOCK3,-0.04900816,-0.023475442,0.07666296,0.22652711,0.0018771477,0.15166305,0.093069986,-0.16470863,-0.039720837,-0.044167764,0.0011341731,0.21067284,-0.10121135
UHRF1,-0.071258806,0.0027412619,-0.02505416,-0.042087916,0.35060185,-0.022405889,-0.00012262628,0.02206184,-0.001815069,-0.08128063,-0.0068732784,-0.0040494553,0.15303968
LRRC8C,0.16786496,0.11739103,0.04257375,0.12685359,0.09275686,-0.09818607,0.11060264,0.20241587,0.024126783,-0.16683498,0.16927345,0.21887639,0.16699521
MMP16,-0.0831648,-0.13547176,0.19432862,-0.007615861,0.11039152,0.076785654,0.0022321583,-0.021349486,0.046340436,0.1740549,-0.027660728,0.016622677,-0.110491484
CDC42EP3,-0.01751606,-0.1644661,0.13745475,0.1787871,-0.021558559,-0.0021844762,-0.063536316,0.041813917,-0.0035313163,0.08938915,-0.0019980413,0.11695167,-0.0089708185
EVC,-0.011451375,0.21522373,0.18629989,-0.108100526,0.059900057,-0.12502632,-0.05531513,-0.018300682,0.043737326,0.092918314,-0.071014255,0.20539734,0.006645926
TSPAN2,0.017967477,0.13131051,0.025219835,0.10102369,-0.0006540361,0.034550007,0.017545437,-0.044513073,0.08202197,0.078974515,0.22035192,-0.0011495746,-0.03414259
ABCA8,0.12813786,0.20038217,0.15504086,0.12089374,-0.041511644,0.007047887,0.0068388823,0.021785429,-0.05895106,-0.018766873,-0.027594157,-0.32748273,0.06575462
TRIP13,-0.080044046,-0.023919834,-0.09804228,-0.1091352,0.31208917,0.0027206505,0.01691974,0.015051179,-0.00038334756,-0.0012731571,0.010727711,-0.14074084,0.041913062
P2RY1,-0.029125594,-0.17823586,0.14129901,0.0023972504,0.1109664,-0.017520295,0.06914427,-0.06615228,0.0027432002,-0.0018235416,-0.18424879,-0.19288176,-0.23481661
LNX1,-0.030648317,0.014130725,0.12951699,-0.01499813,0.13341409,0.0014202135,0.0015239959,-0.0116845695,0.092019714,0.026427379,0.0055284263,-0.009320168,-0.10159749
E2F8,-0.059655853,-0.03424604,-0.0321968,0.04751345,0.3746006,-0.10443415,0.028744316,0.06343909,0.008479391,0.0915424,-0.025239903,0.004156926,0.19828762
GRIA3,0.0013045069,0.06973776,0.08876912,0.109895326,0.022874473,0.1278227,0.012841436,-0.18416715,-0.004472775,0.012690987,-0.019902715,-0.16619857,-0.25899535
PDLIM5,0.002715761,0.0076077906,0.16260974,0.008298355,-0.0038369254,-0.16472375,-0.046213765,0.30840465,0.11077273,0.041432638,-0.004621089,-0.02117764,-0.04384641
NGFR,-0.0014116018,-0.003929918,0.12268021,0.13886112,0.00014070324,0.058069292,0.1990924,-0.26870695,-0.026733713,-0.03801842,-0.012534628,-0.13243362,0.076023094
SP100,0.16341364,-0.04576228,0.1261765,-0.08476931,-0.022349035,0.18543972,0.011242813,0.20208234,-0.23731014,-0.026162839,0.019791821,-0.019338787,0.41173753
BRCA1,-0.08824054,0.0076191886,0.015974475,-0.03415203,0.34991488,0.13517562,-0.0008857123,0.17231098,-0.01676332,-0.06931974,-0.0817647,0.096780896,0.15515758
TAGAP,0.2957264,-0.027999349,0.021583186,0.0002767876,-0.0019749806,-0.040810518,-0.054580446,0.037171893,-0.129889,-0.010286037,-0.024155404,-0.027792623,-0.00031726382
ST6GAL1,0.21169797,0.12030445,0.05343332,0.06457895,0.00083596946,0.11422188,0.12231822,-0.0084157325,-0.084858835,0.020418465,-0.07259196,0.11456386,-0.054280393
YIF1B,0.085682474,-0.06093997,-0.099546336,-0.10109183,-0.028203228,-0.18098317,-0.053896684,-0.09479232,-0.007182249,0.03794778,0.13759646,-0.31709245,0.23388463
GAP43,0.045239534,0.15022062,-0.008255286,0.07109078,0.02419446,0.017723607,-0.05803753,0.04653727,-0.006110451,-0.025983756,0.15632027,-0.17768252,0.019345066
LIMK1,0.043249134,-0.13968477,0.12105829,-0.20007007,0.102048375,0.0020961566,-0.078195974,-0.006578807,-0.08307116,-0.20216197,0.024300808,0.13486044,-0.074279234
PROCR,0.1299172,0.081449814,-0.0015184437,0.0005811785,-0.005445907,-0.1676812,0.17418604,-0.007948779,0.26254687,-0.020899681,0.22273204,-0.075774305,0.032094024
PLCE1,-0.02301734,0.15398292,0.21551013,0.21949929,0.00023768382,-0.051246386,-0.025257792,0.25859505,0.081080444,0.007453025,0.051410053,-0.066369675,0.0054232622
KIF15,-0.066639245,0.04325683,-0.05076098,0.00551258,0.38717076,0.11323233,0.0008657173,0.05539182,0.027903447,0.020493578,-0.014638715,0.044703275,0.1437757
DTX1,0.04449213,-0.033325862,-0.0021345029,0.013682834,0.103641614,0.0053290944,0.12988937,-0.20137921,0.14275603,-0.1871105,0.2056329,0.12100888,-0.029432315
PDLIM3,0.098859735,0.18463486,0.043095183,0.10055016,-0.019992715,-0.0048489296,0.011074714,-0.020584071,0.06510669,-0.09448238,0.1260184,-0.35933343,-0.14529786
TMEM117,0.0039086463,0.039704274,0.09607898,0.3730433,0.0052230437,0.17800133,-0.13912658,0.017099429,0.025956567,0.046330146,0.06756825,0.10820625,-0.0084503805
COL25A1,-0.09666317,0.062416445,0.15894474,-0.044711772,0.07353589,0.012691947,-0.0009445101,-0.22628823,-0.17133687,-0.12138963,-0.13363962,-0.039282907,-0.21603402
HSPH1,-0.018532887,-0.03182143,-0.0043174224,0.08699719,0.19818212,-0.009625504,0.010327518,-0.056241497,0.029562585,-0.18656589,0.28509322,0.074923605,-0.21049875
UBE2S,-0.098039426,-0.042494193,-0.1983431,0.023281515,0.24968494,-0.10927561,-0.0042806175,-0.119849384,-0.041765884,0.04209251,0.2270665,-0.22113611,0.20779754
GAMT,0.034265503,-0.08263031,0.024254078,0.18448217,-0.09460722,-0.12025266,-0.13121672,-0.08083545,-0.079754375,0.006900013,0.0872017,-0.24146467,0.24958323
LRRC8E,-0.029412417,0.005044259,0.11125654,0.10250617,0.07419477,-0.0019384042,-0.19448131,0.008520647,0.12631641,0.29943636,0.1595018,0.17202586,0.17416771
ANLN,-0.04321859,0.011714268,0.033772834,-0.1461087,0.34506154,0.23331594,-0.05453226,0.27469036,0.0037893183,-0.06120929,0.016330158,-0.028881619,0.10124404
PTPRS,-0.14929552,-0.058686227,0.22586446,0.06333428,0.1036269,-0.021319026,0.00017272237,-0.11808216,-0.11618416,0.14427266,-0.1023695,0.12294151,0.13084878
GRK5,0.17166579,0.17541835,0.02634368,0.08405867,-3.0247345e-05,-0.037430495,0.22962849,0.025242789,0.085820995,-0.10406438,0.15116736,0.0351565,0.14003311
STAC2,-0.03966533,-0.10500625,0.12227219,-0.07168875,0.009923208,0.14150167,0.08687973,-0.089705,-0.029973395,-0.06197954,0.0030728555,-0.37756357,0.050395455
PARP9,0.17635635,-0.064080596,0.15265583,-0.13565657,0.006806681,-0.05453575,0.0029124953,0.16113289,-0.22382218,0.0637758,0.017721517,-0.091042995,0.38187587
CMTM4,-0.10314736,0.05559124,0.24437068,-0.065583035,0.07268489,-0.051289752,-0.04619445,0.025414672,-0.02753115,-0.05667458,0.014070436,0.13176857,-0.015639279
NEDD9,0.030836629,0.03312781,0.25417495,-0.06605673,-0.037085112,-0.057410058,0.012117081,0.14182118,-0.14190318,-0.06618519,0.0050072563,0.010314139,-0.087675005
FCER1G,0.31044713,-0.031231197,-0.057754762,-0.07594935,0.0003371257,0.00047304074,-0.070122585,-0.046983656,-0.114986405,0.14542134,0.00089888496,0.016266948,-0.1105184
NR4A1,-0.017193638,0.12986162,-0.044251245,0.12293359,0.071600944,-0.14927138,0.08564873,0.038405698,0.039606206,-0.034634084,0.4575278,-0.19722268,0.10472869
FOXM1,-0.10101975,-0.029212909,-0.018751154,-0.04657943,0.34982678,-0.06481676,0.005704454,-0.024170566,-0.00547941,0.0040530562,0.016983945,0.10677155,0.23457876
SYDE2,-0.109871596,-0.15652516,0.21977624,0.1849354,0.058253117,-0.20905465,-0.008313288,0.022902807,-0.08079941,-0.1160995,0.014033149,0.0050928686,0.041658062
MBP,0.2731384,-0.09016756,0.09041384,0.0053740754,-0.0036005445,-0.08697219,-0.09099967,-0.06361644,0.08785798,-0.082366064,-0.06549549,0.028050672,-0.024341475
WNT3,-0.07723778,-0.033181753,0.1699853,-0.027340723,0.036791824,0.015505561,-0.034613267,-0.13687421,-0.13019359,-0.05189285,0.052302286,-0.019309962,0.014975622
FRMD6,0.00036945904,-0.0842033,0.27808532,-0.17942424,0.11561722,0.013503752,-0.0011915698,0.12962003,0.06535474,0.0073795333,0.09752633,0.021900116,0.010187816
TWIST1,-0.13201359,0.021581851,0.0087151155,-0.3143597,0.13309924,-0.022055618,-0.009555511,-0.2241762,-0.12913999,-0.03521284,0.17616224,-0.18407634,-6.244286e-05
CASP8,0.16693966,0.01106317,0.11002675,0.041038826,0.03871582,0.19828713,-0.009857179,0.21540602,0.004319467,0.06987502,0.16182591,0.1420982,0.13333109
TNFSF13,0.27545655,0.058104444,-0.02557968,0.02831015,-0.00025654462,0.2953465,-0.03527144,-0.052163225,-0.18016088,0.13584691,0.003477963,-0.07777002,-0.08525406
EPB41,0.1636695,0.054695223,0.03713245,0.25584924,0.15949212,0.2029515,0.0011244412,0.12139449,-0.05693364,-0.12880023,-0.25453013,0.024190819,-0.028189693
DCK,-0.036377035,-0.027405066,-0.046413008,-0.04867998,0.31211367,-0.16716982,0.0029004435,0.15592876,-0.02564935,0.020112284,0.12969552,0.023191573,0.008028206
RHOBTB3,-0.008620427,0.18743752,0.052882116,0.009563633,0.12737556,0.1469472,-0.004814425,0.006653736,0.084622405,-0.011966358,-0.011211081,0.037492838,-0.17918633
NAGLU,0.087694995,-0.16978455,0.10493817,-0.2544111,-0.011810374,0.050530802,-0.09917336,-0.08130958,0.1795876,-0.00688695,-0.00686777,-0.06642031,0.15413496
JAZF1,0.040718198,0.09852164,0.22526573,-0.13464162,-0.002815049,0.32355052,-0.0018024573,0.20507568,-0.06731782,-0.0962285,-0.054695275,-0.1499217,-0.026555715
